,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
0,47332605.62236762,3803193.4135078723,7633374.51058215,2047252.9335655733,51456747.90792124,20092827.668363977,45110431.050550096,17755304.985315792,1502556.1260653858,105060774.2340066,158082.379686015
1,47316229.74546962,3746645.1361435256,7608100.911641549,2043479.1034675417,51251947.642903864,20140203.95704087,45058730.13610328,17718046.89569818,1499222.401527733,106373190.51836254,170770.71914245302
2,47319339.07355777,3730298.0176864434,7610118.927585599,2046720.5360645482,51173451.98695441,20221533.177138377,45069704.59158935,17742594.354638677,1500023.4343276038,107554259.58966061,183420.11072629117
3,47320928.30827046,3710034.7960011414,7609126.109102187,2049413.2259055537,51081151.22077794,20312804.840515025,45079000.05124895,17760998.325077,1500367.4563285052,108781629.03071032,196380.80344313342
4,47322593.70179847,3689945.522071585,7606058.2461802,2052193.0971380016,50988028.9272502,20393277.089839727,45085454.46384043,17779278.520345032,1500716.5312519337,109987496.7930966,209047.06560752864
5,47360450.03337489,3743905.9780881093,7651523.441687332,2064175.2864537097,51134925.61611706,20423379.605549246,45202398.56145021,17906170.36638973,1509012.3696583307,111273257.1089475,221881.86580679452
6,47350392.04234824,3689618.2436945424,7630225.41843008,2052666.3690777037,50945907.38573532,20377888.011987206,45129791.1934989,17863035.590942528,1506596.0003694382,111946239.44300687,233780.3692178935
7,47355394.854134105,3672312.5334231206,7625567.523610391,2048419.01240852,50860802.706913695,20405468.775483962,45114628.20171239,17872223.206944365,1507511.984261571,112629907.34700136,245576.1177386947
8,47355037.74582257,3637254.7337028743,7613766.69871841,2040825.2437124697,50727707.55670914,20327057.64241782,45072976.25627244,17858176.27011594,1507210.2717415025,112970895.12064147,230387.21703640188
9,47373159.694399215,3640283.307927441,7630666.857565844,2041233.218120346,50713170.81635395,20109420.322159085,45096751.53582853,17904565.783462945,1510858.1672088741,112994909.24935658,215091.37452142072
10,47404629.39912592,3684135.829313419,7665915.882373093,2049470.787007397,50784894.648339935,20128641.02115966,45186796.68939712,18000444.133764856,1516997.034161407,113048604.7612098,197482.58853866174
11,47360127.48112659,3633954.719374926,7662310.724380849,2035525.709965595,50527280.34733193,19929153.126967907,45083952.771956146,17935746.9670044,1513109.3910077526,110985131.48953949,172586.80983930107
12,47328657.20223479,3616020.761152319,7669839.8963904,2029326.6478645345,50369955.44339667,19768719.60084281,45048615.826793745,17920180.271448378,1511098.7872142182,109000441.57329756,147805.2526637582
13,47283612.58004967,3577908.1424770905,7661412.56326497,2017671.968991807,50122661.45069719,19474369.479893815,44894175.8028336,17861636.830344092,1506220.9763390652,106878286.24307884,122990.93793284812
14,47279691.607103564,3628722.661616577,7707563.926623081,2025159.8530418188,50164723.24754395,19260657.381791353,44915602.92587045,17945021.145102452,1510341.5895078916,104841912.55060399,98633.95888206857
15,47285659.65191417,3633224.046575504,7705280.790451864,2032008.6071008393,50110891.67728617,19462337.14110461,44930866.09118625,17962267.161233082,1510719.3584218975,104282205.12428021,74187.47642341461
16,47261425.26763457,3577145.6861092434,7664520.015701476,2028919.8071735795,49869255.85472281,19522400.128531214,44851279.24929783,17881290.90495761,1504606.440571588,103416000.91454312,49240.60749422133
17,47247587.729996406,3543370.699646737,7636586.680121404,2029676.6319704053,49699603.06221284,19625001.609185316,44809526.24503472,17837859.482043717,1500932.7033493572,102890241.87961206,24625.984706392184
18,47217572.278869085,3476493.868486053,7589589.256074959,2024758.844565189,49428030.1513377,19690025.04175081,44715136.35130043,17741043.131178144,1493844.0266591567,102548698.80206233,1.130537590546514
19,47245789.3276476,3527237.6816905355,7622538.102846262,2039450.664598771,49532234.9784326,19881310.750721537,44816297.895631514,17841098.463931583,1500002.3143344708,102608649.20174965,1697.3424272646462
20,47215335.574548885,3461937.719668408,7573624.691808658,2031899.6323947334,49384187.62421309,20003814.116467874,44703595.6416768,17702082.22176315,1494370.388297556,102623233.70561051,12792.742381344719
21,47196270.8121561,3418479.0429909807,7541727.365554897,2028343.4962533347,49295705.42758641,20037811.516016804,44631398.671021424,17605537.73322716,1491311.8353343413,102352320.4326477,23750.220995879426
22,47182130.67965345,3383149.9978569057,7516057.275322047,2026350.8171189479,49233447.170500815,20105840.165979315,44577759.22391136,17527503.334607523,1489381.1227313764,102135339.97330445,35856.39844818775
23,47155405.988373354,3320393.914455873,7473060.228506247,2019905.9785534695,49104943.683984786,20113989.932530582,44481734.11723075,17401621.5014932,1484664.609495889,101970460.4982738,47979.27592680342
24,47190766.91685273,3403052.8622259735,7514739.07740188,2033912.6843152724,49389033.95234823,20292480.361701153,44622962.484461896,17500659.822555043,1492801.3983159936,102231033.35372816,60451.64055252735
25,47171262.97392128,3406726.423368574,7476475.655996639,2025773.12581714,49499412.56731932,20276022.712879036,44595923.66366842,17382311.182358675,1488849.6760238106,102541923.04062071,72344.18361072744
26,47171330.6646588,3435613.692386731,7467182.8125111,2025426.9150482789,49670836.629843235,20298921.437626954,44630638.62489205,17340750.40731688,1489015.2102342877,102853740.99952257,84517.94723452446
27,47169393.730207756,3459962.9385181866,7454938.575078484,2024108.6159366602,49835741.225351095,20338541.11142066,44660408.56719888,17291010.633936226,1488829.6097967818,103222641.75829448,88390.66094483585
28,47167780.38508156,3483461.027221226,7443247.412923239,2022904.7683349745,50001595.949484505,20166614.900104847,44692303.39747061,17242707.03764392,1488526.762187683,103293950.5563182,92278.98905702544
29,47216210.61315485,3567795.6145761665,7505727.336837159,2036563.8665686818,50325445.529618576,20209086.437942136,44843075.78196519,17397594.87390139,1496580.6521422758,103284795.067617,104929.04918070193
30,47229386.98796455,3593793.556684457,7517618.290318621,2029143.9817509896,50538328.4004069,20091827.61072559,44841786.22932277,17420862.86128074,1494000.835094835,102733288.27717169,117079.428572789
31,47252801.76055371,3638916.0117981983,7544763.751069753,2028285.0962896754,50785009.57864536,20068531.38687386,44885656.20799723,17484059.696213905,1494559.6560077148,102576459.48461154,120129.21124696838
32,47270967.637573004,3678894.0635998496,7563395.982843698,2024863.0174062564,51017808.79487099,20033771.723721802,44905240.79162077,17528581.204338662,1493621.0299488115,102864850.50596559,132574.27717568094
33,47300273.10641912,3747251.38921667,7590438.725819345,2031122.5470187142,51298244.42802113,19987534.12453656,44979111.358221166,17620025.846570317,1494113.177447447,103743846.68829595,145103.65724324904
