,0 battery,1 battery,1 pumped_hydro,10 battery,10 pumped_hydro,11 battery,11 pumped_hydro,12 battery,12 pumped_hydro,13 battery,14 battery,14 pumped_hydro,15 battery,15 pumped_hydro,2 battery,2 pumped_hydro,3 battery,4 battery,4 pumped_hydro,43775 battery,43775 pumped_hydro,43776 battery,43776 pumped_hydro,43777 battery,43777 pumped_hydro,43778 battery,43778 pumped_hydro,43779 battery,43780 battery,43781 battery,43781 pumped_hydro,43782 battery,43783 battery,43783 pumped_hydro,43785 battery,43787 battery,43787 pumped_hydro,43788 battery,5 battery,6 battery,7 battery,7 pumped_hydro,8 battery,8 pumped_hydro,9 battery,9 pumped_hydro
0,225.50030194498584,3597.417769813531,3246.0318961710877,230.2436528555981,174.6484083795768,522.212483537186,256.593662302981,7786.992582642585,891.9420401258112,2192.237650123067,62.14188625840604,71.86543905188958,50.10794995997877,85.71103606782344,195.27872666527605,563.6927084075712,10076.158036584644,71.1020415501752,27.15808572891093,82.98713279320174,59.530191175365374,26.27602251717558,18.151263113032165,82.43306225062707,72.85212277947656,93.07771461816944,51.150075008295474,432.4800976097854,297.6591130503744,63.1078037892638,45.9845483540904,1.7309639974604045,2.3392273561863686,0.3449432005333123,9669.7071340795,2136.4738924285266,4779.39498496734,693.2773056824522,6168.833420822263,825.0757337721052,149.64189894549526,119.72124292022815,58.60037460164563,53.75017561586213,239.8769461328808,126.17807578112688
1,216.02891875011255,3975.0280429863365,3497.361554021521,152.442894409181,207.21248373772897,344.1400902085302,303.83197862219254,20609.417880328143,1732.1657546754334,3252.757129131356,8714.493790471568,1691.298883495474,5316.574873456833,3745.4170038457587,2981.6426699854833,4390.520139897722,73648.11340895362,6575.90854095352,59.095936688024224,320.77631243328165,294.08333947020617,77.0021406969411,39.532382627387975,4271.776039481591,16911.133769592023,35.37461462464394,53.84683765457979,265.0566810250958,352.5815349679296,10769.539661668807,2110.259833904642,838.3464268429146,23409.80483261616,17337.49165305928,12109.462527409702,3721.794513934049,7903.655838429758,4665.1835964009615,41871.55618120453,811.8792309687706,103.44147824414011,116.54096344838612,612.5315353275678,334.33620930430567,12107.42505574564,1317.436596604713
2,365.3249638481543,8202.049454371452,6682.628838602088,1730.0067643710836,309.00439287079695,3017.4558647649296,591.2066197644158,20539.136430735463,1747.3226169050008,3221.0867845599873,10243.092740547578,2267.8350387145324,6026.998764474094,4556.64277108598,3315.306645926823,5091.893367183779,91452.87774574585,9133.579740008641,80.86059396371581,7521.950709359087,988.0875694444748,146.93065784526866,43.64411604839897,5146.32063114563,21726.78512185994,5515.058259082179,2472.204848133953,973.2782173980173,759.9922388152669,17369.285856258353,3542.0742973331485,637.0166241926937,22143.565014642554,16278.45004805578,9490.587163937644,3510.4257320136353,7773.127943932066,5664.18075658264,53213.963042892,1971.3379775181293,155.44755811085153,157.66838088774279,5339.919642526837,792.2854717469914,13522.492147652241,1544.2036689701515
3,177.159530078216,8455.070315015288,6949.728225192452,4519.151721363167,413.2684267330261,6258.329482562579,923.4621585686931,20687.841581363966,1807.4148222649428,3481.5719922980684,11110.965344907694,2650.7140303874944,6925.5666538781625,5381.237410147065,3607.670749003009,5419.325212893051,91637.51089808172,10829.399975423223,104.01654088415593,10558.17610642329,1582.6157461340133,11.402925162525761,17.74327169861591,6232.803879238369,23726.73652841204,7994.139292349147,4051.863539398497,2309.352451548034,1234.188131663052,29587.929175052275,4998.285671598912,471.0755323073848,17434.7247375164,13508.953075637455,12142.394822760434,1891.9954976979673,2736.1939118803675,8245.280969877307,53463.65861213441,3035.5272797084313,99.43608098300078,73.67569905673886,7618.732712626375,1191.9534587172104,14742.733229597165,1865.4695836677877
4,3905.492787072966,6867.196290167165,5914.606299519857,4699.504511810692,461.5285379804649,4907.790339988689,858.9580269054667,3240.862860188417,681.1776800053815,659.2944298473108,1913.5118745033792,2722.860241528372,4916.323700801535,5371.163323257585,881.2664426387287,5349.248108586876,89039.78182722293,5161.849551255057,97.07463711369729,2566.688974218071,1582.6053329257911,5102.386852619064,4767.532195633747,4703.178256139853,23722.263446118835,1918.9760708265294,3840.2136756116097,3829.382780648063,1858.9457020118086,29721.217049594692,5210.132790772098,295.80911715572034,1557.127450400796,7368.385456164172,8993.00437674942,1595.2584907026949,3067.5298625470155,13427.175777946266,50511.5680786553,3859.586965430455,2243.010611533313,1229.365713380505,1788.4585628545428,1203.5503241639594,4218.901484708356,1829.1141742890804
5,5045.07694683106,8377.392182898233,6882.455327591104,4909.867518527247,562.7347803429717,6390.133543814648,1168.5977539839869,3839.6275368057823,629.4480311165612,1563.4241251468122,2800.6162833129724,3046.6136815351824,5978.245996414567,5390.558285043428,1019.1131022068007,5336.636183646994,89480.5836909489,5919.936228795364,104.99222447430222,2678.1727263900852,1614.1612177675984,4406.532424421763,4858.143009932187,5238.533014840812,23750.062574203916,1575.682748915848,3762.70883714768,4342.370719604966,2260.8211673583064,38297.31605937381,6612.804586761857,61.89454587473475,2382.001621051347,7366.251705226436,12083.711250934788,3720.375688380771,7910.120022886399,15489.307196604022,53441.02373737887,4227.728838045774,9016.939566360703,3242.1753399378717,2017.7873626589735,1243.5738703612362,14129.596854794778,1838.4842676157887
6,5491.669225916172,8474.566512087695,6979.520222934139,5028.308556291781,708.6075189425578,6560.099453308882,1313.0354156757028,3820.3015111572718,549.1486767338645,3492.1968505246978,2876.284001039671,3224.3412539395636,6772.424662175341,5434.151550869249,805.6595007675362,5330.291975589059,91675.0843327323,10492.72003179002,125.34792126803947,10515.44267312026,1729.4513258982379,4133.689898345292,4969.010114778788,6082.260545115496,23802.43116294726,8002.215703157641,4110.241688172176,4605.429297095949,2526.4324742382196,39467.304033659995,7386.4437871590835,897.7827431828753,25788.93603966591,14499.43623608049,10908.151941777041,3740.516319216845,7928.57838669975,15729.560424826755,53496.29815594314,4495.788888209575,9435.813587278119,3742.3186331130046,4529.203717298505,1321.706498794368,14626.931992563412,1872.9107544997746
7,5505.498920885739,8485.322393078462,6987.638303587802,5031.7022252877105,713.8326018706402,6570.939493408265,1319.2910467607828,20694.25775011224,1817.4318295209832,3497.787128967248,15481.715028443923,11467.74784953703,6963.614595648886,5519.560382097885,3623.9865368484625,5459.617294763006,91685.14339517568,10884.151041021,167.54925178805019,10604.985333947257,1799.4853312994544,8099.730269081884,8369.710637359576,6282.826694476934,23933.630422192215,8021.535169834779,4125.131803372355,4612.648929550389,2533.299649975819,62594.50289747987,10799.622948754939,844.4852074265867,26804.34945899041,14497.390370239867,12149.941942905793,3749.531881708641,7938.1088737616965,15737.54886793335,53505.81767276474,4500.910166706094,9444.72632257624,3749.3037743938735,7693.76599002414,1511.4360576075976,14767.639846978129,1931.57818906145
8,5504.594724250037,8482.782692231873,6985.460481936485,5030.638660912804,712.4302288583793,6569.383871593855,1317.4943742003068,20623.62711969339,1813.0298442106098,3500.052980687975,15478.790551909524,11465.43593890116,6960.785454654046,5517.321150953723,3618.9193181174114,5457.416441039345,91683.45159358693,10880.724207048897,165.66796955365993,10602.193804281953,1796.8993269546118,8081.323900048124,8367.079258327776,6278.974968182969,23931.44875760422,8019.0865361521355,4122.956713579569,4610.748104258112,2528.7253519911874,62587.80939506781,10796.992183314156,570.4184882823546,13540.328013895445,8946.542486599177,1908.1483695849836,3747.054853406549,7936.326151949529,15733.961777423903,53503.942234679416,4500.263140887118,9443.532543420499,3747.7686915370155,7690.797328103627,1508.9788673558912,14764.198264010312,1929.1277805588063
9,5457.503121828875,8392.472134981283,6983.855839106265,4972.279077254867,710.756318367595,6501.9041545559485,1315.673478610905,20572.197434091708,1812.5270044373426,3480.6471130497616,15383.389664191172,11463.628891999828,6851.910983386181,5516.281120490097,3518.2834961644076,5456.6901315678,91616.8957319649,10772.203003775776,164.78987535401683,10490.257901849585,1795.4916626201223,1533.793744578846,8363.864009285873,6129.486146342952,23930.719259406913,7924.589849459938,4121.474304886867,4551.71033136089,2472.962687932246,59280.553137045536,10796.238736195888,342.19700788298366,14335.243439659103,8944.532269697345,10.784494135627835,3663.615723513747,7934.999498230378,15673.865312856902,53439.280514691796,4421.717550348769,9368.640746413063,3745.503569865564,7593.255484584453,1507.6100848958538,14670.511021559298,1927.8957863057217
