name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
39,4,9,AC,27.29728920668632,4.423818319867804,0.0014257708839252475,3610.0,True,3610.0,24733.685532083568,0.685595567867036,40.0,134.33788922187395,202.2810479966791,4.0,,380.0,0.0001890393989382709,3.063586094091277e-05,3610.2047492202096,DE
4,0,7,AC,4.947574273831227,0.6878744392690125,0.0004425444439848294,6180.0,True,6180.0,21624.307922335916,0.649514563106796,40.0,42.43105510183121,156.78180070358482,10.0,,380.0,3.426297973567332e-05,4.763673402139975e-06,18523.738420707698,DE
40,43775,43777,AC,24.719939641467477,3.014626785544814,0.006971116199578768,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,293.7748918087996,401.96924938943334,4.0,,380.0,0.00017119071773869443,2.0876916797401757e-05,6792.593677595965,ATCH
41,43775,43778,AC,23.38489118922154,2.8518159986855536,0.0029397296262050196,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,185.5212354625714,253.88634194242064,2.6703601108033244,,380.0,0.00016194522984225445,1.974941827344566e-05,4534.734394333025,ATCZ
42,43775,8,AC,9.933555996234832,3.027463772413095,0.000995529944115793,8080.0,True,8080.0,31269.37760974765,0.5772277227722772,40.0,13.499734952458825,112.24468993502437,19.0,,380.0,6.879193903209717e-05,2.0965815598428634e-05,8086.189338758777,AT
43,43776,43781,AC,15.887246154959817,1.9374690432877826,0.013820188772857296,11326.955925404958,True,11326.955925404958,45307.82370161983,0.7,40.0,331.49020481726296,453.73185086841903,6.670360110803324,,380.0,0.00011002248029750565,1.3417375646037275e-05,11327.09584669991,BEFR
44,43776,43784,AC,24.00998373306065,2.9280467967147135,0.0010228594441963348,1138.340254961794,True,1138.340254961794,4553.361019847176,0.7,40.0,110.88440126393482,151.7476169130087,0.6703601108033241,,380.0,0.00016627412557521226,2.0277332387221007e-05,2945.524721212758,BELU
45,43776,43785,AC,8.88340684924693,1.0833422986886498,0.004274269873327208,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,137.90016311564622,188.68558083512778,4.0,,380.0,6.151943801417542e-05,7.502370489533586e-06,10719.66987608879,BENL
46,43777,43781,AC,11.787238391641312,1.4374680965416236,0.013369912538567438,13603.636435328544,True,13603.636435328544,54414.54574131418,0.7,40.0,280.9569300593534,384.404341111123,8.011080332409971,,380.0,8.162907473435812e-05,9.954765211507089e-06,13611.576078721282,CHFR
47,43778,43787,AC,23.97939307416382,2.9243162285565636,0.003876932020886586,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,215.77626700106038,295.2440494523243,2.6703601108033244,,380.0,0.00016606227890695165,2.0251497427677034e-05,4542.842154347333,CZPL
48,43778,8,AC,32.75717041179593,3.649426082984326,5.2284875123606925e-05,3580.0,True,3580.0,14320.0,0.7,40.0,30.669177454052157,260.55104842123495,2.0,,380.0,0.0002268502106080051,2.5273033815680928e-05,3582.8599588324523,CZ
49,43779,6,AC,9.993315307558728,1.3348336535654215,7.604065104772889e-06,4900.0,True,4900.0,16021.486288219148,0.6885714285714285,40.0,11.602278080865792,194.47077380146922,5.0,,380.0,6.920578467838454e-05,9.244000370951672e-06,9175.45284388568,DK
5,1,11,AC,20.501512322605542,2.284046532491017,0.0015123646762888743,3580.0,True,3580.0,10741.486288219148,0.7,40.0,130.58871501184453,167.31606830982446,2.0,,380.0,0.00014197723215100792,1.5817496762403166e-05,3734.8900562579784,DE
50,43780,43788,AC,84.8966892373394,10.35325478504139,0.0059851415002567625,3396.205223481055,True,3396.205223481055,13584.82089392422,0.7,40.0,504.3793062389404,690.2406862213894,2.0,,380.0,0.0005879272107848989,7.169844033962181e-05,3396.4202264788155,DKSE
51,43781,9,AC,313.4957479895621,90.64146629772509,7.419063226338522e-09,520.0,True,520.0,2080.0,0.5,40.0,0.36972629318512884,519.3500713515788,1.0,,380.0,0.002171023185523283,0.0006277109854413095,1715.6452877434558,FR
52,43786,43788,AC,23.45323376293473,2.8601504588944793,0.0077683087862411414,7361.580574443006,True,7361.580574443006,29446.322297772025,0.7,40.0,302.0508938800316,413.3163382705563,4.335180055401662,,380.0,0.0001624185163638139,1.9807136141928526e-05,7361.796423979047,NOSE
53,7,9,AC,9.371459277293873,1.0794599991016076,0.00429122692522324,12300.0,True,12300.0,26147.038991059773,0.6746341463414635,40.0,122.72871811347719,236.12624730146186,11.0,,380.0,6.48993024743343e-05,7.475484758321383e-06,12300.306690571257,DE
6,1,14,AC,0.00782504346687033,0.0,0.0010775269626141948,17460.0,True,13860.0,inf,0.6230240549828179,40.0,689.5098207710638,159.90139764084248,19.0,,380.0,5.419005170962833e-08,0.0,13860.324679341107,DE
7,1,43778,AC,31.473546002648956,3.5064205983349312,0.0001277769110130511,3580.0,True,3580.0,14320.0,0.7,40.0,47.2032296104423,251.29602253530743,2.0,,380.0,0.00021796084489369082,2.4282691124203124e-05,3581.603275855453,CZ
8,1,43787,AC,31.84658803644894,3.608314845279255,3.3960885948822235e-08,3840.0,True,3840.0,11781.486288219148,0.6864583333333333,40.0,0.7488436245373395,356.6599100170399,3.0,,380.0,0.00022054423847956328,2.4988329953457445e-05,5619.88209358988,PL
9,1,5,AC,3.438350489153285,0.38955708612592793,0.001424830030602639,19200.0,True,19200.0,69112.98414393637,0.6864583333333334,40.0,53.64622236656258,140.6980435413583,13.0,,380.0,2.381129147613078e-05,2.6977637543346808e-06,19201.892511729955,DE
