name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
28844,31703,31244,AC,38.530107599999994,13.368306519999997,4.761545208864266e-05,520.0,True,520.0,6218.755219495297,0.7,40.0,32.20105418868764,41.257422448747946,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad779ee0>,380.0,,,
28114,31704,31245,AC,10.34998552,1.153075876,0.000181125252,1790.0,True,1790.0,10741.486288219148,0.7,40.0,32.20861956113659,41.26711554032436,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcac8c76e0>,380.0,,,
28595,31704,31701,AC,4.60791952,0.513362216,8.0638736e-05,1790.0,True,1790.0,10741.486288219148,0.7,40.0,14.366080687057172,18.406461365073486,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcac962c00>,380.0,,,
19124,31705,27335,AC,6.857729279999998,1.9827852799999997,1.524823648891967e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.7941862597929336,3.079168469448269,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcadbb5be0>,380.0,,,
28302,31706,23532,AC,3.6294073599999996,1.049375016,8.070009696675901e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.4201406899891464,1.6289427692744507,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb087cf20>,380.0,,,
18719,31707,20838,AC,0.038967206399999996,0.013519955399999999,1.9262202504155128e-07,1040.0,True,1040.0,6218.755219495297,0.7,40.0,0.07808555659722274,0.1000466871922783,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad70ff20>,380.0,,,
4212,31708,31673,AC,36.3175386,10.500551399999999,8.075221243767313e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,4.167178084051724,16.156717904353357,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d4ac00>,380.0,,,
12376,3171,3170,AC,21.770321599999995,6.29448986,4.840655277008311e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,2.49205707803009,9.66204524960722,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcadadf3e0>,380.0,,,
20952,31713,21487,AC,2.18149412,0.40969023599999993,1.2764640263157896e-05,280.0,True,280.0,1554.6888048738242,0.5,40.0,0.5004755793538928,1.9404120943582628,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc85400>,380.0,,,
28225,31718,13812,AC,1.4207383371758953,0.4107799208301021,3.1778777181440445e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.20234960204863606,0.7845370109979191,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c9cfe0>,380.0,,,
