name,lifetime,e_cyclic,bus,capital_cost,e_nom,e_initial,e_nom_extendable,carrier,e_nom_max,e_nom_opt
48940 H2_overground,30.0,True,48940,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342171020455803
48941 H2_overground,30.0,True,48941,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342413461031423
48942 H2_overground,30.0,True,48942,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342439265355617
48943 H2_overground,30.0,True,48943,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342437972029532
48944 H2_overground,30.0,True,48944,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342439968483246
48945 H2_overground,30.0,True,48945,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342326927147287
48946 H2_overground,30.0,True,48946,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.153424402026139
48947 H2_overground,30.0,True,48947,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342431555073216
48948 H2_overground,30.0,True,48948,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1514785611179178
48949 H2_overground,30.0,True,48949,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342230467858176
48950 H2_overground,30.0,True,48950,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15386945292619203
48951 H2_overground,30.0,True,48951,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342143887505666
48952 H2_overground,30.0,True,48952,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342251745498253
48953 H2_overground,30.0,True,48953,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15345709248152467
48954 H2_overground,30.0,True,48954,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342700301717843
48955 H2_overground,30.0,True,48955,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15345458645620086
48956 H2_overground,30.0,True,48956,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347977379226174
48957 H2_overground,30.0,True,48957,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346550085100297
48958 H2_overground,30.0,True,48958,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346666841658774
48959 H2_overground,30.0,True,48959,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534651765553876
48960 H2_overground,30.0,True,48960,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348175176527595
48961 H2_overground,30.0,True,48961,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348031681241753
48962 H2_overground,30.0,True,48962,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347062892006608
48963 H2_overground,30.0,True,48963,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348748061642198
48964 H2_overground,30.0,True,48964,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348692433432137
48965 H2_overground,30.0,True,48965,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346471343864965
48966 H2_overground,30.0,True,48966,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347456086359157
48967 H2_overground,30.0,True,48967,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15344230291647348
48968 H2_overground,30.0,True,48968,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348053323986627
48969 H2_overground,30.0,True,48969,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534841576396762
48970 H2_overground,30.0,True,48970,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342420941042506
48971 H2_overground,30.0,True,48971,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534241425536177
48972 H2_overground,30.0,True,48972,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534245211381155
48973 H2_overground,30.0,True,48973,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534280894148185
48974 H2_overground,30.0,True,48974,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342860841656936
48975 H2_overground,30.0,True,48975,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342867628964596
48976 H2_overground,30.0,True,48976,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342967929586931
48977 H2_overground,30.0,True,48977,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342859242132129
48978 H2_overground,30.0,True,48978,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534241413257773
48979 H2_overground,30.0,True,48979,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342440490680948
48980 H2_overground,30.0,True,48980,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342418949219855
48981 H2_overground,30.0,True,48981,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.153424132910087
48982 H2_overground,30.0,True,48982,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534286876339468
48983 H2_overground,30.0,True,48983,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342798528432766
48984 H2_overground,30.0,True,48984,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342865345725026
48985 H2_overground,30.0,True,48985,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342431323250055
48986 H2_overground,30.0,True,48986,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534241905246469
48987 H2_overground,30.0,True,48987,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342420042389637
48988 H2_overground,30.0,True,48988,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427670469733
48989 H2_overground,30.0,True,48989,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342425032009155
48990 H2_overground,30.0,True,48990,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342442496924702
48991 H2_overground,30.0,True,48991,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342143215768944
48992 H2_overground,30.0,True,48992,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342440180227535
48993 H2_overground,30.0,True,48993,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342421276218404
48994 H2_overground,30.0,True,48994,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342293099799226
48995 H2_overground,30.0,True,48995,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534244164038836
48996 H2_overground,30.0,True,48996,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534244010117048
48997 H2_overground,30.0,True,48997,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534237394897789
48998 H2_overground,30.0,True,48998,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242479055008
48999 H2_overground,30.0,True,48999,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342420045607114
49000 H2_overground,30.0,True,49000,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534225485003765
49001 H2_overground,30.0,True,49001,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342405212000282
49002 H2_overground,30.0,True,49002,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534241800583266
49003 H2_overground,30.0,True,49003,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342397822570858
49004 H2_overground,30.0,True,49004,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342353354219962
49005 H2_overground,30.0,True,49005,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426703081086
49006 H2_overground,30.0,True,49006,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342384667919606
49007 H2_overground,30.0,True,49007,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342433091944851
49008 H2_overground,30.0,True,49008,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342430056682216
49009 H2_overground,30.0,True,49009,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342432492653713
49010 H2_overground,30.0,True,49010,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342431047585636
49011 H2_overground,30.0,True,49011,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534243319064364
49012 H2_overground,30.0,True,49012,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342404785339614
49013 H2_overground,30.0,True,49013,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342375285810128
49014 H2_overground,30.0,True,49014,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342391075531914
49015 H2_overground,30.0,True,49015,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342355289300408
49016 H2_overground,30.0,True,49016,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534240724912061
49017 H2_overground,30.0,True,49017,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342340890702616
49018 H2_overground,30.0,True,49018,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342414803433718
49019 H2_overground,30.0,True,49019,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342313557770582
49020 H2_overground,30.0,True,49020,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342359185552196
49021 H2_overground,30.0,True,49021,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534228937916659
49022 H2_overground,30.0,True,49022,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342310180415797
49023 H2_overground,30.0,True,49023,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534236922989049
49024 H2_overground,30.0,True,49024,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342375135494424
49025 H2_overground,30.0,True,49025,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342415459578745
49026 H2_overground,30.0,True,49026,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342413320086812
49027 H2_overground,30.0,True,49027,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342809465205282
49028 H2_overground,30.0,True,49028,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342897773409803
49029 H2_overground,30.0,True,49029,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534292129688543
49030 H2_overground,30.0,True,49030,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534281982434325
49031 H2_overground,30.0,True,49031,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346710788927792
49032 H2_overground,30.0,True,49032,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.20036506705696228
49033 H2_overground,30.0,True,49033,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342805962169775
49034 H2_overground,30.0,True,49034,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342808217534448
49035 H2_overground,30.0,True,49035,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534292624550198
49036 H2_overground,30.0,True,49036,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342932648741703
49037 H2_overground,30.0,True,49037,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342959961805208
49038 H2_overground,30.0,True,49038,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342869612640242
49039 H2_overground,30.0,True,49039,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15428670080424334
49040 H2_overground,30.0,True,49040,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1542628998830214
49041 H2_overground,30.0,True,49041,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1541213886398246
49042 H2_overground,30.0,True,49042,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1542778038727231
49043 H2_overground,30.0,True,49043,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342716248514987
49044 H2_overground,30.0,True,49044,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1542840842164906
49045 H2_overground,30.0,True,49045,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534282820311494
49046 H2_overground,30.0,True,49046,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342817608581444
49047 H2_overground,30.0,True,49047,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342840295190685
49048 H2_overground,30.0,True,49048,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15418737272144917
49049 H2_overground,30.0,True,49049,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15399858152992307
49050 H2_overground,30.0,True,49050,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15404462730672158
49051 H2_overground,30.0,True,49051,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15432508404537704
49052 H2_overground,30.0,True,49052,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534291774809018
49053 H2_overground,30.0,True,49053,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.153428804721553
49054 H2_overground,30.0,True,49054,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342816757262656
49055 H2_overground,30.0,True,49055,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342825607836275
49056 H2_overground,30.0,True,49056,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342886208622647
49057 H2_overground,30.0,True,49057,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342833033739478
49058 H2_overground,30.0,True,49058,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342826000737847
49059 H2_overground,30.0,True,49059,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348230217986997
49060 H2_overground,30.0,True,49060,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534283229971466
49061 H2_overground,30.0,True,49061,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342489920363506
49062 H2_overground,30.0,True,49062,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342814620978773
49063 H2_overground,30.0,True,49063,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342850191139662
49064 H2_overground,30.0,True,49064,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342416492081734
49065 H2_overground,30.0,True,49065,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342416575247292
49066 H2_overground,30.0,True,49066,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242816479115
49067 H2_overground,30.0,True,49067,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342882243865652
49068 H2_overground,30.0,True,49068,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342833825350655
49069 H2_overground,30.0,True,49069,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342848428257144
49070 H2_overground,30.0,True,49070,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534292684798047
49071 H2_overground,30.0,True,49071,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342831352495162
49072 H2_overground,30.0,True,49072,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342767884852132
49073 H2_overground,30.0,True,49073,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342811901941505
49074 H2_overground,30.0,True,49074,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534286082642103
49075 H2_overground,30.0,True,49075,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342880778254242
49076 H2_overground,30.0,True,49076,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342818478752845
49077 H2_overground,30.0,True,49077,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342837387906733
49078 H2_overground,30.0,True,49078,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534282741852513
49079 H2_overground,30.0,True,49079,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534228988563855
49080 H2_overground,30.0,True,49080,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342914985908118
49081 H2_overground,30.0,True,49081,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342795882690874
49082 H2_overground,30.0,True,49082,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342416022808475
49083 H2_overground,30.0,True,49083,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534248583909526
49084 H2_overground,30.0,True,49084,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342868679242022
49085 H2_overground,30.0,True,49085,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342852729630801
49086 H2_overground,30.0,True,49086,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342988639256983
49087 H2_overground,30.0,True,49087,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342342509866497
49088 H2_overground,30.0,True,49088,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342418224901672
49089 H2_overground,30.0,True,49089,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534241664921006
49090 H2_overground,30.0,True,49090,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342441869868628
49091 H2_overground,30.0,True,49091,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342410306761106
49092 H2_overground,30.0,True,49092,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342375609385972
49093 H2_overground,30.0,True,49093,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.153424115443357
49094 H2_overground,30.0,True,49094,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427151804428
49095 H2_overground,30.0,True,49095,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534241893469211
49096 H2_overground,30.0,True,49096,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342421786901855
49097 H2_overground,30.0,True,49097,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342419373548094
49098 H2_overground,30.0,True,49098,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342424406721855
49099 H2_overground,30.0,True,49099,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534241926434874
49100 H2_overground,30.0,True,49100,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426751014732
49101 H2_overground,30.0,True,49101,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342417679103
49102 H2_overground,30.0,True,49102,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427237047868
49103 H2_overground,30.0,True,49103,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242442454241
49104 H2_overground,30.0,True,49104,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342424039354335
49105 H2_overground,30.0,True,49105,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342418649838813
49106 H2_overground,30.0,True,49106,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426669987452
49107 H2_overground,30.0,True,49107,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242654796476
49108 H2_overground,30.0,True,49108,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427177399337
49109 H2_overground,30.0,True,49109,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342434697031426
49110 H2_overground,30.0,True,49110,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242756658042
49111 H2_overground,30.0,True,49111,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426360336336
49112 H2_overground,30.0,True,49112,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242744967726
49113 H2_overground,30.0,True,49113,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242264619019
49114 H2_overground,30.0,True,49114,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342419826211856
49115 H2_overground,30.0,True,49115,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242621287198
49116 H2_overground,30.0,True,49116,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342432028695835
49117 H2_overground,30.0,True,49117,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427889693316
49118 H2_overground,30.0,True,49118,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427455127228
49119 H2_overground,30.0,True,49119,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426189182468
49120 H2_overground,30.0,True,49120,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342430356426512
49121 H2_overground,30.0,True,49121,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426598507974
49122 H2_overground,30.0,True,49122,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242769937712
49123 H2_overground,30.0,True,49123,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426820429905
49124 H2_overground,30.0,True,49124,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.153424079310427
49125 H2_overground,30.0,True,49125,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342417323429303
49126 H2_overground,30.0,True,49126,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342425211275285
49127 H2_overground,30.0,True,49127,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427366204536
49128 H2_overground,30.0,True,49128,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242639018168
49129 H2_overground,30.0,True,49129,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427812715553
49130 H2_overground,30.0,True,49130,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427456183472
49131 H2_overground,30.0,True,49131,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342431948707103
49132 H2_overground,30.0,True,49132,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342431309083499
49133 H2_overground,30.0,True,49133,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342256335557491
49134 H2_overground,30.0,True,49134,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342426683902188
49135 H2_overground,30.0,True,49135,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342427800097858
49136 H2_overground,30.0,True,49136,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342433633363955
49137 H2_overground,30.0,True,49137,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342400852317
49138 H2_overground,30.0,True,49138,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342928072239298
49139 H2_overground,30.0,True,49139,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534298323865283
49140 H2_overground,30.0,True,49140,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534281814946713
49141 H2_overground,30.0,True,49141,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534242766000089
49142 H2_overground,30.0,True,49142,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534285783886169
49143 H2_overground,30.0,True,49143,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534239182189614
49144 H2_overground,30.0,True,49144,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15391982395305853
49145 H2_overground,30.0,True,49145,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342419564654197
49146 H2_overground,30.0,True,49146,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348215334483223
49147 H2_overground,30.0,True,49147,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347952612880028
49148 H2_overground,30.0,True,49148,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15349482266828335
49149 H2_overground,30.0,True,49149,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347977131922108
49150 H2_overground,30.0,True,49150,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.23271183388321925
49151 H2_overground,30.0,True,49151,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534867118897043
49152 H2_overground,30.0,True,49152,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347977130383894
49153 H2_overground,30.0,True,49153,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534797730126411
49154 H2_overground,30.0,True,49154,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348032865646383
49155 H2_overground,30.0,True,49155,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15349014255479132
49156 H2_overground,30.0,True,49156,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346650943190215
49157 H2_overground,30.0,True,49157,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347926945759405
49158 H2_overground,30.0,True,49158,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347929822977796
49159 H2_overground,30.0,True,49159,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347995332577152
49160 H2_overground,30.0,True,49160,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534959075171896
49161 H2_overground,30.0,True,49161,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534803051201004
49162 H2_overground,30.0,True,49162,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534793162658608
49163 H2_overground,30.0,True,49163,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534797755025793
49164 H2_overground,30.0,True,49164,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347945000667956
49165 H2_overground,30.0,True,49165,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347644229343066
49166 H2_overground,30.0,True,49166,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534795030045405
49167 H2_overground,30.0,True,49167,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534662899414549
49168 H2_overground,30.0,True,49168,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534678060638746
49169 H2_overground,30.0,True,49169,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346575625595138
49170 H2_overground,30.0,True,49170,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346590625014744
49171 H2_overground,30.0,True,49171,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534653776596397
49172 H2_overground,30.0,True,49172,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346806780211092
49173 H2_overground,30.0,True,49173,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348922498273454
49174 H2_overground,30.0,True,49174,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534832632708621
49175 H2_overground,30.0,True,49175,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346573941517144
49176 H2_overground,30.0,True,49176,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15156202876448266
49177 H2_overground,30.0,True,49177,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534656080348606
49178 H2_overground,30.0,True,49178,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15342077874947974
49179 H2_overground,30.0,True,49179,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347978297190296
49180 H2_overground,30.0,True,49180,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346725916106008
49181 H2_overground,30.0,True,49181,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346809174777665
49182 H2_overground,30.0,True,49182,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346805446931472
49183 H2_overground,30.0,True,49183,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347277973820111
49184 H2_overground,30.0,True,49184,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346562803699904
49185 H2_overground,30.0,True,49185,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15346478100558542
49186 H2_overground,30.0,True,49186,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.1534254284013114
49187 H2_overground,30.0,True,49187,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347020594603777
49188 H2_overground,30.0,True,49188,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15348699725068315
49189 H2_overground,30.0,True,49189,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347096843924823
49190 H2_overground,30.0,True,49190,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.153468306490183
49191 H2_overground,30.0,True,49191,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15347507452251719
49192 H2_overground,30.0,True,49192,2.6718614545529116,0.0,0.0,True,H2_overground,inf,0.15341949107484976
