name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,geom,topo,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime
358,eGon2035,14,77522,central_heat_pump,40.82456578631274,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,40.82456578631274,,0.0,
359,eGon2035,14,77522,central_resistive_heater,21.25855810681849,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,21.25855810681849,,0.0,
360,eGon2035,14,77525,central_heat_pump,63.06647299762646,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,63.06647299762646,,0.0,
361,eGon2035,14,77525,central_resistive_heater,83.54913033860684,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,83.54913033860684,,0.0,inf
362,eGon2035,14,77528,central_heat_pump,5.782091040129965,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,5.782091040129965,,0.0,
363,eGon2035,14,77528,central_resistive_heater,7.3851004649323535,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,7.3851004649323535,,0.0,
365,eGon2035,15,42816,dsm,259.5049711265216,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,259.5049711265216,,0.0,
391,eGon2035,15,51737,central_resistive_heater,0.004868991462451702,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.004868991462451702,,0.0,inf
392,eGon2035,15,51742,central_heat_pump,0.044966074712075095,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.044966074712075095,,0.0,
393,eGon2035,15,51742,central_resistive_heater,0.05735247395499777,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.05735247395499777,,0.0,
394,eGon2035,15,51841,central_heat_pump,50.53076405368732,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,50.53076405368732,,0.0,
395,eGon2035,15,51841,central_resistive_heater,68.11935173644798,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,68.11935173644798,,0.0,
396,eGon2035,15,51881,central_resistive_heater,0.1102345041170405,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.1102345041170405,,0.0,inf
397,eGon2035,15,51914,central_resistive_heater,0.026028908557673067,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.026028908557673067,,0.0,inf
398,eGon2035,15,51933,central_resistive_heater,0.025818597101267573,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.025818597101267573,,0.0,inf
399,eGon2035,15,51935,central_heat_pump,0.8460525806516662,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.8460525806516662,,0.0,inf
400,eGon2035,15,51935,central_resistive_heater,0.2033004151738347,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.2033004151738347,,0.0,inf
401,eGon2035,15,51960,central_resistive_heater,0.014669156898334729,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.014669156898334729,,0.0,inf
402,eGon2035,15,52017,central_heat_pump,0.11727913411221862,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.11727913411221862,,0.0,
403,eGon2035,15,52017,central_resistive_heater,0.1508930424612719,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.1508930424612719,,0.0,
404,eGon2035,15,52043,rural_heat_pump,1501.755403908338,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1501.755403908338,,0.0,
405,eGon2035,15,70054,BEV_charger,2870.878775179386,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,2870.878775179386,,0.0,
406,eGon2035,15,77546,central_heat_pump,15.594222072925847,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,15.594222072925847,,0.0,
407,eGon2035,15,77546,central_resistive_heater,6.873432088328357,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,6.873432088328357,,0.0,
408,eGon2035,15,77582,central_resistive_heater,0.17052213305315012,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.17052213305315012,,0.0,
409,eGon2035,15,77595,central_heat_pump,0.7318605643077454,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.7318605643077454,,0.0,
410,eGon2035,15,77595,central_resistive_heater,0.12794758092704014,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.12794758092704014,,0.0,
411,eGon2035,15,77623,central_heat_pump,0.15942163449049337,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.15942163449049337,,0.0,inf
412,eGon2035,15,77623,central_resistive_heater,0.1922802011523935,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.1922802011523935,,0.0,
413,eGon2035,15,77627,central_heat_pump,0.08133309505937425,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.08133309505937425,,0.0,inf
414,eGon2035,15,77627,central_resistive_heater,0.04754608898942384,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.04754608898942384,,0.0,
415,eGon2035,2,42664,dsm,297.2841623354283,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,297.2841623354283,,0.0,
466,eGon2035,2,51439,central_resistive_heater,0.8086598207376976,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.8086598207376976,,0.0,
467,eGon2035,2,52042,rural_heat_pump,2583.5389247794046,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,2583.5389247794046,,0.0,
468,eGon2035,2,69929,BEV_charger,4389.450619012117,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,4389.450619012117,,0.0,
