,0,108,168,235,253,287,315,365,415,476,529,532,537,540,543,550,555,559,565,568,572,577,581,583,588,593,598,603,608,613,618,621,625,630,634,638,642,646,652,656,664,668,672,678,683,688,692,696,699,704,708,711,715,721,726,730,733,739,744,748,753,758,763,770,776,781,785,790,796,799,803,806,809,813,817,821,826,829,832,838,843,846,849,854,860,864,868,873,878,883,886,892,897,902,906,911,918,921,926,929,934,938,941,944,947,953,956,962,968,973,976,979,982,986,989,992,995,999,1003,1006,1009,1014,1017,1023,1026,1029,1032,1036,1045,1049,1054,1061,1066,1070,1077,1080,1083,1088,3287,3543,3788,4755,4808
0,-0.2376605597587852,-0.23224144613240155,-0.21189411169525377,-0.21293653971546547,-0.23243909169685237,-0.2319192288390688,-0.2169177399814426,-0.19966914176612155,-0.24812741653695625,-0.233613007816785,-0.17566719600643838,-0.19122501379312462,-0.7594997573444816,-0.19109572762063912,-0.1947343245989872,-0.1883438605964246,-0.18318316413205138,-0.19379893760513334,-0.1969681104528717,-0.986790508832398,-0.20309956663075032,-0.21727890421784757,-0.20325445681902832,-0.1977344987703468,-0.18677212507354682,-0.1875514087271933,-0.21703232949183374,-0.21324402179838553,-0.19036250778401673,-0.2049912410316849,-0.2051590747937655,-0.20515907479376544,-0.20659023267220097,-0.1957160704843999,-0.20515907479376547,-0.2043314743048236,-0.19675467191887933,-0.20338734188364652,-0.19857110606308728,-0.21304731887264508,-0.9039096281096419,-0.1886905934565865,-0.18819743212875803,-0.2045534121378761,-0.19791819936607258,-0.4607077746212634,-0.19320718469397727,-0.2031236291293981,-0.22019739953277262,-0.21761503800979184,-0.18979108173488415,-0.2078536898942069,-0.19123863390283258,-0.2071765339343239,-0.2032544568190283,-0.2032544568190283,-0.21074316402367171,-0.2202964471016241,-0.20752457633653196,-0.19225552169063956,-0.19606082427336094,-0.20293425038919463,-0.18340890071339946,-0.19138253915478243,-0.20752457633653193,-0.22207318507357596,-0.19773449877034677,-0.2241027539933921,-0.22179058291318304,-0.224838873368663,-0.08464430640653209,-0.21704128342023132,-0.18037113776543218,-0.1969056686718484,-0.20393424056910464,-0.19687540436459866,-0.19740452322263177,-0.19110972323254563,-0.22454041290800594,-0.28050339931348206,-0.19614109608274047,-0.19740452322263183,-0.21659578708858201,-0.21065822663437306,-0.1968625709680472,-0.22080181494941742,-0.20686922289259332,-0.197623492109447,-0.20463056837750349,-0.2172789042178476,-0.20266313112930148,-0.19065280030472095,-0.2060098617323744,-0.19304286776735546,-0.21325693214105915,-0.2172789042178476,-0.20312362912939805,-0.18205623294885176,-0.16226825914102366,-0.2045285513265037,-0.2028122608434294,-0.17737837231245915,-0.21117836271926285,-0.20325445681902832,-0.2131714757992329,-0.20300775245996963,-0.2153494023942002,-0.1979942861663034,-0.19222728537136596,-0.19696418535334057,-0.18503845488309553,-0.5907473259909545,-0.20312362912939805,-0.21848155118133344,-0.20253998721954886,-0.19740452322263177,-0.20642729009831506,-0.23245701027657756,-0.20197539860668892,-0.2048765081239994,-0.22481656640959405,-0.20515907479376547,-0.22058113028377072,-0.21547196058697346,-0.19738924834206192,-0.20325445681902832,-0.19483554594231065,-0.20068966060119534,-0.19690027661433038,-0.19546629372260835,-0.1914793704416427,-0.19408985595514075,-0.18363787681311391,-0.1849264160289706,-0.05280611113227799,-0.1974045232226318,-0.2249907565542548,-0.2004742797262074,-0.22806549956763014,-0.2215458850824373,-0.23192724518814423,-0.22229160661758413,-0.3333515975649656
1,-0.21052224160949226,-0.20520344293998663,-0.18140234787766518,-0.17865158000758735,-0.20132284028725544,-0.2019514621041007,-0.18689635184250697,-0.1699235333329632,-0.21666675949912823,-0.20294069827962044,-0.1510098985081559,-0.15264569063712446,-0.7480276708695788,-0.15257538962282532,-0.1533510199130444,-0.1510790266375246,-0.1482728317524804,-0.155393425136221,-0.16434506573155888,-0.9862092042951248,-0.16806648880605937,-0.1802288908837869,-0.15750889311212676,-0.154752094203241,-0.15090197152016316,-0.15064812077095316,-0.18005575055023423,-0.17404627067175552,-0.15217669193359987,-0.16816604486948045,-0.1576296358616075,-0.15762963586160747,-0.16940871435916807,-0.15156833983014112,-0.1576296358616075,-0.1570984138696522,-0.14277146717569708,-0.16691956147000578,-0.16317658423504244,-0.17395864588234403,-0.8999618728523411,-0.1512675670768576,-0.15142818729031166,-0.16461122312137855,-0.15629304713653322,-0.44674433325519425,-0.159007968676599,-0.16805582491533755,-0.17592054918074368,-0.17311433345958793,-0.15186597169121943,-0.16250681460606548,-0.1562736192075284,-0.1698643632016912,-0.15750889311212676,-0.15750889311212674,-0.16564676525039573,-0.1632738188571075,-0.17013484721385386,-0.15237739431178196,-0.15364822744857526,-0.16656743769279164,-0.14537879530548128,-0.15222235860946243,-0.17013484721385383,-0.16310712267425823,-0.154752094203241,-0.1645977895761205,-0.162899558554223,-0.16513845058931503,-0.06216909648120541,-0.1594113185185923,-0.1308830520961549,-0.14397654488627307,-0.16750253729234857,-0.1428590744901408,-0.14324302001445782,-0.13867531231330243,-0.18064004035280143,-0.24956023702847444,-0.1423262369735639,-0.14324302001445785,-0.17974921833368973,-0.17289438258542578,-0.14284976216816828,-0.16217333355993177,-0.16962553390094548,-0.15469161370310316,-0.16934274313636943,-0.18022889088378694,-0.15592704736498766,-0.16118382100674453,-0.1605031526366633,-0.14741695850006667,-0.17987105489684732,-0.18022889088378696,-0.16805582491533758,-0.14625098230924746,-0.11774702581477656,-0.1683714076436165,-0.1681938154633845,-0.12871140600274034,-0.17358095660726888,-0.15750889311212676,-0.1748817395713458,-0.168107178524041,-0.17887402943980427,-0.16072527650937105,-0.15255084374480962,-0.1429234968080272,-0.13426980630211233,-0.5785919101990936,-0.16805582491533755,-0.1740559610601113,-0.16831448024612075,-0.14324302001445782,-0.17260908280931417,-0.189242894676662,-0.1685646916376412,-0.16671131875968115,-0.16512206669358198,-0.1576296358616075,-0.16201124626956379,-0.17722677833820913,-0.17059715742479967,-0.15750889311212676,-0.14137888813959337,-0.1648230362989791,-0.14287712258806665,-0.14183657885225937,-0.15744099600673023,-0.1575912083831364,-0.15064018619117664,-0.15108477184519772,-0.03831779895578087,-0.1432430200144578,-0.16525000493738393,-0.16402872291251736,-0.19669891047531934,-0.18932904841329676,-0.20562303962083842,-0.19473151255522644,-0.29795653761147606
