name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,marginal_cost_quadratic,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down
24,eGon2035,10,77565,central_resistive_heater,0.522020698263732,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.522020698263732,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
25,eGon2035,11,42708,dsm,256.7571099491073,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,256.7571099491073,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
26,eGon2035,11,50209,central_heat_pump,6.768983071085638,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,6.768983071085638,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
27,eGon2035,11,50209,central_resistive_heater,12.631909102892095,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,12.631909102892095,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
28,eGon2035,11,52059,rural_heat_pump,1922.2231582158613,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1922.2231582158613,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
29,eGon2035,11,70583,BEV_charger,3418.244442343712,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,3418.244442343712,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
30,eGon2035,11,77545,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,4.895700828044171e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
31,eGon2035,11,77552,central_heat_pump,27.230079399480168,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,27.230079399480168,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
32,eGon2035,11,77552,central_resistive_heater,17.31569676663106,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,17.31569676663106,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
33,eGon2035,12,41288,dsm,563.5437601725356,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,563.5437601725356,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
34,eGon2035,12,49625,central_heat_pump,11.862211815213168,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,11.862211815213168,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
35,eGon2035,12,49625,central_resistive_heater,15.712692882529542,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.712692882529542,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
36,eGon2035,12,49783,central_heat_pump,3.174559129146451,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.174559129146451,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
37,eGon2035,12,49783,central_resistive_heater,4.196689758350199,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4.196689758350199,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
38,eGon2035,12,52052,rural_heat_pump,3608.019573490637,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3608.019573490637,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
39,eGon2035,12,69920,BEV_charger,6948.484245121479,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,6948.484245121479,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
40,eGon2035,12,77545,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,4.36146542284083e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
41,eGon2035,12,77546,central_heat_pump,78.54198947811788,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,78.54198947811788,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
42,eGon2035,12,77546,central_resistive_heater,61.89314266914214,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,61.89314266914214,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
43,eGon2035,13,42816,dsm,113.01214066853575,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,113.01214066853575,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
44,eGon2035,13,48810,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,2.8974752529063467e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
45,eGon2035,13,51742,central_heat_pump,12.503189853680194,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,12.503189853680194,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
46,eGon2035,13,51742,central_resistive_heater,15.947330849517542,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.947330849517542,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
47,eGon2035,13,52086,rural_heat_pump,934.1279338383854,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,934.1279338383854,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
48,eGon2035,13,70324,BEV_charger,1613.96816021204,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1613.96816021204,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
49,eGon2035,13,77545,power_to_H2,0.0,True,17.0,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,9.895651159859502e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
50,eGon2035,13,77564,central_heat_pump,3.440666349415368,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.440666349415368,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
51,eGon2035,13,77564,central_resistive_heater,1.952668409391349,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.952668409391349,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
52,eGon2035,14,41276,dsm,1007.0458619985342,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1007.0458619985342,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
53,eGon2035,14,52069,rural_heat_pump,4596.197792630937,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4596.197792630937,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
54,eGon2035,14,69931,BEV_charger,8533.59034782648,False,inf,0.0,0.0,,0.9000000000000001,0.0,0.0,0.0,8533.59034782648,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
55,eGon2035,14,77545,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,4.064043238377164e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
56,eGon2035,14,77550,central_heat_pump,119.9200038342838,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,119.9200038342838,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
57,eGon2035,14,77550,central_resistive_heater,113.02865775684978,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,113.02865775684978,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
58,eGon2035,15,42680,dsm,126.52373403381313,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,126.52373403381313,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
59,eGon2035,15,52040,rural_heat_pump,1209.5511992873674,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1209.5511992873674,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
60,eGon2035,15,70512,BEV_charger,2249.5690356492996,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,2249.5690356492996,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
61,eGon2035,15,77545,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,3.873970962341321e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
62,eGon2035,15,77553,central_heat_pump,22.912716391801272,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,22.912716391801272,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
63,eGon2035,15,77553,central_resistive_heater,15.405416833173764,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,15.405416833173764,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
64,eGon2035,2,43542,dsm,519.1186750843244,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,519.1186750843244,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
65,eGon2035,2,49625,central_heat_pump,57.22348281196061,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,57.22348281196061,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
66,eGon2035,2,49625,central_resistive_heater,75.79825964158836,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,75.79825964158836,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
67,eGon2035,2,50209,central_heat_pump,0.039645497414387554,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.039645497414387554,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
68,eGon2035,2,50209,central_resistive_heater,0.07398427716811633,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.07398427716811633,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
69,eGon2035,2,52044,rural_heat_pump,2727.5636241823777,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2727.5636241823777,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
70,eGon2035,2,69942,BEV_charger,5511.751999735832,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,5511.751999735832,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
71,eGon2035,2,77545,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,4.659126122796908e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
72,eGon2035,2,77548,central_heat_pump,28.814549189827908,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,28.814549189827908,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
73,eGon2035,2,77548,central_resistive_heater,10.187087817787408,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,10.187087817787408,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
74,eGon2035,3,43742,dsm,131.36969462693025,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,131.36969462693025,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
75,eGon2035,3,49783,central_heat_pump,0.12196060387596226,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.12196060387596226,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
76,eGon2035,3,49783,central_resistive_heater,0.16122894436244856,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.16122894436244856,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
77,eGon2035,3,52055,rural_heat_pump,1267.9921881825587,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1267.9921881825587,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
78,eGon2035,3,70175,BEV_charger,2278.772116422653,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,2278.772116422653,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
79,eGon2035,3,77545,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,4.67010517428737e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
80,eGon2035,3,77547,central_heat_pump,21.049314763228704,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,21.049314763228704,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
81,eGon2035,3,77547,central_resistive_heater,14.629324155530536,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,14.629324155530536,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
82,eGon2035,32145,38030,dsm,2.7383449178124177,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.7383449178124177,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
83,eGon2035,32145,54354,rural_heat_pump,11.912582319349976,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,11.912582319349976,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
84,eGon2035,32145,77042,BEV_charger,19.142860412597656,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,19.142860412597656,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
85,eGon2035,32145,77585,central_resistive_heater,0.14008531980412342,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.14008531980412342,,0.0,,0.0,0.0,1.0,0.0,,,,,,,
86,eGon2035,32904,39240,dsm,0.17128752570119127,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.17128752570119127,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
87,eGon2035,32904,48783,power_to_H2,0.0,True,inf,82.3614559539973,0.0,,0.7,0.0,0.0,0.0,2.853076025437478e-07,,0.0,31.0,0.0,0.0,1.0,0.0,,,,,,,
88,eGon2035,32904,55034,rural_heat_pump,3.358384369298559,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.358384369298559,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
89,eGon2035,32904,70862,BEV_charger,7.898099899291992,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,7.898099899291992,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
90,eGon2035,32905,39242,dsm,0.1323252919043061,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.1323252919043061,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
91,eGon2035,32905,51986,central_resistive_heater,0.004797682349377791,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.004797682349377791,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
92,eGon2035,32905,53913,rural_heat_pump,4.254587046975297,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4.254587046975297,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
93,eGon2035,32905,70868,BEV_charger,8.91954231262207,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,8.91954231262207,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
94,eGon2035,32941,39310,dsm,0.44558013301946897,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.44558013301946897,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
95,eGon2035,32941,51963,central_heat_pump,0.29443912753878837,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.29443912753878837,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
96,eGon2035,32941,51963,central_resistive_heater,0.045277521466786104,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.045277521466786104,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
97,eGon2035,32941,53610,rural_heat_pump,3.140651413365397,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.140651413365397,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
98,eGon2035,32941,71289,BEV_charger,6.889657497406006,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,6.889657497406006,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
99,eGon2035,32958,39344,dsm,0.17784744727459073,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.17784744727459073,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
100,eGon2035,32958,52548,rural_heat_pump,2.107024950206817,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.107024950206817,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
101,eGon2035,32958,71525,BEV_charger,4.531549453735352,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,4.531549453735352,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
102,eGon2035,32959,39346,dsm,0.14654708518131193,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.14654708518131193,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
103,eGon2035,32959,53195,rural_heat_pump,3.0716346850809844,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.0716346850809844,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
104,eGon2035,32959,71534,BEV_charger,6.748101234436035,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,6.748101234436035,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
105,eGon2035,32976,39370,dsm,0.10131233647815065,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.10131233647815065,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
106,eGon2035,32976,53265,rural_heat_pump,1.0082661658677814,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.0082661658677814,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
107,eGon2035,32976,71684,BEV_charger,2.3761088848114014,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,2.3761088848114014,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
108,eGon2035,32987,39388,dsm,0.021448604798159857,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.021448604798159857,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
109,eGon2035,32987,54633,rural_heat_pump,0.3301286159671812,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.3301286159671812,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
110,eGon2035,32987,71789,BEV_charger,1.7463316917419434,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1.7463316917419434,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
111,eGon2035,33023,55542,rural_heat_pump,0.48486366915207935,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.48486366915207935,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
112,eGon2035,33023,72264,BEV_charger,1.6689984798431396,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,1.6689984798431396,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
113,eGon2035,33024,39446,dsm,0.47245281400881994,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.47245281400881994,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
114,eGon2035,33024,52010,central_resistive_heater,0.01563748842742609,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.01563748842742609,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
115,eGon2035,33024,54255,rural_heat_pump,7.1049605350942695,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,7.1049605350942695,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
116,eGon2035,33024,72275,BEV_charger,14.211200714111328,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,14.211200714111328,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
117,eGon2035,33458,40222,dsm,0.14452345754349083,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.14452345754349083,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
118,eGon2035,33458,51971,central_resistive_heater,0.04744223745169335,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.04744223745169335,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
119,eGon2035,33458,53783,rural_heat_pump,2.1114061227604872,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.1114061227604872,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
120,eGon2035,33458,72629,BEV_charger,6.481769561767578,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,6.481769561767578,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
121,eGon2035,33945,41066,dsm,0.02448923246309972,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.02448923246309972,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
122,eGon2035,33945,52665,rural_heat_pump,1.4282399600094666,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.4282399600094666,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
123,eGon2035,33945,75650,BEV_charger,4.06455135345459,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,4.06455135345459,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
124,eGon2035,34192,41438,dsm,0.015538827041749016,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.015538827041749016,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
125,eGon2035,34192,52526,rural_heat_pump,3.5296780198832547,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,3.5296780198832547,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
126,eGon2035,34192,73716,BEV_charger,8.390098571777344,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,8.390098571777344,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
127,eGon2035,34697,42226,dsm,0.03126000357625118,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.03126000357625118,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
128,eGon2035,34697,55464,rural_heat_pump,4.01498675302161,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,4.01498675302161,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
129,eGon2035,34697,75607,BEV_charger,8.683876991271973,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,8.683876991271973,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
130,eGon2035,34709,42248,dsm,0.07330371001169653,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.07330371001169653,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
131,eGon2035,34709,54621,rural_heat_pump,2.8368822829257603,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,2.8368822829257603,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
132,eGon2035,34709,75738,BEV_charger,6.8168792724609375,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,6.8168792724609375,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
133,eGon2035,34938,42584,dsm,0.05373337817716692,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.05373337817716692,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
134,eGon2035,34938,55155,rural_heat_pump,1.1506943627161736,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,1.1506943627161736,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
135,eGon2035,34938,76975,BEV_charger,3.0196635723114014,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,3.0196635723114014,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
136,eGon2035,35529,43174,dsm,0.2521934341372437,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.2521934341372437,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
137,eGon2035,35529,52014,central_resistive_heater,0.03532180513799848,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.03532180513799848,,0.0,inf,0.0,0.0,1.0,0.0,,,,,,,
