,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
0,-7527.779781575501,-10440.50059917802,-9594.139578245395,-3769.9640216233674,-31005.48761382699,-21572.188289978356,-27263.971480442582,-27132.305798409136,-506.3825700851623,119076.96999998689,-2717.549024791323
1,2933.7851156771185,11570.596342748124,6195.837292157858,653.5350583096966,40957.10401992649,-9273.39571871683,9744.486285728217,7436.345357849449,743.5989806486293,106948.95879057348,-2664.2300541464415
2,-699.9763836309314,3048.3102257438004,1128.6701137691737,-636.0649905262981,15422.656489799916,-18353.298344310373,-2775.6188663214443,-4873.305493985861,-281.1739675099496,107585.73330464363,-2658.272434102587
3,-408.7608188763261,4161.186354788113,1286.1080046605318,-533.3139865232166,18213.980764518677,-19598.153086230905,-1594.8022252410651,-3628.474691068381,-201.45539552108386,117076.4634406954,-2718.7024037160504
4,-423.0944661781192,3327.092703756224,1338.4781278995797,-541.3720773977227,18134.77577804774,-14793.362054445595,-1450.6667108103634,-3606.972014208138,-201.67731034145692,111572.94959071279,-2660.9339838790243
5,-7573.309516669809,-10303.599701220635,-8485.136851423234,-2377.60689819227,-29432.919590967893,-7050.627747259289,-23308.119153478743,-25346.097489094733,-1768.2533546893858,-6084.193789702654,-2694.735970715119
6,1937.1557913050056,11561.101704404316,4414.773424740508,2336.5580790685026,37571.28471640944,8219.764580662548,14599.853074976802,8661.04227496311,367.31788431992754,10610.342766192556,-2511.2823145095435
7,-1036.5930073559284,3932.835042491555,348.41249059755353,879.0156586568803,16893.90797339827,-7066.522935203463,2943.344502027333,-1839.6566909499466,-253.68345752032474,-99752.49835563004,-2461.7633457936463
8,197.34656567126513,6746.374317340553,1948.4639993676915,1525.5787549019326,27203.292062185705,15090.577045303584,8244.866511441767,2779.7069197803735,32.908766934787856,-150252.57272531092,2374.148828631232
9,-3236.5457902505996,-1609.3510709226132,-3288.45521071963,-136.05992955733092,3469.9664716541765,43861.698096737266,-4738.800626040995,-9252.860509353875,-757.3742353117559,-199238.74401050806,3177.2339783605944
