,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
0,-6912.390868809819,-11049.373890978377,-8376.918321249821,-3667.569085054146,-31351.903863665462,-20791.113877706975,-27150.84214270562,-27382.267268553376,-415.9642166159116,200331.99120236636,-3123.588693462784
1,2843.907820767164,11667.263565635682,5134.704994238355,727.3576493727509,41005.95688799769,-9443.817636156828,9908.969952189922,7272.2729648217555,981.0795914156828,246658.77670342624,-3062.1687754178884
2,-928.225501216948,3082.5625535646454,-305.3363172655925,-626.5571471910923,15500.347938004135,-16867.587328692527,-1855.1146209180356,-4989.023869131505,-65.98691964219324,259732.35458834172,-3055.1975576495925
3,-444.71592150628567,4556.179033012409,575.8375285096466,-431.6527962328866,18309.167406973243,-19204.47440327108,-1605.3863104626537,-3707.7528872653843,-160.3353394634556,231206.84472373725,-3114.9886123501174
4,-458.4595227703452,3807.372940276377,467.816098308377,-497.9780003458727,18241.34530121088,-14266.658392198384,-2026.1046381816268,-3634.2174612522126,-180.78835253724827,184192.91711954476,-3054.5799543832604
5,-7602.3775932863355,-11011.65000813566,-9544.643626317567,-2210.613654515939,-29576.832895584404,-5863.774049987644,-23188.040893898906,-25339.638393000514,-1926.5291640812065,109571.24756136238,-3091.829969868809
6,2030.5581521198153,10950.835374390614,3603.9403133137153,2453.993939524982,37603.422572509946,9020.938807453214,14636.13184813261,8675.249049884082,238.05638747769407,168687.21815829576,-2908.0690474216653
7,-1045.577471885085,3697.951258995477,-885.9153699042275,966.0743632848374,16886.85541166663,-5772.310214582831,3138.9252863019706,-1773.4004872865976,-412.27428350755946,77931.95361867845,-2887.5612619574413
8,624.6583485275507,7214.647916873824,2542.4236368414013,1506.5217690798454,26120.96967265159,16198.34383283183,8116.313573470712,2855.3253388121725,-49.79974821452051,60633.79607397318,4786.352841227776
9,-2759.7720496833326,-833.0825976419262,-2257.1346658509224,-156.83250351203606,2295.298937663436,44153.80770599842,-4745.334928202629,-9185.094526667894,-841.3409591787495,72120.62212259174,4843.645548778533
