name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
0,0,10,AC,12.974058434557243,1.5841953286443222,6.374730808572165e-05,5140.0,True,5140.0,15405.552702840621,0.6392996108949416,40.0,19.525118625579022,121.34281468760227,8.0,,380.0,8.984805010081194e-05,1.0970881777315251e-05,6888.513389163226,DE
1,0,11,AC,391.3796874178273,113.16015269840322,8.702345915552703e-05,520.0,True,520.0,1554.6888048738242,0.5,40.0,44.890888360404574,174.04809803800887,2.0,,380.0,0.0027103856469378623,0.0007836575671634573,802.2637026072183,DE
10,1,9,AC,39.98950245995857,4.455170948430981,4.577292302128113e-06,3580.0,True,3580.0,10741.486288219148,0.6999999999999998,40.0,22.559364186201737,317.94466549032364,2.0,,380.0,0.00027693561260359124,3.085298440741676e-05,3583.8228403560543,DE
11,10,11,AC,19.027154887352513,2.190731142561693,8.082453945404175e-05,4100.0,True,4100.0,12296.175093092972,0.6746341463414633,40.0,59.88487400195269,160.35016604914838,4.0,,380.0,0.0001317670006049343,1.5171268300288734e-05,9540.944429201181,DE
12,10,3,AC,20.674966909152566,2.418070328005349,0.00013539542241404636,4360.0,True,4360.0,13850.863897966796,0.6642201834862385,39.99999999999999,65.28610004511671,178.09845923070273,5.0,,380.0,0.00014317844119911749,1.674563939061876e-05,10581.536617687218,DE
13,10,6,AC,3.1355636846270047,0.40156077106706906,0.0005723759521134561,14640.0,True,14640.0,50880.72452314333,0.6751366120218578,40.0,25.08625278923802,93.19446265787339,17.0,,380.0,2.1714429948940477e-05,2.780891766392445e-06,24330.930078054123,DE
14,11,3,AC,22.816177886302878,2.872868340718466,0.00010927976237262965,4620.0,True,4620.0,16960.241507714447,0.7,40.0,85.29513072548292,233.40095214454024,4.0,,380.0,0.0001580067720658094,1.989521011577885e-05,4620.172354109794,DE
15,11,5,AC,11.64453425615207,1.3410024823208853,4.658617899891706e-06,8200.0,True,8200.0,24592.350186185948,0.6746341463414635,40.0,69.78100696690454,195.4063972175852,8.0,,380.0,8.064081894842154e-05,9.286720791695882e-06,8200.424628297658,DE
16,11,7,AC,11.333070134163131,1.7769347193770961,0.00022602508178299938,6960.0,True,6960.0,32507.129556452688,0.6775862068965517,40.0,54.39491440837514,158.4443485799463,10.0,,380.0,7.848386519503554e-05,1.230564210094942e-05,6960.509608417169,DE
17,11,9,AC,694.5836625275576,200.82542099136543,0.00015444129299153772,520.0,True,520.0,1554.6888048738242,0.5,40.0,79.93073838842315,309.9023766156837,2.0,,380.0,0.00481013616708835,0.0013907577630980987,520.3524515936548,DE
18,12,13,AC,17.507214031060585,2.235391779261656,0.00029253466714827705,5140.0,True,5140.0,20069.619117462094,0.6595330739299611,40.0,39.58768795864031,174.53174623872667,7.0,,380.0,0.00012124109439792649,1.5480552487961607e-05,5509.972967554631,DE
19,12,2,AC,6.441639564764067,0.7338660137212872,0.0015862996623129068,11780.0,True,11780.0,36888.52527927891,0.6823429541595925,39.99999999999999,79.36665867761374,159.63976681207464,10.0,,380.0,4.460969227675947e-05,5.082174610258222e-06,11780.07043193422,DE
2,0,13,AC,25.645237453736257,8.1118881841187,0.00043194485276184055,3380.0,True,3380.0,13992.199243864416,0.5615384615384615,40.0,42.20196278753585,105.80312475691187,11.0,,380.0,0.00017759859732504333,5.6176510970351106e-05,7235.128758895175,DE
20,12,43785,AC,20.291685680663807,2.2606658797899892,3.9847182522334877e-07,3580.0,True,3580.0,10741.486288219148,0.6999999999999997,40.0,3.0581697189306096,161.50325860870268,2.0,,380.0,0.00014052413906276876,1.5655580884972225e-05,8370.162457579281,NL
21,12,7,AC,0.019184811744190736,0.0,0.0009522287778962075,20480.0,True,18280.0,inf,0.6455078125,40.0,286.21102589915483,118.58527926717751,28.0,,380.0,1.3285880709273364e-07,0.0,28089.46766335503,DE
