,0,9,18,25,33,43,52,58,64,74,82,86,90,94,99,102,105,108,113,117,121,124,127,130,133,136,143,147,151,154,157,237,305,375,383,390,397,405,412,421,432,651,665
0,-0.1993452912745866,-0.2335576312180424,-0.2313888857630602,-0.21567619112549008,-0.21806505754473643,-0.20859113378139987,-0.23773781360255175,-0.24589218184641964,-0.22154286033222487,-0.21470201806255737,-0.19675467191887933,-0.18037113776543218,-0.1969056686718484,-0.19687540436459866,-0.19740452322263177,-0.19110972323254563,-0.19614109608274047,-0.19740452322263183,-0.1968625709680472,-0.19304286776735546,-0.16226825914102366,-0.17737837231245915,-0.19696418535334057,-0.18503845488309553,-0.19740452322263177,-0.19483554594231065,-0.19690027661433038,-0.19546629372260835,-0.05280611113227799,-0.1974045232226318,-0.24924438057441237,-0.21637182961062493,-0.21529465790427366,-0.2426554446604928,-0.1927908664236982,-0.2152854292486324,-0.20592903332579585,-0.1958551986574319,-0.3745812355482171,-0.2080897278984563,-0.19860797347198572,-0.20835648220022915,-0.3306007265254167
1,-0.16265552236699324,-0.20204875923734072,-0.2001845738949778,-0.18540917276687546,-0.18894741253906241,-0.17572026449802913,-0.21155530628158697,-0.21651577998004223,-0.19107192689549826,-0.18034389094311848,-0.14277146717569708,-0.1308830520961549,-0.14397654488627307,-0.1428590744901408,-0.14324302001445782,-0.13867531231330243,-0.1423262369735639,-0.14324302001445785,-0.14284976216816828,-0.14741695850006667,-0.11774702581477656,-0.12871140600274034,-0.1429234968080272,-0.13426980630211233,-0.14324302001445782,-0.14137888813959337,-0.14287712258806665,-0.14183657885225937,-0.03831779895578087,-0.1432430200144578,-0.21815989904789304,-0.18665420598528065,-0.18689491148499798,-0.21565609045549247,-0.15609042046813587,-0.17070048765892093,-0.15685563976674854,-0.16035966843719274,-0.3464686949141722,-0.1678336198923562,-0.1593709331246779,-0.18050222595014243,-0.29520150212388924
2,-0.28317769945570187,-0.2945285036763993,-0.2952036693873713,-0.2781712593456082,-0.2747755747904092,-0.2758494018976228,-0.2910212045711846,-0.3036420731585288,-0.2812887409120613,-0.2768078743014015,-0.28579088371358213,-0.261993407097648,-0.28511416423227964,-0.28596625048896046,-0.2867348083308254,-0.27759146024957276,-0.28489965008377677,-0.2867348083308254,-0.2859476096724263,-0.2712965835895387,-0.2356985413677889,-0.25764634344111,-0.2860952070061403,-0.2687727972418297,-0.2867348083308253,-0.2830033071673572,-0.2860023780287106,-0.28391948345823576,-0.07670214393787551,-0.2867348083308254,-0.3145881444218752,-0.2798621706804062,-0.27802999017482116,-0.2956074861039967,-0.26246246095540454,-0.31189383891112754,-0.2899896274642658,-0.2561529329311349,-0.4286021470485185,-0.2777918075414935,-0.27762115959221334,-0.26551555268788274,-0.40913697913317765
3,-0.26947141878735026,-0.28763877123580145,-0.2858603511098463,-0.270503170253004,-0.27110765683048244,-0.267938748923441,-0.28627378692963334,-0.29828326825245827,-0.2777199744680197,-0.275409946489279,-0.2959922075034855,-0.27134527844460676,-0.2935560529132212,-0.2961738340070762,-0.2969698255700389,-0.287500105096887,-0.2950691612325211,-0.29696982557003904,-0.29615452780540896,-0.2727004965740438,-0.2441118158083776,-0.26684304607407955,-0.29630739363534714,-0.2783666593516155,-0.29696982557003904,-0.2931051282349635,-0.29621125112165786,-0.29405400749687605,-0.07944003184921355,-0.29696982557003904,-0.30606610962090613,-0.2727681673076603,-0.26833056945342754,-0.2901383012328671,-0.2546588629974055,-0.2977415102694528,-0.2939413868374281,-0.2536211079579684,-0.42147160008086576,-0.2752203373432939,-0.26816278405137367,-0.25978855077494756,-0.399942771849429
4,-0.35286620625842935,-0.35410279409775014,-0.3555508564569569,-0.3397315938035879,-0.3331729350430838,-0.33890455830414784,-0.34487952954883566,-0.36283345004017176,-0.3431735160837998,-0.3437022925262168,-0.3868432167742456,-0.35463122916429823,-0.3839641158325555,-0.3870805912020831,-0.3881209021593845,-0.3757445725232608,-0.38563685329696684,-0.38812090215938455,-0.38705535920959383,-0.35642915675316067,-0.3190388046915152,-0.34874709435017687,-0.3872551452441212,-0.36380773282692436,-0.38812090215938455,-0.38306998557759625,-0.387129493019767,-0.38431011115084907,-0.10382313007627551,-0.38812090215938455,-0.3786155673472308,-0.3374183431697495,-0.33400987281282446,-0.34792996329512155,-0.3265737839961802,-0.3913404158486193,-0.3812518772834865,-0.3212993478779733,-0.4803387254745387,-0.3541933211456685,-0.35051301433272347,-0.32258526071129706,-0.478122146408993
5,-0.1863450974182432,-0.22341502148692857,-0.2213943810907914,-0.20653208017590147,-0.20885589706555202,-0.19761490759442543,-0.2298135508761871,-0.23700937592113633,-0.21204085436028824,-0.20336781265951587,-0.1762728450987898,-0.16159480899506765,-0.17685562203648436,-0.17638100950218177,-0.17685504798671325,-0.17121552597303627,-0.17572314146397774,-0.1768550479867133,-0.17636951204039167,-0.17607576160427232,-0.14537640925654352,-0.15891358533738278,-0.17646054854094306,-0.16577626633625855,-0.17685504798671325,-0.17455349687344132,-0.17640329259300477,-0.17511858488222143,-0.047309084745531554,-0.17685504798671328,-0.24051211690415822,-0.20685128666812955,-0.2061010179066459,-0.2342441494852053,-0.1802737157920918,-0.19831297655438213,-0.18806789466925217,-0.18327866867584267,-0.36473000468651146,-0.19439461437429528,-0.18456656338794475,-0.19982122995349333,-0.31839916592709006
