,0 battery,1 battery,1 pumped_hydro,10 battery,10 pumped_hydro,11 battery,11 pumped_hydro,12 battery,12 pumped_hydro,13 battery,14 battery,14 pumped_hydro,15 battery,15 pumped_hydro,2 battery,2 pumped_hydro,3 battery,4 battery,4 pumped_hydro,43775 battery,43775 pumped_hydro,43776 battery,43776 pumped_hydro,43777 battery,43777 pumped_hydro,43778 battery,43778 pumped_hydro,43779 battery,43780 battery,43781 battery,43781 pumped_hydro,43782 battery,43783 battery,43783 pumped_hydro,43785 battery,43787 battery,43787 pumped_hydro,43788 battery,5 battery,6 battery,7 battery,7 pumped_hydro,8 battery,8 pumped_hydro,9 battery,9 pumped_hydro
0,-36.44084784282385,-1584.3662313949653,-664.9927528841857,-35.76252284726033,-25.399044878519216,-75.3190223293011,-43.66437359399814,-2190.341135773475,-255.57425526433215,-50.512759206800126,-26.334591159329953,-35.377352169052955,-33.40726991392388,-52.60563057799893,-116.76000084278732,-329.53417701167626,-1197.5503538878638,-26.85729690372837,-8.444806047959107,-32.924006211893214,-24.15052921604697,-23.708070685643214,-6.045055416653329,-54.7091163108953,-59.10474709277848,-38.98903748561196,-10.686171240014447,-52.19988759824094,-118.09228436394419,-68.88762956698191,-53.07739891237114,-0.11033330514652086,-0.16378392193630809,-0.03254575700332417,-1101.5526331439253,-389.6949737942714,-1026.9026823023107,-579.9951525436314,-1387.8613712214665,-45.72737881806843,-19.123446332622805,-9.481506298531052,-16.138940880867807,-24.490211801336816,-59.78260434394639,-60.93686480812867
1,3.3436237359472756,-322.0846103676113,-344.29420959512663,-6.440075326054682,-15.072101136008733,25.051466430422636,-25.60531988244997,-869.7116028530147,-150.1521609323339,-268.76638646606676,-1524.633632158097,-279.23667578814457,-250.89285243607767,-271.38611129664395,-538.2433107423906,-858.7793567384801,-6519.465674543247,-27.036019381830727,-6.42677726749246,7.259871763472756,-20.48178304383717,-4.611109132458221,-1.004075206033976,-135.01786220820696,-130.77059690632416,32.78894181166642,0.27289098890065056,20.171370876293864,-119.38105799534628,-3439.049798847378,-477.4342158686277,-170.83410153773937,-4778.113095885125,-4003.95265307555,-1384.5481199538854,-388.25734432122147,-1004.1070136235355,-1347.4018738724712,-8643.327447563977,2.460395279399904,3.4952010082042477,-3.0518632036023323,-11.977985121828636,-31.199923996538132,-1646.8645588583788,-177.42787230369544
2,-9.934708391859104,-3348.527241149123,-620.0689304832266,-10.088667704408437,-22.37173551844973,-370.49135295710323,-102.87928077228949,20.06022043338189,-2.6382715453304213,-57.36905832887871,-190.1196308879469,-106.01699169180924,-644.3780927122253,-463.93694394011254,-20.802523112856544,-2.785548318501546,-1275.6146302844845,-882.5007228662671,-6.575599137178558,-801.1243964572025,-157.70731085749782,1.9779795776707978,0.33273854892734356,-528.4851472044692,-2819.488965870127,-528.5750995273936,-392.7714233890702,-24.449555229208954,-58.35565795537127,-1300.6343252251859,-274.2652293361926,54.708802413741665,867.0169334379158,622.7562499943003,1029.3893313853282,90.67016265244936,-98.118308034596,-566.9845083705669,-67.26573620099225,-20.526430778332696,-13.44908720350083,-5.528498700452085,-551.9092866529412,-102.04040414961021,-992.3803608048134,-86.14019344511561
3,8.381047435075033,-1937.672171040032,-736.650557806051,-320.5467709668692,-31.88437404564697,-826.9124631416526,-140.8673796166998,-23.902811107595916,-14.498335975167036,-1188.4466732985097,-2297.859720119397,-141.4692186005743,-488.73337555370557,-477.240616136333,-61.08126021317761,-69.23971897145692,-2940.6385367252606,-1282.1223177226354,-7.803570820560113,-1335.933032622416,-195.3894484901332,22.699284243051597,2.065726478712236,-561.8188962509412,-2497.1961478839144,-1104.70812350984,-548.2464144894735,-31.70457964023842,-49.09641655161326,-2241.862583137328,-271.4744269707076,45.37559666946935,1051.7548209626261,783.4135477134372,-1098.2307017300245,253.85076190521863,615.5811104371138,-86.70995932139954,-1785.3464842737794,-49.230314700637734,17.581653260221124,5.989828981483103,-983.5285913820433,-128.056098145876,-313.7074657586038,-118.84096177231535
4,-837.5629836867549,1203.8471153929852,188.36256036554818,-657.3604292254959,-38.856205932152776,131.1688710693481,11.102118697915465,2457.809589144692,164.76399677940597,784.1491719267618,3565.930050345078,-10.90311326534457,27.445808266980347,-0.13870336343779766,507.5153239882133,4.685999908639284,-60.34440332805207,1474.5519641004341,0.8131699559755252,200.5481989995478,-1.0668256840510861,-1310.075960339101,-1371.7885787947448,67.63331366714563,-2.0836418446932594,1190.0274414933451,6.119908755456385,-522.076397032532,-149.45816536626432,-58.76782789850156,-85.29420297467708,63.98026296978521,2668.3225109156665,1596.7350278792755,1395.6456956890652,-133.94501536530103,-551.24937881437,-614.442334242521,224.98504818423058,-299.04313757809723,-818.5166921025914,-464.9344857525972,1202.1796928897559,-1.9416231561170434,35.23400720055637,2.4388093140241116
5,-466.5952545617515,-1370.0787404381972,-435.8642798386453,-257.8500377836719,-51.550485283211984,-165.9347969001557,-64.67523757445265,2.3974748773328187,15.187683170521634,-813.7670688396445,5.432624608321957,-17.864784190971566,-5.0092466260604205,-1.5786035177486184,16.908506625291157,0.9939434849123541,279.0502464655856,6.936991750827174,-1.1507097879359995,3.484866296164757,-2.7921122047894635,-85.14001646670543,-143.8338164328703,-9.46764040243343,-4.044256676672688,71.12926748397345,0.8053171488128732,-349.7553144524952,-23.201793385975407,-2651.7841660210006,-406.88209835889774,-0.02410878414232598,-0.005053281910569363,0.029866720814412683,-1446.166869081286,-257.19292959576023,-628.9969850930981,-206.49949947538778,-251.6183335635002,-164.5447280718151,-582.592913086791,-400.61853134368766,23.487113439086844,-2.787844654451734,-17.383980265912214,-0.8468775914087345
6,-6.519582477032941,-5.3049291031251045,-7.140658460716679,-10.637240333811803,-11.592743821469181,-5.971103788718281,-7.658025787436115,-71.82182821386851,8.05251583731821,-6.662614565707255,-784.0140704537982,-150.2323251060841,-15.169357547407168,-3.8629263284939235,34.65441931545824,-0.4789120916078504,-1277.9227627920181,-7.6508778712053545,-3.161420389168873,-200.9257854239506,-7.926128428849687,-174.76087329492043,-309.491711114931,-33.397557016693604,-7.440225665844812,-1316.576626065184,-16.2075348387052,-11.577155729912093,-40.93406657495012,-210.78766884459702,-261.27525512787435,-170.8312713916855,-4778.016853924338,-1596.4554893310053,7.570052742388416,-3.611274136558741,-3.8476699726194656,-45.157759281015274,-2.841284179291243,-10.682045236101573,-6.381973392406223,-8.720017782613104,-13.279773834608207,-4.44870307148218,-16.33337024476422,-3.464984720936143
7,-0.8822287095620922,-1.0325483531735173,-1.3391176011645323,-1.234583558389616,-1.1588604442613795,-0.9151149998082744,-1.214363438473817,-2492.596475818883,-252.99366692641516,-0.9005839134716496,-4888.842668347434,-1909.892070498451,-12.453308554881314,-8.639591580639408,-584.7632783170206,-12.521521344126619,-0.8881254146295241,-1541.528242992679,-11.261555374983953,-18.70682059557196,-10.455046550701564,-83.7355232600364,-107.37840559916665,-34.16324931279959,-11.55191105119783,-1.9869655278455411,-2.0324364351068365,-1.2416637116600278,-1.162310381033187,-2809.4469625789816,-667.6197275086187,164.01583949588303,43.22526863522929,48.30111597985365,-18.169889734978668,-1.3356518602012954,-1.3105279061858126,-1.1027025930445369,-0.9009439600713876,-1.542710574030849,-1.0531483752702968,-1.2730270105196886,-1270.7988613532787,-57.623225532441516,-6.449503709721348,-6.925986484931033
8,2.2772165166932954,3.884929987574135,0.9493465425538383,3.927624881453451,0.7918981316167151,3.894549095343948,0.9132030424916381,27.097493314920513,0.6324987253336197,3.5945467254644905,80.88844275134915,0.8874455059751374,11.167952195306919,0.77199067901905,12.13972865646471,0.733092289569918,3.761997863724792,15.568730067115107,0.6406168664003313,17.633068186543507,0.8420872260695906,45.24553989350175,0.8041776323365324,17.491749866573,0.8497706498415325,8.661430558847949,0.8837345741728928,4.244771147001291,4.267632688341564,22.11787991598922,0.832610116560506,-0.989360325068663,3474.091919973773,353.45807074182466,977.6378551977007,5.6621937916388685,0.915420993850174,4.381199092437553,3.821475517050458,2.218965249412137,2.853370832659317,0.8643782132569671,17.749697593242566,0.7998634034834793,10.093737062632563,0.8119849843352476
9,7.842870389113913,13.270521406234018,-0.09977448378977422,13.935017163980973,-0.11164568137929393,78.3500774357065,-0.07042808348996693,-4.435792326205261,-0.003346985449901252,3.755957980208792,287.192857990014,-0.05990498086646967,9.297719269934175,-0.07734912605553301,5.4034614142007955,-0.06196255520797983,14.260673444566736,13.462218726371654,-0.04589813413445032,20.684692845594828,-0.08645621527046005,26.21442696725917,-0.05990340165962699,12.520634395345697,-0.020581746816383806,18.817365838373163,-0.09254098106459213,14.68543828871528,15.089127121806298,15.862770802511859,-0.054273169282170075,-1.2980346772549254,0.35578421018827894,1.0153433810807335,547.0046703150814,16.9799184085076,-0.08142389139234646,17.41893904485201,13.546862276942122,19.930402090472946,7.030549939879609,-0.12472007123265355,19.413044765293463,-0.06819437203583995,6.884617495207001,-0.08634478918355781
