,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
0,45374911.764298946,3572502.0546075073,7197434.149433885,1928921.4698467716,49490842.41550574,19343429.094086677,43419314.09766684,17120336.025579434,1401160.2987619098,97633633.0602033,163000.3821050395
1,45360899.983773954,3516061.908475055,7173040.513981006,1925300.8155119787,49285786.61744571,19388994.052626375,43367720.99784809,17082573.4462338,1398587.9113958846,96129584.34580976,178025.62008682746
2,45365241.877762854,3502998.7036476275,7175830.676545674,1928643.6604363474,49208691.6685959,19478724.291914724,43376640.654965386,17106244.212953582,1400674.9121447292,94490256.64714473,193011.93071550227
3,45367674.260213986,3482927.3092249474,7176318.324584888,1931453.7336195898,49117487.02410615,19575577.204017628,43382811.723167636,17123721.342297144,1402333.8537774242,93087505.45189922,208302.20684273087
4,45370348.24161303,3464242.905801327,7177298.004478373,1934332.1465155184,49026412.21901127,19651340.174866676,43390375.305227734,17141206.31923489,1403814.416923017,92441418.5178198,223322.36975677422
5,45409241.936722584,3518852.047730944,7228291.237050706,1946439.307914139,49174465.179844595,19682565.887575246,43504360.37691975,17267546.5867029,1412896.3637552632,92934145.44750054,238502.84873597487
6,45400172.845935114,3463277.7424539505,7213155.39861302,1934905.5679147476,48986731.281675994,19638459.446010277,43429527.58604256,17224181.74400003,1411027.4734859199,93488180.72284287,252764.7378449701
7,45406493.00523743,3444154.857045737,7218542.339978868,1930597.970202513,48902253.21105018,19673108.65891998,43412401.21592963,17233331.357612226,1412307.0813368394,94472097.4929554,267059.60038598866
8,45405741.42703421,3405005.4377177292,7208822.763721981,1923246.7219859913,48771557.954570755,19598009.45355837,43370771.30078098,17219528.30904699,1411873.2012877807,95467855.72726434,242768.79989983665
9,45422159.42002746,3404766.9157411465,7223475.971412437,1924176.142658958,48759834.49606797,19380292.930674985,43395668.87077665,17265966.468151674,1415378.0397967575,96480676.68556039,218403.18198655255
10,45450796.064445354,3448242.026409389,7266919.030409418,1932769.7346774566,48832462.087752,19351982.000167485,43478779.50344379,17361592.64438185,1421893.2314575848,97665715.56420061,194204.15695444256
11,45403241.71261081,3411232.2508836677,7267332.459490595,1918938.7253616257,48564708.973457985,19156382.360657047,43364016.44056362,17296415.662465267,1418898.6760809717,97650548.60111497,169384.58173910444
