,38030 dsm,39240 dsm,39242 dsm,39310 dsm,39344 dsm,39346 dsm,39370 dsm,39388 dsm,39446 dsm,40222 dsm,41066 dsm,41276 dsm,41278 dsm,41288 dsm,41382 dsm,41384 dsm,41438 dsm,41516 dsm,41530 dsm,41544 dsm,42226 dsm,42248 dsm,42492 dsm,42514 dsm,42584 dsm,42656 dsm,42664 dsm,42680 dsm,42704 dsm,42708 dsm,42710 dsm,42806 dsm,42816 dsm,43174 dsm,43216 dsm,43218 dsm,43282 dsm,43330 dsm,43542 dsm,43544 dsm,43546 dsm,43742 dsm,43746 dsm,43752 dsm,69914 battery_storage,69915 battery_storage,69920 battery_storage,69924 battery_storage,69925 battery_storage,69929 battery_storage,69931 battery_storage,69942 battery_storage,70054 battery_storage,70127 battery_storage,70146 battery_storage,70154 battery_storage,70175 battery_storage,70304 battery_storage,70305 battery_storage,70310 battery_storage,70324 battery_storage,70372 battery_storage,70492 battery_storage,70512 battery_storage,70557 battery_storage,70583 battery_storage,70797 battery_storage,70862 battery_storage,70868 battery_storage,71289 battery_storage,71525 battery_storage,71534 battery_storage,71684 battery_storage,71789 battery_storage,72135 battery_storage,72148 battery_storage,72264 battery_storage,72275 battery_storage,72629 battery_storage,73716 battery_storage,75607 battery_storage,75650 battery_storage,75738 battery_storage,76604 battery_storage,76705 battery_storage,76854 battery_storage,76970 battery_storage,76975 battery_storage,77042 battery_storage
0,-0.2390500262086951,-0.2867144373127991,-0.2358365083916475,-0.2386641705518648,-0.23696654791229133,-0.25649067778840856,-0.24100242850445616,-0.23696654791229133,-0.23870521194979966,-0.24222367010677867,-0.3303939877499254,-0.30878491974994765,-0.3168487651988297,-0.2937271378243681,-0.24958438752177062,-0.2736617284486895,-0.2945190438823923,-0.28850166273568134,-0.3312642240454896,-0.3489349718118978,-0.23838007525642213,-0.274022992397199,-0.3064991796517026,-0.2976608481023692,-0.23696654791229133,-0.2842084987815402,-0.3262356809596814,-0.35444550383305784,-0.35910888807073793,-0.31216413818460953,-0.33100801519182504,-0.3118873570847139,-0.28581702019308514,-0.24510967143151421,-0.5281078668680764,-0.29390055123649284,-0.23858461080909796,-0.24313327525060155,-0.3040891742633455,-0.3462447511455816,-0.3011511815030361,-0.2949771226507694,-0.4863718451716277,-0.23696654791229133,0.7874536826231769,0.783692542378229,0.7879511725507389,0.7899079953922945,0.7881188645958901,0.7876175605270961,0.7885657420694998,0.7878582995671493,0.7844110759674694,0.7894557833671569,0.7906827290852865,0.7869176033296084,0.7910978265528409,0.7859836469093958,0.7903218269348145,0.7910055979092916,0.7837817354844167,0.7895407809151543,0.7883463131970373,0.7867029147083257,0.7822061628103256,0.7874902540131619,0.7873785998307022,0.7737264633178711,0.7815170288085938,0.7836477160453796,0.7802877426147461,0.7847192883491516,0.7787646055221558,0.7987121939659119,0.7869762778282166,0.7882686257362366,0.7904258370399475,0.7818727493286133,0.7810049653053284,0.7811040878295898,0.7864843010902405,0.7807959318161011,0.7812338471412659,0.7860397100448608,0.8101061582565308,0.7851166725158691,0.7921310663223267,0.7892587780952454,0.7825371026992798
1,-0.14293760443885817,-0.20606367097982034,-0.14065910447673097,-0.1424265827078841,-0.14017827548610598,-0.1660357547492463,-0.14552333820503763,-0.140178275486106,-0.1424809373502044,-0.15858598293464735,-0.26391224486340564,-0.25118099974967983,-0.2489317158005867,-0.2345821471677307,-0.17283518846792806,-0.20161211050761196,-0.21639998065460306,-0.21753479824161204,-0.26566745423824406,-0.2644676866209823,-0.1420503309487904,-0.18925530226855466,-0.24164733543625302,-0.21730682884355554,-0.140178275486106,-0.2119608935864624,-0.25827985776332535,-0.27458582913536816,-0.28651107505058243,-0.24880768184699253,-0.2553595242027538,-0.2517292403470647,-0.21859855936976502,-0.1509629121829282,-0.5257616876693723,-0.20886646854233348,-0.14232121491880323,-0.14834540125732154,-0.2406145285632355,-0.25903689264727575,-0.22734096644062815,-0.23035634301960256,-0.470487095542119,-0.140178275486106,0.8124623374775563,0.8097741294453162,0.8124667136050061,0.8141663915970746,0.8128243244120053,0.812744481106327,0.8128655234463195,0.8128093132605919,0.8098161622409907,0.81422258913517,0.814669919013977,0.8125361538769906,0.8151245083449021,0.8116844942172369,0.8143763757414288,0.815148069858551,0.808525213599205,0.8139357566833496,0.8128776262546408,0.8118553603587507,0.8088110735019048,0.812625894734734,0.8124381636872011,0.8033827543258667,0.8099868297576904,0.8097634315490723,0.8064459562301636,0.810386598110199,0.8100962042808533,0.8236387372016907,0.8142483234405518,0.8163147568702698,0.8232420086860657,0.8078199625015259,0.8106400370597839,0.8069355487823486,0.8128820061683655,0.8053150177001953,0.8111655116081238,0.8118556141853333,0.8318994045257568,0.8110808730125427,0.8161159157752991,0.8155452609062195,0.8078738451004028
2,-0.23261237680805713,-0.2809514539834232,-0.2311198935479149,-0.23222105955600222,-0.23049940791092557,-0.2502998921506699,-0.234592414388843,-0.2304994079109256,-0.2322626818745456,-0.24270132679964496,-0.3252492667677658,-0.31133037474769554,-0.3181815392607351,-0.2941526087167503,-0.25385092084822924,-0.2825936071437359,-0.2888665308836065,-0.3140241857880645,-0.34009179470233053,-0.3338456298308288,-0.231932943032721,-0.26808036796702056,-0.30787473015574324,-0.3171728450610378,-0.23049940791092555,-0.2862121309654519,-0.32206563373921,-0.33571463161111464,-0.35029062958857543,-0.31838133844943206,-0.35013602872642546,-0.3189096473640103,-0.2934864423517193,-0.2387577933000689,-0.5257616876693723,-0.29106074169920837,-0.23214037368458215,-0.23675342221260126,-0.30536855553373277,-0.31792042597753306,-0.30081109884381974,-0.29279898518439973,-0.48343491330996585,-0.23049940791092555,0.8136894673201897,0.8117549878950338,0.8134179857883664,0.8142801663454842,0.8150956306074347,0.8139862487577412,0.8143146470231548,0.8137396807853993,0.8120504671631895,0.816191166639328,0.8152493476867676,0.8125290013196176,0.815733441204395,0.8118709077437719,0.8145895550648371,0.815282096862793,0.810326648904727,0.8151626038172889,0.8147398829460144,0.8124853332026475,0.8092485219240189,0.8134830026250136,0.8123380074314043,0.8064740896224976,0.8098714351654053,0.8079619407653809,0.8080778121948242,0.8070968985557556,0.8115580677986145,0.8241188526153564,0.8107463717460632,0.8116254210472107,0.8193745017051697,0.8100494742393494,0.8133301734924316,0.8062286972999573,0.8119298815727234,0.8076711893081665,0.8095712065696716,0.8113610148429871,0.8291758298873901,0.8107914924621582,0.8160263895988464,0.8163101077079773,0.8066491484642029
3,-0.3149016552252985,-0.34967157964219847,-0.31001040553586356,-0.3146201837518647,-0.3133818130367106,-0.3276241482376146,-0.31632588094596725,-0.31338181303671064,-0.31465012236373685,-0.30197842958489146,-0.3815346538328348,-0.3467877188406883,-0.3591347289305637,-0.3334566076177262,-0.3009840654514773,-0.32111108431266194,-0.3553648332509698,-0.33861830215509103,-0.37435713809224,-0.3594000882076229,-0.31441294376460965,-0.34041350699984774,-0.34572946279709466,-0.360241023161955,-0.31338181303671064,-0.3328279315701409,-0.35911500584475825,-0.37487110749417846,-0.38167287073407846,-0.3527578261167725,-0.3860664515675984,-0.3512943762789042,-0.3320165261288736,-0.31932200578686265,-0.5257616876693723,-0.3581877055325203,-0.3145621470284782,-0.31788027716300327,-0.34753162142291716,-0.3534863178590114,-0.3326768353689553,-0.33958576609337066,-0.4953163661761905,-0.3133818130367106,0.8007169737251377,0.7977923257963652,0.8004017661618923,0.8039210228358998,0.8016869764242853,0.800531219537944,0.8012781074413886,0.8010978574936206,0.7980748164168311,0.8022299826145172,0.8012985189755758,0.8000634600195968,0.8035692291439704,0.799806276957194,0.8008258044719696,0.8025562842686971,0.796693361722506,0.8024561752087225,0.8018954848421032,0.7999349479772606,0.7976238876581192,0.8009229992565355,0.8000232594854692,0.796963632106781,0.8026968240737915,0.7966326475143433,0.7944366335868835,0.7947736978530884,0.7969381213188171,0.8070207238197327,0.7941566705703735,0.8042751550674438,0.805321991443634,0.7978668212890625,0.8039026260375977,0.7955279350280762,0.8022581338882446,0.800738513469696,0.7971457242965698,0.7970995903015137,0.8075944781303406,0.7972539663314819,0.8049957752227783,0.813676118850708,0.794399619102478
4,-0.4005377555561087,-0.42118665048559234,-0.39588696013065483,-0.40037059744523984,-0.3996351633823305,-0.40809329172301273,-0.40138356375831635,-0.3996351633823307,-0.400388377157484,-0.3809763826512284,-0.4401092475900312,-0.4033298032828989,-0.42276238338973743,-0.3898462050657355,-0.37356884455526973,-0.39345989278757204,-0.4245677160917425,-0.42118614675723925,-0.4406256732204757,-0.42083684487660517,-0.4002475233576833,-0.4156885376065057,-0.40633576549425016,-0.4473942945738842,-0.3996351633823306,-0.4021962713056042,-0.4170709614157283,-0.43183120206524184,-0.4389623687950593,-0.4167120195037772,-0.4673435401072072,-0.4123446202386372,-0.39975389699540853,-0.4031628793039434,-0.5257616876693723,-0.4347549045564224,-0.40033613104292926,-0.4023066766123887,-0.4089626207029694,-0.4074233098879765,-0.3973773393153877,-0.39920693892484116,-0.5076810546179671,-0.3996351633823306,0.7921838272026395,0.787718990073556,0.7912490488086616,0.7941574875046226,0.7916573412716389,0.790147358424043,0.7918509530206012,0.7923036513420252,0.7890662537440994,0.7930587887763977,0.794326118628184,0.7925017920502445,0.7944852501716254,0.7917968531449636,0.7902781416972479,0.793708328406016,0.7873036689483203,0.7936930788887872,0.793836367541346,0.7914398888341424,0.7900697539250056,0.79230608124482,0.7914372770225301,0.7839334011077881,0.7954570055007935,0.7872442007064819,0.7863270044326782,0.7898736596107483,0.7803887128829956,0.796096920967102,0.7863314747810364,0.7941577434539795,0.7928775548934937,0.7884313464164734,0.7929878830909729,0.7875348329544067,0.7963039875030518,0.7936715483665466,0.7861678004264832,0.787594199180603,0.793099582195282,0.7910170555114746,0.7963752746582031,0.8057255148887634,0.7849504351615906
5,-0.19975432718741148,-0.2535115572889354,-0.1969056686718484,-0.19931914859504618,-0.19740452322263177,-0.21942437237150977,-0.20195630004373682,-0.19740452322263183,-0.19936543620925073,-0.20788152499986545,-0.30277455224026795,-0.2855061131136398,-0.28808155940681346,-0.26976518881463385,-0.2174747523846739,-0.24316887982847993,-0.26231380662958365,-0.2579217152998084,-0.30372979928070565,-0.2975107909305449,-0.19899873812916388,-0.2391977976337786,-0.2783050800945115,-0.26462564172802083,-0.19740452322263177,-0.2552704768721633,-0.294392963551465,-0.31022792875522903,-0.32031416363858883,-0.28592370389836863,-0.2989683986073299,-0.2867808440334289,-0.2575976045386267,-0.20658856126333897,-0.5257616876693723,-0.25891989854771424,-0.19922941893512452,-0.20435952744527616,-0.27845571263291075,-0.29312287090877287,-0.2634200271231866,-0.26898754726983637,-0.47869065773557296,-0.1974045232226318,0.7918455309214251,0.7863773865857501,0.7909868285471563,0.7946085614316604,0.7903293213674001,0.7876719211878842,0.7910249348719236,0.7918863473030237,0.7880795436207525,0.7919059693813324,0.7939646959304809,0.7929307823641258,0.7942132657428957,0.7917954524358114,0.7889108707507452,0.7938270648320516,0.7865225234856972,0.7931088250150126,0.7934567003414549,0.7911331734689725,0.790823221206665,0.7921898283456501,0.7916187649848414,0.7863009572029114,0.7954848408699036,0.7899755835533142,0.7859014868736267,0.7883275747299194,0.7795661687850952,0.7890088558197021,0.7888202667236328,0.7958505749702454,0.7912037372589111,0.7882215976715088,0.7938836812973022,0.7910858392715454,0.7965472340583801,0.7934353351593018,0.7865304946899414,0.7861571311950684,0.795438826084137,0.791328489780426,0.7962758541107178,0.8059916496276855,0.7841359972953796
