,0 biomass,0 central_biomass_CHP,0 industrial_biomass_CHP,0 load shedding,0 run_of_river,0 solar,0 solar_rooftop,0 wind_offshore,0 wind_onshore,1 biomass,1 central_biomass_CHP,1 industrial_biomass_CHP,1 load shedding,1 oil,1 reservoir,1 run_of_river,1 solar,1 solar_rooftop,1 wind_onshore,10 biomass,10 central_biomass_CHP,10 industrial_biomass_CHP,10 load shedding,10 others,10 run_of_river,10 solar,10 solar_rooftop,10 wind_onshore,11 biomass,11 central_biomass_CHP,11 industrial_biomass_CHP,11 load shedding,11 run_of_river,11 solar,11 solar_rooftop,11 wind_onshore,12 biomass,12 central_biomass_CHP,12 industrial_biomass_CHP,12 load shedding,12 oil,12 others,12 reservoir,12 run_of_river,12 solar,12 solar_rooftop,12 wind_offshore,12 wind_onshore,13 biomass,13 central_biomass_CHP,13 industrial_biomass_CHP,13 load shedding,13 run_of_river,13 solar,13 solar_rooftop,13 wind_offshore,13 wind_onshore,14 biomass,14 central_biomass_CHP,14 industrial_biomass_CHP,14 load shedding,14 others,14 reservoir,14 run_of_river,14 solar,14 solar_rooftop,14 wind_onshore,15 biomass,15 central_biomass_CHP,15 industrial_biomass_CHP,15 load shedding,15 others,15 run_of_river,15 solar,15 solar_rooftop,15 wind_onshore,2 biomass,2 central_biomass_CHP,2 industrial_biomass_CHP,2 load shedding,2 others,2 run_of_river,2 solar,2 solar_rooftop,2 wind_onshore,3 biomass,3 central_biomass_CHP,3 industrial_biomass_CHP,3 load shedding,3 oil,3 solar,3 solar_rooftop,3 wind_offshore,3 wind_onshore,4 biomass,4 central_biomass_CHP,4 industrial_biomass_CHP,4 load shedding,4 others,4 reservoir,4 run_of_river,4 solar,4 solar_rooftop,4 wind_onshore,43775 load shedding,43775 oil,43775 others,43775 reservoir,43775 run_of_river,43775 solar,43775 wind_onshore,43776 coal,43776 load shedding,43776 oil,43776 others,43776 run_of_river,43776 solar,43776 wind_offshore,43776 wind_onshore,43777 load shedding,43777 nuclear,43777 others,43777 reservoir,43777 run_of_river,43777 solar,43777 wind_onshore,43778 coal,43778 lignite,43778 load shedding,43778 nuclear,43778 oil,43778 others,43778 reservoir,43778 run_of_river,43778 solar,43778 wind_onshore,43779 coal,43779 load shedding,43779 oil,43779 others,43779 solar,43779 wind_offshore,43779 wind_onshore,43780 coal,43780 load shedding,43780 oil,43780 others,43780 solar,43780 wind_offshore,43780 wind_onshore,43781 load shedding,43781 nuclear,43781 oil,43781 others,43781 reservoir,43781 run_of_river,43781 solar,43781 wind_offshore,43781 wind_onshore,43782 lignite,43782 load shedding,43782 oil,43782 others,43782 solar,43782 wind_onshore,43783 coal,43783 load shedding,43783 nuclear,43783 oil,43783 others,43783 run_of_river,43783 solar,43783 wind_offshore,43783 wind_onshore,43784 load shedding,43785 load shedding,43785 nuclear,43785 others,43785 run_of_river,43785 solar,43785 wind_offshore,43785 wind_onshore,43786 load shedding,43786 others,43786 reservoir,43786 solar,43786 wind_onshore,43787 coal,43787 lignite,43787 load shedding,43787 others,43787 reservoir,43787 run_of_river,43787 solar,43787 wind_offshore,43787 wind_onshore,43788 load shedding,43788 nuclear,43788 others,43788 reservoir,43788 solar,43788 wind_offshore,43788 wind_onshore,48639 CH4,48639 load shedding,48640 CH4,48640 load shedding,48641 load shedding,48642 CH4,48642 load shedding,48643 CH4,48643 load shedding,48644 CH4,48644 load shedding,48645 CH4,48645 load shedding,48646 CH4,48646 load shedding,48647 CH4,48647 load shedding,48648 CH4,48648 load shedding,48649 CH4,48649 load shedding,48650 CH4,48650 load shedding,48652 CH4,48652 load shedding,5 biomass,5 central_biomass_CHP,5 industrial_biomass_CHP,5 load shedding,5 run_of_river,5 solar,5 solar_rooftop,5 wind_onshore,50834 central_biomass_CHP_heat,50834 load shedding,52040 load shedding,52041 load shedding,52042 load shedding,52043 load shedding,52044 load shedding,52046 load shedding,52052 load shedding,52053 load shedding,52055 load shedding,52058 load shedding,52059 load shedding,52061 load shedding,52069 load shedding,52071 load shedding,52084 load shedding,52086 load shedding,52087 CH4_NG,52087 CH4_biogas,52087 load shedding,52101 load shedding,52102 central_biomass_CHP_heat,52102 load shedding,52102 solar_thermal_collector,52103 central_biomass_CHP_heat,52103 load shedding,52103 solar_thermal_collector,52104 central_biomass_CHP_heat,52104 geo_thermal,52104 solar_thermal_collector,52105 central_biomass_CHP_heat,52105 geo_thermal,52105 load shedding,52105 solar_thermal_collector,52106 central_biomass_CHP_heat,52106 geo_thermal,52106 load shedding,52106 solar_thermal_collector,52107 central_biomass_CHP_heat,52107 load shedding,52108 central_biomass_CHP_heat,52108 load shedding,52108 solar_thermal_collector,52109 central_biomass_CHP_heat,52109 load shedding,52109 solar_thermal_collector,52110 central_biomass_CHP_heat,52110 load shedding,52110 solar_thermal_collector,52111 central_biomass_CHP_heat,52111 load shedding,52111 solar_thermal_collector,52112 central_biomass_CHP_heat,52112 load shedding,52112 solar_thermal_collector,52114 central_biomass_CHP_heat,52114 load shedding,52114 solar_thermal_collector,52115 central_biomass_CHP_heat,52115 geo_thermal,52115 load shedding,52115 solar_thermal_collector,52116 central_biomass_CHP_heat,52116 geo_thermal,52116 load shedding,52116 solar_thermal_collector,52117 load shedding,52118 central_biomass_CHP_heat,52118 solar_thermal_collector,52119 central_biomass_CHP_heat,52119 load shedding,52119 solar_thermal_collector,52120 central_biomass_CHP_heat,52120 geo_thermal,52120 load shedding,52120 solar_thermal_collector,52121 central_biomass_CHP_heat,52121 load shedding,52121 solar_thermal_collector,52122 central_biomass_CHP_heat,52122 geo_thermal,52122 load shedding,6 biomass,6 central_biomass_CHP,6 industrial_biomass_CHP,6 load shedding,6 others,6 solar,6 solar_rooftop,6 wind_offshore,6 wind_onshore,7 biomass,7 central_biomass_CHP,7 industrial_biomass_CHP,7 load shedding,7 others,7 reservoir,7 run_of_river,7 solar,7 solar_rooftop,7 wind_offshore,7 wind_onshore,8 biomass,8 central_biomass_CHP,8 industrial_biomass_CHP,8 load shedding,8 others,8 reservoir,8 run_of_river,8 solar,8 solar_rooftop,8 wind_onshore,9 biomass,9 central_biomass_CHP,9 industrial_biomass_CHP,9 load shedding,9 oil,9 others,9 reservoir,9 run_of_river,9 solar,9 solar_rooftop,9 wind_onshore,0 biomass ramp_up,0 wind_offshore ramp_up,1 biomass ramp_up,1 oil ramp_up,10 biomass ramp_up,11 biomass ramp_up,12 biomass ramp_up,12 oil ramp_up,12 wind_offshore ramp_up,13 biomass ramp_up,14 biomass ramp_up,15 biomass ramp_up,2 biomass ramp_up,3 biomass ramp_up,3 oil ramp_up,3 wind_offshore ramp_up,4 biomass ramp_up,43775 oil ramp_up,43776 coal ramp_up,43776 oil ramp_up,43776 wind_offshore ramp_up,43777 nuclear ramp_up,43778 coal ramp_up,43778 lignite ramp_up,43778 nuclear ramp_up,43778 oil ramp_up,43779 coal ramp_up,43779 oil ramp_up,43779 wind_offshore ramp_up,43780 coal ramp_up,43780 oil ramp_up,43780 wind_offshore ramp_up,43781 nuclear ramp_up,43781 oil ramp_up,43781 wind_offshore ramp_up,43782 lignite ramp_up,43782 oil ramp_up,43783 coal ramp_up,43783 nuclear ramp_up,43783 oil ramp_up,43785 nuclear ramp_up,43785 wind_offshore ramp_up,43786 wind_onshore ramp_up,43787 coal ramp_up,43787 lignite ramp_up,43787 wind_offshore ramp_up,43788 nuclear ramp_up,43788 wind_offshore ramp_up,43788 wind_onshore ramp_up,5 biomass ramp_up,6 biomass ramp_up,7 biomass ramp_up,7 wind_offshore ramp_up,8 biomass ramp_up,9 biomass ramp_up,9 oil ramp_up,0 biomass ramp_down,0 run_of_river ramp_down,0 solar ramp_down,0 solar_rooftop ramp_down,0 wind_offshore ramp_down,0 wind_onshore ramp_down,1 biomass ramp_down,1 oil ramp_down,1 reservoir ramp_down,1 run_of_river ramp_down,1 solar ramp_down,1 solar_rooftop ramp_down,1 wind_onshore ramp_down,10 biomass ramp_down,10 others ramp_down,10 run_of_river ramp_down,10 solar ramp_down,10 solar_rooftop ramp_down,10 wind_onshore ramp_down,11 biomass ramp_down,11 run_of_river ramp_down,11 solar ramp_down,11 solar_rooftop ramp_down,11 wind_onshore ramp_down,12 biomass ramp_down,12 oil ramp_down,12 others ramp_down,12 reservoir ramp_down,12 run_of_river ramp_down,12 solar ramp_down,12 solar_rooftop ramp_down,12 wind_offshore ramp_down,12 wind_onshore ramp_down,13 biomass ramp_down,13 run_of_river ramp_down,13 solar ramp_down,13 solar_rooftop ramp_down,13 wind_offshore ramp_down,13 wind_onshore ramp_down,14 biomass ramp_down,14 others ramp_down,14 reservoir ramp_down,14 run_of_river ramp_down,14 solar ramp_down,14 solar_rooftop ramp_down,14 wind_onshore ramp_down,15 biomass ramp_down,15 others ramp_down,15 run_of_river ramp_down,15 solar ramp_down,15 solar_rooftop ramp_down,15 wind_onshore ramp_down,2 biomass ramp_down,2 others ramp_down,2 run_of_river ramp_down,2 solar ramp_down,2 solar_rooftop ramp_down,2 wind_onshore ramp_down,3 biomass ramp_down,3 oil ramp_down,3 solar ramp_down,3 solar_rooftop ramp_down,3 wind_offshore ramp_down,3 wind_onshore ramp_down,4 biomass ramp_down,4 others ramp_down,4 reservoir ramp_down,4 run_of_river ramp_down,4 solar ramp_down,4 solar_rooftop ramp_down,4 wind_onshore ramp_down,43775 oil ramp_down,43775 others ramp_down,43775 reservoir ramp_down,43775 run_of_river ramp_down,43775 solar ramp_down,43775 wind_onshore ramp_down,43776 coal ramp_down,43776 oil ramp_down,43776 others ramp_down,43776 run_of_river ramp_down,43776 solar ramp_down,43776 wind_offshore ramp_down,43776 wind_onshore ramp_down,43777 nuclear ramp_down,43777 others ramp_down,43777 reservoir ramp_down,43777 run_of_river ramp_down,43777 solar ramp_down,43777 wind_onshore ramp_down,43778 coal ramp_down,43778 lignite ramp_down,43778 nuclear ramp_down,43778 oil ramp_down,43778 others ramp_down,43778 reservoir ramp_down,43778 run_of_river ramp_down,43778 solar ramp_down,43778 wind_onshore ramp_down,43779 coal ramp_down,43779 oil ramp_down,43779 others ramp_down,43779 solar ramp_down,43779 wind_offshore ramp_down,43779 wind_onshore ramp_down,43780 coal ramp_down,43780 oil ramp_down,43780 others ramp_down,43780 solar ramp_down,43780 wind_offshore ramp_down,43780 wind_onshore ramp_down,43781 nuclear ramp_down,43781 oil ramp_down,43781 others ramp_down,43781 reservoir ramp_down,43781 run_of_river ramp_down,43781 solar ramp_down,43781 wind_offshore ramp_down,43781 wind_onshore ramp_down,43782 lignite ramp_down,43782 oil ramp_down,43782 others ramp_down,43782 solar ramp_down,43782 wind_onshore ramp_down,43783 coal ramp_down,43783 nuclear ramp_down,43783 oil ramp_down,43783 others ramp_down,43783 run_of_river ramp_down,43783 solar ramp_down,43783 wind_offshore ramp_down,43783 wind_onshore ramp_down,43785 nuclear ramp_down,43785 others ramp_down,43785 run_of_river ramp_down,43785 solar ramp_down,43785 wind_offshore ramp_down,43785 wind_onshore ramp_down,43786 others ramp_down,43786 reservoir ramp_down,43786 solar ramp_down,43786 wind_onshore ramp_down,43787 coal ramp_down,43787 lignite ramp_down,43787 others ramp_down,43787 reservoir ramp_down,43787 run_of_river ramp_down,43787 solar ramp_down,43787 wind_offshore ramp_down,43787 wind_onshore ramp_down,43788 nuclear ramp_down,43788 others ramp_down,43788 reservoir ramp_down,43788 solar ramp_down,43788 wind_offshore ramp_down,43788 wind_onshore ramp_down,5 biomass ramp_down,5 run_of_river ramp_down,5 solar ramp_down,5 solar_rooftop ramp_down,5 wind_onshore ramp_down,6 biomass ramp_down,6 others ramp_down,6 solar ramp_down,6 solar_rooftop ramp_down,6 wind_offshore ramp_down,6 wind_onshore ramp_down,7 biomass ramp_down,7 others ramp_down,7 reservoir ramp_down,7 run_of_river ramp_down,7 solar ramp_down,7 solar_rooftop ramp_down,7 wind_offshore ramp_down,7 wind_onshore ramp_down,8 biomass ramp_down,8 others ramp_down,8 reservoir ramp_down,8 run_of_river ramp_down,8 solar ramp_down,8 solar_rooftop ramp_down,8 wind_onshore ramp_down,9 biomass ramp_down,9 oil ramp_down,9 others ramp_down,9 reservoir ramp_down,9 run_of_river ramp_down,9 solar ramp_down,9 solar_rooftop ramp_down,9 wind_onshore ramp_down
0,0.0,0.0,0.0,0.0009133029543496266,19.9082931347,0.0,0.0,11010.9999999,7722.10147032,0.0,0.0,0.0,0.0007577786015639221,0.0,1.26652192285,63.6041522907,0.0,0.0,5128.53902347,0.0,0.0,0.0,0.0009730377337809556,87.3764654103,0.790945600838,0.0,0.0,6311.13787242,0.0,0.0,0.0,0.000863031630747484,21.4596688618,0.0,0.0,4778.26145491,0.0,0.0,0.0,0.0009353976641777912,0.0,349.974256962,22.6248605401,2.63239426272,0.0,0.0,1250.0,638.508091231,0.0,0.0,0.0,0.000906195059962986,0.17206948667,0.0,0.0,8339.0,4542.25399939,0.0,0.0,0.0,0.0009755975809946169,28.0739021145,1.29327942827,59.5993586199,0.0,0.0,685.908627934,0.0,0.0,0.0,0.0009808997564628081,12.9318237219,460.061680001,0.0,0.0,7.59016715172,0.0,0.0,0.0,0.0008728606902201285,100.0,183.381464967,0.0,0.0,61.4012406726,0.0,0.0,0.0,0.00037343020364961465,0.0,0.0,0.0,0.0,6503.68001592,0.0,0.0,0.0,0.0003581833035741877,23.7315093709,1.68304709044,545.183099807,0.0,0.0,37.4938029508,0.00027582024549181093,0.0,1552.2437133,5395.704431,4041.1874269,0.0,791.065402054,0.0,0.0002043084918572373,0.0,1530.1999969,96.329997985,0.0,0.0,206.438935971,0.0002947266814098348,0.0,2086.8406982,5298.8,2673.45,0.0,0.0,0.0,0.0,0.0002727161972283832,0.0,0.0,2289.357788,760.759996035,256.75,0.0,1529.81422196,0.0,0.0002141553253701539,0.0,578.3999939,0.0,0.0,4564.5,0.0,0.0002850420753434913,0.0,315.20500943,0.0,0.0,1300.0,0.0003127920412456467,26798.5,0.0,4431.79997676,6561.1,8864.7,0.0,0.0,2553.34983111,18.0,0.00028432335452355825,194.0,325.0,0.0,498.56088037,3402.0,0.0002921840633130716,5111.5,371.0,4700.411133,1280.07883315,0.0,6671.3378404,6426.95479635,0.00027034193291190133,0.00026883038090152827,0.0,4310.0,30.2714296365,0.0,3162.55214439,7097.32355668,0.00027782661421101566,341.30299759,23440.4301261,0.0,0.0,0.0,0.0,0.0002965030902131046,9161.5,235.625,348.725,0.0,0.0,12038.118255,0.0002765489527311616,0.0,4185.0,10809.5,0.0,0.0,5288.71936213,1223.431004659659,0.0002945734846320298,1.0985827208737966,0.0003142625432028292,0.0002741792771886198,1144.8104421203616,0.00036145716868541837,3411.7597731999385,2079.773871978247,37804.26954506741,0.00032669098603524914,1.4335347943796586,0.00033930555692187584,91.55362552245437,0.0005010394929281139,12.902567689413324,0.00032193446715861627,20832.773205408583,0.000341540315275779,14680.831858059659,1824.8977581471077,6417.152641813229,2034.6493753123964,87.18953082740845,0.00038355637477045085,0.0,0.0,0.0,0.00045363651241260865,1.14869409524,0.0,0.0,8418.51076175,1.4648327674325086,0.0005301675878798977,0.0009040623863602994,0.0010539398275796613,0.0011089212825205646,0.0009712603865469291,0.001001941233344645,0.0009638409701177089,0.000985927908506511,0.00031125631093042387,0.0009294227898767812,0.0003373568911110064,0.0010490535874787888,0.000666568831263785,0.0010014173066541364,0.0011178518607818245,0.0007114339842554029,0.0009163886237324968,415537.6757488142,1673.459777925929,0.0003582477033469567,0.0002840257834409439,123.95888068454661,0.0009801786705229579,0.0,102.73983671124688,0.0009906546045170455,0.0,260.9559088786691,6.433752765791323,0.0,2.3590579012294963,221.82865501980046,0.000982242341796637,0.0,157.704007465999,381.66465575654183,0.0009801220948971933,0.0,0.18000085424317602,0.0009234977791360266,68.41152025866805,0.0010136568772220484,0.0,51.22275956825682,0.0009755726325480878,0.0,152.5220138046874,0.00102865859117389,0.0,266.80458188424404,0.0009707833121886326,0.0,299.27037572601586,0.0,0.0,62.12739902958452,0.0010212379263885795,0.0,424.42225206092337,5.386436678536412,0.0009978437988133503,0.0,41.9421952011692,199.64203090982258,0.0,0.0,0.0009142051280354216,127.64144584854591,0.0,1.6995958879223119,0.0006564372953851473,0.0,65.26906488782846,10.444330908380806,0.000998808860555816,0.0,71.97681961564197,0.0009040664504381354,0.0,1.4793344924439888,193.9825010180247,0.0009786740717664423,0.0,0.0,0.0,0.0008690422103758335,12.6235345897,0.0,0.0,7015.0,8912.8106532,0.0,0.0,0.0,0.0008321279449941571,50.0257430377,105.741038573,27.4339232579,0.0,0.0,4000.0,4213.49807443,0.0,0.0,0.0,0.000924605453529765,55.1634171129,124.513375686,1204.77455894,0.0,0.0,36.9264490736,0.0,0.0,0.0,0.0009020757804796258,0.0,80.0993476798,10.5037117002,275.109362948,0.0,0.0,215.457556762,0.0965729648940931,0.0,0.10161091025902101,0.04555040313049125,0.0965723715383172,0.08915896235613252,0.12162337732446843,0.0498840075796269,0.0,0.09264027584976149,0.12330128555275052,0.10719595823763384,0.09888659977043446,0.09727195337391144,0.04611542056181557,0.8884025760649314,0.11477518542266207,0.0441328490871372,0.11766045614656265,0.046932026130540386,754.745449070203,567.6472509528394,0.08493529911188981,0.20891019132178718,3.787529419036191,0.03836325994273829,0.07236118220521492,0.03721127131774919,1.5360231833816336,0.07705094120004512,0.039677572968211866,1.2505695971816047,26793.08192915996,0.04572476972140472,338.6014156631732,0.0,0.0,0.0,0.0,0.0,0.7711684669167835,2.814086066783245,2.5643934581957226,0.04543952294268746,0.044338461726762396,1.118562736279424,0.666269364072633,1.1585200390539874,2.8224133209234075,0.09877399980013213,0.08209644124573802,0.111022713653883,0.0,0.11534770823428694,0.09242466141240818,0.04171790053513529,0.0,-1.3076324946890954,0.0,0.0,-510.6594120886087,-5.619445507927776,0.0,0.0,-0.4929137976190797,-2.2293995578329375,0.0,0.0,-49.092216223096486,0.0,-1.4230874190185054,-0.3193863483442269,0.0,0.0,-7.136999496943071,0.0,-1.4722291583342142,0.0,0.0,-7.517051528903945,0.0,0.0,-0.610967011297517,-0.5207744860315734,-0.3715079420781604,0.0,0.0,-1.0181344826214052,-0.7411108878559196,0.0,-0.07731147585779417,0.0,0.0,-87.56375758931273,-4.027024149788548,0.0,-0.3707451315121993,-0.209537517368412,-0.42361462002664013,0.0,0.0,-0.4741335832120076,0.0,-0.4509107971336485,-0.45804075457415105,0.0,0.0,-0.49475850951741285,0.0,-0.44016553349181936,-0.4388587400417004,0.0,0.0,-0.5387652952787115,0.0,0.0,0.0,0.0,0.0,-13.896685257575975,0.0,-0.46032404892211787,-0.28889624406770026,-0.4715088447348418,0.0,0.0,-0.583246561933991,0.0,-0.5348739933713115,-0.8509990169895081,-0.7607831896995937,0.0,-0.555813146605788,0.0,0.0,-0.2513053308516251,-0.21896749444347038,0.0,0.0,-0.22848827238237335,0.0,-0.5603381199565564,-0.8078805640512605,-0.6136814323025837,0.0,0.0,0.0,0.0,0.0,0.0,-0.762233502492109,-0.5853540305982344,-0.5404043950306316,0.0,-0.8430316276902315,0.0,0.0,-1.4043500265968147,0.0,0.0,-5.083129653849492,0.0,0.0,-1.1885795925829505,0.0,0.0,-2.5757897032005816,-1.1740823731948231,0.0,-0.4927243380609615,-0.5603607646144632,-0.5959744815157458,0.0,0.0,-0.44815275662932386,-0.008786845252095122,-0.007783247567891196,-0.006743226623484529,0.0,-0.007280221823965762,-0.014773469642997156,-0.014690929691143578,-0.008054211872695711,-0.014463580207216768,-0.009968409201620837,0.0,-0.014954333518912493,-0.014885352555959679,0.0,-1.3220817758663987,-0.8075543838961796,0.0,-3.604738746652005,-2.2660819164098593,-2.104018160419261,-3.760638469375559,0.0,0.0,0.0,0.0,-4.473565283900074,-2.0404003838386133,-2.0765891720699234,0.0,0.0,-723.4414147071822,0.0,-2.943657322080852,-3.6229120768603327,0.0,0.0,-5054.0412931854025,0.0,-0.45532021248586857,0.0,0.0,-17.416991184002736,0.0,-1.3659705623484995,0.0,0.0,-6995.542415227319,-6.375170085128536,0.0,-1.1208610476879672,-1.233893507700667,-1.0114139729513383,0.0,0.0,-9.898174862269592,-3.2945577755372377,0.0,-0.49952905609758025,-0.48982089733926604,-0.49412744459915536,0.0,0.0,-0.5674967874641845,0.0,0.0,-0.4718350156326322,-0.4997873562410804,-0.4757628157176883,0.0,0.0,-0.5732668837626496
