,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,10 battery,11 battery,11 pumped_hydro,12 battery,12 pumped_hydro,13 battery,13 pumped_hydro,14 battery,14 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,5 battery,5 pumped_hydro,6 battery,6 pumped_hydro,7 battery,9 battery,9 pumped_hydro
41,10605.4496967,1800.0,8100.0,8370.0,15738.048172,25871.0123439,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,6283.2538536,23934.0,8022.0302373,4125.5998536,7147.0561017,62594.8067569,10800.0,15564.201516892499,294.4087499345854,12150.1469757,3750.0,7938.599856
42,10605.4496967,1800.0,7799.615328149012,8370.0,15738.048172,25871.0123439,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,6283.2538536,23934.0,8022.0302373,4125.5998536,5931.317170296114,62594.8067569,10800.0,15564.201516892499,294.4087499345854,12150.1469757,3750.0,7938.599856
43,8801.426068250115,1800.0,7799.615328149012,8370.0,15738.048172,25560.63931811514,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,6283.2538536,23934.0,8022.0302373,4125.5998536,4715.578238892229,61885.77162707274,10800.0,15564.201516892499,294.4087499345854,12150.1469757,3112.11204615,7938.599856
44,6997.402439800231,1800.0,6809.653181876729,8370.0,15738.048172,25560.63931811514,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,5214.450668481859,23934.0,8022.0302373,4125.5998536,4715.578238892229,61885.77162707274,10800.0,15564.201516892499,294.4087499345854,12150.1469757,3112.11204615,7938.599856
45,6997.402439800231,1800.0,6809.653181876729,8370.0,15738.048172,25560.63931811514,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,5214.450668481859,23934.0,8022.0302373,4125.5998536,4715.578238892229,61885.77162707274,10800.0,15564.201516892499,294.4087499345854,12150.1469757,3112.11204615,7938.599856
46,6997.402439800231,1800.0,6809.653181876729,8370.0,15738.048172,25560.63931811514,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,5214.450668481859,23934.0,8022.0302373,4125.5998536,4715.578238892229,61885.77162707274,10800.0,15564.201516892499,294.4087499345854,12150.1469757,3112.11204615,7938.599856
47,6997.402439800231,1800.0,6809.653181876729,8370.0,15738.048172,25560.63931811514,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,5214.450668481859,23934.0,8022.0302373,4125.5998536,4715.578238892229,61885.77162707274,10800.0,15564.201516892499,294.4087499345854,12150.1469757,3112.11204615,7938.599856
48,6997.4024398,1800.0,6809.65318188,8370.0,15738.048172,25560.6393181,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,5214.45066848,23934.0,8022.0302373,4125.5998536,4715.57823889,61885.7716271,10800.0,15564.2015169,294.408749935,12150.1469757,3112.11204615,7938.599856
49,8242.848629665019,1800.0,6809.65318188,8370.0,15738.048172,25560.6393181,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,5214.45066848,23934.0,8022.0302373,4125.5998536,4812.837353405968,61885.7716271,10800.0,15564.2015169,294.408749935,12150.1469757,3137.627564304375,7938.599856
50,9055.290989439578,1800.0,8100.0,8370.0,15738.048172,25871.012343911083,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,5257.202795887212,23934.0,8022.0302373,4125.5998536,5979.946727552984,61885.7716271,10800.0,10513.148747529685,294.408749935,12150.1469757,3750.0,7938.599856
51,10605.4496967,1800.0,8100.0,8370.0,15738.048172,25871.012343911083,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,6283.2538536,23934.0,8022.0302373,4125.5998536,7147.0561017,62594.8067569,10800.0,10513.148747529685,294.408749935,12150.1469757,3750.0,7938.599856
52,10605.4496967,1800.0,8100.0,8370.0,15738.048172,25871.0123439,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,6283.2538536,23934.0,8022.0302373,4125.5998536,7147.0561017,62594.8067569,10800.0,11736.650266800536,294.408749935,12150.1469757,3750.0,7938.599856
53,10605.4496967,1800.0,8100.0,8370.0,15738.048172,25871.0123439,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,6283.2538536,23934.0,8022.0302373,4125.5998536,7147.0561017,62594.8067569,10800.0,10005.242634921584,0.0,12150.1469757,3750.0,7938.599856
54,10605.4496967,1800.0,8100.0,8370.0,15738.048172,25871.0123439,19171.2,10839.8191703,1320.0,38691.3016737,12960.0,25634.6441039,7200.0,6283.2538536,23934.0,8022.0302373,4125.5998536,7147.0561017,62594.8067569,10800.0,14450.884088301214,0.0,12150.1469757,3750.0,7938.599856
55,8801.426068250115,1800.0,8100.0,6759.1927489599,15738.048172,25871.0123439,19171.2,10839.8191703,1065.9658815564,38691.3016737,10465.8468370992,21274.102590530598,5814.359353944,5214.450668481859,19327.89955240218,8022.0302373,4125.5998536,6934.643805444985,57157.20442650986,10800.0,14450.884088301214,0.0,10416.581136604531,3750.0,6410.8156013822345
56,6997.402439800231,1800.0,6722.1620196839995,5148.3854979198,14610.527655690212,21470.263776412412,17235.607374532057,8995.928484787417,1065.9658815564,32109.777605308576,7971.693674198399,16913.561077161197,5814.359353944,4145.647483363717,14721.799104804362,6657.4551829549,4125.5998536,5718.9048740411,46509.611572181515,8721.539030916,14450.884088301214,0.0,8349.799165056254,3112.11204615,4883.031346764469
57,6997.402439800231,1453.589838486,6722.1620196839995,5148.3854979198,13058.181602359398,21470.263776412412,17235.607374532057,7152.037799274834,811.9317631128001,25528.253536917153,7482.4594887023995,12553.019563791797,5814.359353944,3076.844298245575,13818.30134279346,5292.8801286098,3331.627791584605,4503.165942637214,35862.01871785316,6643.078061832,14450.884088301214,0.0,6283.017193507977,3112.11204615,3355.247092146704
58,6997.402439800231,1385.640646056,6722.1620196839995,3537.5782468797006,12306.533085748488,18062.74305064386,17235.607374532057,5308.14711376225,811.9317631128001,25528.253536917153,7482.4594887023995,12553.019563791797,5814.359353944,3076.844298245575,13818.30134279346,5292.8801286098,3331.627791584605,3287.427011233329,35862.01871785316,6643.078061832,14450.884088301214,0.0,6283.017193507977,3112.11204615,3355.247092146704
