name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
28,15,4,AC,5.079579167783877,0.630049509466727,0.0037708737367774894,11070.0,True,11070.0,58512.833201614834,0.6804878048780487,40.0,74.46784835259687,123.43321763697678,9.0,,380.0,3.517714105113488e-05,4.363223749769577e-06,11076.933827894889,DE
29,15,43777,AC,3.2826303751351453,0.40626027500127276,4.4186778859264355e-05,24110.0,True,24110.0,85701.48628821915,0.6892160929075073,40.0,5.796621303739286,168.80350528293715,19.0,,380.0,2.2732897334730923e-05,2.8134368074880386e-06,24213.142939069723,CH
3,0,6,AC,7.5262772402355065,0.8384887889747855,0.0021074747713473946,7160.0,True,7160.0,10741.486288219148,0.7,40.0,93.30198054591825,119.54264615473741,2.0,,380.0,5.212103351963647e-05,5.806709064922337e-06,7161.110797847372,DE
30,15,43781,AC,27.657841711507622,3.2634457026477923,8.98153948371716e-06,5890.0,True,5890.0,19981.48628821915,0.7,39.99999999999999,11.441799526684322,447.5372577376634,4.0,,380.0,0.00019153629994118852,2.260003949202072e-05,7924.079277258868,FR
31,15,9,AC,3.796218873554473,0.4694492370040078,0.005294246101107294,19750.0,True,19750.0,73918.38590445546,0.6894683544303797,40.0,103.42930318194732,159.8928495765068,13.0,,380.0,2.628960438749635e-05,3.251033497257672e-06,19757.32121930148,DE
32,2,43781,AC,19.541138264050286,2.3964507177238983,4.985896837324693e-06,6930.0,True,6930.0,16981.48628821915,0.6699855699855699,40.0,9.45235796947773,441.70415180106727,5.0,,380.0,0.00013532644227181638,1.659591909781093e-05,12827.117091893911,FR
33,2,43784,AC,7.73916371570597,2.6851618068239644,5.9922610731403994e-05,3120.0,True,3120.0,12480.0,0.7,40.0,16.337414866781216,70.64147093121616,5.0,,380.0,5.359531659076156e-05,1.8595303371357096e-05,4697.120076165575,LU
34,2,9,AC,2.465550208261253,0.3105822017471637,0.003012330191407621,21570.0,True,21570.0,89465.27395319368,0.6734816875289754,40.0,55.39782956557534,109.5235714680153,20.0,,380.0,1.7074447425631947e-05,2.1508462724872836e-06,21578.656372536763,DE
35,3,43787,AC,40.32321076202908,4.49234881159067,0.0020169497359838816,3580.0,True,3580.0,14320.0,0.7,40.0,200.46684771571518,342.46271875499156,2.0,,380.0,0.00027924661192540914,3.11104488337304e-05,3835.4850384271044,PL
36,3,5,AC,0.0032253000773446888,0.0,7.015803969566074e-05,21180.0,True,6180.0,inf,0.6852691218130311,40.0,1661.8081566351375,156.63094548422933,11.0,,380.0,2.2335873111805323e-08,0.0,9698.232869238866,DE
37,4,43775,AC,11.843394210200373,1.7109137419921332,0.00011354549130275854,8770.0,True,8770.0,31501.48628821915,0.6817559863169897,40.0,22.052250914294895,220.33875691315245,9.0,,380.0,8.201796544460092e-05,1.1848433116289011e-05,8814.369404403997,AT
38,4,8,AC,7.010325928987485,0.8842854990556104,0.001425519886448045,9760.0,True,9760.0,44661.96930364804,0.6680327868852458,40.0,66.32337188844669,136.8856674668585,11.0,,380.0,4.854796349714325e-05,6.123860796784006e-06,9766.550526752026,DE
39,4,9,AC,27.302769142937393,4.424706402277587,0.001425484717583964,3610.0,True,3610.0,24733.685532083568,0.685595567867036,40.0,134.33788922187395,202.2810479966791,4.0,,380.0,0.0001890773486353005,3.064201109610517e-05,3611.627477083994,DE
4,0,7,AC,4.5694186623531685,0.6352984566146946,0.0004791685043275773,6180.0,True,6180.0,21624.307922335916,0.649514563106796,40.0,42.43105510183121,156.78180070358482,10.0,,380.0,3.164417356200255e-05,4.3995737992707385e-06,19548.40345565632,DE
40,43775,43777,AC,24.72044198401288,3.0146880468308384,0.00697097453996531,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,293.7748918087996,401.96924938943334,4.0,,380.0,0.00017119419656518614,2.087734104453489e-05,6793.79169683419,ATCH
41,43775,43778,AC,23.38764646846898,2.8521520083498753,0.0029393832990941204,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,185.5212354625714,253.88634194242064,2.6703601108033244,,380.0,0.0001619643107234694,1.975174521017919e-05,4536.932453007439,ATCZ
42,43775,8,AC,9.936199446226817,3.0282694203691696,0.0009952650909758136,8080.0,True,8080.0,31269.37760974765,0.5772277227722772,40.0,13.499734952458825,112.24468993502437,19.0,,380.0,6.881024547248488e-05,2.0971394877902837e-05,8115.7301241034065,AT
43,43776,43781,AC,16.733227991413568,2.040637559928484,0.013121481465205793,11326.955925404958,True,11326.955925404958,45307.82370161983,0.7,40.0,331.49020481726296,453.73185086841903,6.670360110803324,,380.0,0.00011588108027294714,1.4131839057676482e-05,11334.168660093606,BEFR
44,43776,43784,AC,21.520791727330757,2.6244867960159457,0.0011411679889626212,1138.340254961794,True,1138.340254961794,4553.361019847176,0.7,40.0,110.88440126393482,151.7476169130087,0.6703601108033241,,380.0,0.0001490359537903792,1.81751163158999e-05,3194.8590943654863,BELU
45,43776,43785,AC,7.35286071344766,0.8966903309082511,0.005163987153843563,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,137.90016311564622,188.68558083512778,4.0,,380.0,5.092008804326634e-05,6.209766834544675e-06,11044.854330619524,BENL
46,43777,43781,AC,11.797199009885938,1.4386828060836512,0.013358624045879546,13603.636435328544,True,13603.636435328544,54414.54574131418,0.7,40.0,280.9569300593534,384.404341111123,8.011080332409971,,380.0,8.169805408508267e-05,9.963177327449107e-06,13606.074635510311,CHFR
47,43778,43787,AC,27.14891909353081,3.3108437918940012,0.003424315956387534,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,215.77626700106038,295.2440494523243,2.6703601108033244,,380.0,0.00018801190507985327,2.2928281107299176e-05,4535.9187326048495,CZPL
48,43778,8,AC,32.772073935648805,3.6510864617042627,5.2261097901418316e-05,3580.0,True,3580.0,14320.0,0.7,40.0,30.669177454052157,260.55104842123495,2.0,,380.0,0.00022695342060698618,2.5284532283270517e-05,3594.9570644825712,CZ
49,43779,6,AC,9.447388153686495,1.2619127144219666,8.04347391840229e-06,4900.0,True,4900.0,16021.486288219148,0.6885714285714285,40.0,11.602278080865792,194.47077380146922,5.0,,380.0,6.542512571805052e-05,8.739007717603646e-06,9180.695507029955,DK
5,1,11,AC,20.17329248548984,2.247479991981111,0.0015369708771888078,3580.0,True,3580.0,10741.486288219148,0.7,40.0,130.58871501184453,167.31606830982446,2.0,,380.0,0.0001397042415892648,1.5564265872445366e-05,3601.7151972608026,DE
50,43780,43788,AC,84.89423002036723,10.352954880532591,0.005985314877900386,3396.205223481055,True,3396.205223481055,13584.82089392422,0.7,40.0,504.3793062389404,690.2406862213894,2.0,,380.0,0.000587910180196449,7.169636343859136e-05,3397.2913429017867,DKSE
51,43781,9,AC,355.1531708029544,102.68593551367088,6.548849811095368e-09,520.0,True,520.0,2080.0,0.5,40.0,0.36972629318512884,519.3500713515788,1.0,,380.0,0.002459509493095252,0.0007111214370752831,1970.1745437030174,FR
52,43786,43788,AC,23.452967756173866,2.8601180190455935,0.0077683968954595185,7361.580574443006,True,7361.580574443006,29446.322297772025,0.7,40.0,302.0508938800316,413.3163382705563,4.335180055401662,,380.0,0.00016241667421173036,1.980691148923541e-05,7364.370287247745,NOSE
53,7,9,AC,9.371933836375947,1.079514661617994,0.004291009633814,12300.0,True,12300.0,26147.038991059773,0.6746341463414635,40.0,122.72871811347719,236.12624730146186,11.0,,380.0,6.490258889457027e-05,7.475863307603837e-06,12304.650245884484,DE
6,1,14,AC,0.007825221215365085,0.0,0.0010775024867827273,17460.0,True,13860.0,inf,0.6230240549828179,40.0,689.5098207710638,159.90139764084248,19.0,,380.0,5.4191282654882864e-08,0.0,13862.349998746813,DE
7,1,43778,AC,31.480235596576758,3.5071658759703452,0.00012774975824142066,3580.0,True,3580.0,14320.0,0.7,40.0,47.2032296104423,251.29602253530743,2.0,,380.0,0.0002180071717214457,2.428785232666444e-05,3588.1804134512117,CZ
8,1,43787,AC,29.876987004853973,3.385153085110554,3.619971264134689e-08,3840.0,True,3840.0,11781.486288219148,0.6864583333333333,40.0,0.7488436245373395,356.6599100170399,3.0,,380.0,0.00020690434213887793,2.344288840104262e-05,6452.624938656697,PL
9,1,5,AC,3.438493696918739,0.38957331123154093,0.0014247706887096998,19200.0,True,19200.0,69112.98414393637,0.6864583333333334,40.0,53.64622236656258,140.6980435413583,13.0,,380.0,2.3812283219658858e-05,2.6978761165619176e-06,19216.507029636483,DE
