name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
26449,4313,35593,AC,4.459851759999999,1.5473759599999997,5.511488863157894e-06,520.0,True,520.0,6218.755219495297,1.0,40.0,0.22079707456326353,4.752636498763917,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3e00e50>,380.0,,,
24301,4320,32671,AC,0.037050945794975865,0.01285511424902273,4.121471512022161e-07,1560.0,True,1560.0,6218.755219495296,1.0,40.0,0.01155124349589849,0.24863944213620762,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3e032b0>,380.0,,,
28671,4328,35377,AC,45.89522959999999,15.92371,5.671753061495845e-05,520.0,True,520.0,6218.755219495297,1.0,40.0,2.2715220593124137,48.894301105164,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3e20e80>,380.0,,,
3219,4328,4320,AC,0.54665508,0.18966651199999998,2.70223056265928e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.054108484754537355,1.164680102967322,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a42984c0>,380.0,,,
10551,433,31774,AC,2.46294416,0.7121158199999998,2.1905491077562327e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.035582584027690115,2.3177033431835956,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c52f50>,380.0,,,
1276,433,31816,AC,51.26799259999999,14.823165399999997,1.1399478544321329e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.3510091989051248,22.863297200605672,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3596560>,380.0,,,
10660,433,32191,AC,15.736567599999997,4.5499429199999994,3.4990367728531856e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.10820945274585504,7.048319205765573,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3610ac0>,380.0,,,
24302,4332,31531,AC,0.5206623579999999,0.18064800999999997,2.5737434178393354e-06,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.06492691101678666,1.3975457222915502,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a40845b0>,380.0,,,
28674,4332,35377,AC,55.89233039999999,19.392342399999997,6.907193898060943e-05,520.0,True,520.0,6218.755219495297,1.0,40.0,2.7681484268461025,59.58413748663687,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3e209d0>,380.0,,,
12826,4335,32682,AC,0.1360527938249725,0.039337111652789095,3.025150998614959e-08,520.0,True,520.0,3109.3776097476484,1.0,40.0,0.0014305897925555406,0.09318274193774298,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3b01870>,380.0,,,
24303,4335,3937,AC,0.1251959552,0.0361980476,2.783746864958449e-08,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.0008536815503941289,0.05560530909792585,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a386a6e0>,380.0,,,
15347,4336,10294,AC,12.785103799999998,3.696575019999999,2.8427874072022163e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.08705541595940655,5.670432154515259,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3b01ba0>,380.0,,,
12827,4336,4335,AC,6.288107379999999,1.8180898599999997,1.3981648040166205e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.04287667264395388,2.792810310070435,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3b009a0>,380.0,,,
