,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
0,-8712.197114825249,-12346.563027183991,-14137.189835951664,-5286.618832999142,-32170.857359737158,-41722.96684829518,-23847.930994860828,-26829.29034604132,-434.59116977872327,-78065.59951467812,-2517.6667282454728
1,-8762.034021995962,-11743.208976380993,-14347.255268135108,-5623.134734777268,-32977.82947292924,-42255.24492295459,-26159.114872977138,-26965.210667811334,-209.90909908432513,-72614.47758337855,-2554.3150936887832
2,-7443.194067411125,-11193.858867247123,-4528.5578936338425,-5555.614216707647,-28928.616532593966,-40070.20659656823,-24831.77229820937,-24684.768119294196,218.28459120867774,-98852.3278452754,-2507.5040167155676
3,-4411.255676954985,-4807.086570102256,281.4641328435391,-3245.872493105475,-8755.6553979218,-37807.73454749584,-15225.927905216813,-15483.001300431788,46.30767676467076,-89852.06383989751,-2478.282617425779
4,1346.3993785381317,7433.484113872517,7385.944462895393,-1003.3725599769969,29936.344719335437,-28562.858960829675,4284.946272544563,3004.8254079557955,1198.580395388417,-82338.88421648741,-2512.2445858843857
5,2349.8078872337937,11352.817401930224,4949.898280419409,301.6651808519382,40244.289970733225,-12037.972291328013,9442.397413261235,7517.303136762232,792.6449492054526,-50343.0962087363,-2460.603345109499
6,1987.8172382190824,8422.19880744163,9534.40023490414,-457.31100149429403,33068.51757699996,-6609.373962134123,5317.364774696529,4043.5846041068435,1043.4300241156016,-24218.277236804366,-2452.5365710166225
7,1360.2247646301985,7118.728561878204,8583.595260521397,-685.8401759816334,28418.408198960125,-10107.014750827104,2655.6675740107894,1657.1092780865729,914.5376429411117,-32447.68619941175,-2457.735515407636
8,579.0864054709673,5574.564367013983,4951.236874442548,-838.4432206449565,23452.99470678717,-12477.590913288295,139.31454304605722,-822.2443574331701,715.3532931245863,-33352.94481934607,-2450.1641226578795
9,-750.270844258368,4839.9818197852,-2402.677542212419,-368.5784347553272,18774.070368781686,-16189.262602031231,-1994.4436231330037,-3348.8197695165873,-163.76522603118792,-356.98420464992523,-2442.1485491122876
10,-1133.0700810402632,3648.9005071367137,-3137.2495002038777,-495.8512264941819,15236.22437955439,-14787.226410731673,-3729.517865024507,-5132.303775511682,-321.4540460158605,-535.1585776507854,-2453.159101219033
11,-822.0093960538507,2205.0138075887226,1757.0491290604696,-1208.9530848844443,13533.057658165693,-11491.335463277996,-4820.84738034755,-5839.726283743978,261.04998254892416,-29494.18170939386,-2492.994966019527
12,-918.538921251893,1445.9503447026946,2637.5470243273303,-1350.3855151201133,11897.010531567037,-10664.531357396394,-5601.472094424069,-6690.582390081137,234.9149499188643,-51561.3076954782,-2434.0730402830523
13,-882.177312977612,1295.1397552690469,2647.1527654863894,-1355.0693584321998,11987.211577065289,-10344.395440749824,-5430.591523975134,-6670.73993813619,253.6096790083684,-36100.623763903975,-2539.2652084516594
