,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
37,43434062.09687465,3611590.1034853365,7395956.165702192,2005467.9132084087,45262463.94886231,19283272.954979375,41075248.93062199,17083712.54193145,1480330.127988026,77331266.36108348,265410.05542772857
38,43436067.098278746,3608610.521163982,7402511.292989307,2004126.2168351559,45246312.87492428,19285636.84144754,41071855.6609402,17085899.191686936,1480908.8091729807,77313178.02175498,267718.4085026596
39,43437475.836144514,3604112.058282771,7408701.78301713,2002469.5808459737,45225827.271651335,19285794.72746796,41065973.77546062,17085843.74462563,1481333.473889512,77294172.66277675,270088.55587113794
40,43438225.83994161,3597532.598176542,7414281.286192776,2000461.5311781676,45200458.05828504,19265344.59022268,41057146.151417986,17083334.324274678,1481615.2722829639,77255961.00827393,265220.01013801346
41,43438337.10131106,3589693.946470269,7418041.2186495345,1998241.1727398534,45170849.600290395,19235425.347726166,41045960.217809305,17078682.603164382,1481701.4120605758,77194422.39840025,260278.47743158112
42,43437453.10971838,3582134.157166786,7415534.383360722,1996507.5608795173,45139100.03308573,19193354.407575484,41033657.678529,17072753.242365178,1481044.8048662716,77130005.4615378,255380.1834654724
43,43437190.02272159,3574523.355772125,7417578.145016967,1994393.804884982,45108381.91276539,19136667.29629491,41021722.539841734,17067608.640075456,1480978.697784894,77035490.09835818,250497.47772686015
44,43437505.12362303,3571320.8029440087,7414445.418956107,1993652.9112757286,45087840.71695423,19079914.604404207,41015576.54966632,17067420.658592116,1480563.9234179885,76991033.57743526,245541.09044534623
45,43440392.0296925,3574531.855618928,7413465.814698081,1994337.7554093786,45086211.884785645,19033529.847786333,41020043.703558326,17076828.073520467,1480694.1807586376,76989660.7859444,240658.2332190519
46,43446505.85108616,3585071.59716895,7417376.931315488,1996582.6699621321,45106786.05726178,19004231.66101718,41036966.87009224,17097467.799216688,1481533.969167787,76994327.70978583,235811.78200885325
47,43454348.02462108,3599179.1227469067,7425705.08248281,1999527.094767073,45138295.49054261,18976534.739504263,41059965.05471855,17123651.924005553,1482758.845898356,77066923.71155721,230959.01489722068
48,43461278.92108981,3610909.047604122,7437333.011210254,2001415.630192433,45158087.879728004,18961667.41818881,41078786.076978676,17145323.825922653,1484230.558703981,77098830.42683832,226133.38008197624
49,43468030.01345569,3623596.12447716,7445273.379184962,2003887.1118959703,45178976.87104955,18950954.592553664,41098499.977387115,17167294.424776006,1485166.6324978778,77157315.29870206,221328.7847292582
50,43473928.318120345,3634670.357924794,7451786.027067337,2006012.8953745107,45194402.56216847,18942427.663167465,41115384.21269629,17186573.850123562,1485910.8481255947,77224929.36681505,216475.28264909447
51,43477105.65181402,3638162.081281671,7459686.637471276,2005983.8622622816,45186231.91282505,18943671.945487726,41119728.04183663,17194557.478258073,1486564.0828522423,77255508.20706555,211614.8263181999
52,43473681.715925924,3628506.255826166,7459033.695778285,2002999.6114799434,45132750.69544718,18942707.303774472,41100666.964164235,17180399.857949834,1485753.0354475197,77267209.45050837,206754.67901969617
53,43467466.27268166,3615499.438929407,7456159.171797373,1999278.3554731759,45068248.627018385,18925128.595135577,41075846.743504524,17160848.961161707,1484598.4206842738,77231697.68420427,201768.17067317324
54,43457468.68385688,3605025.660471611,7453338.63145867,1996010.455244116,45012051.503701255,18904856.349262863,41055521.82198461,17145348.361156143,1483787.0373781405,77068299.87254004,196809.73592129335
