,43776 coal,43777 nuclear,43778 coal,43778 lignite,43778 nuclear,43779 coal,43780 coal,43781 nuclear,43782 lignite,43783 coal,43783 nuclear,43785 nuclear,43787 coal,43787 lignite,43788 nuclear
0,0.0011010069581144108,0.028858382464388054,0.002451059709059943,0.00042034699497164125,0.0070383920032615534,0.0013284723798818441,0.0016439465316997887,0.6640769931459725,0.9868210400622981,0.9997594700248844,0.999920251238433,0.09481567988170977,0.00019769083549956606,0.0003978996639984602,0.001732714353760408
1,0.00040911672086630063,0.004817652570101686,0.0009017706432197779,0.00012823829395187996,0.0009564774315684154,0.00047139625613647456,0.0005758513861326278,0.0181026267029674,0.000948874270493202,2.304817273014664e-05,1.1741612070165603e-05,0.011498856827050853,7.477152020824652e-05,0.00012888522200652457,0.00042049329021989263
2,0.00026337549307333394,0.002801409082133986,0.0005909603623172547,8.209929555730153e-05,0.0005709026914878549,0.0003077052686021881,0.0003834752054484759,0.013708719917855333,0.0006787618923618711,1.5567910422486025e-05,7.838711976399742e-06,0.006754053406935608,4.936194509145807e-05,7.840984970996094e-05,0.00028896194282495186
3,0.00022883352153801623,0.002580435830450272,0.0005248257899667724,6.741679886663825e-05,0.0005570820550690398,0.0002667677720033495,0.00033314271989581644,0.01077929827234843,0.0006586176643358657,1.6643150814264766e-05,7.163887902326505e-06,0.007778687255775281,4.382119847246384e-05,6.150537189886346e-05,0.0002505844747155268
4,0.00023063803432342238,0.0026985165935593278,0.0005259664378196527,6.372426789123581e-05,0.0005919892745370177,0.0002660969707633078,0.0003312028146492857,0.010800606690515092,0.0007178673050876196,1.9046393143251742e-05,7.119536329772301e-06,0.010051688706798194,4.7009464548235366e-05,5.8388554228548774e-05,0.0002374308902624612
5,0.0002841395919753761,0.0031352958491629697,0.0006193391459133597,6.235510596318172e-05,0.0007001731273330415,0.00033136905365273913,0.0004151892840564145,0.016937660071193062,0.0008312352834902272,0.04517856960498586,7.607657444418761e-06,0.013057397309316687,5.050154735074674e-05,5.8021760274722226e-05,0.0002497678287873645
6,0.00028565950117764307,0.0039023349757803614,0.0006286882969924237,6.723328732841522e-05,0.0008285419784185017,0.00033361139332448327,0.00041606588097118865,0.04050534985008889,0.001021234760512751,0.06080446356973007,9.313976525159578e-05,0.009194417526608234,5.184782182422075e-05,6.408891893191685e-05,0.0003279518212398263
7,0.0002844395540515307,0.0038985480579333924,0.0006291720294320706,8.418544031751512e-05,0.0008748249165097994,0.0003314533660677078,0.0004120638424512848,0.05062696224247055,0.030080829547477917,0.12179428212348445,9.59422344879294e-05,0.010192413522699444,5.158172324377926e-05,7.694144971809029e-05,0.0003233872581373998
8,0.00028296968939951924,0.004153894141635752,0.0006302756688205409,8.496281678412417e-05,0.000906854513753763,0.0003294153385140903,0.0004094003401506962,0.04215935746718916,0.03343116079471584,0.05625445498902099,9.812775609168533e-05,0.01142216786006895,5.141716439498361e-05,7.69378003636135e-05,0.00032048725856267013
9,0.0002826033685960477,0.004238087478815097,0.0006320475989171066,8.508074479229018e-05,0.0008648617940393173,0.0003290481073820121,0.0004088283965971992,0.03874295842748569,0.03141505302167647,0.03586038123749548,9.559996681948174e-05,0.01391908584847773,5.1442194902269006e-05,7.647030130552711e-05,0.0003184279817175841
