,0,2,4,6,8,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,48,50,52,54,56,58,111,113,215,217,219,221,223,225,227,229,231,233,235
0,2.150805251108305,2.1430209130489706,2.006282533911979,1.9942418996320554,1.9955145110250252,2.146196496290565,2.140633160187364,2.1326216975450465,2.0826158760599403,2.1023137035052577,2.0825907184566668,2.08912487227296,2.0708177902546185,2.1544168017709757,2.1792184119879154,2.006282533911979,1.9052944527320632,1.9156423230154294,1.9727452719414467,1.9843378622832952,2.053831738528434,2.007006161918697,2.0042600861769513,2.1399514869105456,2.1434734067952763,1.9582414472125904,1.955134368921448,2.014843261114808,2.052407771941201,2.1216211159307674,2.1259140688482696,2.2024292251505657,2.2029089290570005,2.1330372486971787,2.074710205956215,2.0480303807225924,2.0708177902546185,1.9604588102348677,1.9550811835653927,2.014843261114808,1.9459945234660851,1.9552136559254734
1,2.1734770721496046,2.16518881607955,2.0089751199376495,1.9913794107554688,1.9915862476233348,2.1571805920190954,2.151835046156237,2.1448591345258228,2.0929458418563494,2.113652157431704,2.0883603244422373,2.0933338522733678,2.079992056064108,2.1719417220947568,2.2014947681513384,2.0089751199376495,1.9142694777976925,1.923976521172969,1.9722458419744644,1.9879127761677824,2.067050821997873,2.0139552355278703,2.0048665258985445,2.1473513720272503,2.152973746484423,1.95912416168065,1.9561025889271013,2.0206355581613242,2.0653491157493935,2.1186183757944,2.1244214372559282,2.213451703142893,2.2130741870652204,2.1452475763034036,2.083564759265289,2.060961013651361,2.079992056064108,1.9604882410338451,1.9534787419071051,2.020635558161324,1.9582109491829895,1.9671951773654213
2,2.192710399323116,2.1838857147157658,2.014085672909424,1.9948500807435252,1.9936611659382082,2.1818865867759762,2.1758645977314943,2.1758909698619546,2.110537091167697,2.133671671839381,2.0975930972850856,2.1027125341218396,2.0951049390019207,2.188337330397162,2.2131718332943406,2.0140856729094234,1.920384380561539,1.9285817715742135,1.9652357928364828,1.9835977347690539,2.0606958146735654,2.0212851108677645,2.0108748332567985,2.1591512540008786,2.1667135380328197,1.9415205466313104,1.936501598392607,2.017927446753542,2.0589289808943967,2.1087227890445432,2.1130823445572258,2.2360654000854145,2.23858572058985,2.1761965350184216,2.1021277436594197,2.080318072671846,2.0951049390019207,1.9589578471962865,1.9515668759666192,2.0179274467535415,1.9632316740283553,1.9703229823692183
3,2.2020998950065964,2.195053843462528,2.0156968511279736,1.997136482099916,1.9945195454264273,2.1964669460459123,2.1913095927061046,2.1883706135470087,2.1222229744554837,2.147403383294936,2.106639356268011,2.110703119794272,2.1069065771816193,2.2005828158057543,2.218927844954493,2.0156968511279736,1.9293311352227291,1.936448980931392,1.9516092898942994,1.96789119008074,2.0493785487062834,2.021590330153329,2.0056683834527336,2.1791070885869623,2.184910321340957,1.9504811572536023,1.9459166765741862,2.026919317075058,2.0473890545383013,2.1114513361540905,2.11467008100533,2.246381599220724,2.250889267037088,2.188663564367341,2.1146450353370407,2.090154753398088,2.1069065771816193,1.9638285983046908,1.9567027701154558,2.0269193170750572,1.960971228803368,1.96541669973673
4,2.2129925254099794,2.2065989404704016,2.023393759105844,2.001305920416614,1.9981616266899667,2.2067249127770316,2.2012753013691913,2.197748344560705,2.1335753218334528,2.159100444709483,2.112089545877489,2.1158497914245564,2.111267349680033,2.206489460725446,2.22720159392132,2.0233937591058435,1.9371379145454044,1.944757958295701,1.940439539276223,1.956414855686658,2.008337309126185,2.0308424957983546,2.015307345663816,2.19623706147587,2.20146180771079,1.948364457412001,1.9442347234892607,2.030737089266647,2.006885273040821,2.1191270030677085,2.1253436613390786,2.2514747766149417,2.240285368572982,2.1981013193231123,2.120259366984094,2.095485459165864,2.111267349680033,1.9727204986893643,1.9642145912875844,2.0307370892666468,1.971064034086717,1.9826346896930582
5,2.2210837481840975,2.2121972661886016,2.0307370893821877,2.004538657356902,1.9997654249142487,2.2162208659462297,2.211836554636649,2.2119540789444634,2.1457951202192835,2.1664307546887165,2.1202040177510453,2.1237933507481,2.119466704036876,2.209385575930839,2.234539723336864,2.030737089382187,1.9490584795126573,1.9563926011619814,1.9394926100599015,1.9547391534235896,2.035208992758484,2.0234722047415348,2.001237825116022,2.2099132766208913,2.21485927750586,1.9513311919008782,1.9478500627510462,2.0252511728381286,2.037053745207101,2.13450335261975,2.142549154008581,2.2397374353496624,2.216646925184102,2.2122303624870114,2.1260840063508883,2.1043617086046797,2.119466704036876,1.9808493673101817,1.9718310499042657,2.0252511728381286,1.977491423123242,1.9837648296030783
6,2.232419544940838,2.2231100504424646,2.038587463714137,2.0160718615495186,2.0114602392450833,2.2204463423855603,2.2199301455934264,2.2265972008508266,2.1547131088207774,2.1734587451900738,2.127274788771679,2.1308845603125732,2.1260472381333635,2.215227575503811,2.250878119911882,2.038587463714137,1.9566658703509312,1.964730563786476,1.9568171805026553,1.9723633746271878,2.0470720817135475,2.0046104941736846,1.9663194962173423,2.2131359266258364,2.2149234911568407,1.937188159450821,1.9328643837089179,2.0034983993890805,2.04919750429918,2.1482833655630365,2.1589172255964133,2.217132957323838,2.200982503833436,2.2265532311090643,2.131474446814863,2.1125432430704008,2.1260472381333635,1.9749961552200572,1.9634831185457882,2.0034983993890805,2.0030388797453935,2.0070933225612957
7,2.2363025134731407,2.2328316448694276,2.0481999844787566,2.028324689922836,2.0226709860840457,2.2128652693256488,2.214908251561759,2.220209152799348,2.1673186446252273,2.1886319421432727,2.136948015237554,2.140188942011385,2.1369095506836517,2.223661899327751,2.251831628624964,2.0481999844787566,1.9635132983449608,1.9697951671250764,1.9545577167009458,1.9718629535489867,2.042660849348863,1.9958949726533266,1.9571125042325046,2.2111808862445024,2.2080026328816142,1.9365640142553302,1.9328711396490108,2.0017558658362327,2.045078560781638,2.1674910518441868,2.1756362741263366,2.2061028944374974,2.1968656913085254,2.2199826858752107,2.142095757441964,2.12150081790946,2.1369095506836517,1.976387183942756,1.9643674472192802,2.001755865836232,2.015103631635359,2.0279225810548476
8,2.2309787801195156,2.2335540188451124,2.066342618218989,2.048133044686036,2.0426737768735994,2.1989728735853498,2.2002662328415425,2.2011325303843408,2.1771752963306144,2.1997209762162147,2.138299239001017,2.1416043181480413,2.137360419596489,2.224377918506156,2.236616263030993,2.0663426182189886,1.9817009404077477,1.9886333113844208,1.968791457147281,1.9855036656432272,2.039171014622487,2.013165324449969,1.982500320749364,2.201551081389394,2.195610051677334,1.9339052656172764,1.929694613208075,1.981327757684977,2.040793312271275,2.182959423416942,2.1907300183561755,2.196455710006433,2.189430008782395,2.200954364146823,2.148538714337334,2.1302174795181132,2.137360419596489,1.9736925706720705,1.9600987610526577,1.9813277576849766,2.019578052857644,2.033027018003469
