,43776 coal,43777 nuclear,43778 coal,43778 lignite,43778 nuclear,43779 coal,43780 coal,43781 nuclear,43782 lignite,43783 coal,43783 nuclear,43785 nuclear,43787 coal,43787 lignite,43788 nuclear
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.16817511337242286,0.09930881435237984,0.16297912061670172,0.16702092002897947,0.10577351775584355,0.1673866201722367,0.1640600113352795,0.030905024154251174,0.001482872125736045,3.0046095509950673e-05,3.6882630017896073e-06,0.08663609825299146,0.17476731849244537,0.16675730265709188,0.1084758821260693
2,0.14068456376691013,0.09283256121239508,0.1381569777641037,0.14100246024577645,0.09555091924615683,0.140651072295782,0.13978257790211243,0.028502297872724444,0.0012601719443798714,2.5849806906163922e-05,3.1130741529207004e-06,0.08101764545111996,0.14642373651267132,0.1405378538853851,0.09520470034718076
3,0.12594836661805478,0.08590388894405185,0.12307627692249881,0.12530987443066383,0.08824632965140344,0.12422408360759479,0.12457510336029698,0.0270387909409335,0.0010779209064094052,2.1564223246020973e-05,2.4529754879016884e-06,0.07478876878838672,0.1253171916299887,0.1242633336947431,0.08706877222226829
4,0.11448555319603924,0.08006727714067222,0.11328064174108597,0.11564604437315282,0.08414862848963454,0.11415692798282849,0.11457308050070322,0.025003586974834638,0.0009048475753327249,1.7723278809613732e-05,2.0440748601382857e-06,0.06941801657470834,0.11309140428355213,0.1150801437215451,0.0799648820262005
5,0.10426584449694812,0.07686419168355456,0.10587034422920805,0.10971415554301688,0.07987641963041316,0.10417020821358648,0.10429813334629504,0.022219201074023583,0.0007031752337979532,4.076774907320629e-05,1.7051145595590616e-06,0.06545181584999787,0.10388779260391412,0.11005861218315569,0.07417211203681194
6,0.10371577400682866,0.07803966086684916,0.10548149378270887,0.10726368404497744,0.09184287809113692,0.10449449236054668,0.10423613971553997,0.1733289543225334,0.0005530594590771886,1.6432447736923842e-05,2.941218946031424e-06,0.08033738805254906,0.10488493076116662,0.10840197095021749,0.06883029701311673
7,0.11022849265060122,0.07005815994680496,0.11108471070976172,0.10868025665382931,0.06334417982408883,0.11062065344925927,0.10985508413712379,0.0346707552541317,0.0006265753990837967,1.07629147307251e-05,2.1719621231364117e-06,0.06539573064265049,0.11321136020791292,0.10920438744766767,0.06588253410392285
8,0.11206982057981461,0.05934750867236388,0.11255693851406637,0.11047965206451424,0.05003474244609795,0.11227075659948171,0.11149309203164454,0.0056839043273961415,0.0004383693605672336,7.971864731753056e-06,1.8081700301400828e-06,0.053942462731431336,0.11490673076755101,0.11054631434345767,0.06450425797502128
9,0.11222968397951612,0.04813643086849165,0.1125360130502424,0.11165765151284078,0.041893413481169456,0.11232741124092539,0.11170467609187311,0.001873538225933333,0.00033368245859504765,6.176912099210071e-06,1.5494346061110127e-06,0.04499393079584431,0.11452940026116616,0.11183173911386905,0.06399690669868766
10,0.1117303615064377,0.03957673509921028,0.11206323082403383,0.11195053298563057,0.039618177454785915,0.11184336568283298,0.11136435502293285,0.001323001256013737,0.000282901324213739,5.412575168441844e-06,1.397171747845912e-06,0.03777357868549854,0.11379947645778059,0.11216733269013911,0.06433379650031042
