,1,10,10866,11,11689,11690,11853,11854,11855,11856,12,1204,12637,12650,12651,12697,13,13249,13415,13416,13417,13569,13817,14,1420,14657,14660,14760,14761,14780,14860,14863,15,15090,15093,15185,15256,15257,15317,15319,15350,15499,15660,15758,15759,15774,15937,16109,16115,16456,16459,16598,16615,16616,16651,16653,17604,17607,186,19,1970,1972,1974,2,20116,2109,219,220,22051,22109,224,22983,22988,22989,23013,23019,23041,23123,23124,23286,23312,23329,23388,23487,23502,23507,23545,23601,23637,23638,23668,23714,23725,23773,23776,23965,24156,24638,24649,24973,25019,25728,26044,29234,29382,3,30981,30987,31000,31246,31247,31271,31371,31372,31538,31557,31559,31560,31561,31562,31621,31660,31661,31735,31736,31778,31779,31782,31783,31784,318,31837,31847,31848,31853,31868,31874,31879,31913,31926,31927,31943,31980,32145,32175,32176,32288,32330,32499,32534,32535,32601,32602,32603,32604,32619,32622,32623,32626,32627,32642,32658,32673,32692,32696,32699,32700,32725,32726,32729,32735,32745,32760,32761,32763,32764,32810,32821,32862,32875,32876,32877,32878,32879,32880,32885,32886,32904,32905,32936,32941,32958,32959,32974,32975,32976,32987,33002,33004,33023,33024,33162,33210,33241,33257,33258,33260,33283,33290,33458,33543,33620,33621,33671,33788,33935,33945,34155,34156,34192,34251,34424,34430,34449,34503,34631,34636,34697,34709,34751,34752,34762,34809,34810,34873,34938,34990,35000,35026,35027,35144,35285,35286,35323,35324,35345,35431,35440,35441,35458,35459,35485,35486,35510,35511,35529,35530,35553,35554,35572,35573,35574,35655,35656,35725,35726,35784,35785,35906,35935,35936,36053,36054,36056,36141,36148,36168,3759,3828,3830,3831,4,43775,43776,43777,43778,43779,43781,43784,43785,43786,43787,43788,4570,5,589,590,593,6,7,8,826,9,9164,9515
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9782455563856374,,1.3977530193704508,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.659529917766031,,1.3977530190944354,,,,,,,,,,,,
