name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,x_pu_eff,r_pu_eff,s_nom_opt,country,v_nom
108,15,8,AC,5.5468959061283964,0.6775341432777084,0.00047062872292753945,15405.55270282274,True,5140.0,15405.55270284062,0.9999999999999999,40.0,2.2721107466305526,154.89350900490462,8.0,3.8413406552135706e-05,4.692064704139255e-06,15405.55270282274,DE,380.0
109,15,826,AC,5.091468867746952,0.5672318516301698,4.436110809621446e-07,4128.151616752388,True,3580.0,10741.486288219148,1.0,40.0,0.4303532957901595,46.31657337356673,2.0,3.5259479693538454e-05,3.928198418491481e-06,4128.151616752388,DE,380.0
110,15090,15093,AC,14.147990312990803,4.090630144505829,3.1458207236293712e-06,520.0000987485982,True,520.0,1554.6888048738242,1.0,40.0,0.0963522339039041,6.275988682230146,2.0,9.797777225062883e-05,2.8328463604611e-05,520.0000987485982,DE,380.0
111,15090,4570,AC,13.613735402848043,3.936161678707252,3.027019173648837e-06,520.0001035092453,True,520.0,1554.6888048738242,1.0,40.0,0.09278652430228543,6.043733007429736,2.0,9.427794600310279e-05,2.7258737387169336e-05,520.0001035092453,DE,380.0
112,15093,2109,AC,14.964556564572636,4.326724679807873,3.327378840959933e-06,520.0000994262112,True,520.0,1554.6888048738242,1.0,40.0,0.1018963618727428,6.637110401732463,2.0,0.00010363266318956118,2.9963467311688868e-05,520.0000994262112,DE,380.0
113,15093,31538,AC,5.0836255379331625,1.4698375565990927,3.6706617834509445e-08,520.0005176856976,True,520.0,1554.6888048738242,1.0,40.0,0.01747017884475175,2.275871357908515,2.0,3.5205163005077304e-05,1.0178930447362137e-05,520.0005176856976,DE,380.0
114,15185,15317,AC,0.82343333243483,0.2380806926193313,1.6366190586698275e-06,1554.688804862468,True,520.0,1554.6888048738242,1.0,40.0,0.016778477108339726,1.0928810694936153,2.0,5.702446900518213e-06,1.6487582591366432e-06,1554.688804862468,DE,380.0
115,15185,32696,AC,3.5727772100879838,1.0329990670806053,7.944089312245957e-07,520.0002828153473,True,520.0,1554.6888048738242,1.0,40.0,0.02488122825169723,1.6206609912477552,2.0,2.4742224446592684e-05,7.153733151527737e-06,520.0002828153473,DE,380.0
116,15185,32700,AC,5.834387220807509,1.6869019093057842,1.1596142698016691e-05,1554.6888048737292,True,520.0,1554.6888048738242,1.0,40.0,0.11952315731050665,7.785247442143203,2.0,4.040434363440103e-05,1.1682146186328145e-05,1554.6888048737292,DE,380.0
117,15256,15257,AC,0.6567500542013399,0.18988705026127253,3.6507268118145926e-08,260.00397388705954,True,260.0,1554.6888048738242,1.0,40.0,0.0022361507459680557,0.1456536730373344,1.0,4.548130569261357e-06,1.3150072732775106e-06,260.00397388705954,DE,380.0
118,15256,15759,AC,0.6868487519525628,0.19859002720133376,3.8180435873203696e-08,260.00362375559547,True,260.0,1554.6888048738242,1.0,40.0,0.0023408928465588836,0.15247614316829847,1.0,4.756570304380629e-06,1.3752771966851369e-06,260.00362375559547,DE,380.0
119,15256,36148,AC,6.927147133434884,1.3009367725931984,4.0533005936196094e-05,280.00015678762037,True,280.0,1554.6888048738242,1.0,40.0,0.09440213581502083,6.148967304113721,1.0,4.7971933057028286e-05,9.009257427930736e-06,280.00015678762037,DE,380.0
120,15257,32987,AC,6.778723400987755,1.9599444031069408,8.944973882817558e-08,520.0003436552075,True,520.0,1554.6888048738242,1.0,40.0,0.023115491817391143,3.01129634783179,2.0,4.6944067873876424e-05,1.3573022182181031e-05,520.0003436552075,DE,380.0
121,15317,15319,AC,9.815536732433,2.8379825080644925,1.9508948530236682e-05,1554.6888048726519,True,520.0,1554.6888048738242,1.0,40.0,0.20002015184243177,13.028490968180787,2.0,6.797463111103185e-05,1.965361847690092e-05,1554.6888048726519,DE,380.0
122,15317,32699,AC,41.048901139016586,11.86852978698792,2.2818141075040324e-06,260.0001066296018,True,260.0,1554.6888048738242,1.0,40.0,0.1399686543181266,9.116983123023914,1.0,0.00028427216855274643,8.219203453592742e-05,260.0001066296018,DE,380.0
123,15319,32904,AC,8.268773187279635,2.390762640560571,1.6434627120117672e-05,1554.6888048727333,True,520.0,1554.6888048738242,1.0,40.0,0.16903921773057876,11.010520196015543,2.0,5.7262972211077806e-05,1.6556527981721405e-05,1554.6888048727333,DE,380.0
124,15319,32905,AC,0.42765648372256737,0.12364905122783562,9.508987485427031e-08,520.0029747625099,True,520.0,1554.6888048738242,1.0,40.0,0.003393986636061332,0.22107034629633227,2.0,2.9616099980787213e-06,8.562953686138201e-07,520.0029747625099,DE,380.0
125,15350,33543,AC,0.994391680836656,0.2875100537883829,4.753606092391804e-08,520.0027347895151,True,520.0,1554.6888048738242,1.0,40.0,0.003545350256641571,0.4618591014177341,2.0,6.886368980863268e-06,1.991066854490186e-06,520.0027347895151,DE,380.0
126,15660,33935,AC,0.3057722517117977,0.05742487560684064,7.156707224956401e-06,560.0009810682716,True,560.0,1554.6888048738242,1.0,40.0,0.008714901476544606,0.5676528796218037,2.0,2.117536369195275e-06,3.9767919395319003e-07,560.0009810682716,DE,380.0
127,15758,15759,AC,51.7302995557205,14.956852014629757,2.875566032748435e-06,260.00005160101074,True,260.0,1554.6888048738242,1.0,40.0,0.17599896209490487,11.4638493518843,1.0,0.0003582430717155159,0.00010357930758053848,260.00005160101074,DE,380.0
128,15758,33024,AC,0.20206179567785465,0.05842244248342358,4.494151961357011e-08,520.0039904577623,True,520.0,3109.3776097476484,1.0,40.0,0.0016765439400791891,0.10920318467854627,2.0,1.3993199146665835e-06,4.04587551824263e-07,520.0039904577623,DE,380.0
129,15758,35656,AC,34.73315681453715,10.04243160300758,1.930731959254328e-06,260.00014157175974,True,260.0,1554.6888048738242,1.0,40.0,0.11817221981830177,7.697252923822703,1.0,0.0002405343269704789,6.954592522858435e-05,260.00014157175974,DE,380.0
130,15759,35656,AC,17.040137315649822,4.926852131934302,9.472242320781498e-07,260.0002069094676,True,260.0,1554.6888048738242,1.0,40.0,0.05797294344826018,3.7761193717596497,1.0,0.00011800649110560819,3.4119474597882976e-05,260.0002069094676,DE,380.0
131,15774,32622,AC,20.378795985485073,5.892143110063912,1.351538528654384e-05,889.2052006976594,True,520.0,1554.6888048738242,1.0,40.0,0.24146710065487398,15.728174941458335,2.0,0.00014112739602136477,4.0804315166647586e-05,889.2052006976594,DE,380.0
132,15774,32700,AC,41.3096541870734,11.943933984363895,2.2654419586558533e-06,520.0000746581441,True,520.0,1554.6888048738242,1.0,40.0,0.1409744952378136,18.36499893667284,2.0,0.00028607793758361077,8.271422426844802e-05,520.0000746581441,DE,380.0
133,15774,32975,AC,8.742585594861694,2.527757360214821,1.5868093981476727e-07,695.369764245193,True,520.0,1554.6888048738242,1.0,40.0,0.039893255542396505,5.196965553099663,2.0,6.054422157106436e-05,1.7505244876833938e-05,695.369764245193,DE,380.0
134,15937,1974,AC,59.059563895882064,17.075937105206194,4.355441056664249e-06,303.9501216571577,True,260.0,1554.6888048738242,1.0,40.0,0.23155946444872147,15.082832221542969,1.0,0.00040899974997148244,0.00011825441208591546,303.9501216571577,DE,380.0
135,15937,31868,AC,36.087568162369955,10.434051117228941,8.024093563077374e-06,520.0000346440992,True,520.0,1554.6888048738242,1.0,40.0,0.24576338702603298,16.008017385670943,2.0,0.0002499139069416202,7.22579717259622e-05,520.0000346440992,DE,380.0
136,15937,31943,AC,3.7218909243440588,1.07611372643936,7.726243282239788e-08,561.2010262932997,True,520.0,1554.6888048738242,1.0,40.0,0.013326137628498486,1.7360197173572534,2.0,2.577486789711952e-05,7.452311124926317e-06,561.2010262932997,DE,380.0
137,16109,16115,AC,2.364136585603443,0.6835461765992517,2.10267216082498e-06,1040.000235168107,True,1040.0,1554.6888048738242,1.0,40.0,0.032198700660310345,2.0972910823029296,3.0,1.6372137019414425e-05,4.7336992839283355e-06,1040.000235168107,DE,380.0
138,16109,32604,AC,1.2396042490325885,0.35840836467341985,1.102509261916008e-06,1040.00029854906,True,1040.0,1554.6888048738242,1.0,40.0,0.021264345336960155,1.38507209706103,2.0,8.584516960059476e-06,2.4820523869350407e-06,1040.00029854906,DE,380.0
139,16109,34873,AC,0.32431760546145144,0.0937703845482836,7.21123460897347e-08,520.0047638145104,True,520.0,3109.3776097476484,1.0,40.0,0.0024156921473094265,0.15734826232868374,2.0,2.245966796824456e-06,6.493793943786953e-07,520.0047638145104,DE,380.0
140,16115,31660,AC,10.567868059141936,3.05549533145615,5.87443749033281e-07,260.00053571527917,True,260.0,1554.6888048738242,1.0,40.0,0.039064629934443644,2.5445095086077005,1.0,7.31846818500134e-05,2.1159939968532895e-05,260.00053571527917,DE,380.0
141,16115,32622,AC,70.44681467984081,20.36841043026361,3.915976112038746e-06,260.0000426212409,True,260.0,1554.6888048738242,1.0,40.0,0.24169382095923686,15.742942570672124,1.0,0.0004878588274227203,0.0001410554738937923,260.0000426212409,DE,380.0
142,16456,16459,AC,37.403587028923084,10.814537116109161,2.0791813764728944e-06,260.0001071434386,True,260.0,1554.6888048738242,1.0,40.0,0.1274214686110659,8.299710992417277,1.0,0.0002590276110036225,7.489291631654544e-05,260.0001071434386,DE,380.0
143,16456,32879,AC,8.004351038428377,2.314311806040088,6.840565807255594e-08,520.0003430136903,True,520.0,1554.6888048738242,1.0,40.0,0.02752147875870234,3.5852721251926183,2.0,5.543179389493336e-05,1.6027090069529696e-05,520.0003430136903,DE,380.0
144,16456,32880,AC,2.831183572539356,0.8185832027560119,1.1975077234156282e-07,520.0020074024237,True,520.0,1554.6888048738242,1.0,40.0,0.009864379309924325,1.2850502868061018,2.0,1.9606534435868117e-05,5.668858744847728e-06,520.0020074024237,DE,380.0
145,16456,35574,AC,35.990886883396875,10.40611906378118,2.000651508011725e-06,260.0001122135779,True,260.0,1554.6888048738242,1.0,40.0,0.12261021172134014,7.986325484227235,1.0,0.0002492443689985933,7.206453645277826e-05,260.0001122135779,DE,380.0
146,16459,32876,AC,0.07539386680701393,0.021798717846326844,1.676472482850237e-08,520.005560118172,True,520.0,3109.3776097476484,1.0,40.0,0.0008103665172257306,0.05278394578416591,2.0,5.22118191184307e-07,1.5096064990531056e-07,520.005560118172,DE,380.0
147,16459,35574,AC,2.6410525908208045,0.7636105587888965,1.4680970813767674e-07,260.00237402367617,True,260.0,1554.6888048738242,1.0,40.0,0.008996203603375472,0.585975744518102,1.0,1.8289837886570667e-05,5.288161764466042e-06,260.00237402367617,DE,380.0
148,16598,31943,AC,27.309749352866064,7.8960850849955655,7.99234025864964e-08,525.0872642431281,True,520.0,1554.6888048738242,1.0,40.0,0.09318062669397296,12.138806436345446,2.0,0.00018912568803923868,5.4682029674484525e-05,525.0872642431281,DE,380.0
149,16598,32725,AC,0.09313842350868749,0.026929277618449144,2.1007256007579313e-08,520.0093645457563,True,520.0,1554.6888048738242,1.0,40.0,0.0007964665832800012,0.05187856119065302,2.0,6.450029328856475e-07,1.8649084223302732e-07,520.0093645457563,DE,380.0
150,16598,32876,AC,24.052538956950464,6.954338572494527,5.87441636623002e-08,520.0001287597914,True,520.0,1554.6888048738242,1.0,40.0,0.08210715813086458,10.696245935996041,2.0,0.00016656882934176223,4.816023942170725e-05,520.0001287597914,DE,380.0
151,16615,16616,AC,57.321685923452144,16.57354787133051,3.186384889264482e-06,260.00005188943805,True,260.0,1554.6888048738242,1.0,40.0,0.1950963452633891,12.707774435605302,1.0,0.0003969645839574248,0.0001147752622668318,260.00005188943805,DE,380.0
152,16615,17604,AC,14.856759771291893,4.295549413856497,3.303404941412965e-06,520.0001047169945,True,520.0,1554.6888048738242,1.0,40.0,0.10109391339363283,6.58484220442227,2.0,0.00010288614800063638,2.9747572118119784e-05,520.0001047169945,DE,380.0
153,16615,31980,AC,2.003515990869349,0.5792794441009973,4.454835272645527e-07,520.0009098719638,True,520.0,1554.6888048738242,1.0,40.0,0.014054115442452709,0.9154273428009768,2.0,1.3874764479704632e-05,4.011630499314386e-06,520.0009098719638,DE,380.0
154,16615,35431,AC,54.14574972634105,15.655282559366713,3.0098315826254576e-06,260.0000573999634,True,260.0,1554.6888048738242,1.0,40.0,0.1842746940018119,12.00289652993644,1.0,0.00037497056597189096,0.00010841608420614066,260.0000573999634,DE,380.0
155,16615,3828,AC,34.08657790992857,9.855476818172281,7.579165603934215e-06,520.000042207613,True,520.0,1554.6888048738242,1.0,40.0,0.23236742771717867,15.135459629575381,2.0,0.00023605663372526712,6.825122450257813e-05,520.000042207613,DE,380.0
156,16616,31868,AC,0.07259786806061465,0.020990337134822592,1.6590050671176e-08,520.0147335036797,True,520.0,1554.6888048738242,1.0,40.0,0.0006252216917480072,0.04072437246456293,2.0,5.027553189793258e-07,1.4536244553201242e-07,520.0147335036797,DE,380.0
157,16616,35431,AC,3.6611093801106,1.0585425453815827,2.0351293941384655e-07,260.00210470611825,True,260.0,1554.6888048738242,1.0,40.0,0.01247158892963965,0.8123480670921293,1.0,2.5353943075558174e-05,7.330627045578827e-06,260.00210470611825,DE,380.0
158,16651,16653,AC,6.263256953361687,1.8109008902366506,3.9031522578143376e-06,950.4589734027492,True,520.0,1554.6888048738242,1.0,40.0,0.07144142890814935,4.65340118338167,2.0,4.337435563269866e-05,1.254086489083553e-05,950.4589734027492,DE,380.0
159,16651,32941,AC,0.08294975611642452,0.023983418526985288,1.8445820673415238e-08,520.0085272329526,True,520.0,1554.6888048738242,1.0,40.0,0.0007422015525160911,0.04834396001830417,2.0,5.744442944350729e-07,1.6609015600405325e-07,520.0085272329526,DE,380.0
160,16651,33945,AC,6.645486371737761,1.9214215567151292,3.4113312401714726e-06,870.0150746168763,True,520.0,1554.6888048738242,1.0,40.0,0.0692352024593906,4.509696656129546,2.0,4.602137376549696e-05,1.3306243467556296e-05,870.0150746168763,DE,380.0
161,16653,32976,AC,0.36402754518013564,0.10525193503657106,8.074955615737342e-08,1220.2148943923962,True,1040.0,1554.6888048738242,1.0,40.0,0.0026629240458920338,0.34690386504842086,4.0,2.5209663793638203e-06,7.288915168737608e-07,1220.2148943923962,DE,380.0
162,16653,34938,AC,12.330381466326491,3.5650966459596254,2.741668620517115e-06,520.0001202474081,True,520.0,1554.6888048738242,1.0,40.0,0.08435671735388539,5.494650014145861,2.0,8.539045336791199e-05,2.4689034944318737e-05,520.0001202474081,DE,380.0
163,17604,17607,AC,15.189808812297384,4.391860788717629,3.3774712014192918e-06,520.0000968559777,True,520.0,1554.6888048738242,1.0,40.0,0.10352039671474837,6.742893359480384,2.0,0.00010519258180261347,3.0414548398321532e-05,520.0000968559777,DE,380.0
164,17604,32602,AC,14.281346105210627,4.129183598256323,1.1198594089912381e-07,520.0003017934359,True,520.0,1554.6888048738242,1.0,40.0,0.049114642348843975,6.39825205963671,2.0,9.89012888172481e-05,2.8595454281553482e-05,520.0003017934359,DE,380.0
165,17607,32692,AC,0.5987606436233726,0.11244874866156422,1.4014199390048062e-05,560.0005337984162,True,560.0,1554.6888048738242,1.0,40.0,0.01677340621660943,1.0925507724385426,2.0,4.146541853347456e-06,7.787309464097245e-07,560.0005337984162,DE,380.0
166,186,35936,AC,6.733600132124994,1.946903534019534,3.3687518390158435e-06,780.0001166132918,True,780.0,1554.6888048738242,1.0,40.0,0.06881238287106804,4.482155925173748,1.0,4.663157986236145e-05,1.3482711454428906e-05,780.0001166132918,DE,380.0
167,1970,1972,AC,27.69863314232597,8.008563464149574,2.730568740658483e-06,349.77943390399776,True,260.0,1554.6888048738242,1.0,40.0,0.12560187401320283,8.181190075571434,1.0,0.00019181878907427956,5.546096581821035e-05,349.77943390399776,DE,380.0
168,1970,1974,AC,13.59211962296765,3.929907115402504,3.022212183745267e-06,520.0001208635292,True,520.0,1554.6888048738242,1.0,40.0,0.09251026940489389,6.025738898324086,2.0,9.412825223661807e-05,2.7215423236859445e-05,520.0001208635292,DE,380.0
169,1970,31913,AC,4.975445753097456,1.4385549400410311,1.1062932465922723e-06,520.0005237186064,True,520.0,1554.6888048738242,1.0,40.0,0.03422013206440173,2.2289588195204684,2.0,3.4455995520065487e-05,9.962291828538997e-06,520.0005237186064,DE,380.0
170,1972,31371,AC,34.648454046350956,10.01793367511213,1.9260238988507353e-06,260.0001195992604,True,260.0,1554.6888048738242,1.0,40.0,0.11880674411893648,7.738583230013167,1.0,0.00023994774270326148,6.937627198831115e-05,260.0001195992604,DE,380.0
171,1972,32534,AC,5.303203312895005,1.5333234355506926,2.9479314411968806e-07,260.000293139621,True,260.0,1554.6888048738242,1.0,40.0,0.02138096026365519,1.392667914308475,1.0,3.672578471533937e-05,1.0618583348689008e-05,260.000293139621,DE,380.0
172,1974,31874,AC,0.36345204086226385,0.1050853997494571,8.10011271263838e-08,520.0060983663598,True,520.0,3109.3776097476484,1.0,40.0,0.002740555907019786,0.17850855303084193,2.0,2.516980892397949e-06,7.277382254117528e-07,520.0060983663598,DE,380.0
173,2,5,AC,25.294941478193635,2.912240758537982,4.270137493148855e-05,4100.000002970934,True,4100.0,12296.175093092972,1.0,40.0,2.377785318063938,213.92630618370282,4.0,0.00017517272491823847,2.0167872289044197e-05,4100.000002970934,DE,380.0
174,2,7,AC,26.80832002779593,3.2753527116978147,0.00025603128037503004,5140.000002837865,True,5140.0,15405.55270284062,0.9999999999999999,40.0,2.5868322046308125,249.82716348656834,7.0,0.00018565318578806045,2.268249800344747e-05,5140.000002837865,DE,380.0
175,2,8,AC,10.256376051683075,1.6334494564522373,0.0015373543449438965,10211.194418486108,True,7480.0,34061.818361326514,1.0,40.0,4.698136573605144,148.05477412139138,12.0,7.102753498395481e-05,1.13119768452371e-05,10211.194418486108,DE,380.0
176,20116,224,AC,1.322641965549289,0.1473536251515689,9.258480654599405e-05,3580.000015334813,True,3580.0,10741.486288219148,1.0,40.0,0.48782060946008854,10.500293257757768,1.0,9.159570398540781e-06,1.020454467808649e-06,3580.000015334813,DE,380.0
177,20116,589,AC,0.0916583498682093,0.010211520569590985,1.6040218985623907e-06,1790.0005932481215,True,1790.0,10741.486288219148,1.0,40.0,0.016898481732541132,0.3637382479574427,1.0,6.347531154308123e-07,7.071690145146112e-08,1790.0005932481215,DE,380.0
178,20116,590,AC,0.1268238295027273,0.014129253821318143,2.2194239237732555e-06,1790.0003857840043,True,1790.0,10741.486288219148,1.0,40.0,0.023367476399105053,0.5029827566242081,1.0,8.78281367747419e-07,9.784801815317274e-08,1790.0003857840043,DE,380.0
179,2109,31837,AC,5.570585246019768,1.6106329998640692,2.6734180179586193e-08,520.0002934706034,True,520.0,1554.6888048738242,1.0,40.0,0.019109468311914495,2.4894245206317214,2.0,3.857746015249146e-05,1.1153968143102972e-05,520.0002934706034,DE,380.0
180,2109,35345,AC,0.6006491734098255,0.1736663131159676,6.49770036676569e-08,1040.0014130710047,True,1040.0,1554.6888048738242,1.0,40.0,0.004344172989855111,0.5659231636533103,4.0,4.1596203144724756e-06,1.2026752985870333e-06,1040.0014130710047,DE,380.0
181,219,220,AC,0.3019168215026729,0.03363607711659431,8.453679640820768e-05,7160.0000344001455,True,7160.0,10741.486288219148,1.0,40.0,0.22301431572270236,4.800362408546709,2.0,2.09083671400743e-06,2.3293682213707972e-07,7160.0000344001455,DE,380.0
182,219,35000,AC,0.007144451354706224,0.0007959521246617312,8.001862849267993e-06,14320.000398935015,True,14320.0,21482.972576438297,1.0,40.0,0.02024212796844881,0.4357099222704383,4.0,4.947680993563867e-08,5.512133827297307e-09,14320.000398935015,DE,380.0
183,220,224,AC,4.042641511332045,0.45038363498556677,0.0002829840324575293,3580.000004976608,True,3580.0,10741.486288219148,1.0,40.0,1.4918067805853727,32.11100223378223,1.0,2.7996132349944908e-05,3.1190002422823186e-06,3580.000004976608,DE,380.0
184,220,32886,AC,0.3814140927879427,0.0424927353798183,2.669898654048682e-05,3580.0000552653264,True,3580.0,10741.486288219148,1.0,40.0,0.14181042074941874,3.0524561201359863,1.0,2.6413718337115145e-06,2.942710206358608e-07,3580.0000552653264,DE,380.0
185,22051,23388,AC,21.7357357677558,6.28448971368637,4.832958387781787e-06,520.0000790568669,True,520.0,1554.6888048738242,1.0,40.0,0.14820608539763483,9.653535542526766,1.0,0.0001505244859262867,4.352139690918539e-05,520.0000790568669,DE,380.0
186,22051,23725,AC,16.295021899493936,4.711405450696038,4.823378958918201e-06,601.0006236233406,True,520.0,1554.6888048738242,1.0,40.0,0.1281018256258552,8.344026653317801,1.0,0.0001128464120463569,3.262746156991716e-05,601.0006236233406,DE,380.0
187,22051,33002,AC,23.683987045502448,6.847776272110447,5.266139395598314e-06,520.0000641734321,True,520.0,1554.6888048738242,1.0,40.0,0.16163440173930108,10.528200902810527,1.0,0.00016401653078602804,4.742227335256542e-05,520.0000641734321,DE,380.0
188,22109,31621,AC,0.13843580577825085,0.04002614798224855,1.233415737508528e-07,1040.0043122935904,True,1040.0,1554.6888048738242,1.0,40.0,0.0022230470201746607,0.14480015017188208,4.0,9.586967159158646e-07,2.77189390458785e-07,1040.0043122935904,DE,380.0
189,22983,25728,AC,3.991240460985896,1.1539922714139015,8.874545925977094e-07,520.0004334839417,True,520.0,1554.6888048738242,1.0,40.0,0.027209041871601756,1.7722852073238706,1.0,2.7640169397409253e-05,7.991636228628126e-06,520.0004334839417,DE,380.0
190,22983,31562,AC,3.2757192099223027,0.9471140438041372,7.283588588892685e-07,520.0003682889067,True,520.0,1554.6888048738242,1.0,40.0,0.022398427920161283,1.4589415774924142,1.0,2.268503607979434e-05,6.558961522189316e-06,520.0003682889067,DE,380.0
191,22983,35486,AC,18.911987759120144,5.4680470077012675,4.205091116568352e-06,520.0000817903622,True,520.0,1554.6888048738242,1.0,40.0,0.1288471977802382,8.392577133316248,1.0,0.00013096944431523644,3.786736154917775e-05,520.0000817903622,DE,380.0
192,22988,22989,AC,0.10454335453088397,0.03022676921444026,1.601799817161503e-07,1351.9972506958281,True,260.0,1554.6888048738242,1.0,40.0,0.0018705570614515718,0.12184040235999205,1.0,7.239844496598613e-07,2.093266566096971e-07,1351.9972506958281,DE,380.0
193,22988,23312,AC,0.06381752129845664,0.018451700372665178,3.54758223452177e-09,260.03090070802165,True,260.0,1554.6888048738242,1.0,40.0,0.00021712372624981826,0.014142547540169506,1.0,4.419495934796166e-07,1.2778185853646245e-07,260.03090070802165,DE,380.0
194,22988,26044,AC,30.5699594696259,8.83873940950701,6.797261855676618e-06,520.0000414246439,True,520.0,1554.6888048738242,1.0,40.0,0.20842025420759852,13.575639126945221,1.0,0.00021170332042677215,6.121010671403746e-05,520.0000414246439,DE,380.0
195,22988,32763,AC,0.10233992080010859,0.029589710659080386,6.220536831301186e-08,897.5980335018011,True,520.0,3109.3776097476484,1.0,40.0,0.0023169686833247887,0.15091782146048258,2.0,7.087252132971509e-07,2.049148937609445e-07,897.5980335018011,DE,380.0
196,22989,35323,AC,6.7514306977839365,1.9520515594063972,1.20823949691531e-07,1351.9912184864388,True,520.0,1554.6888048738242,1.0,40.0,0.06081885236987851,7.9229803747003205,2.0,4.675506023396078e-05,1.3518362599767293e-05,1351.9912184864388,DE,380.0
197,23013,24638,AC,13.429144098927482,3.8827952888488975,2.985977009672128e-06,520.0001053622935,True,520.0,1554.6888048738242,1.0,40.0,0.09147795651548782,5.958498277656232,1.0,9.299961287345902e-05,2.688916405020012e-05,520.0001053622935,DE,380.0
198,23013,31847,AC,53.540461661490404,15.480242201786094,1.1904725742438295e-05,520.0000293608902,True,520.0,1554.6888048738242,1.0,40.0,0.36609704398615955,23.846057445295532,1.0,0.00037077882037043217,0.00010720389336416962,520.0000293608902,DE,380.0
199,23013,32936,AC,10.023039185089427,2.89797581972104,4.48555352380459e-08,525.4176664877263,True,520.0,1554.6888048738242,1.0,40.0,0.034520250640424965,4.497014621230835,2.0,6.941162870560546e-05,2.0069084624106927e-05,525.4176664877263,DE,380.0
200,23019,23668,AC,38.751297570120705,11.204204078755634,8.616365706474083e-06,520.0000350662746,True,520.0,1554.6888048738242,1.0,40.0,0.2640967226787155,17.202175553072806,1.0,0.0002683607864966808,7.759144098861242e-05,520.0000350662746,DE,380.0
201,23019,29382,AC,9.62062320582998,2.7816174034447783,2.139152870042056e-06,520.0001548766945,True,520.0,1554.6888048738242,1.0,40.0,0.06557304760248882,4.271158933616415,1.0,6.662481444480597e-05,1.9263278417207605e-05,520.0001548766945,DE,380.0
202,23019,32876,AC,11.516165672752845,3.3296901562209342,2.56062387788874e-06,520.0001130698793,True,520.0,1554.6888048738242,1.0,40.0,0.07870314710003576,5.126399673808754,1.0,7.975183983900862e-05,2.3058796095712842e-05,520.0001130698793,DE,380.0
203,23041,30987,AC,11.877827164661051,3.4342530679084784,2.6410414201424986e-06,520.0001271457256,True,520.0,1554.6888048738242,1.0,40.0,0.08125280660402347,5.292474019386734,1.0,8.225642080790201e-05,2.3782915982745694e-05,520.0001271457256,DE,380.0
204,23041,31782,AC,2.1020631723719028,0.6077728190544307,4.673948143924515e-07,520.0006940649833,True,520.0,1554.6888048738242,1.0,40.0,0.014895595608634547,0.9702379038570436,1.0,1.4557224185400988e-05,4.208953040543149e-06,520.0006940649833,DE,380.0
205,23041,34430,AC,17.875399208770247,5.168334790927256,3.9746123313552956e-06,520.0000910508654,True,520.0,1554.6888048738242,1.0,40.0,0.12183562882448708,7.935872336467868,1.0,0.00012379085324633134,3.5791792180936676e-05,520.0000910508654,DE,380.0
206,23123,23124,AC,1.9241793092371118,0.556343320607399,4.278448985119183e-07,520.0011917159501,True,520.0,1554.6888048738242,1.0,40.0,0.013115967212957495,0.8543202212324374,1.0,1.3325341476711301e-05,3.852793078998608e-06,520.0011917159501,DE,380.0
207,23123,31246,AC,14.45837398045394,4.1803660348786655,6.088659043926347e-08,520.0002355253829,True,520.0,1554.6888048738242,1.0,40.0,0.04982357907090184,6.490606510878389,2.0,0.00010012724363195249,2.894990328863342e-05,520.0002355253829,DE,380.0
208,23123,32499,AC,4.92029762838213,1.4226074902534467,1.094030561633489e-06,520.0004991634892,True,520.0,1554.6888048738242,1.0,40.0,0.034275410405494026,2.232559423564727,1.0,3.407408329904522e-05,9.851852425577886e-06,520.0004991634892,DE,380.0
209,23124,23502,AC,13.132720779853033,3.797064427191988,1.1916142298847306e-07,520.00026776646,True,520.0,1554.6888048738242,1.0,40.0,0.04470045120334032,5.823207505962714,1.0,9.094681980507641e-05,2.6295460022105178e-05,520.00026776646,DE,380.0
210,23124,31779,AC,9.245984093267605,2.673312341280055,2.055854000317593e-06,520.000180478875,True,520.0,1554.6888048738242,1.0,40.0,0.06335211349297729,4.126496409764869,1.0,6.403036075670086e-05,1.85132433606652e-05,520.000180478875,DE,380.0
211,23286,23487,AC,8.414658461815378,2.4329458499909324,1.8710071493788964e-06,520.0001857780335,True,520.0,1554.6888048738242,1.0,40.0,0.05733491444158651,3.7345607834158434,1.0,5.827325804581287e-05,1.684865547085133e-05,520.0001857780335,DE,380.0
212,23286,31560,AC,3.705082029410194,1.0712562365025018,4.324077959844361e-08,520.0014725270995,True,520.0,1554.6888048738242,1.0,40.0,0.012909641058557965,1.681761966328017,2.0,2.565846280754982e-05,7.418671997939763e-06,520.0014725270995,DE,380.0
213,23286,35486,AC,4.94845027194238,1.430753669634572,1.1002877505210431e-06,520.0003769092247,True,520.0,1554.6888048738242,1.0,40.0,0.033710472342465526,2.195761679017735,1.0,3.426904620458712e-05,9.908266410211717e-06,520.0003769092247,DE,380.0
214,23312,23965,AC,3.1173934290689154,0.9013359127349698,6.931544870658225e-07,520.0003362317232,True,520.0,1554.6888048738242,1.0,40.0,0.02125479260946805,1.3844498716367117,1.0,2.1588597154216867e-05,6.241938453843281e-06,520.0003362317232,DE,380.0
