,10 battery,32760 battery,32763 battery,32764 battery,32904 battery,35323 battery,35440 battery
0,-3870.4673320132524,-4.211089768367291,-10.821910193142841,-474.6653874357561,-184.97375641295196,-3.775681847517887,-7.303258900745277
1,3715.648638732223,4.042646143071204,10.389033783222217,-482.48073224707963,-182.77108458927378,3.6246545719050545,7.011128542956695
