name,scn_name,v_nom,carrier,x,y,geom,country
20116,eGon2035_lowflex,380.0,AC,9.7685124,53.696850000000005,0101000020e6100000152411757a892340db1b7c6132d94a40,DE
11689,eGon2035_lowflex,380.0,AC,9.9743679,54.115359500000004,0101000020e61000005e8b7159e0f2234037e49f19c40e4b40,DE
29234,eGon2035_lowflex,380.0,AC,9.484829600000001,53.9328426,0101000020e6100000fa43d8953bf8224066a8e56267f74a40,DE
16109,eGon2035_lowflex,380.0,AC,9.2149747,53.90893500000001,0101000020e610000051eff329116e22404b9869fb57f44a40,DE
589,eGon2035_lowflex,380.0,AC,9.7731939,53.695112800000004,0101000020e6100000f3ee2312e08b2340f883cb74f9d84a40,DE
14789,eGon2035_lowflex,380.0,AC,9.4708889,54.5283542,0101000020e61000004d19935918f1224025da441ca1434b40,DE
11690,eGon2035_lowflex,380.0,AC,9.9541552,54.0975666,0101000020e6100000df9dc60787e823404917f60f7d0c4b40,DE
12697,eGon2035_lowflex,380.0,AC,10.003528000000001,54.11694670000001,0101000020e6100000973d096cce01244005f0051cf80e4b40,DE
12651,eGon2035_lowflex,380.0,AC,10.0186157,54.0613467,0101000020e610000061623dff87092440d81b6b35da074b40,DE
590,eGon2035_lowflex,380.0,AC,9.7760634,53.697539400000004,0101000020e6100000c13e952e588d2340f35597f848d94a40,DE
14657,eGon2035_lowflex,380.0,AC,9.4099404,54.771165,0101000020e61000004a9e46b5e3d12240f168e388b5624b40,DE
14791,eGon2035_lowflex,380.0,AC,9.427085,54.67728940000001,0101000020e61000006d3997e2aada2240b876476bb1564b40,DE
35521,eGon2035_lowflex,380.0,AC,9.383644355538586,54.73327533649005,0101000020e61000009caa70086dc4224016985af7db5d4b40,DE
13569,eGon2035_lowflex,380.0,AC,10.0108615,54.073150000000005,0101000020e61000002e9276a38f052440e9d9acfa5c094b40,DE
16834,eGon2035_lowflex,380.0,AC,10.2373215,54.0454827,0101000020e61000007c4622348279244053848a60d2054b40,DE
17604,eGon2035_lowflex,380.0,AC,10.1066675,54.11662080000001,0101000020e61000009817601f9d36244046042d6eed0e4b40,DE
12650,eGon2035_lowflex,380.0,AC,10.0148217,54.0585954,0101000020e6100000d18ab9b5960724401859d70d80074b40,DE
25728,eGon2035_lowflex,380.0,AC,9.4830471,53.9307486,0101000020e6100000f4da11f351f722401ee626c522f74a40,DE
1204,eGon2035_lowflex,380.0,AC,9.4596775,53.8646575,0101000020e6100000016a6ad95aeb2240dd5ed218adee4a40,DE
15185,eGon2035_lowflex,380.0,AC,9.1582954,54.2502362,0101000020e6100000e8363c180c5122403ea363bd07204b40,DE
25019,eGon2035_lowflex,380.0,AC,9.1063904,53.9722476,0101000020e61000007b3771cd78362240a8cefe9b72fc4a40,DE
16867,eGon2035_lowflex,380.0,AC,9.241251,54.6782106,0101000020e61000002d414640857b22407866dd9acf564b40,DE
14660,eGon2035_lowflex,380.0,AC,9.409571000000001,54.7727232,0101000020e6100000b1c7444ab3d12240246e0498e8624b40,DE
35530,eGon2035_lowflex,380.0,AC,9.048422085993636,54.70700884806242,0101000020e6100000587e97c7ca182240933414447f5a4b40,DE
463,eGon2035_lowflex,380.0,AC,9.926349100000001,53.604943500000005,0101000020e6100000ab5be26d4ada2340c236e2c96ecd4a40,DE
16829,eGon2035_lowflex,380.0,AC,10.3877369,53.95649890000001,0101000020e6100000a4e7717385c624407b14538e6efa4a40,DE
16615,eGon2035_lowflex,380.0,AC,10.2000372,54.1392796,0101000020e610000082f79f466b662440ff7ff7e9d3114b40,DE
17607,eGon2035_lowflex,380.0,AC,10.0671333,54.1726655,0101000020e6100000f3f1bf4b5f222440e1d231e719164b40,DE
12635,eGon2035_lowflex,380.0,AC,9.8054833,53.9764326,0101000020e6100000c5f29d4e689c2340c7df51befbfc4a40,DE
22983,eGon2035_lowflex,380.0,AC,9.4790343,53.9149862,0101000020e61000001353d8fb43f522404aa58e441ef54a40,DE
15317,eGon2035_lowflex,380.0,AC,9.1514504,54.259214500000006,0101000020e6100000a7ee25e88a4d22401313d4f02d214b40,DE
23601,eGon2035_lowflex,380.0,AC,9.1013316,53.9814785,0101000020e61000004b1a48bce1332240139d6516a1fd4a40,DE
15915,eGon2035_lowflex,380.0,AC,9.9524337,54.681733,0101000020e61000007037d263a5e723404fcde50643574b40,DE
186,eGon2035_lowflex,380.0,AC,9.8990703,53.6368914,0101000020e61000001d9c3ef152cc2340450d4ba885d14a40,DE
459,eGon2035_lowflex,380.0,AC,9.9129758,53.598325700000004,0101000020e61000003114669071d323409cedc0ef95cc4a40,DE
1421,eGon2035_lowflex,380.0,AC,10.1891496,53.6449646,0101000020e61000005c1a6437d8602440f30934338ed24a40,DE
35493,eGon2035_lowflex,380.0,AC,10.469836038579373,53.9229299208719,0101000020e6100000785c68598ef024408552519122f64a40,DE
16616,eGon2035_lowflex,380.0,AC,10.3641997,54.201135,0101000020e6100000106d116278ba24405d8aabcabe194b40,DE
3828,eGon2035_lowflex,380.0,AC,10.159934100000001,54.273360000000004,0101000020e6100000c807e2e1e25124406d04e275fd224b40,DE
12637,eGon2035_lowflex,380.0,AC,9.718789800000001,53.9620733,0101000020e610000093657737057023406aedc73725fb4a40,DE
35486,eGon2035_lowflex,380.0,AC,9.541753410553712,53.84918417103921,0101000020e610000039a6f9b36015234078722111b2ec4a40,DE
20882,eGon2035_lowflex,380.0,AC,9.9868322,53.765051400000004,0101000020e61000008b47f31142f9234028614b34ede14a40,DE
15319,eGon2035_lowflex,380.0,AC,9.112180200000001,54.3741216,0101000020e61000007a84e4ae6f392240155d7237e32f4b40,DE
24649,eGon2035_lowflex,380.0,AC,9.1149809,53.9558601,0101000020e61000004d54cac6de3a22409186ae9f59fa4a40,DE
217,eGon2035_lowflex,380.0,AC,9.555538,53.564494100000005,0101000020e6100000d95e0b7a6f1c23407a24b95741c84a40,DE
23638,eGon2035_lowflex,380.0,AC,9.0421286,54.0869155,0101000020e6100000d9733ee191152240fc010f0c200b4b40,DE
15916,eGon2035_lowflex,380.0,AC,9.9606498,54.6663104,0101000020e610000061d1634adaeb23400a7ec0a849554b40,DE
15758,eGon2035_lowflex,380.0,AC,8.8600101,54.793339700000004,0101000020e61000009a756b3e53b821402a0fc1278c654b40,DE
185,eGon2035_lowflex,380.0,AC,9.860125700000001,53.601747,0101000020e6100000f2e54f6562b82340aabbb20b06cd4a40,DE
35785,eGon2035_lowflex,380.0,AC,10.184556843992322,53.56943656284046,0101000020e61000006666123c7e5e2440f1451b4ce3c84a40,DE
23545,eGon2035_lowflex,380.0,AC,10.398132500000001,53.767929900000006,0101000020e61000000ff3e505d8cb24406f0fe7864be24a40,DE
23286,eGon2035_lowflex,380.0,AC,9.5622229,53.833561200000005,0101000020e6100000e31f11aedb1f2340769b2622b2ea4a40,DE
4564,eGon2035_lowflex,380.0,AC,9.990791100000001,53.7636934,0101000020e6100000f35597f848fb2340e59590b4c0e14a40,DE
19,eGon2035_lowflex,380.0,AC,9.984083400000001,53.759848000000005,0101000020e6100000af1287c7d9f723402cf702b342e14a40,DE
20072,eGon2035_lowflex,380.0,AC,9.5509064,53.5644293,0101000020e61000006f505667101a2340bc3324383fc84a40,DE
23123,eGon2035_lowflex,380.0,AC,9.725128,53.74068140000001,0101000020e6100000e9d32afa43732340b5e0eaa5cede4a40,DE
16653,eGon2035_lowflex,380.0,AC,8.992374,54.600051,0101000020e610000029cde67118fc21404f779e78ce4c4b40,DE
14770,eGon2035_lowflex,380.0,AC,9.399013700000001,54.817298900000004,0101000020e6100000da4f10864bcc2240454717409d684b40,DE
16651,eGon2035_lowflex,380.0,AC,8.9977599,54.641783700000005,0101000020e61000003d85b762dafe21408e4de1f725524b40,DE
15759,eGon2035_lowflex,380.0,AC,8.6912047,54.8274807,0101000020e6100000d8ae1a95e56121401d4938e3ea694b40,DE
35656,eGon2035_lowflex,380.0,AC,8.745611935411514,54.81441610444345,0101000020e61000000e33fcd8c07d2140cef572c93e684b40,DE
35936,eGon2035_lowflex,380.0,AC,9.8599333,53.6039376,0101000020e6100000937b702d49b823409169c8d34dcd4a40,DE
1420,eGon2035_lowflex,380.0,AC,10.1676087,53.558734900000005,0101000020e6100000d70cbaced055244022510da084c74a40,DE
23714,eGon2035_lowflex,380.0,AC,10.2978877,53.7427172,0101000020e6100000e6c292bc849824409e16725b11df4a40,DE
24156,eGon2035_lowflex,380.0,AC,10.541078800000001,53.7526353,0101000020e61000002c1ecd470815254057a87f5a56e04a40,DE
15937,eGon2035_lowflex,380.0,AC,10.562086800000001,54.287098,0101000020e6100000cf064fd7c91f25409e5f94a0bf244b40,DE
1972,eGon2035_lowflex,380.0,AC,10.201009200000001,54.3400656,0101000020e6100000e86388adea662440503f0345872b4b40,DE
23487,eGon2035_lowflex,380.0,AC,9.5929578,53.8052981,0101000020e6100000f4d02d2a982f2340f683150214e74a40,DE
35726,eGon2035_lowflex,380.0,AC,9.080589775611136,54.51275535469408,0101000020e61000009b4825104329224046a1abf7a1414b40,DE
9515,eGon2035_lowflex,380.0,AC,8.7381949,54.3326301,0101000020e6100000e22593aef47921402695849f932a4b40,DE
23773,eGon2035_lowflex,380.0,AC,9.037034700000001,54.179326100000004,0101000020e610000065a25236f6122240dd685b28f4164b40,DE
20068,eGon2035_lowflex,380.0,AC,9.4927937,53.626767300000004,0101000020e61000008459b2744ffc2240e3d92fe939d04a40,DE
218,eGon2035_lowflex,380.0,AC,9.551338300000001,53.5617822,0101000020e610000082107f03491a2340cb3ca87ae8c74a40,DE
2109,eGon2035_lowflex,380.0,AC,9.785364000000001,53.688667800000005,0101000020e610000058e9ee3a1b9223407667374426d84a40,DE
23124,eGon2035_lowflex,380.0,AC,9.7204473,53.7478485,0101000020e6100000a6fbef77de7023406ceee87fb9df4a40,DE
14769,eGon2035_lowflex,380.0,AC,9.3970731,54.8392265,0101000020e6100000203e552a4dcb2240e1b721c66b6b4b40,DE
15256,eGon2035_lowflex,380.0,AC,8.690625200000001,54.828810700000005,0101000020e610000041964fa09961214096891178166a4b40,DE
13326,eGon2035_lowflex,380.0,AC,10.0917296,53.6477889,0101000020e61000007c26a02ef72e24401d1b26bfead24a40,DE
181,eGon2035_lowflex,380.0,AC,9.869520300000001,53.585461200000005,0101000020e61000008e6ac7c331bd2340d9898164f0ca4a40,DE
11094,eGon2035_lowflex,380.0,AC,9.86992,53.58376620000001,0101000020e6100000cc457c2766bd23404fc1d0d9b8ca4a40,DE
35459,eGon2035_lowflex,380.0,AC,10.558193262492056,53.754726025928335,0101000020e61000007980de81cb1d2540b066c7dc9ae04a40,DE
23388,eGon2035_lowflex,380.0,AC,10.5225094,53.67624120000001,0101000020e610000086b4215a860b25409a1a57128fd64a40,DE
1974,eGon2035_lowflex,380.0,AC,10.3725024,54.365683700000005,0101000020e6100000ef5c73a2b8be2440141736b9ce2e4b40,DE
1970,eGon2035_lowflex,380.0,AC,10.2909152,54.391734400000004,0101000020e610000090d14bd6f2942440ee5b525a24324b40,DE
3759,eGon2035_lowflex,380.0,AC,9.9968298,54.3134086,0101000020e6100000405bbd7960fe234080a4e3c51d284b40,DE
23502,eGon2035_lowflex,380.0,AC,9.6384276,53.767628800000004,0101000020e610000040ba7dfbdf462340dfbb17a941e24a40,DE
22981,eGon2035_lowflex,380.0,AC,10.0055659,53.8254998,0101000020e610000014f29c88d902244062ed39faa9e94a40,DE
4566,eGon2035_lowflex,380.0,AC,9.9829516,53.755006300000005,0101000020e61000000c1a9f6e45f723401263e30ba4e04a40,DE
231,eGon2035_lowflex,380.0,AC,9.527403000000001,53.5469049,0101000020e6100000e59f19c4070e2340d6c2d1fa00c64a40,DE
15093,eGon2035_lowflex,380.0,AC,9.8618878,53.649842500000005,0101000020e61000008da4935b49b923408486fe092ed34a40,DE
15257,eGon2035_lowflex,380.0,AC,8.689031,54.8278766,0101000020e610000040dcd5abc8602140d50f45dcf7694b40,DE
23970,eGon2035_lowflex,380.0,AC,9.8711444,53.5837258,0101000020e6100000e52f88a306be23406d6aea86b7ca4a40,DE
261,eGon2035_lowflex,380.0,AC,9.8685735,53.584951100000005,0101000020e6100000325871aab5bc23402f217aaddfca4a40,DE
36018,eGon2035_lowflex,380.0,AC,10.03480401551966,53.57202496701388,0101000020e610000053daf8d4d1112440f9e8361d38c94a40,DE
11831,eGon2035_lowflex,380.0,AC,10.1078772,53.59110690000001,0101000020e6100000d6f72bae3b37244051f81164a9cb4a40,DE
23319,eGon2035_lowflex,380.0,AC,10.0253555,53.780746900000004,0101000020e6100000268c6665fb0c244009fab083efe34a40,DE
22989,eGon2035_lowflex,380.0,AC,10.762628300000001,53.9116822,0101000020e610000017026f377786254034ac9800b2f44a40,DE
35441,eGon2035_lowflex,380.0,AC,10.666365589363362,53.92100534857047,0101000020e6100000a6fddade2d5525408fc6d580e3f54a40,DE
22051,eGon2035_lowflex,380.0,AC,10.517070100000002,53.5894848,0101000020e61000009a7a8269bd0825409bbee83c74cb4a40,DE
13415,eGon2035_lowflex,380.0,AC,10.0011778,54.315835500000006,0101000020e610000064f668609a0024403ab5334c6d284b40,DE
3831,eGon2035_lowflex,380.0,AC,9.916419300000001,54.3517512,0101000020e6100000b0d815e934d52340152aee2e062d4b40,DE
13249,eGon2035_lowflex,380.0,AC,10.6364753,53.9195932,0101000020e6100000706c2c17e0452540dfcfdf3ab5f54a40,DE
23336,eGon2035_lowflex,380.0,AC,9.9784273,53.850681,0101000020e6100000f4064e6cf4f423400f2a711de3ec4a40,DE
9164,eGon2035_lowflex,380.0,AC,8.992936100000001,54.5994521,0101000020e61000001c09d91e62fc21405f82aed8ba4c4b40,DE
10866,eGon2035_lowflex,380.0,AC,8.9465085,54.327623800000005,0101000020e6100000a4c519c39ce421401532a193ef294b40,DE
35511,eGon2035_lowflex,380.0,AC,8.939584844475936,54.25945650172671,0101000020e6100000cbaec54311e121404dd3e2de35214b40,DE
232,eGon2035_lowflex,380.0,AC,9.506380400000001,53.542346800000004,0101000020e6100000baabb24a440323408e8bb49e6bc54a40,DE
15090,eGon2035_lowflex,380.0,AC,9.9327149,53.6875895,0101000020e6100000dcfbafce8cdd234058c9c7ee02d84a40,DE
256,eGon2035_lowflex,380.0,AC,9.771044900000001,53.5816694,0101000020e6100000c57eaa65c68a2340bf0a952474ca4a40,DE
22988,eGon2035_lowflex,380.0,AC,10.7626436,53.9105865,0101000020e6100000e601d13879862540edd632198ef44a40,DE
23329,eGon2035_lowflex,380.0,AC,10.761099300000001,53.9108576,0101000020e61000005a04b5ceae85254012a859fb96f44a40,DE
23725,eGon2035_lowflex,380.0,AC,10.507051200000001,53.5146816,0101000020e61000008dcb02379c0325402eed2f16e1c14a40,DE
13416,eGon2035_lowflex,380.0,AC,10.0023108,54.325422100000004,0101000020e6100000eeda94e12e012440a5726e6ea7294b40,DE
35554,eGon2035_lowflex,380.0,AC,9.827783738236725,54.40844675823992,0101000020e610000054c62745d3a723401a66befb47344b40,DE
3830,eGon2035_lowflex,380.0,AC,9.8018392,54.4288237,0101000020e6100000364de9aa8a9a2340f79febb1e3364b40,DE
4570,eGon2035_lowflex,380.0,AC,9.9709578,53.7370053,0101000020e61000009c97796121f12340453d8e3056de4a40,DE
12821,eGon2035_lowflex,380.0,AC,10.1179618,53.5794465,0101000020e6100000c65a327d653c24400ea48b4d2bca4a40,DE
23312,eGon2035_lowflex,380.0,AC,10.7628451,53.91054080000001,0101000020e6100000e4d308a2938625403cd6d6998cf44a40,DE
26044,eGon2035_lowflex,380.0,AC,10.7372478,54.0317579,0101000020e61000008d182c8b78792540e0f192a410044b40,DE
23776,eGon2035_lowflex,380.0,AC,10.499985500000001,53.425198900000005,0101000020e6100000ccf27519feff2440c9e5e4ea6cb64a40,DE
16598,eGon2035_lowflex,380.0,AC,10.775172300000001,54.29712670000001,0101000020e6100000bc873a62e38c25405ca2693f08264b40,DE
12818,eGon2035_lowflex,380.0,AC,10.104438,53.572521900000005,0101000020e610000057ebc4e578352440355fca6548c94a40,DE
14638,eGon2035_lowflex,380.0,AC,10.1021452,53.573385900000005,0101000020e610000003e32a604c342440683e8cb564c94a40,DE
23041,eGon2035_lowflex,380.0,AC,10.3703482,53.4630663,0101000020e6100000d3437e479ebd24409b30abc145bb4a40,DE
23965,eGon2035_lowflex,380.0,AC,10.763281800000001,53.922988800000006,0101000020e6100000984341dfcc86254083493b7f24f64a40,DE
23668,eGon2035_lowflex,380.0,AC,10.781935500000001,54.108600800000005,0101000020e6100000af2990d959902540e4288aa1e60d4b40,DE
24973,eGon2035_lowflex,380.0,AC,10.5231145,53.4097851,0101000020e61000007520eba9d50b2540ad7191d673b44a40,DE
20837,eGon2035_lowflex,380.0,AC,9.4997319,53.546022900000004,0101000020e610000030890edcdcff2240fd2e1114e4c54a40,DE
20788,eGon2035_lowflex,380.0,AC,9.5088135,53.5465433,0101000020e6100000cf86fc338304234089ac7f21f5c54a40,DE
22304,eGon2035_lowflex,380.0,AC,10.0776056,53.531947200000005,0101000020e610000011f9d3ebbb272440729989d816c44a40,DE
23019,eGon2035_lowflex,380.0,AC,10.883084400000001,54.251530100000004,0101000020e6100000303773a323c42540d5ba682332204b40,DE
13942,eGon2035_lowflex,380.0,AC,9.539242900000001,53.5624047,0101000020e61000004e3338a517142340f0ce90e0fcc74a40,DE
328,eGon2035_lowflex,380.0,AC,8.958895400000001,53.5389047,0101000020e6100000d7917e56f4ea2140921447d4fac44a40,DE
22109,eGon2035_lowflex,380.0,AC,10.416652500000001,53.41407,0101000020e6100000e297fa7953d524409b20ea3e00b54a40,DE
13274,eGon2035_lowflex,380.0,AC,10.1824183,53.474024,0101000020e6100000436271ee655d244072c284d1acbc4a40,DE
29382,eGon2035_lowflex,380.0,AC,10.904077200000001,54.2151311,0101000020e6100000571eee34e3ce25401f6d776a891b4b40,DE
23637,eGon2035_lowflex,380.0,AC,10.629919000000001,54.0995555,0101000020e6100000104240be844225408751103cbe0c4b40,DE
16459,eGon2035_lowflex,380.0,AC,10.9381052,54.2847615,0101000020e6100000436a24534fe0254078d4981073244b40,DE
14863,eGon2035_lowflex,380.0,AC,9.645111,53.6548237,0101000020e610000068942efd4b4a2340a7125443d1d34a40,DE
14860,eGon2035_lowflex,380.0,AC,9.6573667,53.616964200000005,0101000020e61000007af53b5e92502340c3e6d2aef8ce4a40,DE
1509,eGon2035_lowflex,380.0,AC,9.508393100000001,53.5409699,0101000020e61000002d06b4194c042340694f6e803ec54a40,DE
13943,eGon2035_lowflex,380.0,AC,9.5250909,53.618346300000006,0101000020e6100000bbdae5b6d80c2340230db8f825cf4a40,DE
331,eGon2035_lowflex,380.0,AC,8.6975224,53.4430045,0101000020e61000007274f0a7216521408cbd175fb4b84a40,DE
16633,eGon2035_lowflex,380.0,AC,8.958895400000001,53.5389047,0101000020e6100000d7917e56f4ea2140921447d4fac44a40,DE
16878,eGon2035_lowflex,380.0,AC,9.104918900000001,53.574634,0101000020e6100000f07618eeb7352240b8955e9b8dc94a40,DE
13276,eGon2035_lowflex,380.0,AC,10.113105000000001,53.4883565,0101000020e6100000360708e6e8392440ff243e7782be4a40,DE
13273,eGon2035_lowflex,380.0,AC,10.212523000000001,53.480067700000006,0101000020e6100000ae4b8dd0cf6c2440d8aebfdb72bd4a40,DE
27240,eGon2035_lowflex,380.0,AC,10.0678687,53.5274744,0101000020e610000015d8adafbf22244016bdf84784c34a40,DE
23332,eGon2035_lowflex,380.0,AC,10.0683267,53.5264353,0101000020e610000020e39bb7fb222440e07a5e3b62c34a40,DE
16456,eGon2035_lowflex,380.0,AC,10.9902355,54.352928600000006,0101000020e61000002aadbf2500fb25405b69adc32c2d4b40,DE
35574,eGon2035_lowflex,380.0,AC,10.933330925604281,54.28923411000844,0101000020e6100000b0a1138ddddd2540dcaf919f05254b40,DE
1511,eGon2035_lowflex,380.0,AC,9.488833300000001,53.537030900000005,0101000020e61000003b64b95b48fa22408238b46dbdc44a40,DE
21141,eGon2035_lowflex,380.0,AC,9.5243891,53.6193675,0101000020e6100000fcc165ba7c0c2340475a2a6f47cf4a40,DE
333,eGon2035_lowflex,380.0,AC,8.592386600000001,53.304745800000006,0101000020e6100000622de34b4d2f2140f44b0ee901a74a40,DE
16877,eGon2035_lowflex,380.0,AC,9.1146525,53.5770326,0101000020e61000002dcf83bbb33a2240e9dc4834dcc94a40,DE
17156,eGon2035_lowflex,380.0,AC,10.067215800000001,53.5236832,0101000020e6100000898cfd1b6a22244079bb140d08c34a40,DE
25577,eGon2035_lowflex,380.0,AC,9.9062088,53.48797750000001,0101000020e6100000dfb18e99facf234089d7f50b76be4a40,DE
27657,eGon2035_lowflex,380.0,AC,9.9065396,53.4914032,0101000020e6100000cf0e5df525d023402b93d04ce6be4a40,DE
28646,eGon2035_lowflex,380.0,AC,9.907432,53.4900755,0101000020e610000010b056ed9ad02340128942cbbabe4a40,DE
21826,eGon2035_lowflex,380.0,AC,9.906442700000001,53.492165400000005,0101000020e61000005965f04119d02340849c9c46ffbe4a40,DE
16134,eGon2035_lowflex,380.0,AC,9.205824100000001,52.927665100000006,0101000020e61000001075c4c661692240ff11e1babd764a40,DE
1210,eGon2035_lowflex,380.0,AC,9.5441344,53.5616725,0101000020e6100000d641b9c89816234002486de2e4c74a40,DE
22856,eGon2035_lowflex,380.0,AC,9.4688262,53.498468200000005,0101000020e61000001304d9fc09f022404a8c54cecdbf4a40,DE
1513,eGon2035_lowflex,380.0,AC,9.4500921,53.4809982,0101000020e61000003d60c37872e62240aa37595991bd4a40,DE
8004,eGon2035_lowflex,380.0,AC,9.137948,52.847027000000004,0101000020e6100000e318c91ea14622401dea77616b6c4a40,DE
902,eGon2035_lowflex,380.0,AC,8.8726099,53.184910800000004,0101000020e6100000e8548db9c6be2140af563728ab974a40,DE
334,eGon2035_lowflex,380.0,AC,8.5399017,53.230115600000005,0101000020e61000000f1ce1fe6d1421405426906d749d4a40,DE
24930,eGon2035_lowflex,380.0,AC,8.6975224,53.4430045,0101000020e61000007274f0a7216521408cbd175fb4b84a40,DE
7151,eGon2035_lowflex,380.0,AC,8.8237801,53.613979500000006,0101000020e6100000f4305981c6a521400d7558e196ce4a40,DE
16879,eGon2035_lowflex,380.0,AC,9.139900200000001,53.583272,0101000020e61000006168bfffa047224015562aa8a8ca4a40,DE
17157,eGon2035_lowflex,380.0,AC,10.061577600000001,53.521230300000006,0101000020e610000015556419871f24409717aaacb7c24a40,DE
22473,eGon2035_lowflex,380.0,AC,9.9216627,53.5198307,0101000020e6100000d9e2642ce4d7234078faf7cf89c24a40,DE
7971,eGon2035_lowflex,380.0,AC,9.1218798,52.5369381,0101000020e610000007167607673e2240fabc3d63ba444a40,DE
17397,eGon2035_lowflex,380.0,AC,9.4420777,53.2403497,0101000020e6100000f1941f0258e222403d8d6ac7c39e4a40,DE
16133,eGon2035_lowflex,380.0,AC,9.205942400000001,52.9256122,0101000020e610000032b8414871692240aae3e7757a764a40,DE
15547,eGon2035_lowflex,380.0,AC,9.1485784,53.1225406,0101000020e6100000b5c8d177124c224053b70e69af8f4a40,DE
1004,eGon2035_lowflex,380.0,AC,9.120357,53.0453679,0101000020e610000079b0c56e9f3d2240e464879dce854a40,DE
7663,eGon2035_lowflex,380.0,AC,9.406136100000001,53.1271326,0101000020e610000032732612f1cf2240b3a08be145904a40,DE
1514,eGon2035_lowflex,380.0,AC,9.429948900000001,53.462303000000006,0101000020e610000001e7204322dc2240deeba4be2cbb4a40,DE
16755,eGon2035_lowflex,380.0,AC,9.5276776,53.61826550000001,0101000020e6100000dea925c22b0e2340605feb5223cf4a40,DE
13338,eGon2035_lowflex,380.0,AC,9.483567,53.6356801,0101000020e610000084d9041896f72240e81b2cf75dd14a40,DE
7152,eGon2035_lowflex,380.0,AC,8.783090000000001,53.6214901,0101000020e610000038a6272cf1902140d624d3fc8ccf4a40,DE
17401,eGon2035_lowflex,380.0,AC,9.131255300000001,53.474493800000005,0101000020e610000075da09e533432240d0937c36bcbc4a40,DE
16752,eGon2035_lowflex,380.0,AC,9.151944700000001,53.6814831,0101000020e6100000e0991ab2cb4d22406ba395d63ad74a40,DE
22997,eGon2035_lowflex,380.0,AC,9.9591188,53.514878,0101000020e610000021f58d9e11eb234007b7b585e7c14a40,DE
7972,eGon2035_lowflex,380.0,AC,9.001267700000001,52.539514700000005,0101000020e61000001115f428a60022400b1b54d10e454a40,DE
15574,eGon2035_lowflex,380.0,AC,9.2101102,52.8897093,0101000020e6100000af1c6b90936b224039398dfee1714a40,DE
15549,eGon2035_lowflex,380.0,AC,8.9708023,53.134218000000004,0101000020e61000005fc3c2ff0cf121406c44300e2e914a40,DE
