,0,1,10,2,3,48639,48640,48641,48642,48643,48644,48645,48646,48647,48648,48649,48650,48652,5,50834,52040,52043,52044,52046,52102,52103,52104,52105,52106,52107,52108,52109,52110,52111,52112,52114,52115,52116,52117,52118,52119,52120,52121,52122,7,8,9,11,52087,13,14,12,52101,4,6
0,5.223967665742748,5.2450005781283835,1.3436995969295822,5.224125343223932,5.223645047375612,40.98582452045097,48.57263082162527,40.98585807199379,40.98578976370257,10000.043108965783,48.57258994463096,48.57266692349967,48.5722474790382,48.572627655269784,48.57259322952996,10000.043194584425,10000.043089647657,40.985782895942236,5.244972130731185,40.30915648471273,2.507640771502338,1.163660709395117,2.64665570402758,1.185894873475263,40.35991094590281,40.36090794984921,0.005721511957522353,40.35361464869311,40.35998707174622,40.36263254920232,40.36580587278513,40.36045356991781,40.36827402624476,40.36891558964635,0.004450751314279187,40.367525170728186,40.364492518023326,0.009652633218868972,40.36180702961428,0.00232682371838716,40.279486311772416,40.34795254002347,39.24783442089574,40.02259976120877,5.224543569551315,1.3432344765096786,2.565595117299381,2.565908754237171,40.985788056415636,5.224010112833639,5.224052637364366,2.5644457665330265,11.894806955790896,2.565905348801607,141.15393986411254
1,4.833018011067907,5.2443282596377685,1.343557418722412,4.833188528393293,4.832822169342762,40.98582452042922,48.57263077216267,40.98586208502638,40.98578976418451,10000.043108933598,48.57258994201366,48.572666555288784,48.57223789726595,48.572627652207174,48.57259360298485,10000.043194570753,10000.043089338635,40.98578289449595,5.244349645088732,40.30911934763026,2.313424766975004,1.1573202825129556,2.4490204307585373,1.1742597694010328,40.3596161323585,40.360583248684634,0.005723243692854663,40.34878487545757,40.3576670551447,40.36236651890795,40.36568644230829,40.3603465902288,40.36819549138818,40.36877873499543,0.0044389953305666585,40.36742984751254,40.362822707524174,0.009583065376872039,40.36155425361903,0.002181440303276087,40.27721355198628,40.344969811420015,3.924302169463772,2.863135798714211,4.833273457128598,1.3430679723787762,2.563721731383339,2.5647628534425166,40.98578805614668,4.8330099700033315,4.833080645337759,2.562580438578152,11.894810912253675,2.5647706152849423,101.85363330507607
2,4.02755444102695,5.243947193675922,1.34331644350641,4.0277396297497035,4.027392014491852,40.98582452042687,48.572630792787265,40.98586001264448,40.985789764896005,10000.043108883994,48.57258993940227,48.572666358775976,48.57229539239597,48.57262764918885,48.57259411494124,10000.043194544318,10000.043089071503,40.985783012424896,5.2440097322905785,40.306773637898004,1.9150470239983406,1.145007590737805,2.047846500103333,1.1640525117600191,40.35921911506921,40.360147277169744,0.005657783971061526,40.34557278932152,40.35524577844444,40.36220016721563,40.36557537752924,40.35996401095872,40.36813679489387,40.36868090480675,0.004392391181410267,40.36736561561156,40.36132254649965,0.009503341869832297,40.36140826226983,0.002038618126949333,40.272257981747316,40.341240771946104,2.791690969490446,2.634185228129354,4.0275699372814415,1.3427553195815563,2.5599054410085955,2.5634644847887103,40.985788056109435,4.027483830454003,4.0276173654492595,2.561970647344424,11.89481538024931,2.5634736397187226,65.87305161224867
3,4.024248481795439,5.243602629117959,1.3429786389988294,4.024462099820084,4.024009056724026,40.98582452046198,48.57263081532911,40.98586515734496,40.98578976578469,10000.043108817532,48.572589936818204,48.57266630912681,48.57250014785677,48.572627599999336,48.572594922159624,10000.043194526224,10000.043089688288,40.98578302775208,5.243706828136055,40.322388189761114,1.9023328446419328,1.1565290572925733,2.04792220687159,1.1592308900035277,40.363252413095324,40.363783223929204,0.005996297726292956,40.36326930024006,40.36656912990293,40.3642030517658,40.36675683710928,40.36270957887609,40.368925912156556,40.36953203234043,0.004729917663744229,40.36807432195019,40.36813631101904,0.03874929076482658,40.363391649611,0.002993055953619121,40.292895154061625,40.35789785365887,40.315905585746805,40.3513467983048,4.024127424347171,1.342383793762565,2.5536018320653966,2.5625403609956265,40.98578805590737,4.024183560090023,4.024334391964658,2.561589734214067,11.894820662933563,2.5625196884411707,51.46300843421341
4,4.023157079811426,5.243045507037095,1.3422852804615104,4.023439338428943,4.022752251103157,40.98582452049181,48.57263077762119,40.985867795996455,40.98578976676536,10000.043108511207,48.57258993419485,48.57266617143153,48.57283757604273,48.57262759703068,48.57259645412523,10000.043194485028,10000.043089740375,40.98578302650646,5.243179514383883,40.327654535774855,1.896863060657779,1.1545763440844894,2.038353605050361,1.154318232629521,40.364593526915996,40.364976099010164,0.006235261111047249,40.36502813946754,40.36766238709424,40.36499838054442,40.36723894826173,40.364026817502236,40.36914775448895,40.36977012850548,0.004918040285549503,40.36832582923671,40.36908070494246,0.06861871373439499,40.36393617401882,0.003537431205154533,40.31117829809227,40.361506912764526,40.34661131159737,40.361832717120706,4.0229610589285585,1.341669511048167,2.49238469138254,2.5616804101955495,40.98578805551209,4.023154266680649,4.023290670731512,2.561455674156605,11.894827084101083,2.561644287443414,49.405164635696565
5,4.022476507871033,5.242663074672237,1.3421991255636385,4.0228062593687355,4.021844190407137,40.985824520515266,48.57263075644289,40.98587138402763,40.9857897675141,10000.043108455244,48.57258993156979,48.57266625985257,48.572928875651996,48.572627594089035,48.57259650524247,10000.043194477013,10000.043089744928,40.985782918225254,5.242809400411716,40.334410582929195,1.8914212740291987,1.152074089846792,2.0297835979581578,1.1505633815577312,40.36610255047162,40.36631919793399,0.006558544038639353,40.36701977846678,40.36881891323901,40.36596771301265,40.36786532496808,40.36529797927142,40.36946644575801,40.3700257207729,0.005188368045842043,40.36870329477097,40.369523291772566,0.7550991227908526,40.364921786718696,0.0039435196163666525,40.31663665354972,40.36398503665623,40.353063353901234,40.36419526457212,4.022124521205114,1.3416009777938598,2.5518550478045654,2.5612941911822418,40.98578805474748,4.022528218891239,4.022655586020846,2.561259473724931,11.89483276418728,2.5612440228342166,49.40404473804847
6,4.022645003555226,5.243892024333036,1.343092080549468,4.022985605013673,4.021735530119258,40.98582452047972,48.57263077546997,40.98586799532677,40.9857897679734,10000.043107369596,48.57258992889892,48.57266623025301,48.57286036163532,48.57262759108115,48.57259641172277,10000.043194474836,10000.043089664801,40.98578303116099,5.24402000124428,40.350673590730366,1.8869642701138218,1.153311320407738,2.0362685682903248,1.145953976230885,40.3681971333408,40.36838537368203,0.0069275938694858905,40.36964232407263,40.370214521852176,40.36804532163296,40.369182988099055,40.367284316593214,40.370248701119635,40.37056239002413,39.542295286060835,40.369759829229224,40.37049387766456,40.36351941521025,40.36766422158507,0.0053227883072224265,40.31877358877318,40.36791094144064,40.36405193653263,40.36905883718282,4.0225560519265855,1.342589910957031,2.5610685000956437,2.562344103040232,40.98578805424508,4.0227272210031515,4.022826875661849,2.561535390392237,11.894838255436389,2.5623053925646673,49.37212981536322
7,4.023007862955637,5.244397389564256,1.3434144922375708,4.023345545867414,4.021714065262131,40.98582452045863,48.57263079428783,40.98586954098937,40.985789768417135,10000.043107322412,48.57258992625398,48.57266625150816,48.572815914916646,48.57262756301734,48.572596269932546,10000.043194737134,10000.043089045517,40.98578302538723,5.244515706061065,40.34979699237738,1.8777693070624082,1.1576850168548845,2.034976127471964,1.1439609727822244,40.367995217095086,40.36821597821836,0.0068798346721861085,40.369493520020114,40.37013153288717,40.36784110509325,40.369064402155345,40.36708528278177,40.37019063011212,40.37052336459419,2.0413636824487185,40.36966647442023,40.37043364451165,40.361062976944595,40.367425545071455,0.005157714888518014,40.31703673534503,40.36761554708755,40.36315315398497,40.36879799930284,4.023133732051065,1.343001199160426,2.562927356675573,2.5634480369189987,40.98578805356612,4.023074668715708,4.023197530514153,2.56191385902639,11.894844932091388,2.563406432413103,49.37672384347934
8,4.02723048365624,5.24658963544789,1.343614583442104,4.0276015725467005,4.0253699010572745,40.98582452043137,48.5726308125845,40.9858663598643,40.98578976885526,10000.04310723252,48.57258988971097,48.57266627696628,48.572771618988554,48.57262743227468,48.572595892850586,10000.0431947244,10000.043088928649,40.98578300551279,5.246667910343604,40.34791195046819,1.874135556161491,1.1654655761831236,2.039865066213679,1.1469848593042116,40.36773558889399,40.36794399430073,0.0068047661329478214,40.369314169465724,40.37001713880272,40.36760567541205,40.36890446540201,40.36669692106807,40.370111689067926,40.37047733954023,0.005580815959379912,40.369557201918724,40.370367117546266,40.356017360487385,40.367133321835354,0.004980993086384408,40.31690683369561,40.36725851149822,40.3622975016533,40.368527876045846,4.027758074611484,1.3432988404765638,2.564801927224835,2.565204082573473,40.985788052684995,4.027446635700471,4.02749889689585,2.5631452355519286,11.89485386830348,2.5651926137197734,49.4038023111716
9,4.024471136204738,5.245883720852362,1.3437047723709838,4.025224859957234,4.020814941057324,40.985824520424984,48.57263083098539,40.98586542065823,40.985789769187846,10000.043107179608,48.572589887051,48.57266628892193,48.57272737023959,48.57262742931238,48.57259543247528,10000.04319471202,10000.043089265953,40.98578288380617,5.245935232624106,40.349492910805566,1.8706786025722977,1.163364645492038,2.0229096988769015,1.1478287310692394,40.36782804471113,40.36808036706134,0.00679471042075955,40.36943719987721,40.370091912936914,40.36773587829157,40.36897536938886,40.36680847747084,40.37015638363846,40.37050993117191,0.005621532771586034,40.36962423025034,40.370417130754504,40.35937249631206,40.36734795485245,0.005086536412415993,40.313776350276385,40.36747879849645,40.36282503451548,40.36873591399126,4.027541615938389,1.343441933964641,2.564919015425403,2.5655507275660057,40.98578805149753,4.025188620616973,4.025190748834575,2.5640398868417833,11.894861229688907,2.5654807796527166,49.41644478443959
