,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
60,46965265.44006505,1131971.36227788,4898857.389262115,1391890.33609858,49682607.09872535,20072864.65684298,45511888.787988104,17982017.927476585,1822581.9754968102,101176857.4842267,166990.59810298576
61,46920446.123418875,932816.83339583,4675930.587574584,1348926.68623659,49664965.910106726,20133070.65404898,45591710.002108,17984779.507430516,1851990.5440920102,100894718.05017388,162071.29482378394
62,46928495.183212675,733114.75406027,4452653.350884655,1305842.1197481898,49645384.705443986,20175494.93640348,45670588.1823079,17986624.176159248,1881337.4455132703,100552824.84653704,157158.74191383214
63,46960128.99328012,531895.29013636,4228404.9805423245,1262422.4662843298,49620427.28307,20197313.24490099,45742426.67157995,17985927.879113976,1910513.4534237303,100187867.39500982,152250.82607851035
64,46990904.9481195,329035.9405751,4003107.0752692944,1218640.6737012498,49656326.38455695,20200106.517351646,45802750.94055228,17982485.479788505,1939504.7712984304,99819725.3490406,147336.24359333853
65,47020964.75652946,124807.59749924998,3776933.0073659644,1174556.5636306899,49727802.05487035,20157575.39041804,45855483.69497596,17976750.605837636,1968341.9080184004,99453557.85905738,142387.76680645673
66,47050625.56682209,62135.84083150999,3550270.7889592345,1130304.01858177,49796690.53266475,20105806.786397144,45770671.29808985,17969738.488822967,1997093.1433250005,99095560.38791716,137426.84164096494
67,47080566.7248362,0.0,3323951.5593422046,1086169.8208641899,49760268.786833696,20079818.641349096,45678325.28049296,17963623.800059497,2025904.7354715506,98732950.93411194,132504.51975280314
68,47034744.62175492,0.0,3099797.907998475,1042782.8499283299,49746826.247482136,19912390.990362927,45735219.55220875,17963175.334744826,2055097.4113887106,98456699.86321212,127536.18402659135
69,46992239.32217755,52610.63866383999,2879702.1687843446,1000796.0503270199,49649266.88958553,19752553.90962032,45809805.38066329,17973344.373837557,2085004.1711485805,98183366.6266323,122629.72043306955
70,46953644.5752581,0.0,2664390.7585321143,960460.0701750899,49626231.09138333,19678383.859257877,45902182.683273666,17996031.582919385,2115752.8446564004,97911093.24419248,117772.72706290775
71,46923579.94945225,0.0,2454673.6794171846,920945.5645621798,49622712.47206614,19734403.771561604,45866584.60464787,18024948.036468115,2146920.4681034405,97704511.75357172,112912.02253771084
72,46892055.30448109,0.0,2242365.8573685545,881949.3614313698,49674981.33670804,19678273.735502075,45971415.01968217,18202747.044918645,2177780.0128484806,97538809.15036483,108071.69439085393
73,46860655.559578426,0.0,2030220.2407858246,842992.6299974598,49732450.68049457,19759088.728836074,45934303.26728917,18227742.652264275,2208666.3746338706,97401981.93152517,103256.583501497
74,46905856.566803955,0.0,1816863.4978141945,803741.1784476598,49675496.00567893,19755778.381319173,46036694.80841167,18249784.106207203,2239352.5038004406,97195095.80917312,98379.2607690801
75,46947131.04315239,0.0,1598407.4400214646,763248.8401755198,49650330.00085763,19753109.110692944,46127229.79713497,18259387.421267133,2269195.5754874507,96976109.20035812,93512.57014357318
76,46980745.03221449,0.0,1370002.8455738346,720335.5870403599,49647339.426356226,19731846.379646704,46052313.86324437,18244724.47998946,2297393.8794886507,96753848.7050495,88655.37774272625
77,46934960.89425601,0.0,1139176.4772027046,676833.0101996599,49521272.40390895,19799329.2097988,45971766.99844857,18224154.399917793,2325191.7974200407,96597553.95303698,83670.25746251934
78,46890579.3732469,0.0,910171.6621625747,633773.6970957099,49406601.293125845,19862143.0725619,45895455.47570837,18208027.41349862,2353290.8683914007,96371469.12747914,78724.05098002242
79,46847111.84082477,6569.953411839993,682353.8276134448,591003.2283527298,49338391.94792204,19807210.3968034,45964223.14851687,18194795.68432775,2381586.1799982307,96149264.23741196,73785.09517021551
80,46882183.2418605,0.0,455841.94780641474,548550.5556188799,49312553.741203174,19875824.448497202,45893708.01573397,18184749.411836382,2410097.4019679106,95855549.56112188,68818.4627477186
81,46918247.69340466,0.0,230619.72478148475,506411.71288637986,49265248.96826577,19827601.850192882,45968510.81387277,18177848.84239121,2438821.8397978204,95559691.11877942,63864.48267943168
82,46921457.7171352,0.0,39896.80244705474,464499.00972917984,49246722.93989183,19901220.01289958,45903155.03807567,18173215.00317524,2467699.9166803104,95263454.96272737,58957.96326625477
83,46881026.830363296,0.0,0.0,422688.20064144983,49205895.79703688,19976629.78570528,45863693.56952584,18169602.50826457,2496647.2203148003,94890565.43569598,53975.44737022785
84,46840958.25330212,25603.39351577,0.0,380991.89092312986,49100662.882862225,20052846.82297878,45800405.41207024,18167137.7080089,2525672.31473232,94498903.87978084,49070.80009230093
85,46800865.8190096,0.0,0.0,339288.04169411986,49113109.694495805,20129970.99128528,45737045.215320535,18164597.334794432,2554692.2868121103,94091469.20933867,44145.458802114015
86,46760456.381372385,24961.134354060003,0.0,297484.0110954199,49045660.271068804,20167124.78872008,45672727.795290336,18161052.784673862,2583644.1957468004,93674120.78497694,39205.2730096471
