,41276 dsm,69914 battery_storage
0,0.28283298885946184,0.7979839816714521
1,0.2730189859238018,0.8030728626827489
2,0.2611829743458464,0.8081677215054052
3,0.24938222816508943,0.8130656195759902
4,0.24587914110173656,0.8180868844676713
5,0.25281002994251894,0.8226104349121032
6,0.2736716884739309,0.8264491430949178
7,0.2835678386142403,0.828888950670772
8,0.2920271230723306,0.8294520455230052
9,0.3154895206524727,0.8285633618790951
