,0,1,10,11,12,13,14,2,3,4,48639,48640,48641,48642,48643,48644,48645,48646,48647,48648,48649,48650,5,50834,52040,52043,52044,52046,52087,52101,52102,52103,52104,52105,52106,52107,52108,52109,52110,52111,52112,52114,52115,52116,52117,52118,52119,52120,52121,52122,6,7,8,9
0,-3.705918061314151e-08,-4.008870746474713e-08,-2.0600850803020876e-08,1.825355866458267e-09,-5.002220859751105e-09,2.1610503608826548e-08,-3.119566827081144e-09,4.883077053818852e-09,4.647517926059663e-09,3.676177584566176e-09,-1.420121407136321e-07,-2.9704096959903836e-08,6.621121428906918e-10,-2.5582266971468925e-08,-1.3751559890806675e-09,1.7826096154749393e-07,-9.580253390595317e-08,1.9031176634598523e-09,-3.6631172406487167e-07,-3.6088749766349792e-09,-8.856659405864775e-08,-1.331500243395567e-09,3.333389031467959e-08,2.4705570922378683e-11,-6.215032044565305e-09,4.095113581570331e-09,1.7132606444647536e-10,4.6190962166292593e-10,1.635635271668434e-08,3.2811247052677572e-09,-2.5512747470202157e-10,5.954632342763944e-10,-3.1394620236824267e-10,-1.3463186121498438e-10,2.1724133603129303e-10,-3.9824499253882095e-10,-3.971649675804656e-10,-3.7709924072260037e-10,-6.550067155330908e-10,2.3416077965521254e-09,-6.389200279954821e-11,-3.069544618483633e-10,1.5307932699215598e-10,2.5698909666971304e-10,1.3742829096941023e-10,1.9761614566959906e-10,2.9759306130472396e-11,-3.538360715538147e-10,4.2095749108739255e-10,-2.412803568052624e-10,-7.08180323272245e-08,-4.383673513075337e-08,3.944023774238303e-09,-1.5068508218973875e-08
1,2.9176590032875538e-08,2.877641236409545e-09,3.100581125181634e-09,3.358763933647424e-09,4.1763996705412865e-09,-6.377376848831773e-09,9.076757123693824e-10,-3.0368028092198074e-09,-2.5512690626783296e-08,1.0031726560555398e-09,-3.659806679934263e-08,-6.921254680491984e-08,-1.7935235518962145e-09,-1.31258275359869e-08,-4.874891601502895e-10,-4.918547347187996e-09,-1.0521762305870652e-07,-1.6909780242713168e-09,-1.2030795915052295e-08,-1.382431946694851e-09,-1.2672899174503982e-07,1.5643308870494366e-10,3.3320247894153e-08,2.944844368357735e-11,-2.1034338715253398e-09,-5.469473762786947e-10,2.127990228473209e-09,1.602984411874786e-11,4.9069058150053024e-08,-3.3237332885960313e-09,-8.100187187665142e-12,-1.560778173370636e-10,4.768025974044576e-10,2.4712143442684464e-10,-1.787867631719564e-10,4.1731595956662204e-10,-2.6338398129155394e-10,-3.319371444376884e-10,8.552092367608566e-10,3.6096139410801698e-09,-2.835918166965712e-10,-1.496687218605075e-10,-2.7807232072518673e-09,-4.748699211631902e-10,-2.4479929194853867e-10,-2.354738626308972e-10,-2.389910491729097e-11,3.37749384016206e-10,-3.1797497968000243e-10,-6.538719565796214e-11,1.2752025213558227e-08,-2.7908754418604076e-08,-2.543629307183437e-08,3.2167008612304926e-08
2,-1.8130776879843324e-08,-2.753404260147363e-08,4.2539909372862894e-08,1.3797034625895321e-09,2.1391315385699272e-09,-2.0379047782626003e-08,4.501998773775995e-09,3.946297510992736e-09,-1.5356818039435893e-09,-4.697085387306288e-09,-3.6685378290712833e-08,1.3871613191440701e-08,-4.874891601502895e-10,1.1263182386755943e-08,4.591129254549742e-09,-7.700873538851738e-08,-2.3726897779852152e-08,-4.58680915471632e-09,-3.693639882840216e-08,4.540197551250458e-09,-6.542541086673737e-08,-3.2014213502407074e-09,3.3331161830574274e-08,2.7039703809350613e-11,-2.7332589525030926e-09,-2.107753971358761e-09,-1.1168594937771559e-09,1.2647660696529783e-10,-2.3515895009040833e-08,3.481774868419052e-09,1.1436895874794573e-10,1.3289991329656914e-10,4.4803982746088877e-10,-8.133405060561927e-11,3.206395149391028e-10,3.9382541672239313e-10,1.3002932064409833e-10,-9.846701232163468e-11,-5.323386176314671e-10,2.732861048571067e-09,8.230927051045e-11,1.560920281917788e-10,-4.291223376640119e-09,-4.559979061014019e-10,3.858993125049892e-10,-3.2437696972920094e-10,3.8486547282445827e-11,-1.9259971395513276e-10,-1.7102053107009851e-10,3.3017755196596e-11,-2.1631421986967325e-08,3.527748049236834e-08,4.129151420784183e-08,-3.8282450987026095e-08
3,1.0982603271258995e-08,-7.650669431313872e-09,2.7856572160089854e-08,-4.964931576978415e-09,-1.4042598195374012e-09,2.3473148758057505e-08,2.81397660728544e-09,4.6202330850064754e-09,-7.444214134011418e-10,-8.617462299298495e-10,-2.987508196383715e-08,-7.493144948966801e-08,1.9972503650933504e-09,-3.629247657954693e-08,-1.4551915228366852e-09,6.640038918703794e-08,-1.0941585060209036e-07,-7.548806024715304e-10,4.8388756113126874e-08,6.548361852765083e-10,-1.444714143872261e-07,-1.229636836796999e-09,3.333980203024112e-08,-2.5369928380314377e-11,-5.825995685881935e-09,-2.6498128136154264e-09,2.681645128177479e-09,-3.1013769330456853e-10,1.9033905118703842e-08,1.995553944311723e-09,3.220179678464774e-11,-3.104787538177334e-10,-4.3155523599125445e-10,-7.499050269643703e-10,4.522476615420601e-09,2.2001245270075742e-10,-2.2822632672614418e-11,3.027196271432331e-10,-4.916273610433564e-09,1.8064838513964787e-09,-4.246771823090967e-10,3.978470886067953e-10,-4.015419108327478e-09,3.9182168620754965e-10,3.4311264940356523e-10,-4.062883363076253e-10,5.932321300861076e-11,-1.1300471669528633e-10,-1.3174528135095898e-10,1.0065484556953663e-10,1.785247150110081e-08,2.8733666113112122e-08,3.7558493204414845e-08,-4.08153937314637e-08
4,2.016349753830582e-09,4.709272616310045e-08,8.26469204184832e-09,-1.5015757526271045e-09,2.0081643015146255e-09,-3.1045601645018905e-08,-2.2832864488009363e-09,7.826201908756047e-10,-6.380105332937092e-10,2.703473001020029e-09,3.4560798667371273e-09,-7.913695299066603e-08,2.2482709027826786e-09,-2.4301698431372643e-08,6.439222488552332e-10,-1.8434366211295128e-07,-1.0287476470693946e-07,4.720277502201498e-10,-4.608227754943073e-08,-1.367880031466484e-09,-7.937342161312699e-08,-1.6589183360338211e-09,3.331842890474945e-08,2.849986913133762e-11,5.190713636693545e-09,-2.3155735107138753e-09,-5.356923793442547e-10,-6.411937647499144e-11,2.8667272999882698e-08,-2.4117374763932276e-09,4.65433913632296e-10,1.9818457985820714e-10,-1.546140993013978e-10,-4.597016101115514e-10,2.7090578669231036e-09,-3.7911718209215906e-10,3.822719918389339e-11,-4.0120085031958297e-10,-2.5449935492360964e-09,5.691845217370428e-09,1.1431211532908492e-10,-3.886952981702052e-10,-3.493823896860704e-09,-1.97189820028143e-10,1.163513729807164e-12,-4.5133674575481564e-11,-2.518873998269555e-11,3.518323410389712e-10,6.59206023101433e-11,3.756867317239454e-10,-9.335963113699108e-09,-1.2001692084595561e-08,4.674802767112851e-08,1.1811607691925019e-08
5,3.37183791998541e-09,4.276262188795954e-08,-1.9705908016476315e-08,3.558852768037468e-09,-4.616595106199384e-09,3.186960384482518e-08,1.4279066817834973e-09,4.320099833421409e-09,-1.6111698641907424e-09,2.0236257114447653e-10,-6.05359673500061e-08,3.2570824259892106e-08,1.684384187683463e-09,-8.207280188798904e-09,-4.867615643888712e-09,4.616595106199384e-07,-5.37766027264297e-08,-2.2382664610631764e-09,-1.3835233403369784e-08,2.6266206987202168e-09,-1.436856109648943e-07,-3.081368049606681e-09,3.3331161830574274e-08,2.4698465495021082e-11,-2.7441728889243677e-09,4.761204763781279e-10,1.420630724169314e-09,1.0485337043064646e-09,1.4551915228366852e-10,6.762634896517739e-10,-3.2676439332135487e-10,-7.631228982063476e-11,-4.5565684558823705e-10,-3.1727509508527874e-11,2.699025003494171e-09,-1.0319922694179695e-10,1.6979129213723354e-10,3.501838818920078e-10,-3.587274477467872e-09,6.984919309616089e-10,-4.2302872316213325e-10,2.6125235308427364e-10,-1.2128111848141998e-09,-1.5148771126405336e-10,-2.685447419992215e-10,1.4523493518936448e-11,-4.8608228553348454e-11,2.795843556668842e-10,-4.007709719644481e-10,5.261921731669617e-10,1.047010300680995e-08,3.797958925133571e-08,2.858723746612668e-08,4.777848516823724e-08
6,-1.902662916108966e-09,-2.7259375201538205e-08,-1.8447622096573468e-08,2.5165718398056924e-09,1.102307578548789e-09,-2.5905137590598315e-08,-3.739842213690281e-09,2.8676367946900427e-09,1.190869625133928e-09,2.3101165425032377e-09,-3.990135155618191e-08,-1.8506398191675544e-08,4.5656634029001e-09,-8.149072527885437e-10,-7.312337402254343e-10,-4.819448804482818e-07,-8.189090294763446e-08,1.952685124706477e-09,1.7407728591933846e-08,1.5570549294352531e-09,-5.2918039727956057e-08,-1.8917489796876907e-10,3.334503162477631e-08,-1.4217960142559605e-11,4.233697836752981e-09,-4.6447894419543445e-09,1.8521859601605684e-09,5.978790795779787e-10,-1.9944855011999607e-07,-2.707851720629151e-09,-7.366907084360719e-11,2.439151103317272e-10,2.2220092432689853e-10,3.834072614949946e-09,-7.28746840650274e-10,7.241851562866941e-11,-6.026539267622866e-10,-1.0089706847793423e-11,4.043386070406996e-09,-3.751665644813329e-09,3.6339997677714564e-10,4.4644821173278615e-10,-8.185452315956354e-10,-7.469225238310173e-11,-1.0598988353649474e-10,2.2453150450019166e-10,-3.5473846082823e-11,-5.878177944396157e-10,4.008207099559513e-10,-1.2127213122603564e-10,4.482262738747522e-08,3.600143827497959e-08,3.2787283998914063e-10,1.168154994957149e-08
7,-4.562025424093008e-09,1.1992597137577832e-08,4.3518525671970565e-08,-3.2987372833304107e-09,2.180968294851482e-09,-5.19321474712342e-10,-3.3514879760332406e-10,-2.5547706172801554e-09,-2.754404704319313e-09,-2.416072675259784e-09,-2.8368958737701178e-08,-3.677996573969722e-09,5.638867150992155e-10,-1.2223608791828156e-09,1.3496901374310255e-09,-1.9911385606974363e-07,-2.0103470887988806e-08,6.009486241964623e-10,3.5350240068510175e-08,2.1973391994833946e-09,-1.2736563803628087e-07,-5.165929906070232e-10,3.3341166272293776e-08,-2.6680879727791762e-11,6.222762749530375e-09,-3.6754954635398462e-09,2.283968569827266e-09,1.0414851203677244e-09,3.2703974284231663e-07,-1.9134480666593845e-09,-2.3243273972184397e-10,-2.1373125491663814e-11,-4.3854697651113383e-10,4.559039368245976e-09,-7.633360610270756e-10,3.332161213620566e-10,-1.84456894203322e-10,-7.460698725481052e-11,-2.9499460652004927e-09,5.475158104673028e-10,-2.0480683815549128e-10,2.2896529117133468e-10,-6.207301339600235e-11,1.679723027336877e-11,-1.1600764793229246e-10,-2.5647750589996576e-10,4.164846245657827e-11,5.724132279283367e-11,-4.051194935072999e-10,-1.513615066617291e-10,-2.9137481760699302e-08,9.094947017729282e-10,1.563648766023107e-08,-2.7146597858518362e-08
8,1.2531018001027405e-08,-2.4365363060496747e-09,2.3723828235233668e-08,4.7323737817350775e-08,2.5247572921216488e-09,5.793481250293553e-10,1.331500243395567e-09,3.2368916436098516e-09,3.0636329029221088e-09,1.7316779121756554e-09,-3.7347490433603525e-08,-3.0038791010156274e-08,1.2732925824820995e-10,4.220055416226387e-09,4.73664840683341e-09,4.338071448728442e-07,-8.091592462733388e-08,4.297362465877086e-10,-4.3317413656041026e-08,3.943569026887417e-09,-6.700429366901517e-08,1.9717845134437084e-09,3.332712594783516e-08,-4.388311936054379e-11,-7.25231075193733e-09,1.5306795830838382e-09,3.283503247075714e-09,1.8417267710901797e-11,-4.479952622205019e-07,-2.2082389250499546e-09,1.5052137314341962e-10,1.9446133592282422e-10,-2.498268258932512e-10,4.922412699670531e-09,4.382584961604152e-09,4.5133674575481564e-11,3.7630343285854906e-10,2.2464519133791327e-10,-3.1309355108533055e-10,2.11753103940282e-09,-4.403091224958189e-10,3.523155100992881e-10,3.937202563975006e-09,4.65433913632296e-10,-6.84816647833486e-11,2.1475443645613268e-10,-2.0325074956417666e-11,3.3094238460762426e-10,-4.3641179559017473e-10,7.106094879194558e-10,-2.693741407711059e-08,4.910270945401862e-08,-4.6150944399414584e-08,-3.745481080841273e-08
