bus,cluster,foreign,medoid_idx
24449,51,,
24451,35,,
24452,35,,
2446,18,,
24467,55,,
24473,13,,
24478,54,,
24480,11,,
24484,25,,
24487,11,,
2449,18,,
245,23,,23
2450,53,,
24511,14,,
24519,13,,
24520,55,,
24530,35,,
24541,13,,
24550,55,,
24562,28,,
24569,54,,
24570,54,,
24577,35,,
2458,49,,
24589,10,,
24591,10,,
24594,10,,
246,23,,
24616,35,,
24619,29,,
2462,49,,
2463,49,,
24636,11,,
24638,48,,
2464,49,,
24645,34,,
24649,48,,
2466,49,,
24662,0,,
24676,63,,
24691,56,,
24704,58,,
24715,29,,
24740,56,,
24741,29,,
24752,34,,
24757,34,,
24761,12,,
24763,12,,
24782,29,,
24792,39,,
24796,55,,
2481,22,,
24824,61,,61
24838,10,,
24854,45,,
24875,42,,
24878,42,,
24881,41,,
24918,35,,
2492,3,,
24930,7,,
2495,3,,
24955,11,,
24973,60,,
2498,18,,
24981,46,,
24988,2,,
2499,3,,
24991,54,,
24992,54,,
24993,11,,
250,26,,
25008,37,,
2501,18,,
25019,48,,
25031,39,,
25047,56,,
2505,18,,
25058,10,,
2506,18,,
25068,56,,
2507,49,,
2509,18,,
251,26,,
25104,23,,
2513,37,,
25134,55,,
2514,37,,
25144,0,,
2516,37,,
2517,57,,
25189,9,,
25197,29,,
2522,46,,
2524,46,,
2528,46,,
25288,18,,
2529,46,,
25302,34,,
2531,46,,
25359,13,,
25386,31,,
25390,55,,
25392,50,,
25399,11,,
25410,53,,
25419,45,,
25422,33,,
2544,57,,
2545,57,,
25464,25,,
25466,42,,
25467,55,,
25481,51,,
25485,62,,
25490,45,,
25494,28,,
25496,42,,
25504,26,,
25505,35,,
25514,55,,
2553,49,,
2554,49,,
25543,45,,
25550,2,,
25557,10,,
25563,34,,
25566,55,,
25577,21,,
25579,54,,
25586,33,,
256,21,,
25612,21,,
25617,10,,
25625,11,,
25629,55,,
25636,11,,
25639,0,,
25640,0,,
25643,42,,
25658,23,,
25660,55,,
25690,45,,
25698,28,,
25704,25,,
25712,45,,
25715,54,,
25719,25,,
25725,18,,
25726,0,,
25727,0,,
25728,48,,
25740,53,,
25743,45,,
25744,35,,
25746,42,,
25751,62,,
25773,13,,
25780,53,,
2580,61,,
25808,23,,
25821,23,,
25822,23,,
25825,62,,
25837,23,,
25838,23,,
25840,23,,
25845,23,,
25848,7,,
25850,23,,
2586,53,,
25865,23,,
2587,53,,
25886,7,,
25887,7,,
25893,23,,
25900,7,,
25902,23,,
25911,23,,
25912,23,,
25915,23,,
25916,23,,
25917,23,,
25918,23,,
25921,23,,
25922,23,,
25923,23,,
25925,23,,
25927,23,,
25932,23,,
25940,23,,
25982,42,,
26008,13,,
26030,13,,
26044,60,,
26046,11,,
26048,11,,
26050,11,,
26052,23,,
26054,7,,
2609,53,,
261,21,,
2612,53,,
262,5,,
2621,18,,
263,5,,
2635,53,,
2637,53,,
264,5,,
2640,42,,
2642,53,,
2645,53,,
26468,55,,
26499,51,,
2651,42,,
2655,53,,
2656,42,,
2661,18,,
2662,18,,
2664,18,,
26650,56,,
26658,55,,
2667,18,,
2670,18,,
26700,45,,
26705,62,,
26707,26,,
26708,26,,
26715,62,,
26718,33,,
2672,18,,
26720,4,,
2673,52,,
26734,12,,
26738,35,,
2674,52,,
2675,52,,
26750,10,,
26754,0,,
26755,55,,
26760,11,,
2677,52,,
26771,62,,
26777,54,,
26778,55,,
26785,0,,
26788,62,,
2679,52,,
26794,34,,
268,5,,
26800,55,,
26810,33,,
26814,54,,
26822,29,,
26823,0,,
26826,49,,
26830,62,,
26842,54,,
26844,25,,
26846,62,,
26848,4,,
26851,34,,
26858,62,,
26864,4,,
26869,54,,
26874,63,,
26875,62,,
26879,35,,
26881,62,,
26890,10,,
26896,54,,
26899,13,,
269,64,,
26901,13,,
26918,47,,
26924,40,,
26927,4,,
26930,25,,
26942,55,,
26946,20,,
26950,20,,
26952,20,,
26965,34,,
26976,34,,
2698,46,,
26985,29,,
2699,46,,
26991,13,,
26993,34,,
26994,34,,
270,64,,
27001,34,,
27002,34,,
27006,34,,
27013,10,,
27019,13,,
2702,46,,
27025,55,,
27030,11,,
27031,11,,
27032,34,,
27034,34,,
27037,29,,
27038,29,,
27042,11,,
27045,2,,
27047,54,,
27049,54,,
2705,46,,
27051,2,,
27053,54,,
27057,34,,
27059,11,,
2706,46,,
27062,54,,
27064,18,,
27072,65,,
27075,35,,
27077,26,,
27081,62,,
27083,29,,
27087,26,,
27089,62,,
2709,18,,
27091,4,,
27096,24,,
2710,18,,
27110,42,,
27112,45,,
27118,55,,
2712,18,,
27120,55,,
27122,51,,
27124,54,,
27135,62,,
27146,0,,
2715,18,,
27159,40,,
27161,42,,
27169,31,,
27177,62,,
27183,2,,
27186,2,,
2719,18,,
27195,11,,
27199,29,,
272,41,,
27218,54,,
27237,13,,
27240,21,,
27244,21,,
27275,2,,
27276,11,,
27277,11,,
27278,11,,
2728,18,,
27281,4,,
27287,9,,
2729,18,,
27295,42,,
2730,18,,
27303,11,,
27304,11,,
27306,62,,
27309,33,,
27312,54,,
27319,33,,
2732,18,,
27324,45,,
27327,24,,
2733,37,,
27331,62,,
27335,25,,
27338,33,,
27344,56,,
27347,25,,
27352,9,,
27357,33,,
27366,25,,
27371,62,,
27388,51,,
27393,9,,
27396,4,,
27397,62,,
27409,33,,
27412,33,,
27422,18,,
27423,33,,
27425,9,,
27431,58,,
27434,9,,
27447,47,,
27451,26,,
2746,53,,
27465,11,,
27468,13,,
2747,18,,
27476,4,,
27478,54,,
2748,18,,
27480,,43775,
27490,54,,
27513,34,,
27518,55,,
27525,29,,
2755,18,,
27550,33,,
27555,34,,
27569,4,,
27575,12,,
27595,33,,
276,7,,
27615,24,,
27628,11,,
2765,18,,
27657,21,,
27659,55,,
27665,9,,
27669,33,,
27671,40,,
27673,51,,
27677,4,,
27680,9,,
27683,45,,
2769,18,,
27690,58,,
27697,33,,
27698,33,,
27701,28,,
27706,33,,
27709,35,,
27718,55,,
2772,18,,
27725,55,,
27726,25,,
27729,62,,
27735,4,,
27740,6,,
27745,55,,
27748,9,,
2775,12,,
27750,10,,
27756,33,,
27760,9,,
27764,45,,
27766,35,,
27767,26,,
27768,26,,
27769,4,,
27770,4,,
27774,45,,
27778,33,,
27780,45,,
27783,33,,
27785,45,,
27787,45,,
27788,45,,
27789,45,,
2779,53,,
27791,45,,
27793,4,,
27794,4,,
27798,47,,
27799,33,,
27802,45,,
27805,45,,
27807,45,,
27809,51,,
27810,51,,
27812,9,,
27817,24,,
27822,35,,
27823,35,,
27824,45,,
27825,45,,
27827,62,,
27829,45,,
27830,55,,
27832,24,,
27838,55,,
27841,9,,
27842,9,,
27844,55,,
27846,54,,54
27847,20,,
27848,20,,
27849,4,,
27851,47,,
27852,47,,
27855,25,,
27857,25,,
2786,53,,
27860,25,,
27864,45,,
27865,24,,
27867,24,,
27869,4,,
27876,29,,
27877,25,,
27879,11,,
2788,53,,
27887,45,,
27888,35,,
2789,53,,
27893,4,,
27894,62,,
27896,24,,
27897,24,,
27902,2,,
27912,24,,
27914,47,,
27915,2,,
27919,45,,
27921,45,,
27938,55,,
27939,55,,
27941,54,,
27944,55,,
27951,45,,
27952,58,,
27953,58,,
27956,45,,
27957,24,,
27959,24,,
27960,24,,
27961,45,,
27963,45,,
27966,45,,
27967,25,,
27968,25,,
27970,42,,
27971,45,,
27975,51,,
27976,45,,
27978,45,,
27980,62,,
27983,45,,
27984,45,,
27989,45,,
27991,45,,
27992,42,,
27999,24,,
28001,24,,
28002,33,,
28007,24,,
2801,46,,
28011,33,,
28012,45,,
28014,51,,
28020,45,,
28023,45,,
28027,24,,
28029,11,,
28030,4,,
28031,4,,
28034,63,,
28035,63,,
28036,11,,
28038,62,,
28045,55,,
28049,45,,
28051,58,,
28052,0,,
28054,0,,
28055,0,,
28056,45,,
28059,45,,
28060,4,,
28065,26,,
28067,4,,
28070,62,,
28076,51,,
28078,51,,
28079,51,,
28081,62,,
28083,4,,
28085,45,,
28088,4,,
28089,62,,
28091,24,,
28094,62,,
28095,62,,
28097,4,,
281,0,,
28102,55,,
28103,51,,
28104,26,,
28110,4,,
28111,45,,
28112,45,,
28113,45,,
28114,4,,
28115,4,,
28120,51,,
28121,51,,
28122,62,,
28123,62,,
28125,47,,
28127,25,,
28129,45,,
28130,62,,
28131,62,,
28132,62,,
28133,47,,
28134,47,,
28135,63,,
28136,62,,
28138,4,,
28141,62,,
28142,62,,
28143,62,,
28144,24,,
28153,35,,
28154,35,,
28158,47,,
28161,55,,
28165,4,,
28169,26,,
28171,35,,
28172,9,,
28175,51,,
28177,35,,
28178,62,,
28180,62,,
28182,62,,
28185,47,,
28186,47,,
28187,9,,
28189,62,,
28192,62,,
28195,62,,
28205,9,,
28209,9,,
28211,47,,
28212,9,,
28214,4,,
28216,9,,
28217,34,,
28219,24,,
28222,,43775,
28224,4,,
28225,4,,
28227,25,,
28230,62,,
28233,34,,
28234,25,,
28236,25,,
28241,55,,
28242,11,,
28243,11,,
28244,54,,
28246,9,,
28248,47,,
28250,62,,
28254,62,,
28257,47,,
28260,54,,
28264,62,,
28266,62,,
28268,28,,
28269,28,,
28271,24,,
28280,11,,
28281,62,,
28286,62,,
28287,51,,
28294,62,,
28295,62,,
28296,62,,
28298,24,,
28299,25,,
283,0,,
28302,62,,
28304,62,,
28307,25,,
2831,49,,
28310,33,,
28311,4,,
28314,62,,
28318,26,,
2832,49,,
28322,25,,
28328,55,,
28329,35,,
28336,24,,
28337,24,,
28341,24,,
28345,4,,
28346,25,,
2835,49,,
28351,13,,
28352,13,,
28355,26,,
28356,26,,
28358,45,,
2836,18,,
28365,13,,
28367,26,,
2837,18,,
28370,26,,
28372,58,,
28375,24,,
28381,51,,
28387,11,,
28388,54,,
28389,24,,
284,0,,
2840,49,,
28402,55,,
28407,40,,
28416,13,,
28417,45,,
28424,45,,
28427,13,,
28430,35,,
28432,13,,
28439,4,,
28441,13,,
28445,40,,
28446,13,,
28447,13,,
28449,45,,
2845,18,,
28456,4,,
28459,11,,
28460,11,,
28463,11,,
28464,13,,
2847,53,,
28470,28,,
28471,29,,
28472,29,,
28473,45,,
28474,26,,
28476,54,,
2848,53,,
28483,34,,
28485,63,,
28487,2,,
2849,53,,
28490,54,,
28493,34,,
28508,13,,
28509,13,,
28513,11,,
28515,31,,
28516,26,,
2852,53,,
28520,33,,
28523,13,,
28524,45,,
28525,45,,
28526,55,,
28527,35,,
28530,26,,
28538,25,,
28539,25,,
2854,53,,
28547,4,,
28560,20,,
2857,18,,
28570,26,,
28591,63,,
28594,11,,
2860,18,,
28603,55,,
28608,62,,
28609,62,,
28610,62,,
28612,62,,
28621,24,,
28642,45,,
28643,4,,
28646,21,,
28650,10,,
28651,63,,
28665,4,,
2867,53,,
2868,53,,
28680,11,,
28681,11,,
28684,47,,
28687,21,,
28696,34,,
28709,45,,
28724,47,,
28727,62,,
28731,24,,
28733,29,,
28734,33,,
28746,11,,
28747,11,,
28750,25,,
28752,33,,
28753,33,,
28757,4,,
28759,24,,
28763,54,,
28765,4,,
28766,24,,
28767,24,,
28769,33,,
28772,24,,
28773,24,,
28774,33,,
2878,8,,
28780,9,,
28781,9,,
28784,62,,
28789,28,,
28794,24,,
28798,11,,
28799,11,,
28805,11,,
28809,4,,
28817,28,,
28819,24,,
2882,8,,
28820,24,,
28828,24,,
28830,58,,
28833,62,,
28842,18,,
28844,63,,
28846,28,,
28847,58,,
28851,51,,
28854,33,,
28856,24,,
28858,58,,
28861,45,,
28863,45,,
28864,24,,
28865,24,,
28868,24,,
28873,33,,
28874,51,,
28876,33,,
28878,45,,
28879,45,,
28881,62,,
28884,62,,
28891,45,,
28895,33,,
28904,33,,
28905,24,,
28907,24,,
28908,24,,
28910,62,,
28916,33,,
28918,47,,
28919,24,,
28920,24,,
28922,4,,
28926,25,,
2893,37,,
28932,51,,
28933,51,,
28935,51,,
28937,24,,
28939,25,,
28943,51,,
28945,45,,
28949,45,,
2895,3,,
28950,24,,
28953,51,,
2896,37,,
28960,33,,
28967,58,,
28968,51,,
28972,51,,
28973,51,,
28974,51,,
28975,51,,
28976,45,,
2898,37,,
28985,45,,
28986,45,,
28987,62,,
28990,33,,
28994,24,,
28995,24,,
2900,18,,
29002,33,,
29005,33,,
29009,24,,
29010,45,,
29011,45,,
29012,51,,
29014,45,,
29016,45,,
29017,33,,
29018,45,,
29023,4,,
29028,25,,
29030,26,,
29032,58,,
29033,58,,
29034,24,,
29035,24,,
29036,51,,
29038,51,,
29042,24,,
29046,51,,
29052,42,,
29057,24,,
29065,33,,
29067,9,,
29069,62,,
29072,13,,
29073,58,,
29079,24,,
29083,24,,
29085,54,,
29095,47,,
29098,45,,
29103,62,,
29105,9,,
29106,33,,
29113,33,,
29114,33,,
29115,45,,
29122,35,,
29127,4,,
29130,4,,
29131,51,,
29135,25,,
29137,25,,
29144,24,,
29146,25,,
29147,25,,
29148,62,,
29151,51,,
29152,24,,
29153,58,,
29155,25,,
29156,25,,
29158,33,,
29160,24,,
29163,45,,
29164,62,,
29170,62,,
29171,26,,
29176,25,,
29177,25,,
29179,33,,
29180,58,,
29186,24,,
2919,8,,
29198,45,,
2920,8,,
29205,62,,
2921,8,,
29213,25,,
29218,24,,
29219,24,,
29222,0,,
29223,25,,
29225,55,,
29227,55,,
29231,0,,
29234,48,,
29238,24,,
29239,24,,
29240,24,,
29245,62,,
29246,62,,
29247,62,,
29250,47,,
29251,47,,
29253,4,,
29256,4,,
29262,62,,
29271,0,,
29274,62,,
29276,47,,
29277,51,,
29279,0,,
29286,47,,
29287,51,,
2929,8,,
29296,51,,
29306,47,,
29308,24,,
2931,49,,
29310,9,,
29312,9,,
29313,9,,
29314,51,,
2932,49,,
29322,24,,
29323,4,,
29326,11,,
2933,49,,
29332,9,,
29335,47,,
29339,47,,
29344,47,,
29345,9,,
29350,9,,
29352,9,,
2936,49,,
29364,62,,
29366,63,,
29368,4,,
29370,29,,
29373,28,,
29382,60,,
29385,24,,
29386,25,,
29390,9,,
29392,65,,
29405,24,,
29406,24,,
29409,62,,
29412,25,,
29413,25,,
29415,56,,
29416,25,,
29417,25,,
29419,33,,
29425,33,,
2943,49,,
29430,9,,
29435,4,,
29440,62,,
29450,4,,
29454,4,,
2946,49,,
29460,4,,
29466,13,,
29468,4,,
29476,,43775,
29482,24,,
29488,47,,
29490,47,,
29495,47,,
29496,47,,
295,13,,
29504,28,,
29505,28,,
29506,58,,
29507,25,,
29515,28,,
29516,25,,
29527,54,,
29553,9,,
29554,25,,
29563,62,,
29572,24,,
29576,47,,
29590,24,,
29595,28,,
29599,24,,
29606,42,,
29615,24,,
29622,42,,
29624,24,,
29625,24,,
29630,62,,
29637,24,,
29650,24,,
29666,42,,
29671,54,,
29687,4,,
29688,24,,
29689,24,,
29696,4,,
29722,11,,
29791,2,,
29794,25,,
29797,45,,
29798,0,,
29801,25,,
29806,25,,
29807,25,,
29811,25,,
29831,4,,
29835,45,,
29851,58,,
29856,0,,
29857,0,,
29869,2,,
29873,25,,
29899,4,,
29909,58,,
29913,58,,
2992,46,,
29920,25,,
2993,46,,
29933,45,,
2994,46,,
29948,4,,
2995,46,,
29960,4,,
2998,46,,
29990,11,,
30,0,,
30009,,43775,
3003,18,,
3005,49,,
30057,33,,
30059,54,,
30073,0,,
30077,13,,
30085,46,,
30090,45,,
30092,13,,
30094,13,,
3010,49,,
30114,7,,
30115,7,,
30129,56,,
30130,56,,
30131,23,,
30135,55,,
30137,62,,
3014,53,,
30141,62,,
30143,10,,
30144,4,,
30146,47,,
30154,54,,
30157,25,,
30159,13,,
3016,53,,
30160,35,,
30163,54,,
30164,42,,
30165,42,,
30168,55,,
30171,20,,
30172,4,,
30174,13,,
30178,33,,
30179,33,,
30180,28,,
3019,53,,
30199,54,,
302,33,,
3020,53,,
30203,18,,
30204,18,,
30207,55,,
30209,62,,
30211,55,,
30213,54,,
30224,11,,
30226,13,,
30237,11,,
30241,22,,
30245,28,,
30246,33,,
30264,56,,
30275,23,,
30294,23,,
30295,23,,
303,33,,
30301,56,,
30305,35,,
30306,35,,
30318,4,,
30338,42,,
30340,26,,
30344,55,,
30348,45,,
30352,31,,
30353,42,,
30359,26,,
3037,18,,
30373,62,,
30384,47,,
3039,18,,
30407,58,,
30408,24,,
3043,18,,
30430,56,,
3054,53,,
3055,53,,
3059,53,,
306,0,,
3062,18,,
3063,53,,
3068,18,,
3069,18,,
3074,53,,
3085,46,,
30867,55,,
30868,55,,
30869,33,,
30870,33,,
30871,45,,
30872,55,,
30873,55,,
30874,0,,
30875,21,,
30876,21,,
30877,23,,
30878,55,,
30879,23,,
30880,33,,
30881,33,,
30882,33,,
30883,12,,
30884,23,,
30885,23,,
30886,23,,
30887,54,,
30888,3,,
30889,53,,
30890,53,,
30891,21,,
30892,21,,
30893,21,,
30894,53,,
30895,53,,
30896,53,,
30897,53,,
30898,53,,
30899,53,,
309,33,,
3090,46,,
30900,41,,
30901,53,,
30902,53,,
30903,53,,
30904,53,,
30905,53,,
30906,53,,
30907,53,,
30908,53,,
30909,53,,
30910,53,,
30911,53,,
30912,53,,
30913,53,,
30914,53,,
30915,53,,
30916,2,,
30917,45,,
30918,45,,
30919,45,,
3092,46,,
30920,2,,
30921,2,,
30922,2,,
30923,49,,
30924,49,,
30925,53,,
30926,53,,
30927,45,,
30928,45,,
30929,45,,
3093,46,,
30930,18,,
30931,18,,
30932,23,,
30933,23,,
30934,23,,
30935,21,,
30936,49,,
30937,49,,
30938,11,,
30939,11,,
3094,53,,
30940,18,,
30941,33,,
30942,18,,
30943,18,,
30944,18,,
30945,18,,
30946,49,,
30947,49,,
30948,53,,
30949,53,,
30950,53,,
30951,26,,
30952,45,,
30953,22,,
30954,9,,
30955,34,,
30956,54,,
30957,56,,
30958,56,,
3096,53,,
30960,56,,
30961,56,,
30962,21,,
30963,1,,1
30964,2,,
30965,2,,
30966,18,,
30967,45,,
30968,53,,
30969,53,,
30970,55,,
30971,26,,
30972,54,,
30973,42,,
30974,55,,
30975,55,,
30976,55,,
30977,18,,
30978,58,,
30979,49,,
30980,12,,
30981,60,,
30982,49,,
30983,49,,
30984,49,,
30985,58,,
30986,45,,
30987,60,,
30988,21,,
30989,55,,
30990,50,,
30991,1,,
30992,24,,
30993,2,,
30994,49,,49
30995,21,,
30996,23,,
30997,21,,
30998,45,,
30999,21,,
31,0,,
310,33,,
31000,21,,
31001,21,,
31002,21,,
31003,13,,
31004,1,,
31005,1,,
31006,55,,
31007,55,,
31008,55,,
31009,55,,
31010,55,,
31011,22,,
31012,22,,
31013,22,,
31014,22,,
31015,24,,
31016,22,,
31018,22,,
31019,16,,
31020,55,,
31021,16,,
31022,12,,
31023,16,,
31024,22,,
31025,22,,
31026,22,,
31027,16,,
31028,16,,
31029,16,,
31030,55,,
31031,55,,
31032,55,,
31033,39,,
31034,29,,
31035,22,,
31036,22,,
31037,33,,
31038,33,,
31039,22,,
31040,16,,
31041,56,,
31042,55,,
31043,55,,
31044,23,,
31045,10,,
31046,10,,
31047,2,,
31048,55,,
31049,24,,
31050,33,,
31051,33,,
31052,23,,
31053,23,,
31054,56,,
31055,56,,
31056,56,,
31057,56,,
31058,33,,
31059,33,,
31060,49,,
31061,49,,
31062,10,,
31063,10,,
31064,22,,
31065,22,,
31066,22,,
31067,56,,
31068,56,,
31069,56,,
31070,53,,
31071,53,,
31072,53,,
31073,12,,
31074,12,,
31075,53,,
31076,12,,
31077,10,,
31078,10,,
31079,22,,
31080,22,,
31081,22,,
31082,22,,
31083,49,,
31084,49,,
31085,10,,
31086,49,,
31087,6,,
31088,6,,
31089,18,,
3109,49,,
31090,18,,
31091,18,,
31092,18,,
31093,55,,
31094,22,,
31095,49,,
31096,49,,
31097,49,,
31098,49,,
31099,49,,
31100,49,,
31101,49,,
31102,24,,
31103,16,,
31104,23,,
31105,49,,
31106,49,,
31107,49,,
31108,49,,
31109,49,,
31110,49,,
31111,49,,
31112,49,,
31113,49,,
31114,23,,
31115,22,,
31116,7,,
31117,7,,
31118,7,,
31119,16,,
31120,1,,
31121,1,,
31122,1,,
31123,12,,
31124,12,,
31125,23,,
31126,49,,
31127,49,,
31128,55,,
31129,55,,
31130,40,,
31131,40,,
31132,22,,
31133,22,,
31134,22,,
31135,10,,
31136,22,,
31137,22,,
31138,22,,
31139,36,,
31140,16,,
31141,62,,
31142,11,,
31143,9,,
31144,18,,
31145,18,,
31146,6,,
31147,55,,
31148,13,,
31149,13,,
31150,13,,
31151,55,,
31152,55,,
31153,55,,
31154,62,,
31155,21,,
31156,49,,
31157,49,,
31158,24,,
31159,24,,
31160,24,,
31161,24,,
31162,63,,
31163,63,,
31164,63,,
31165,7,,
31166,7,,
31167,7,,
31168,24,,
31169,24,,
31170,58,,
31171,58,,
31172,24,,
31173,24,,
31174,24,,
31175,24,,
31176,24,,
31177,63,,
31178,51,,
31179,51,,
31180,63,,
31181,24,,
31182,24,,
31183,63,,
31184,63,,
31185,24,,
31186,33,,
31187,33,,
31188,33,,
31189,33,,
31190,49,,
31191,49,,
31192,62,,
31193,49,,
31194,49,,
31195,4,,
31196,49,,
31197,53,,
31198,53,,
31199,55,,
312,33,,
31200,55,,
31201,18,,
31203,23,,
31204,62,,
31205,62,,
31206,49,,
31207,49,,
31208,49,,
31209,23,,
31210,16,,
31211,41,,
31212,47,,
31213,47,,
31214,47,,
31215,4,,
31216,22,,
31217,56,,
31218,49,,
31219,49,,
31220,49,,
31221,18,,
31222,18,,
31223,18,,
31224,18,,
31225,49,,
31226,49,,
31227,49,,
31228,18,,
31229,18,,
3123,57,,
31230,21,,
31231,49,,
31232,49,,
31233,54,,
31234,45,,
31235,56,,
31236,4,,
31237,4,,
31238,53,,
31239,53,,
31240,51,,
31241,53,,
31242,12,,
31243,25,,
31244,25,,
31245,25,,
31246,1,,
31247,1,,
31248,55,,
3125,57,,
31250,12,,
31251,12,,
31252,24,,
31253,49,,
31254,62,,
31255,62,,
31256,62,,
31257,18,,
31258,3,,
31259,3,,
3126,57,,
31260,29,,
31261,29,,
31263,45,,
31264,45,,
31265,45,,
31266,45,,
31267,55,,
31268,55,,
31269,53,,
31270,55,,
31271,1,,
31272,21,,
31273,45,,
31274,10,,
31275,61,,
31276,22,,
31277,58,,58
31278,45,,
31279,45,,
31280,49,,
31281,45,,
31282,45,,
31283,45,,
31284,23,,
31285,24,,
31286,24,,
31287,17,,
31288,56,,
31289,56,,
31290,56,,
31291,56,,
31292,12,,
31293,12,,
31294,7,,
31295,33,,
31296,33,,
31298,45,,
31299,45,,
313,33,,
31300,45,,
31301,10,,
31302,49,,
31303,49,,
31304,24,,
31305,45,,
31306,46,,
31307,46,,
31308,46,,
31309,45,,
31310,45,,
31311,45,,
31312,45,,
31313,58,,
31314,22,,
31315,22,,
31316,16,,
31317,16,,
31318,16,,
31320,10,,
31321,10,,
31322,10,,
31323,10,,
31324,10,,
31325,10,,
31326,1,,
31327,56,,
31328,4,,
31329,28,,
31330,9,,
31331,10,,
31332,10,,
31333,45,,
31334,12,,
31335,12,,
31338,12,,
31339,56,,
31340,56,,
31341,54,,
31342,58,,
31343,58,,
31344,46,,
31345,56,,
31346,53,,
31347,53,,
31348,12,,
31349,44,,
31350,18,,
31351,39,,
31352,53,,
31353,53,,
31354,26,,
31355,26,,
31356,53,,
31357,24,,
31358,49,,
31359,12,,
31360,53,,
31361,53,,
31362,53,,
31363,56,,
31364,56,,
31365,62,,
31366,33,,
31367,53,,
31368,45,,
31369,64,,
31370,53,,
31371,43,,
31372,43,,
31373,58,,
31374,3,,
31375,23,,
31376,23,,
31377,23,,
31378,23,,
31379,22,,
31380,22,,
31381,22,,
31382,64,,
31383,47,,
31384,62,,
31385,22,,
31386,23,,
31387,53,,
31388,1,,
31389,33,,
31390,18,,
31391,7,,
31392,45,,
31393,24,,
31394,9,,
31395,24,,
31396,56,,
31397,23,,
31398,23,,
31399,55,,
314,33,,
31400,45,,
31401,45,,
31402,45,,
31403,22,,
31404,55,,
31406,24,,
31407,39,,
31408,39,,
31409,36,,
31410,36,,
31411,36,,
31412,23,,
31413,28,,
31414,56,,
31415,56,,
31416,56,,
31417,36,,
31418,55,,
31419,22,,
3142,37,,
31420,39,,
31421,53,,
31422,23,,
31423,53,,
31424,53,,
31425,53,,
31426,26,,
31427,36,,
31428,2,,
31429,22,,
31430,33,,
31431,10,,
31432,21,,
31433,21,,
31434,55,,
31435,63,,
31436,22,,
31437,22,,
31438,22,,
31439,22,,
31440,22,,
31441,64,,
31442,24,,
31443,33,,
31444,51,,
31445,22,,
31446,10,,
31447,42,,
31448,22,,
31449,22,,
31450,54,,
31451,22,,
31452,22,,
31453,22,,
31454,56,,
31455,46,,
31456,33,,
31457,24,,
31458,1,,
31459,1,,
3146,37,,
31460,22,,
31461,22,,
31462,22,,
31463,13,,
31464,13,,
31465,24,,
31466,56,,
31467,56,,
31468,56,,
31469,56,,
31470,7,,
31471,7,,
31472,7,,
31473,40,,
31474,49,,
31475,16,,
31476,53,,
31477,49,,
31478,33,,
31479,18,,
31480,18,,
31481,31,,
31482,31,,
31483,21,,
31484,24,,
31486,36,,
31487,56,,
31488,24,,
31489,24,,
3149,37,,
31490,24,,
31491,18,,
31492,1,,
31493,55,,
31494,20,,
31495,21,,
31498,53,,
31499,53,,
31500,24,,
31501,11,,
31502,53,,
31503,53,,
31504,53,,
31505,36,,
31506,36,,
31507,56,,
31508,56,,
31509,36,,
31510,36,,
31511,36,,
31512,6,,
31513,51,,
31514,51,,
31515,51,,
31516,51,,
31517,51,,
31518,51,,
31519,51,,
31520,33,,
31521,51,,
31522,51,,
31523,18,,
31524,51,,
31525,23,,
31526,51,,
31527,57,,
31528,57,,
31529,56,,
31530,18,,
31531,18,,
31532,18,,
31534,38,,
31535,51,,
31536,51,,
31537,51,,
31538,1,,
31539,51,,
31540,53,,
31541,11,,
31542,58,,
31543,18,,
31544,18,,
31545,18,,
31546,23,,
31547,31,,
31548,31,,
31550,39,,
31551,39,,
31552,39,,
31553,39,,
31554,56,,
31555,56,,
31556,51,,
31557,48,,
31558,51,,
31559,21,,
31560,48,,
31561,48,,
31562,48,,
31563,1,,
31564,1,,
31565,51,,
31567,53,,
31568,53,,
31569,51,,
3157,18,,
31572,17,,
31575,51,,
31576,51,,
31577,14,,
31578,51,,51
31579,51,,
31580,51,,
31581,51,,
31582,51,,
31583,16,,
31584,16,,
31585,53,,
31586,18,,
31587,18,,
31588,3,,
31589,3,,
31590,46,,
31591,46,,
31592,18,,
31593,18,,
31594,3,,
31595,18,,
31596,18,,
31597,3,,
31598,3,,
31599,59,,
31600,59,,
31601,10,,
31602,13,,
31603,16,,
31604,55,,
31605,29,,
31606,29,,
31607,53,,
31608,22,,
31609,22,,
31610,16,,
31611,7,,
31612,22,,
31613,33,,
31614,24,,
31615,61,,
31616,30,,
31617,30,,
31618,24,,
31619,24,,
31620,51,,
31621,21,,
31622,45,,
31623,58,,
31624,51,,
31625,24,,
31626,20,,
31627,51,,
31628,51,,
31629,51,,
31630,22,,
31631,22,,
31632,22,,
31633,23,,
31634,23,,
31635,56,,
31636,55,,
31637,23,,
31638,33,,
31639,11,,
31640,11,,
31641,55,,
31642,33,,
31643,24,,
31644,53,,
31645,23,,
31646,23,,
31647,23,,
31649,56,,
31650,1,,
31651,33,,
31652,22,,
31653,22,,
31654,33,,
31655,7,,
31656,7,,
31657,24,,
31658,62,,
31659,62,,
31660,48,,
31661,48,,
31662,24,,
31663,33,,
31664,22,,
31665,22,,
31666,45,,
31667,45,,
31668,45,,
31669,45,,
31670,17,,
31671,49,,
31672,33,,
31673,17,,
31674,35,,
31675,17,,
31676,24,,
31677,62,,
31678,64,,
