bus,cluster,foreign,medoid_idx
24487,1,,
2449,3,,
245,29,,
2450,23,,
24511,49,,
24519,14,,
24520,67,,
24530,51,,
24541,11,,
24550,67,,
24562,11,,
24569,71,,
24570,71,,
24577,79,,
2458,55,,
24589,35,,
24591,35,,
24594,35,,
246,29,,
24616,51,,
24619,4,,
2462,55,,
2463,55,,
24636,1,,
24638,62,,
2464,55,,
24645,16,,
24649,62,,
2466,55,,
24662,79,,
24676,33,,
24691,47,,
24704,15,,
24715,4,,
24740,47,,
24741,4,,
24752,16,,
24757,16,,
24761,53,,
24763,53,,
24782,4,,
24792,50,,
24796,67,,
2481,34,,
24824,9,,
24838,83,,
24854,21,,
24875,64,,
24878,64,,
24881,22,,
24918,51,,
2492,27,,
24930,44,,
2495,3,,
24955,52,,
24973,78,,
2498,3,,
24981,65,,
24988,52,,
2499,3,,
24991,71,,
24992,71,,
24993,1,,
250,2,,
25008,59,,
2501,3,,
25019,62,,
25031,50,,
25047,47,,
2505,3,,
25058,83,,
2506,3,,
25068,47,,
2507,3,,
2509,3,,
251,2,,
25104,29,,
2513,59,,
25134,67,,
2514,59,,
25144,40,,
2516,59,,
2517,13,,
25189,76,,
25197,4,,
2522,65,,
2524,65,,
2528,65,,
25288,3,,
2529,65,,
25302,16,,
2531,65,,
25359,64,,
25386,66,,
25390,67,,
25392,1,,
25399,19,,
25410,23,,
25419,85,,
25422,7,,
2544,13,,
2545,13,,
25464,68,,
25466,64,,
25467,81,,
25481,39,,
25485,38,,
25490,85,,
25494,82,,
25496,64,,
25504,85,,
25505,51,,
25514,81,,
2553,55,,
2554,55,,
25543,85,,
25550,4,,
25557,83,,
25563,16,,
25566,67,,
25577,30,,
25579,56,,
25586,7,,
256,30,,
25612,30,,
25617,83,,
25625,19,,
25629,12,,
25636,52,,
25639,40,,
25640,40,,
25643,64,,
25658,29,,
25660,67,,
25690,85,,
25698,82,,
25704,68,,
25712,21,,
25715,56,,
25719,68,,
25725,3,,
25726,40,,
25727,40,,
25728,62,,
25740,23,,
25743,21,,
25744,79,,
25746,64,,
25751,38,,
25773,14,,
25780,23,,
2580,9,,
25808,29,,
25821,29,,
25822,29,,
25825,38,,
25837,29,,
25838,29,,
25840,29,,
25845,29,,
25848,43,,
25850,29,,
2586,23,,
25865,29,,
2587,23,,
25886,43,,
25887,43,,
25893,29,,
25900,43,,
25902,29,,
25911,29,,
25912,29,,
25915,29,,
25916,29,,
25917,29,,
25918,29,,
25921,29,,
25922,29,,
25923,29,,
25925,29,,
25927,29,,
25932,29,,
25940,29,,
25982,64,,
26008,64,,
26030,80,,
26044,24,,
26046,19,,
26048,52,,
26050,52,,
26052,29,,
26054,43,,
2609,23,,
261,30,,
2612,23,,
262,46,,
2621,3,,
263,46,,
2635,23,,
2637,23,,
264,46,,
2640,36,,
2642,23,,
2645,23,,
26468,67,,
26499,39,,
2651,36,,
2655,23,,
2656,36,,
2661,70,,
2662,70,,
2664,70,,
26650,47,,
26658,67,,
2667,70,,
2670,3,,
26700,85,,
26705,38,,
26707,2,,
26708,2,,
26715,38,,
26718,7,,
2672,3,,
26720,75,,
2673,32,,
26734,53,,
26738,51,,
2674,32,,
2675,32,,
26750,35,,
26754,79,,
26755,67,,
26760,1,,
2677,32,,
26771,38,,
26777,71,,
26778,67,,
26785,79,,
26788,38,,
2679,32,,
26794,16,,
268,46,,
26800,67,,
26810,7,,
26814,71,,
26822,4,,
26823,79,,
26826,55,,
26830,38,,
26842,71,,
26844,68,,
26846,38,,
26848,75,,
26851,16,,
26858,38,,38
26864,75,,
26869,71,,
26874,33,,
26875,38,,
26879,79,,
26881,38,,
26890,83,,
26896,71,,
26899,14,,
269,48,,
26901,14,,
26918,37,,
26924,67,,
26927,75,,
26930,68,,
26942,67,,
26946,72,,
26950,72,,
26952,72,,
26965,16,,
26976,16,,
2698,65,,
26985,4,,
2699,65,,
26991,14,,
26993,16,,
26994,16,,
270,48,,
27001,16,,
27002,16,,
27006,16,,
27013,35,,
27019,64,,
2702,65,,
27025,67,,
27030,1,,
27031,1,,
27032,16,,
27034,16,,
27037,22,,
27038,22,,
27042,56,,
27045,60,,
27047,71,,
27049,71,,71
2705,65,,
27051,60,,
27053,56,,
27057,16,,
27059,56,,
2706,65,,
27062,56,,
27064,3,,
27072,17,,
27075,51,,
27077,85,,
27081,38,,
27083,4,,
27087,2,,
27089,38,,
2709,3,,
27091,75,,
27096,31,,
2710,3,,
27110,64,,
27112,21,,
27118,81,,
2712,3,,
27120,67,,
27122,39,,
27124,71,,
27135,38,,
27146,79,,
2715,3,,
27159,67,,
27161,36,,
27169,66,,
27177,38,,
27183,60,,
27186,52,,
2719,3,,
27195,52,,
27199,4,,
272,61,,
27218,71,,
27237,64,,
27240,30,,
27244,30,,
27275,60,,
27276,52,,
27277,1,,
27278,1,,
2728,3,,
27281,75,,
27287,18,,
2729,3,,
27295,64,,
2730,3,,
27303,1,,
27304,1,,
27306,75,,
27309,7,,
27312,56,,
27319,7,,
2732,3,,
27324,85,,
27327,31,,
2733,59,,
27331,38,,
27335,68,,
27338,7,,
27344,47,,
27347,68,,
27352,18,,
27357,7,,
27366,68,,
27371,75,,
27388,39,,
27393,76,,
27396,75,,
27397,38,,
27409,7,,
27412,7,,
27422,3,,
27423,7,,
27425,76,,
27431,15,,
27434,18,,
27447,76,,
27451,2,,
2746,23,,
27465,1,,
27468,14,,
2747,3,,
27476,75,,
27478,71,,
2748,3,,
27480,,43775,
27490,71,,
27513,16,,
27518,67,,
27525,4,,
2755,3,,
27550,7,,
27555,16,,
27569,75,,
27575,53,,
27595,7,,
276,43,,
27615,31,,
27628,19,,
2765,3,,
27657,30,,
27659,67,,
27665,76,,
27669,7,,
27671,47,,
27673,39,,
27677,75,,
27680,76,,
27683,21,,
2769,3,,
27690,15,,
27697,7,,
27698,7,,
27701,82,,
27706,31,,
27709,51,,
27718,67,,
2772,3,,
27725,67,,
27726,68,,
27729,38,,
27735,75,,
27740,34,,
27745,67,,
27748,76,,
2775,53,,
27750,35,,
27756,7,,
27760,76,,
27764,21,,
27766,51,,
27767,2,,
27768,2,,
27769,75,,
27770,75,,
27774,21,,
27778,7,,
27780,85,,
27783,7,,
27785,85,,
27787,85,,
27788,85,,
27789,85,,
2779,64,,
27791,21,,
27793,75,,
27794,75,,
27798,37,,
27799,7,,
27802,85,,
27805,85,,
27807,85,,
27809,39,,
27810,39,,
27812,76,,
27817,31,,
27822,51,,
27823,51,,
27824,2,,
27825,2,,
27827,38,,
27829,85,,
27830,81,,
27832,31,,
27838,81,,
27841,76,,
27842,76,,
27844,81,,
27846,71,,
27847,72,,
27848,72,,
27849,75,,
27851,76,,
27852,76,,
27855,68,,
27857,75,,
2786,23,,
27860,68,,
27864,85,,
27865,31,,
27867,31,,
27869,75,,
27876,4,,
27877,68,,
27879,52,,
2788,23,,
27887,85,,
27888,51,,
2789,23,,
27893,14,,
27894,38,,
27896,31,,
27897,31,,
27902,52,,
27912,31,,
27914,76,,
27915,52,,
27919,21,,
27921,85,,
27938,67,,
27939,67,,
27941,56,,
27944,67,,
27951,85,,
27952,15,,
27953,15,,
27956,21,,
27957,31,,
27959,31,,
27960,31,,
27961,21,,
27963,21,,
27966,85,,
27967,68,,
27968,68,,
27970,64,,
27971,21,,
27975,39,,
27976,21,,21
27978,21,,
27980,38,,
27983,21,,
27984,2,,
27989,21,,
27991,21,,
27992,64,,
27999,31,,
28001,31,,
28002,7,,
28007,31,,
2801,65,,
28011,7,,
28012,21,,
28014,39,,
28020,21,,
28023,21,,
28027,31,,
28029,52,,
28030,75,,
28031,75,,
28034,33,,
28035,33,,
28036,52,,
28038,38,,
28045,67,,
28049,2,,
28051,15,,
28052,79,,
28054,79,,
28055,79,,
28056,21,,
28059,21,,
28060,75,,
28065,2,,
28067,75,,
28070,38,,
28076,39,,
28078,39,,
28079,39,,
28081,38,,
28083,75,,
28085,21,,
28088,75,,
28089,38,,
28091,31,,
28094,38,,
28095,38,,
28097,75,,
281,40,,
28102,81,,
28103,39,,
28104,2,,
28110,75,,
28111,85,,
28112,85,,
28113,85,,
28114,75,,
28115,75,,
28120,39,,
28121,39,,
28122,38,,
28123,38,,
28125,37,,
28127,68,,
28129,85,,
28130,75,,
28131,38,,
28132,38,,
28133,76,,
28134,76,,
28135,33,,
28136,38,,
28138,75,,
28141,38,,
28142,38,,
28143,38,,
28144,31,,
28153,51,,
28154,51,,
28158,37,,
28161,67,,
28165,75,,
28169,2,,
28171,51,,
28172,76,,
28175,39,,
28177,51,,
28178,38,,
28180,38,,
28182,38,,
28185,76,,
28186,76,,
28187,18,,
28189,38,,
28192,38,,
28195,38,,
28205,76,,
28209,76,,
28211,39,,
28212,76,,
28214,75,,
28216,76,,
28217,16,,
28219,31,,
28222,,43775,
28224,75,,
28225,75,,
28227,68,,
28230,38,,
28233,16,,
28234,68,,
28236,75,,
28241,67,,
28242,52,,
28243,52,,
28244,56,,
28246,76,,
28248,37,,
28250,38,,
28254,38,,
28257,37,,
28260,71,,
28264,38,,
28266,38,,
28268,82,,
28269,82,,
28271,31,,
28280,52,,
28281,38,,
28286,38,,
28287,39,,
28294,38,,
28295,38,,
28296,38,,
28298,31,,
28299,68,,
283,40,,
28302,38,,
28304,38,,
28307,75,,
2831,3,,
28310,7,,
28311,75,,
28314,38,,
28318,2,,
2832,3,,
28322,75,,
28328,67,,
28329,51,,
28336,31,,
28337,31,,
28341,31,,
28345,75,,
28346,68,,
2835,3,,
28351,14,,
28352,14,,
28355,2,,
28356,2,,
28358,85,,
2836,3,,
28365,14,,
28367,2,,
2837,3,,
28370,2,,
28372,15,,
28375,31,,
28381,39,,
28387,1,,
28388,71,,
28389,31,,
284,40,,
2840,3,,
28402,67,,
28407,67,,
28416,14,,
28417,2,,
28424,85,,
28427,14,,
28430,51,,
28432,67,,
28439,75,,
28441,14,,
28445,67,,
28446,67,,
28447,67,,
28449,21,,
2845,3,,
28456,75,,
28459,52,,
28460,52,,
28463,52,,
28464,67,,
2847,23,,
28470,82,,
28471,22,,
28472,22,,
28473,85,,
28474,2,,
28476,71,,
2848,23,,
28483,16,,
28485,33,,
28487,60,,
2849,23,,
28490,71,,
28493,16,,
28508,67,,
28509,67,,
28513,1,,
28515,12,,
28516,2,,
2852,23,,
28520,7,,
28523,67,,
28524,85,,
28525,85,,
28526,67,,
28527,51,,
28530,2,,
28538,68,,
28539,68,,
2854,23,,
28547,75,,
28560,72,,
2857,3,,
28570,85,,
28591,33,,
28594,56,,
2860,3,,
28603,67,,
28608,38,,
28609,38,,
28610,38,,
28612,38,,
28621,31,,
28642,85,,
28643,75,,
28646,30,,
28650,35,,
28651,33,,
28665,75,,
2867,23,,
2868,23,,
28680,1,,
28681,1,,
28684,39,,
28687,30,,
28696,16,,
28709,21,,
28724,76,,
28727,38,,
28731,31,,
28733,22,,
28734,7,,
28746,19,,
28747,19,,
28750,68,,
28752,7,,
28753,7,,
28757,75,,
28759,31,,
28763,56,,
28765,75,,
28766,31,,
28767,31,,
28769,7,,
28772,31,,
28773,31,,
28774,7,,
2878,45,,
28780,18,,
28781,18,,
28784,38,,
28789,82,,
28794,31,,
28798,56,,
28799,56,,
28805,19,,
28809,75,,
28817,82,,
28819,31,,
2882,45,,
28820,31,,
28828,31,,
28830,15,,
28833,38,,
28842,3,,
28844,33,,
28846,82,,
28847,15,,
28851,39,,
28854,7,,
28856,31,,
28858,15,,
28861,21,,
28863,21,,
28864,31,,
28865,31,,
28868,31,,
28873,7,,
28874,39,,
28876,7,,
28878,21,,
28879,21,,
28881,38,,
28884,75,,
28891,85,,
28895,7,,
28904,7,,
28905,31,,
28907,31,,
28908,31,,
28910,38,,
28916,7,,
28918,37,,
28919,31,,
28920,31,,
28922,75,,
28926,68,,
2893,59,,
28932,39,,
28933,39,,
28935,39,,
28937,31,,
28939,68,,
28943,39,,
28945,85,,
28949,21,,
2895,27,,
28950,31,,
28953,39,,
2896,59,,
28960,7,,
28967,15,,
28968,39,,
28972,39,,
28973,39,,
28974,39,,
28975,39,,
28976,21,,
2898,59,,
28985,21,,
28986,21,,
28987,38,,
28990,7,,
28994,31,,
28995,31,,
2900,3,,
29002,31,,
29005,31,,
29009,31,,
29010,21,,
29011,21,,
29012,39,,
29014,85,,
29016,21,,
29017,7,,
29018,85,,
29023,75,,
29028,68,,
29030,2,,
29032,15,,
29033,15,,
29034,31,,
29035,31,,
29036,39,,
29038,39,,
29042,31,,
29046,39,,
29052,36,,
29057,31,,
29065,7,,
29067,76,,
29069,38,,
29072,14,,
29073,15,,
29079,31,,
29083,31,,
29085,56,,56
29095,37,,
29098,21,,
29103,38,,
29105,76,,
29106,7,,
29113,7,,
29114,7,,
29115,21,,
29122,51,,
29127,75,,
29130,75,,
29131,39,,
29135,68,,
29137,68,,
29144,31,,
29146,68,,
29147,68,,
29148,38,,
29151,39,,
29152,31,,
29153,15,,
29155,68,,
29156,68,,
29158,7,,
29160,31,,
29163,85,,
29164,38,,
29170,75,,
29171,2,,
29176,68,,
29177,75,,
29179,7,,
29180,15,,
29186,31,,
2919,77,,
29198,21,,
2920,77,,
29205,75,,
2921,77,,
29213,68,,
29218,31,,
29219,31,,
29222,79,,
29223,68,,
29225,67,,
29227,67,,
29231,40,,
29234,62,,
29238,31,,
29239,31,,
29240,31,,
29245,38,,
29246,38,,
29247,38,,
29250,37,,
29251,37,,
29253,75,,
29256,75,,
29262,38,,
29271,79,,
29274,75,,
29276,39,,
29277,39,,
29279,79,,
29286,37,,
29287,39,,
2929,77,,
29296,39,,
29306,37,,
29308,31,,
2931,3,,
29310,76,,
29312,76,,
29313,76,,
29314,39,,
2932,3,,
29322,33,,
29323,75,,
29326,19,,
2933,3,,
29332,76,,
29335,76,,
29339,37,,
29344,37,,
29345,76,,
29350,76,,
29352,76,,
2936,3,,
29364,38,,
29366,33,,
29368,75,,
29370,4,,
29373,82,,
29382,24,,
29385,31,,
29386,68,,
29390,76,,
29392,17,,
29405,31,,
29406,31,,
29409,38,,
29412,68,,
29413,68,,
29415,47,,
29416,68,,
29417,68,,
29419,7,,
29425,7,,
2943,3,,
29430,76,,
29435,75,,
29440,38,,
29450,75,,
29454,75,,
2946,3,,
29460,75,,
29466,14,,
29468,75,,
29476,,43775,
29482,31,,
29488,37,,
29490,37,,
29495,37,,
29496,37,,
295,81,,
29504,82,,
29505,82,,
29506,15,,
29507,68,,
29515,82,,
29516,68,,
29527,71,,
29553,76,,
29554,68,,
29563,38,,
29572,31,,
29576,37,,
29590,31,,
29595,82,,
29599,31,,
29606,36,,
29615,31,,
29622,36,,
29624,31,,
29625,31,,
29630,38,,
29637,31,,
29650,31,,
29666,36,,
29671,71,,
29687,75,,
29688,31,,
29689,31,,
29696,75,,
29722,19,,
29791,60,,
29794,68,,
29797,21,,
29798,40,,
29801,68,,
29806,68,,
29807,68,,
29811,68,,
29831,75,,
29835,85,,
29851,15,,
29856,79,,
29857,79,,
29869,60,,
29873,68,,
29899,75,,
29909,15,,
29913,15,,
2992,65,,
29920,68,,
2993,65,,
29933,85,,
2994,65,,
29948,75,,
2995,65,,
29960,75,,
2998,65,,
29990,52,,
30,79,,
30009,,43775,
3003,3,,
3005,3,,
30057,7,,
30059,71,,
30073,40,,
30077,64,,
30085,65,,
30090,85,,
30092,64,,
30094,64,,
3010,3,,
30114,43,,
30115,43,,
30129,47,,
30130,47,,
30131,29,,
30135,67,,
30137,38,,
3014,23,,
30141,38,,
30143,83,,
30144,75,,
30146,76,,
30154,71,,
30157,68,,
30159,81,,
3016,23,,
30160,79,,
30163,71,,
30164,64,,
30165,64,,
30168,67,,
30171,72,,
30172,75,,
30174,14,,
30178,7,,
30179,7,,
30180,82,,
3019,23,,
30199,56,,
302,7,,
3020,23,,
30203,3,,
30204,3,,
30207,67,,
30209,38,,
30211,67,,
30213,56,,
30224,19,,
30226,14,,
30237,1,,
30241,83,,
30245,82,,
30246,7,,
30264,47,,
30275,29,,
30294,29,,
30295,29,,
303,7,,
30301,47,,
30305,51,,
30306,51,,
30318,75,,
30338,36,,
30340,2,,
30344,67,,
30348,85,,
30352,12,,
30353,64,,
30359,2,,
3037,70,,
30373,38,,
30384,37,,
3039,70,,
30407,15,,
30408,31,,
3043,70,,
30430,47,,
3054,64,,
3055,64,,
3059,23,,
306,40,,
3062,36,,
3063,23,,
3068,70,,
3069,70,,
3074,23,,
3085,65,,
30867,67,,
30868,67,,
30869,7,,
30870,7,,
30871,85,,
30872,67,,
30873,67,,
30874,79,,
30875,30,,
30876,30,,
30877,29,,
30878,67,,
30879,29,,
30880,7,,
30881,7,,
30882,7,,
30883,53,,
30884,29,,
30885,29,,
30886,29,,
30887,56,,
30888,27,,
30889,23,,
30890,23,,
30891,30,,
30892,30,,
30893,30,,
30894,23,,
30895,23,,
30896,23,,
30897,23,,
30898,23,,
30899,23,,
309,7,,
3090,70,,
30900,22,,
30901,23,,
30902,23,,
30903,23,,
30904,23,,
30905,23,,
30906,23,,
30907,23,,
30908,23,,
30909,23,,
30910,23,,
30911,23,,
30912,23,,
30913,23,,
30914,23,,
30915,23,,
30916,60,,
30917,85,,
30918,85,,
30919,85,,
3092,70,,
30920,60,,
30921,60,,
30922,60,,
30923,3,,
30924,3,,
30925,23,,
30926,23,,
30927,85,,
30928,85,,
30929,85,,
3093,65,,
30930,70,,
30931,70,,
30932,29,,
30933,29,,
30934,29,,
30935,30,,
30936,3,,
30937,3,,
30938,1,,
30939,1,,
3094,23,,
30940,3,,
30941,7,,
30942,70,,
30943,3,,
30944,3,,
30945,3,,
30946,55,,
30947,55,,
30948,23,,
30949,23,,
30950,23,,
30951,85,,
30952,85,,
30953,83,,
30954,18,,
30955,16,,
30956,56,,
30957,47,,
30958,47,,
3096,23,,
30960,47,,
30961,47,,
30962,30,,
30963,44,,
30964,60,,
30965,60,,
30966,3,,
30967,85,,
30968,23,,
30969,23,,
30970,67,,
30971,85,,
30972,56,,
30973,64,,
30974,67,,
30975,67,,
30976,67,,
30977,3,,
30978,15,,
30979,55,,
30980,53,,
30981,78,,
30982,55,,
30983,55,,
30984,55,,
30985,15,,
30986,85,,
30987,78,,
30988,30,,
30989,67,,
30990,58,,
30991,44,,
30992,31,,
30993,60,,
30994,55,,55
30995,30,,
30996,29,,
30997,30,,
30998,85,,
30999,30,,
31,79,,
310,7,,
31000,30,,
31001,30,,
31002,30,,
31003,14,,
31004,44,,
31005,44,,
31006,67,,
31007,81,,
31008,81,,
31009,67,,
31010,67,,
31011,34,,
31012,34,,
31013,34,,
31014,34,,
31015,31,,
31016,34,,
31018,34,,
31019,77,,
31020,67,,
31021,26,,
31022,53,,
31023,77,,
31024,34,,
31025,34,,
31026,34,,
31027,26,,
31028,26,,
31029,26,,
31030,67,,
31031,67,,
31032,67,,
31033,28,,
31034,4,,
31035,34,,
31036,34,,
31037,7,,
31038,7,,
31039,34,,
31040,77,,
31041,47,,
31042,67,,
31043,67,,
31044,29,,
31045,83,,
31046,83,,
31047,60,,
31048,67,,
31049,31,,
31050,7,,
31051,7,,
31052,29,,
31053,29,,
31054,47,,
31055,47,,
31056,47,,
31057,47,,
31058,7,,
31059,7,,
31060,55,,
31061,55,,
31062,83,,
31063,83,,
31064,34,,
31065,83,,
31066,83,,
31067,47,,
31068,47,,
31069,47,,
31070,23,,
31071,23,,
31072,23,,
31073,53,,
31074,53,,
31075,23,,
31076,53,,
31077,83,,
31078,83,,
31079,34,,
31080,34,,
31081,83,,
31082,83,,
31083,3,,
31084,3,,
31085,83,,
31086,55,,
31087,34,,
31088,34,,
31089,70,,
3109,55,,
31090,70,,
31091,70,,
31092,70,,
31093,81,,
31094,34,,
31095,55,,
31096,55,,
31097,55,,
31098,55,,
31099,55,,
31100,55,,
31101,55,,
31102,31,,
31103,8,,
31104,29,,
31105,55,,
31106,55,,
31107,55,,
31108,55,,
31109,55,,
31110,3,,
31111,55,,
31112,55,,
31113,55,,
31114,29,,
31115,34,,
31116,43,,
31117,43,,
31118,43,,
31119,5,,
31120,44,,
31121,44,,
31122,44,,
31123,53,,
31124,53,,
31125,29,,
31126,55,,
31127,55,,
31128,67,,
31129,67,,
31130,67,,
31131,67,,
31132,83,,
31133,83,,
31134,83,,
31135,83,,
31136,83,,
31137,83,,
31138,83,,
31139,84,,
31140,8,,
31141,75,,
31142,19,,
31143,76,,
31144,70,,
31145,70,,
31146,47,,
31147,81,,
31148,81,,
31149,81,,
31150,81,,
31151,81,,
31152,81,,
31153,81,,
31154,38,,
31155,30,,
31156,55,,
31157,55,,
31158,31,,
31159,31,,
31160,31,,
31161,31,,
31162,33,,
31163,33,,
31164,33,,
31165,26,,
31166,26,,
31167,26,,
31168,31,,
31169,31,,
31170,15,,
31171,15,,
31172,31,,
31173,31,,
31174,31,,
31175,31,,
31176,33,,
31177,33,,
31178,39,,
31179,39,,
31180,33,,
31181,31,,
31182,31,,
31183,33,,
31184,33,,
31185,31,,
31186,31,,
31187,7,,
31188,7,,
31189,7,,
31190,55,,
31191,55,,
31192,38,,
31193,55,,
31194,55,,
31195,75,,
31196,55,,
31197,23,,
31198,23,,
31199,67,,
312,7,,
31200,67,,
31201,70,,
31203,28,,
31204,38,,
31205,38,,
31206,3,,
31207,3,,
31208,3,,
31209,29,,
31210,8,,
31211,22,,
31212,76,,
31213,76,,
31214,76,,
31215,75,,
31216,83,,
31217,47,,
31218,3,,
31219,3,,
31220,3,,
31221,3,,
31222,3,,
31223,3,,
31224,3,,
31225,3,,
31226,3,,
31227,55,,
31228,3,,
31229,3,,
3123,13,,
31230,30,,
31231,3,,
31232,3,,
31233,56,,
31234,85,,
31235,47,,
31236,75,,
31237,75,,
31238,23,,
31239,23,,
31240,39,,
31241,23,,
31242,53,,
31243,68,,
31244,68,,
31245,68,,
31246,44,,
31247,44,,
31248,67,,
3125,13,,
31250,53,,
31251,53,,
31252,31,,
31253,3,,
31254,38,,
31255,38,,
31256,38,,
31257,3,,
31258,27,,
31259,27,,
3126,13,,
31260,4,,
31261,4,,
31263,85,,
31264,85,,
31265,85,,
31266,21,,
31267,67,,
31268,81,,
31269,64,,
31270,81,,
31271,44,,
31272,30,,
31273,85,,
31274,83,,
31275,9,,
31276,34,,
31277,15,,15
31278,85,,
31279,85,,
31280,55,,
31281,85,,
31282,85,,
31283,85,,
31284,29,,
31285,31,,
31286,31,,
31287,25,,
31288,47,,
31289,47,,
31290,47,,
31291,47,,
31292,53,,
31293,53,,
31294,43,,
31295,7,,
31296,7,,
31298,21,,
31299,21,,
313,7,,
31300,21,,
31301,35,,
31302,3,,
31303,3,,
31304,31,,
31305,21,,
31306,65,,
31307,65,,
31308,65,,
31309,21,,
31310,21,,
31311,21,,
31312,21,,
31313,15,,
31314,34,,
31315,34,,
31316,77,,
31317,77,,
31318,77,,
31320,35,,
31321,35,,
31322,35,,
31323,83,,
31324,83,,
31325,83,,
31326,44,,
31327,47,,
31328,75,,
31329,11,,
31330,18,,
31331,35,,
31332,35,,
31333,85,,
31334,53,,
31335,53,,
31338,53,,
31339,47,,
31340,47,,
31341,71,,
31342,15,,
31343,15,,
31344,65,,
31345,47,,
31346,64,,
31347,64,,
31348,53,,
31349,42,,
31350,70,,
31351,50,,
31352,64,,
31353,64,,
31354,85,,
31355,85,,
31356,64,,
31357,31,,
31358,55,,
31359,53,,
31360,23,,
31361,23,,
31362,23,,
31363,47,,
31364,47,,
31365,38,,
31366,7,,
31367,23,,
31368,85,,
31369,48,,
31370,23,,
31371,73,,
31372,73,,
31373,15,,
31374,27,,
31375,28,,
31376,28,,
31377,28,,
31378,29,,
31379,34,,
31380,34,,
31381,34,,
31382,48,,
31383,37,,37
31384,38,,
31385,83,,
31386,29,,
31387,3,,
31388,44,,
31389,7,,
31390,3,,
31391,43,,
31392,2,,
31393,31,,
31394,76,,
31395,31,,
31396,47,,
31397,29,,
31398,28,,
31399,67,,
314,7,,
31400,85,,
31401,21,,
31402,21,,
31403,34,,
31404,81,,
31406,31,,
31407,50,,
31408,28,,
31409,84,,
31410,84,,
31411,84,,
31412,29,,
31413,82,,
31414,47,,
31415,47,,
31416,47,,
31417,84,,
31418,67,,
31419,34,,
3142,59,,
31420,28,,
31421,23,,
31422,28,,
31423,23,,
31424,23,,
31425,23,,
31426,2,,
31427,84,,
31428,60,,
31429,34,,
31430,7,,
31431,83,,
31432,30,,
31433,30,,
31434,81,,
31435,33,,
31436,34,,
31437,34,,
31438,34,,
31439,34,,
31440,34,,
31441,48,,
31442,31,,
31443,7,,
31444,39,,
31445,83,,
31446,83,,
31447,36,,
31448,69,,
31449,0,,
31450,71,,
31451,34,,
31452,83,,
31453,83,,
31454,47,,
31455,70,,
31456,7,,
31457,31,,
31458,69,,
31459,69,,
3146,59,,
31460,69,,
31461,69,,
31462,69,,
31463,81,,
31464,81,,
31465,31,,
31466,47,,
31467,47,,
31468,47,,
31469,47,,
31470,26,,
31471,43,,
31472,43,,
31473,47,,
31474,55,,
31475,8,,
31476,23,,
31477,55,,
31478,7,,
31479,70,,
31480,70,,
31481,12,,
31482,12,,
31483,30,,
31484,31,,
31486,84,,
31487,47,,
31488,31,,
31489,31,,
3149,59,,
31490,31,,
31491,70,,
31492,69,,
31493,67,,
31494,72,,
31495,30,,
31498,23,,
31499,23,,
31500,31,,
31501,52,,
31502,23,,
31503,23,,
31504,64,,
31505,84,,
31506,84,,
31507,47,,
31508,47,,
31509,84,,
31510,84,,
31511,84,,
31512,34,,
31513,39,,
31514,39,,
31515,39,,
31516,39,,
31517,39,,
31518,39,,
31519,39,,
31520,7,,
31521,39,,
31522,39,,
31523,70,,70
31524,39,,
31525,29,,
31526,39,,
31527,13,,
31528,13,,
31529,47,,
31530,3,,
31531,3,,
31532,3,,
31534,57,,
31535,39,,
31536,39,,
31537,39,,
31538,44,,
31539,39,,
31540,23,,
31541,52,,
31542,15,,
31543,70,,
31544,3,,
31545,3,,
31546,29,,
31547,66,,
31548,66,,
31550,50,,
31551,50,,
31552,50,,
31553,50,,
31554,47,,
31555,47,,
31556,39,,
31557,62,,
31558,39,,
31559,30,,
31560,62,,
31561,62,,
31562,62,,
31563,44,,
31564,44,,
31565,39,,
31567,23,,
31568,23,,
31569,39,,
3157,3,,
31572,25,,
31575,39,,
31576,39,,
31577,49,,
31578,39,,39
31579,39,,
31580,39,,
31581,39,,
31582,39,,
31583,77,,
31584,77,,
31585,23,,
31586,3,,
31587,3,,
31588,27,,
31589,3,,
31590,3,,
31591,65,,
31592,3,,
31593,3,,
31594,27,,
31595,3,,
31596,3,,
31597,27,,
31598,3,,
31599,63,,
31600,63,,
31601,35,,
31602,40,,
31603,26,,
31604,67,,
31605,4,,
31606,4,,
31607,23,,
31608,83,,
31609,83,,
31610,26,,
31611,26,,
31612,34,,
31613,7,,
31614,33,,
31615,9,,
31616,74,,
31617,74,,
31618,31,,
31619,31,,
31620,39,,
31621,30,,
31622,21,,
31623,15,,
31624,39,,
31625,31,,
31626,63,,
31627,39,,
31628,39,,
31629,39,,
31630,34,,
31631,34,,
31632,34,,
31633,29,,
31634,29,,
31635,47,,
31636,81,,
31637,29,,
31638,7,,
31639,1,,
31640,1,,
31641,81,,
31642,7,,
31643,31,,
31644,23,,
31645,29,,
31646,29,,
31647,28,,
31649,47,,
31650,44,,
31651,7,,
31652,34,,
31653,34,,
31654,7,,
31655,43,,
31656,43,,
31657,31,,
31658,38,,
31659,38,,
31660,62,,
31661,62,,
31662,31,,
31663,7,,
31664,34,,
31665,34,,
31666,21,,
31667,21,,
31668,21,,
31669,21,,
31670,25,,
31671,3,,
31672,7,,
31673,25,,
31674,51,,
31675,25,,25
31676,31,,
31677,38,,
31678,28,,
31679,46,,
31680,29,,
31681,29,,
31682,34,,
31683,25,,
31684,68,,
31685,68,,
31686,68,,
31687,75,,
