bus,cluster,foreign,medoid_idx
11888,11,,
11895,1,,
119,12,,
11917,9,,
11923,13,,
11924,13,,
11927,13,,
11932,13,,
11940,12,,
11951,2,,
11971,0,,
11980,4,,
11981,4,,
11994,16,,
12006,10,,
12010,10,,
12013,3,,
12014,3,,
12016,3,,
12025,38695,,
12026,38695,,
12028,38695,,
12029,38695,,
12079,0,,
1208,10,,
12088,11,,
121,12,,
1210,10,,
1211,4,,
1213,4,,
12131,5,,
12143,3,,
12154,12,,
12156,12,,
12165,4,,
12173,13,,
12183,12,,
122,12,,
12231,9,,
12248,11,,
12252,11,,
123,12,,
1233,3,,
12339,0,,
1234,3,,
12352,3,,
12355,3,,
12356,3,,
12357,3,,
12361,3,,
12363,3,,
12369,9,,
1239,3,,
124,12,,
1240,3,,
1245,7,,
1247,7,,
12479,0,,
1250,12,,
12506,12,,
12507,12,,
1252,12,,
1254,12,,
12557,,33002,
12580,9,,
126,12,,
1263,12,,
12631,4,,
12632,4,,
12633,4,,
12641,12,,
12642,12,,
1265,12,,
1268,10,,
12685,15,,
12688,15,,
1269,10,,
12698,38696,,
1270,10,,
12702,38696,,
12705,9,,
1271,10,,
12718,38695,,
12719,38695,,
12726,13,,
1276,10,,
1278,10,,
12788,38695,,
1279,10,,
12807,9,,
12815,7,,
12817,7,,
12822,8,,
12827,0,,
12829,0,,
12830,0,,
12840,15,,
12844,3,,
12847,3,,
12848,3,,
12866,16,,
12873,4,,
12890,13,,
12894,11,,
12910,7,,
12915,10,,
12918,8,,
12928,15,,
12930,15,,
12932,15,,
12940,0,,
12942,0,,
12977,14,,
12978,14,,
1298,15,,
12982,14,,
12989,0,,
1299,15,,
12992,0,,
12993,0,,
12994,0,,
12999,9,,
13016,15,,
13017,15,,
13021,15,,
13027,0,,
1303,10,,
13039,7,,
13043,7,,
13046,0,,
13054,15,,
13057,15,,
13069,12,,
1307,8,,
13076,8,,
13089,15,,
13090,15,,
13094,8,,
13109,9,,
13117,3,,
13118,15,,
13123,10,,
13124,10,,
13129,2,,
13142,10,,
13147,10,,
13163,8,,
13166,8,,
1317,0,,
13188,12,,
13189,12,,
13191,12,,
13195,12,,
13201,5,,
13204,7,,
13215,9,,
13216,9,,
1322,0,,
13225,5,,
1323,0,,
13242,15,,
13244,15,,
13249,15,,
1325,0,,
13251,15,,
13252,15,,
1326,0,,
13260,7,,
1328,0,,
13289,15,,
13291,15,,
13293,15,,
133,10,,
1330,0,,
13302,4,,
13306,9,,
13307,9,,
13312,0,,
13338,4,,
1335,5,,
13350,9,,
13353,9,,
13354,9,,
13362,9,,
13363,9,,
13364,9,,
13365,9,,
13367,9,,
13381,4,,
13385,3,,
13396,9,,
13407,8,,
13414,13,,
13415,13,,
13418,12,,
13422,13,,
13423,13,,
13440,10,,
13441,10,,
13475,14,,
13494,10,,
13495,10,,
13497,10,,
135,10,,
13501,15,,
13502,15,,
13506,15,,
13527,10,,
13540,10,,
13558,14,,
13560,14,,
13575,15,,
13594,10,,
136,10,,
13622,4,,
1364,7,,
13641,15,,
13649,16,,
13650,16,,
13651,16,,
13652,16,,
13654,38695,,
13655,38695,,
13658,38695,,
13663,3,,
13664,3,,
13670,5,,
1368,9,,
13695,15,,
13722,14,,
13740,4,,
13755,8,,
13763,9,,
13764,9,,
13765,9,,
13766,9,,
13767,9,,
13798,7,,
13800,,32999,
1382,8,,
13824,15,,
13828,15,,
13835,9,,
1385,4,,
13859,16,,
13861,16,,
13862,16,,
13863,16,,
13865,16,,
13886,15,,
139,3,,
13933,5,,
13940,16,,
13941,16,,
13958,11,,
13960,11,,
13966,10,,
1397,5,,
13977,16,,
13983,15,,
13989,38695,,
14,8,,
14009,4,,
14011,4,,
14012,4,,
14014,4,,
14029,4,,
1403,5,,
14051,9,,
14083,4,,
14089,15,,
141,3,,
14104,10,,
14105,10,,
14107,10,,
14125,7,,
14126,7,,
1413,13,,
14138,4,,
1414,13,,
1415,13,,
1416,13,,
14163,15,,
14169,16,,
142,3,,
1421,11,,
14211,15,,
14212,15,,
14288,7,,
1430,11,,
14303,15,,
14307,15,,
1431,11,,
14310,15,,
14315,15,,
14316,15,,
1433,11,,
14333,4,,
14334,4,,
14342,4,,
14343,4,,
14348,4,,
1437,1,,
1441,1,,
1443,1,,
1445,11,,
1447,1,,
1448,11,,
14505,8,,
1451,11,,
14513,12,,
1453,1,,
14544,9,,
14545,9,,
14548,2,,
14549,2,,
1456,1,,
14560,38695,,
14566,38694,,
14567,38694,,
14569,38695,,
14579,38694,,
14581,38694,,
14587,10,,
14592,16,,
1460,1,,
14602,12,,
1463,1,,
14641,8,,
14645,38693,,
14670,6,,
14671,6,,
14674,8,,
14676,8,,
14677,8,,
14678,8,,
14689,13,,
14691,13,,
14693,9,,
14696,9,,
1470,1,,
14706,3,,
14708,3,,
14714,2,,
14716,38695,,
14718,38697,,
1472,1,,
14732,10,,
14733,10,,
14736,10,,
14744,8,,
14748,9,,
14750,9,,
14751,9,,
14761,14761,,
14765,14765,,
14772,0,,
14773,0,,
14784,12,,
14785,12,,
14787,12,,
14793,12,,
14795,12,,
14803,0,,
14804,0,,
14814,16,,
14821,38693,,
14825,38693,,
14832,16,,
14834,16,,
14835,16,,
14850,10,,
14868,8,,
14871,8,,
14877,15,,
14885,38691,,
14888,3,,
14889,3,,
14892,3,,
14903,12,,
14906,12,,
14907,12,,
14920,12,,
14922,12,,
14923,12,,
1493,1,,
14932,2,,
14944,14944,,
14945,14945,,
14956,8,,
14972,38694,,
1499,1,,
14993,0,,
1501,11,,
15010,38691,,
15012,15012,,
15029,38694,,
1504,11,,
15045,16,,
15046,16,,
1505,11,,
15075,38694,,
15094,0,,
15105,0,,
15118,3,,
1512,11,,
15121,3,,
15143,38694,,
15146,10,,
15150,10,,
15153,12,,
15154,12,,
15158,12,,
15162,12,,
15163,12,,
15165,12,,
15168,12,,
15172,12,,
15173,12,,
15178,10,,
1518,11,,
15180,6,,
1519,11,,
15190,38694,,
152,0,,
15202,10,,
15203,10,,
15206,10,,
15221,10,,
15227,9,,
15278,9,,
1529,1,,
153,0,,
15300,38694,,
15313,10,,
15329,6,,
15330,6,,
15336,0,,
1535,8,,
15376,15376,,
1538,8,,
15393,9,,
15397,38691,,
1543,8,,
1544,8,,8
1545,8,,
1546,8,,
1548,11,,
155,0,,
15510,8,,
15513,38694,,
15514,38695,,
1552,11,,
15532,38697,,
15537,12,,
15552,12,,
1556,11,,
1558,11,,
1559,12,,
15597,6,,
15598,6,,
156,0,,
15612,0,,
15624,38695,,
15625,38695,,
15648,38694,,
15658,6,,
15661,6,,
1568,8,,
15695,38696,,
15700,38696,,
15715,10,,
15719,10,,
15727,0,,
15779,8,,
1579,11,,
158,38693,,
1582,1,,
15847,12,,
15850,12,,
15852,12,,
1587,11,,
15871,9,,
1588,11,,
1590,11,,
1591,11,,
1594,6,,
1596,6,,
15981,0,,
16,38693,,
16014,8,,
16015,8,,
16032,38697,,
16034,38697,,38697
16035,12,,
1605,2,,
16053,15,,
16058,10,,
16059,10,,
16066,9,,
16069,15,,
16071,15,,
16078,10,,
16085,3,,
16086,3,,
1609,1,,
16097,9,,
16098,9,,
161,10,,
1613,1,,
16136,9,,
16137,9,,
16140,9,,
16149,15,,
16154,15,,
16157,15,,
16163,9,,
16170,38697,,
16177,10,,
16179,10,,
16180,10,,
16185,10,,
16196,6,,
16197,6,,
16202,10,,
16204,15,,
16205,15,,
16208,3,,
16209,3,,
1621,15,,
16220,15,,
16234,8,,
16243,10,,
16251,3,,
16253,3,,
1627,11,,
16278,10,,
16280,10,,
16287,9,,
16296,10,,
16298,10,,
16305,10,,
16307,10,,
1631,11,,
16317,16,,
16319,16,,
1632,11,,
16322,10,,
16326,10,,
16341,3,,
16346,9,,
16350,16,,
16351,16,,
16356,10,,
16357,10,,
16368,15,,
1637,11,,
16375,38692,,
16379,38692,,
1638,11,,
1639,11,,
16397,15,,
1640,11,,
16400,0,,
16401,0,,
1641,11,,
16411,9,,
16416,9,,
1642,11,,
16420,10,,
16421,10,,
16424,10,,
16456,3,,
16458,3,,
16459,3,,
16466,3,,
16467,3,,
16484,1,,
16499,1,,
165,10,,
1650,11,,
16507,3,,
1651,11,,
16518,9,,
16519,9,,
16524,9,,
1653,11,,
16538,12,,
16539,12,,
16545,3,,
16546,3,,
16547,3,,
16548,3,,
1659,6,,
16590,0,,
16592,0,,
1660,6,,
16605,10,,
1661,6,,
1662,6,,
1663,6,,
16638,15,,
16662,3,,
1668,6,,
16683,9,,
16689,15,,
16700,10,,
16701,10,,
16704,10,,
16708,10,,
1674,38695,,
16744,15,,
1675,38697,,
16763,1,,
1677,38695,,
16787,3,,
16796,15,,
16798,15,,
1682,11,,
16829,3,,
16830,3,,
16832,3,,
16834,3,,
16847,16,,
16849,16,,
16858,15,,
16881,3,,
16882,3,,
16902,10,,
1691,11,,
16919,3,,
1692,11,,
16921,3,,
16957,10,,
16959,10,,
16961,10,,
16975,12,,
1698,8,,
16991,10,,
17003,15,,
17007,15,,
17014,10,,
17015,10,,
1708,1,,
17080,15,,
17087,15,,
171,15,,
17110,0,,
17111,9,,
17135,9,,
17140,10,,
17147,3,,
1717,1,,
17174,3,,
172,15,,
17216,0,,
17217,0,,
17232,6,,
1724,1,,
1725,1,,
17261,9,,
17268,0,,
17285,3,,
17286,3,,
17287,3,,
1729,6,,
17294,3,,
1732,6,,
17353,9,,
17362,9,,
17366,9,,
1738,6,,
1742,6,,
1743,6,,
17459,15,,
17495,3,,
175,8,,
1751,11,,
1755,11,,
1758,11,,
1759,11,,
176,8,,
1762,11,,
17621,14,,
17631,1,,
1772,11,,
17736,1,,
1774,38693,,
1775,38693,,
1790,3,,
1791,3,,
17981,8,,
1802,1,,
1804,1,,
18040,4,,
18048,1,,
1805,1,,
18055,38695,,
1806,1,,
18064,1,,
18079,8,,
18080,16,,
18091,1,,
18095,4,,
18098,16,,
18120,10,,
18129,8,,
18146,10,,
18154,14,,
18156,4,,
18180,8,,
18192,8,,
1820,11,,
18208,38693,,
1823,11,,
1824,11,,
1825,11,,
1828,11,,
1829,11,,
183,12,,
1834,11,,
1838,11,,
1841,11,,
1842,11,,
1846,11,,
185,38696,,
1854,11,,
1856,11,,
1857,11,,
18576,4,,
18588,8,,
18590,8,,
18592,4,,
18596,8,,
1860,11,,
18610,10,,
1862,1,,
18621,14,,
1865,1,,
1866,1,,
1867,1,,
187,38696,,
18733,16,,
18737,7,,
18740,8,,
18741,13,,
18742,13,,
18744,8,,
1875,1,,
18766,38693,,
18768,8,,
18778,14,,
18779,14,,
18780,1,,
18781,1,,
18783,8,,
18788,8,,
18794,9,,
18799,11,,
1880,1,,
18802,9,,
18803,9,,
18807,15,,
1881,1,,
18810,3,,
1882,1,,
18820,11,,
18821,14,,
18822,14,,
1883,11,,
18832,8,,
18833,16,,
18839,8,,
18851,4,,
18858,10,,
1886,11,,
18866,1,,
18868,1,,
18869,4,,
1887,11,,
18871,8,,
18875,4,,
1888,11,,
18885,5,,
18886,5,,
18888,8,,
1889,11,,
18890,1,,
18897,8,,
18898,8,,
18899,4,,
18906,4,,
18911,11,,
18913,9,,
18916,14,,
18918,1,,
18922,1,,
18929,8,,
18940,4,,
18941,4,,
18942,15,,
18944,4,,
18946,4,,
18947,4,,
18949,15,,
18952,8,,
18961,8,,
18964,4,,
1898,12,,
18982,1,,
18984,9,,
18994,14,,
18995,1,,
18996,16,,
18997,16,,
1900,12,,
19002,1,,
19003,1,,
19008,14,,
19009,5,,
19013,8,,
19022,1,,
19031,1,,
19036,8,,
19041,1,,
19042,1,,
19043,1,,
19045,8,,
19046,8,,
19048,1,,
19050,8,,
19052,14,,
19067,1,,
19068,8,,
19070,38692,,
19074,1,,
19075,8,,
19077,1,,
19078,1,,
19079,14,,
19080,14,,
19096,8,,
19097,8,,
191,38696,,
19107,8,,
19108,1,,
19114,8,,
19115,14,,
19116,14,,
19118,14,,
19122,5,,
19125,14,,
19127,14,,
19128,8,,
19129,8,,
19130,5,,
19131,5,,
19132,8,,
19133,8,,
19134,8,,
19136,8,,
19140,14,,
19142,1,,
19153,8,,
19157,8,,
19162,8,,
19164,1,,
19167,5,,
1917,6,,
19170,8,,
19171,8,,
19174,14,,
19178,1,,
1918,6,,
19181,8,,
19187,1,,
19190,14,,
19191,14,,
19197,8,,
19198,8,,
19199,8,,
19208,5,,
19211,8,,
19212,14,,
19220,8,,
19221,16,,
19230,2,,
19231,2,,
19233,14,,
19237,8,,
19239,8,,
19260,8,,
19263,9,,
19264,8,,
19266,8,,
19278,8,,
19279,8,,
19280,8,,
19281,8,,
19282,8,,
19290,1,,
19302,8,,
19310,9,,
19311,4,,
19312,8,,
19316,10,,
19319,8,,
1932,1,,
19326,11,,
19327,11,,
1933,1,,
19330,15,,
19333,11,,
19338,9,,
1935,1,,
19353,8,,
19356,9,,
19358,15,,
19364,8,,
19371,9,,
19372,9,,
19375,8,,
1938,1,,
19381,9,,
19396,8,,
1940,1,,
19400,5,,
19405,8,,
19412,9,,
19416,8,,
19417,8,,
19419,11,,
19424,9,,
19428,9,,
19431,8,,
19436,10,,
19438,8,,
19446,1,,
19448,14,,
1945,1,,
19452,8,,
195,10,,
19501,9,,
19505,1,,
19513,9,,
19531,8,,
19535,8,,
19540,4,,
19547,11,,
19563,9,,
19578,9,,
19579,9,,
19644,9,,
19653,9,,
19655,9,,
19667,13,,
19668,8,,
1967,12,,
19674,9,,
19682,9,,
19684,9,,
19686,9,,
19704,6,,
19710,6,,
1972,11,,
19731,12,,
19732,12,,
19733,6,,
19740,6,,
19752,6,,
19763,12,,
19764,12,,
19768,8,,
19783,5,,
19791,16,,
19792,16,,
19803,12,,
1981,1,,
19821,12,,
19827,2,,
19829,12,,
19830,12,,
19833,6,,
19839,12,,
1985,1,,
19865,14,,
19866,14,,
19867,5,,
19868,5,,
19869,9,,
19872,15,,
19875,9,,
19876,9,,
19879,4,,
19881,38693,,
19883,38693,,
19885,9,,
19895,9,,
19900,14,,
19902,8,,
19904,38691,,
19908,14,,
19909,14,,
19913,12,,
19914,38692,,
19916,3,,
19918,8,,
19919,8,,
1992,1,,
19926,8,,
19929,13,,
19935,12,,
1994,1,,
19943,9,,
19944,9,,
19949,16,,
1995,1,,
19956,9,,
19970,9,,
19973,16,,
19975,14,,
19979,1,,
1998,1,,
19987,10,,
19989,15,,
19991,9,,
19992,12,,
19999,15,,
2000,1,,
20003,9,,
20005,2,,
20006,2,,
20009,9,,
2001,1,,
20010,9,,
20011,12,,
20015,8,,
20017,12,,
20018,12,,
20019,8,,
2002,1,,
20022,8,,
20024,15,,
20025,1,,
20030,9,,
2004,13,,
20041,2,,
20042,2,,
20043,2,,
20048,38692,,
20056,3,,
20057,15,,
20066,15,,
20068,10,,
20071,1,,
20072,15,,
20075,1,,
20076,1,,
20080,10,,
20085,3,,
20086,8,,
20089,1,,
20102,38693,,
20103,15,,
20107,15,,
20117,5,,
20124,1,,
20136,13,,
20137,1,,
2014,1,,
20141,14,,
20146,0,,
20147,0,,
20154,4,,
2016,1,,
20173,1,,
20178,3,,
20181,38693,,
20182,4,,
20187,8,,
2019,1,,
20198,38692,,
20202,11,,
20204,38693,,
20207,38692,,
20208,15,,
20210,8,,
20212,8,,
20215,38693,,
20217,38696,,
20218,5,,
20237,9,,
20238,9,,
20241,9,,
20243,1,,
20248,9,,
2025,6,,
20263,8,,
20267,11,,
20270,3,,
20272,38692,,
20279,9,,
2028,1,,
20280,9,,
20281,9,,
20289,8,,
20290,3,,
20291,3,,
20295,13,,
20296,13,,
20299,7,,
20301,13,,
20306,1,,
20313,38692,,
20319,11,,
20323,11,,
20330,5,,
20332,4,,
20333,8,,
20334,8,,
20335,8,,
20338,8,,
20340,16,,
20344,1,,
20345,1,,
20361,5,,
20363,5,,
20371,38692,,
20376,38693,,
20387,5,,
20388,5,,
20393,8,,
20402,1,,
20405,12,,
20407,12,,
20409,14,,
2041,1,,
20410,14,,
20411,14,,
20417,11,,
20418,11,,
20420,14,,
2043,2,,
20431,4,,
20436,38693,,
20440,9,,
20441,38696,,
2046,2,,
20466,9,,
20467,1,,
20478,8,,
20479,8,,
2049,9,,
2050,9,,
20503,14,,
20504,13,,
20509,0,,
20520,1,,
20523,38691,,
20524,38691,,
20527,15,,
20531,38696,,
20536,0,,
20545,9,,
20553,9,,
20569,7,,
20572,38697,,
20575,16,,
20577,16,,
2058,11,,
20586,7,,
20589,12,,
20592,14,,
20594,7,,
20597,8,,
206,12,,
2060,11,,
20604,38697,,
20611,38692,,
20618,38697,,
2062,11,,
20630,12,,
20639,5,,
20641,14,,
20643,14,,
20644,38692,,
20647,16,,
2065,11,,
2066,11,,
20665,14,,
20667,14,,
20669,1,,
20670,5,,
20672,14,,
2068,11,,
20682,1,,
20683,9,,
20684,9,,
20688,1,,
20696,14,,
207,12,,
20702,0,,
20704,0,,
20705,16,,
20709,5,,
20712,5,,
20714,5,,
20717,14,,
20719,38692,,
2072,1,,
20721,38691,,38691
20723,4,,
20725,8,,
20726,8,,
20731,14,,
20733,38692,,
20737,5,,
20740,12,,
20742,3,,
20743,3,,
20744,14,,14
20747,12,,
2075,1,,
20752,5,,
20755,16,,
20756,16,,
20758,16,,
20759,16,,
20764,14,,
20766,8,,
20768,14,,
20772,13,,
20778,13,,
2078,1,,
20785,13,,
20786,13,,
20797,14,,
20798,14,,
20807,0,,
20809,14,,
20822,0,,
20823,0,,
20840,8,,
20843,11,,
2085,6,,
20855,11,,
20856,11,,
20858,8,,
20865,8,,
20867,8,,
2087,1,,
20872,8,,
2088,1,,
20885,10,,
20886,5,,
20887,16,,
2089,1,,
20890,8,,
20893,1,,
20895,16,,
20897,38692,,
20904,38692,,
2091,1,,
20910,14,,
20923,5,,
20924,5,,
20929,16,,
20938,16,,
20941,14,,
20942,1,,
20945,16,,
20958,4,,
20959,8,,
20964,8,,
20965,8,,
20971,16,,
20973,11,,
20982,8,,
2099,1,,
21,38693,,
21003,9,,
21004,9,,
21005,9,,
21009,8,,
21011,3,,
21021,8,,
21043,2,,
21058,15,,
21061,9,,
21064,9,,
21066,3,,
2107,3,,
21082,38692,,
21087,13,,
21105,9,,
21109,15,,
21123,0,,
21127,9,,
21131,6,,
21132,6,,
21140,6,,
21144,6,,
21145,6,,
21148,6,,
21154,13,,
21155,13,,
21156,13,,
21166,9,,
21167,9,,
21180,9,,
2119,11,,
21196,8,,
212,16,,
2120,11,,
21200,8,,
21201,8,,
21203,12,,
2121,11,,
21215,9,,
21239,9,,
21249,9,,
21254,7,,
21267,9,,
21268,9,,
2127,11,,
21272,9,,
21277,9,,
213,16,,
2130,11,,
21302,9,,
21304,9,,
2131,11,,
21311,9,,
21325,9,,
21330,9,,
21331,9,,
21336,9,,
21337,9,,
21338,9,,
21351,9,,
21355,9,,
21356,9,,
21361,9,,
21362,9,,
21365,9,,
21366,9,,
21367,9,,
21372,9,,
21377,9,,
21379,9,,
2138,6,,
21380,9,,
21386,4,,
2139,11,,
21391,9,,
21393,9,,
21395,9,,
2140,6,,
21402,12,,
21408,14,,
21413,9,,
21414,9,,
21416,2,,
21418,9,,
21425,16,,
21426,16,,
2143,11,,
21432,14,,
21442,5,,
21458,2,,
21459,0,,
21461,7,,
2147,6,,
2148,6,,
21482,16,,
21485,9,,
2149,6,,
21491,8,,
21499,8,,
2150,6,,
21533,14,,
21543,16,,
21547,13,,
21557,3,,
21578,9,,
21611,8,,
21612,8,,
21625,38696,,
21663,10,,
21664,8,,
21665,2,,
21683,7,,
21688,15,,
21700,9,,
21712,9,,
21752,15,,
21756,12,,
21783,1,,
21785,1,,
21790,9,,
21791,9,,
21815,8,,
21828,8,,
21833,7,,
21838,3,,
21875,5,,
21892,8,,
2190,12,,
21914,9,,
21918,9,,
21923,16,,
21924,0,,
21925,0,,
2193,12,,
21942,8,,
2196,13,,
21966,8,,
220,10,,
22001,9,,
22011,9,,
22016,9,,
22022,38696,,
22064,9,,
22066,9,,
22069,9,,
22070,9,,
22081,3,,
22094,15,,
22097,15,,
22140,1,,
22146,8,,
22147,9,,
2215,11,,
22158,0,,
22159,5,,
22160,4,,
22162,5,,
22169,4,,
22173,14,,
22175,14,,
22189,1,,
22197,4,,
22198,4,,
222,10,,
22206,8,,
22209,5,,
22215,2,,
22226,16,,
22227,4,,
22247,8,,
22253,3,,
22255,3,,
22262,1,,
22265,38696,,
22273,9,,
22276,9,,
22282,7,,
22296,10,,
22299,3,,
2230,11,,
22304,9,,
22306,2,,
2231,11,,
22312,2,,
22313,0,,
22323,4,,
22324,4,,
22342,14,,
22344,12,,
22345,5,,
22349,5,,
2235,11,,
2236,11,,
22361,4,,
22366,5,,
22383,4,,
22384,4,,
22388,4,,
22389,4,,
2239,11,,
22391,4,,
22394,4,,
22395,4,,
22396,9,,
224,13,,
22407,1,,
22408,5,,
2241,13,,
2243,13,,
22435,1,,
22437,8,,
22438,1,,
2245,13,,
22457,1,,
2246,13,,13
22464,38697,,
22466,16,,
22485,8,,
2249,13,,
22495,8,,
225,13,,
2250,13,,
22506,5,,
22507,14,,
22514,12,,
22525,12,,
22530,12,,
22531,12,,
22533,12,,
22545,12,,
22554,12,,
22558,6,,
22565,12,,
22567,6,,
22573,12,,
22591,12,,
226,13,,
22605,8,,
22616,12,,
22621,6,,
22625,6,,
22627,12,,
22628,9,,
22630,12,,
22631,12,,
22632,12,,
22634,12,,
2264,2,,
22643,12,,
2265,2,,
22653,12,,
22655,12,,
22683,6,,
22686,12,,
22694,4,,
22697,4,,
227,13,,
2272,11,,
2273,11,,
2274,11,,
2278,11,,
2279,11,,
2281,11,,
2287,11,,
2288,11,,
2290,11,,
2294,11,,
22953,9,,
23016,9,,
2306,11,,
23066,8,,
231,13,,
2310,11,,
23108,4,,
23113,8,,
23115,9,,
23138,13,,
23152,7,,
2316,11,,
23164,9,,
23170,15,,
23219,8,,
2322,11,,
2324,11,,
2327,11,,
233,3,,
2330,11,,
2332,1,,
23333,15,,
23349,10,,
23353,8,,
23366,15,,
2338,1,,
23386,11,,
23390,5,,
23407,9,,
23409,4,,
23411,5,,
23418,5,,
23424,5,,
23428,5,,
23430,8,,
23431,11,,
23434,3,,
23436,7,,
23440,8,,
23443,5,,
23446,8,,
23448,5,,
23455,9,,
23460,16,,
23462,5,,
23464,5,,
23468,11,,
23470,11,,
23474,4,,
23476,4,,
23480,9,,
23492,4,,
23495,5,,
235,9,,
23504,7,,
23510,15,,
23515,4,,
2352,1,,
23521,8,,
23522,5,,
23532,9,,
23534,5,,
23536,8,,
23539,9,,
23543,8,,
23554,8,,
2356,1,,
23563,15,,
23585,2,,
23591,9,,
23592,8,,
23594,8,,
23601,9,,
23607,2,,
23608,2,,
23609,9,,
23613,9,,
23615,9,,
23618,2,,
23625,9,,
23627,8,,
23642,9,,
23644,9,,
23651,9,,
23653,9,,
23656,9,,
23657,9,,
23664,9,,
23666,9,,
2367,11,,
23672,9,,
23674,9,,
23687,9,,
23691,8,,
23693,3,,
23699,9,,
23701,9,,
23702,2,,
23705,9,,
23706,9,,
23709,9,,
23715,9,,
23717,9,,
23718,11,,
23720,9,,
23724,9,,
23736,0,,
23737,3,,
23740,16,,
23750,16,,
23757,8,,
23759,9,,
23760,9,,
23767,0,,
23769,16,,
23771,9,,
23773,9,,
23775,5,,
23776,16,,
23777,16,,
23780,8,,
23781,8,,
23783,0,,
23792,5,,
23794,4,,
23796,4,,
23798,12,,
23800,12,,
23802,12,,
23808,8,,
23812,8,,
23818,15,,
23820,7,,
23821,9,,
23826,8,,
2383,11,,
23839,8,,
2384,11,,
2385,11,,
23850,3,,
23855,11,,
23866,8,,
2387,11,,
23876,5,,
23882,9,,
23884,9,,
23885,5,,
23888,5,,
23895,9,,
23898,9,,
239,6,,
2390,11,,
23907,11,,
2392,11,,
23921,2,,
23924,9,,
23938,9,,
23957,5,,
23964,3,,
23968,4,,
23986,5,,
2399,1,,
24002,5,,
2401,11,,
24011,9,,
2402,11,,
24020,2,,
24021,2,,
24024,9,,
24028,5,,
24033,4,,
24040,11,,
24045,7,,
24047,7,,
24048,5,,
24050,7,,
24053,5,,
2406,1,,
24074,9,,
2408,1,,
