bus,cluster,foreign,medoid_idx
12048,14,,
12063,38,,
12076,42,,
1210,28,,
12101,17,,
12126,13,,
12150,17,,
12163,44,,
1219,19,,
12193,31,,
12194,31,,
12220,35,,
12221,35,,
12222,35,,
12223,35,,
12225,35,,
12227,35,,
12228,35,,
12229,35,,
1223,19,,
12230,35,,
12249,15,,
12250,15,,
12252,15,,
12256,15,,
12259,15,,
1226,19,,
12260,15,,
1227,19,,
12305,3,,
12359,35,,
12360,35,,
12400,6,,
12407,14,,
12410,14,,
12426,6,,6
12427,6,,
12428,6,,
12458,18,,
12463,18,,
1247,27,,
1249,27,,
12538,3,,
12539,3,,
12569,3,,
12622,19,,
12624,19,,
12625,19,,
1263,42,,
12635,7,,
12637,7,,
1265,18,,
12650,7,,
12651,7,,
1266,18,,
12666,21,,
1267,18,,
1268,18,,
12697,7,,
12716,39,,
12720,39,,
12724,39,,
12732,29,,
12734,41,,
12737,13,,
12740,13,,
12749,22,,
12751,22,,
12752,37,,
12758,32,,
12760,32,,
12762,32,,
12766,33,,
12775,33,,
1278,5,,
12788,34,,34
12789,34,,
12790,34,,
12791,34,,
12794,12,,
12797,12,,
12798,12,,
12799,6,,
12805,18,,
12808,18,,
12817,12,,
12818,28,,
12821,28,,
12823,8,,
12824,37,,
1284,13,,
12844,20,,
12852,42,,
12857,11,,
1286,13,,
12860,11,,
12868,34,,
12869,34,,
12875,33,,
12876,33,,
12899,14,,
129,42,,
12900,14,,
12905,35,,
12907,14,,
12908,14,,
12911,14,,
12912,14,,
12923,5,,
12940,34,,
12942,34,,
12943,34,,
12945,34,,
12954,32,,
12956,32,,
12965,32,,
12976,29,,
12977,41,,
12978,41,,
12984,39,,
12985,41,,
12986,29,,
12989,5,,
12992,13,,
12994,13,,
12999,13,,
13001,13,,
13003,13,,
13009,37,,
13038,13,,
13039,13,,
13040,13,,
13045,11,,
13047,11,,
13052,11,,
13060,12,,
13061,12,,
13066,6,,
13067,6,,
13071,41,,
13093,32,,
13098,11,,
131,42,,
13100,11,,
13107,39,,
13118,6,,
13119,6,,
13127,12,,
13129,12,,
1313,27,,
13130,12,,
13131,12,,
13133,12,,
13136,11,,
13139,11,,
13158,13,,
13165,13,,
13169,11,,
13172,23,,
13175,23,,
13192,32,,
13199,33,,
132,42,,
13208,11,,
13210,11,,
13223,39,,
13243,11,,
13249,45,,
13255,36,,
13258,34,,
1326,43,,
13273,28,,
13274,28,,
13276,28,,
13281,34,,
13293,13,,
133,42,,
1330,6,,
13300,13,,
13308,13,,
13309,12,,
1332,6,,
13326,28,,
13331,28,,
13338,28,,
13355,36,,
13358,36,,
13359,36,,
13361,36,,
13369,18,,
134,42,,
13400,11,,
13402,11,,
13403,11,,
13409,5,,
13411,5,,
13413,5,,
13414,5,,
13415,7,,
13416,7,,
13417,7,,
13428,41,,
13431,41,,
13451,32,,
13473,13,,
13479,41,,
13481,41,,
13485,42,,
13495,36,,
135,42,,
1350,5,,
13517,11,,
13522,20,,
13532,6,,
13533,6,,
13534,6,,
13536,6,,
13537,6,,
13543,20,,
13550,14,,
13558,14,,
13559,14,,
1356,18,,
13569,7,,
13577,37,,
13591,34,,
1360,18,,
13611,23,,
13623,13,,
13624,13,,
1363,18,,
13631,34,,
1364,18,,
1365,18,,
13656,5,,
13659,5,,
1366,18,,
13660,5,,
13661,5,,
13662,5,,
13682,32,,
13683,32,,
13684,32,,
13685,32,,
13688,32,,
13689,32,,
13690,32,,
13692,32,,
13700,18,,
1371,40,,
1372,40,,
13725,29,,
13726,28,,
13734,12,,
13752,23,,
13758,25,,
13765,5,,
13766,5,,
13786,11,,
13787,11,,
13798,5,,
138,40,,
13812,5,,
13817,7,,
13831,11,,
13832,11,,
13835,11,,
13837,11,,
13870,11,,
13881,29,,
13890,5,,
13898,12,,
13926,11,,
1393,27,,
13931,13,,
13933,13,,
1394,27,,
13942,28,,
13943,28,,
13959,11,,
13975,11,,
13990,18,,
13996,5,,
14007,32,,
14008,25,,
14009,32,,
14010,32,,
14025,39,,
14032,24,,
14034,12,,
1405,32,,
14052,39,,
1406,32,,
14066,18,,
1407,32,,
1408,32,,
14108,11,,
1411,32,,
14111,33,,
14113,33,,
14114,11,,
14115,11,,
14142,33,,
14149,39,,
14188,13,,
14190,13,,
14194,13,,
1420,0,,
14201,13,,
1421,28,,
14229,11,,
14231,11,,
14232,11,,
14233,11,,
14234,11,,
14266,4,,
14267,4,,
143,22,,
14324,41,,
14340,39,,
14349,13,,
14353,13,,
14355,13,,
1438,0,,
1440,0,,
14405,42,,
14406,42,,
14420,20,,
14437,42,,
1446,33,,
1447,33,,
14470,13,,
14472,13,,
14497,8,,
14522,31,,
1454,33,,
1455,33,,
1458,33,,
14610,36,,
1463,12,,
14636,39,,
14638,28,,
14652,42,,
14654,37,,
14657,30,,
14660,30,,
14663,14,,
14664,14,,
14667,14,,
14674,18,,
14675,18,,
14676,18,,
14689,24,,
14721,6,,
14723,6,,
14727,35,,
14737,18,,
1474,18,,
14741,18,,
1475,18,,
14750,8,,
14760,7,,
14761,7,,
14769,30,,
14770,30,,
14773,0,,
14776,0,,
14780,30,,
14789,30,,
14791,30,,
14799,5,,
1480,18,,
14809,32,,
14812,14,,
1482,18,,
14829,24,,
1485,24,,
14856,20,,
1486,24,,
14860,28,,
14863,28,,
14886,27,,
14887,27,,
1489,24,,
14890,10,,
14891,10,,
14892,10,,
14897,10,,
14900,37,,
14901,37,,
14903,37,,
14908,29,,
14910,29,,
14916,38,,
14918,38,,
14920,22,,
14921,22,,
14932,18,,
14938,18,,
1494,42,,
14953,8,,
14969,28,,
1497,42,,
14970,28,,
14974,28,,
1498,14,,
14986,14,,
14988,10,,
14993,22,,
14995,22,,
14996,22,,
15014,41,,
15017,41,,
15022,14,,
15023,14,,
15025,14,,
1503,14,,
15032,37,,
15038,14,,
15041,42,,
15043,42,,
15050,41,,
15051,41,,
1507,14,,
15070,5,,
15077,18,,
15080,37,,
15083,37,,
15084,37,,
1509,28,,
15090,28,,
15093,28,,
15102,5,,
15103,5,,
15105,5,,
1511,28,,
15110,35,,
15111,21,,
15112,21,,
15114,21,,
15115,21,,
15117,21,,
1513,28,,
15134,0,,
15138,0,,
1514,28,,
15141,43,,
1515,28,,
1516,28,,
15170,20,,
15171,20,,
1518,28,,
15182,43,,
15185,16,,
15190,0,,
15192,18,,
15195,0,,
15199,42,,
1520,28,,
15202,42,,
15203,42,,
15219,14,,
15220,14,,
15223,14,,
15224,14,,
15233,8,,
15242,0,,0
15256,30,,
15257,30,,
15271,20,,
153,43,,
15317,16,,
15319,16,,
15324,18,,
15350,30,,
15369,5,,
15374,5,,
154,43,,
15427,5,,
1544,43,,
15445,41,,
15465,18,,
15468,18,,
1547,43,,
1549,33,,
15499,7,,
15503,37,,
15504,37,,
15508,28,,
15510,28,,
15517,42,,
15518,42,,
15519,42,,
1552,33,,
15521,42,,
15522,42,,
15523,42,,
15525,42,,
15530,42,,
15532,42,,
15547,43,,
15549,43,,
15557,30,,
15572,43,,
15573,43,,
15574,43,,
15585,43,,
15589,6,,
15628,0,,
1564,39,,
15642,18,,
1566,39,,
15660,30,,
1567,39,,
1568,39,,
15681,28,,
15696,27,,
15698,27,,
15701,41,,
1575,24,,
15758,30,,
15759,30,,
1576,24,,
15769,6,,
15774,16,,
158,43,,
15804,24,,
15805,24,,
1583,32,,
15840,18,,
15841,18,,
15891,6,,
15912,10,,
15915,30,,
15916,30,,
15937,45,,
15940,18,,
15941,18,,
15967,6,,
16,28,,
160,18,,
16004,3,,
16005,3,,
16027,41,,
1603,18,,
16055,24,,
16076,27,,
16077,3,,
161,18,,
16109,16,,
16115,16,,
16116,24,,
1613,24,,
16133,43,,
16134,43,,
1616,6,,
16193,29,,
16200,10,,
1629,6,,
16294,12,,
1637,33,,
16389,0,,
1640,33,,
16435,33,,
16436,33,,
16438,33,,
16439,33,,
16456,45,,
16459,45,,
16464,14,,
16466,14,,
16479,18,,
16483,0,,
16485,0,,
16491,6,,
16498,18,,
16506,28,,
16513,43,,
16514,43,,
16526,22,,
16527,22,,
16563,12,,
16565,12,,
16566,12,,
16576,18,,
16583,18,,
16585,18,,
1659,32,,
16590,37,,
16598,45,,
1660,32,,
16603,0,,
16605,0,,
16607,0,,
16608,0,,
16611,0,,
16615,7,,
16616,7,,
16628,27,,
16630,27,,
16633,28,,
16637,18,,
16638,18,,
16643,15,,
16647,15,,
16651,30,,
16653,30,,
16665,43,,
16680,20,,
16691,28,,
16703,15,,
16705,15,,
16724,43,,
16725,0,,
16739,6,,
16752,28,,
16755,28,,
16757,28,,
1676,19,,
16760,28,,
16771,5,,
16772,5,,
16775,5,,
16776,0,,
16777,0,,
16781,0,,
16795,39,,
1680,4,,
16803,5,,
16812,28,,
16813,28,,
16825,18,,
16829,7,,
16834,7,,
1684,4,,
16844,18,,
1685,4,,
16852,41,,
16855,41,,
1686,4,,
16860,12,,
16862,12,,
16867,30,,
16877,28,,
16878,28,,
16879,28,,
1689,1,,
1693,31,,
16930,19,,
16932,19,,
16941,1,,
1695,31,,
16954,18,,
1696,31,,
16967,12,,
16968,22,,
16969,12,,
1697,31,,
16978,35,,
16980,35,,
16996,24,,
1702,31,,
17024,41,,
17025,41,,
17072,43,,
1709,19,,
17095,18,,
171,18,,
1710,19,,
17101,18,,
17102,18,,
17120,39,,
17131,18,,
17154,28,,
17155,28,,
17156,28,,
17157,28,,
1718,1,,
17205,13,,
17226,19,,
1723,19,,
1724,1,,
17249,18,,
1726,1,,
17261,18,,
17265,18,,
1727,1,,
17297,5,,
17298,5,,
173,39,,
17300,18,,
1733,19,,
17343,0,,
1736,19,,
17397,43,,
174,39,,
1740,19,,
17401,28,,
17403,28,,
1743,19,,
17432,28,,
17443,7,,
17450,18,,
17454,18,,
17458,28,,
17460,28,,
175,39,,
17524,18,,
17539,14,,
1754,19,,
17546,14,,
17550,6,,
17552,6,,
17578,6,,
17579,6,,
17585,28,,
17591,15,,
17604,7,,
17607,7,,
17628,43,,
17680,39,,
17682,39,,
17695,17,,
1770,1,,
17719,24,,
17729,12,,
17738,39,,
1774,1,,
17773,18,,
17774,18,,
17777,18,,
17781,18,,
178,39,,
1780,1,,
1783,1,,
1785,1,,
17860,12,,
17862,12,,
1787,1,,
1789,1,,
1791,1,,
1797,19,,
1798,19,,
1801,19,,
18017,24,,
18036,12,,
18039,14,,
18042,14,,
18044,14,,
18063,39,,
18078,41,,
18087,31,,
18089,31,,
18098,12,,
18099,12,,
181,28,,
1810,19,,
18101,12,,
18102,12,,
18107,39,,
18113,13,,
18115,13,,
18116,13,,
18130,39,,
18133,12,,
18134,12,,
18146,31,,
1815,1,,
18150,31,,
18157,40,,
1816,1,,
18160,40,,
18172,8,,
18173,8,,
18175,8,,
18178,8,,
18190,12,,
18191,12,,
18195,12,,
18197,12,,
18199,12,,
18210,39,,
18214,39,,
18215,39,,
18216,39,,
18217,39,,
18225,31,,
18229,31,,
18230,31,,
1825,42,,
18253,12,,
18254,12,,
18255,12,,
1826,42,,
18262,24,,
18263,24,,
18278,18,,
18295,41,,
1830,31,,
18301,8,,
18306,31,,
18310,13,,
18311,13,,
18315,13,,
18318,13,,
18322,39,,
18323,39,,
18331,37,,
18333,37,,
18341,12,,
18344,42,,
18345,42,,
18346,22,,
18349,42,,
1836,31,,
18366,39,,
18371,39,,
18390,6,,
18392,6,,
18396,14,,
18397,14,,
18399,14,,
1840,19,,
18403,31,,
18411,39,,
18413,24,,
18427,39,,
1845,31,,
18451,12,,
18453,12,,
18458,40,,
18461,39,,
18462,39,,
1848,31,,
1849,31,,
185,28,,
1850,31,,
18504,39,,
18508,8,,
1851,31,,
18516,39,,
18544,15,,
18557,12,,
18558,12,,
1856,3,,
18560,12,,
18562,12,,
18563,12,,
18564,12,,
18567,12,,
1857,3,,
18571,12,,
18578,15,,
186,28,,
18600,13,,
1861,19,,
1862,19,,
18644,39,,
18645,39,,
18649,39,,
18653,8,,
1869,19,,
18694,39,,
18697,13,,
1870,19,,
18704,15,,
18706,15,,
18712,11,,
18714,15,,
18716,15,,
18722,15,,
18724,15,,
18728,39,,
18734,8,,
18737,8,,
18738,8,,
18756,8,,
18781,39,,
1881,44,,
18819,41,,
1882,44,,
18820,41,,
18822,41,,
1883,13,,
18836,15,,
18837,15,,
18839,15,,
18840,15,,
1885,44,,
18881,39,,
18883,39,,
18903,13,,
1892,19,,
1893,19,,
1895,19,,
18953,13,,
18976,39,,
18978,39,,
18981,39,,
18985,39,,
19,28,,
1905,26,,
19056,42,,
19058,42,,
19064,35,,
1907,3,,
19073,12,,
1908,3,,
19098,12,,
19099,12,,
1911,19,,
1912,19,,
19120,15,,
19122,15,,
19123,15,,
19124,15,,
1914,10,,
19140,12,,
19146,38,,
19147,38,,
1915,10,,
19152,38,,
19154,38,,
1916,10,,
19166,15,,
1917,10,,
19170,15,,
1918,10,,
19204,15,,
19206,15,,
19214,8,,
1926,10,,
19278,41,,
19279,41,,
1928,1,,
19280,41,,
19282,41,,
19284,41,,
1930,1,,
19301,39,,
19335,12,,
19336,12,,
19337,12,,
19338,12,,
19339,12,,
19340,12,,
19341,12,,
19345,12,,
1936,1,,
1937,1,,
1938,1,,
1939,1,,
19392,12,,
19393,12,,
19395,12,,
194,13,,
1940,1,,
1941,1,,
1944,17,,
1945,17,,
1947,44,,
1948,44,,
19497,30,,
19539,39,,
19566,37,,
1957,3,,
19577,39,,
19579,39,,
1958,3,,
19580,39,,
1960,3,,
1963,3,,
1966,3,,
19682,24,,
19683,39,,
1969,3,,
197,13,,
1970,7,,
1972,7,,
1974,45,,
19774,12,,
19776,12,,
19797,15,,
1987,13,,
1988,13,,
1994,31,,
1997,31,,
19972,20,,
1998,31,,
1999,31,,
2,6,,
200,18,,
2000,31,,
2002,44,,
2003,44,,
2004,44,,
2005,44,,
20050,9,,
20068,28,,
2007,44,,
20072,28,,
201,18,,
2010,44,,
20103,19,,
20116,28,,
2013,44,,
20142,1,,
2015,44,,
20150,36,,
20253,19,,
20268,19,,
2031,19,,
2034,19,,
2035,19,,
2038,19,,
2054,3,,
2055,3,,
2057,3,,
2059,3,,
2061,3,,
20623,1,,
20693,11,,
2070,19,,
20702,20,,
20704,20,,
2071,19,,
20715,5,,
20720,33,,
20734,20,,
2074,1,,
2075,1,,
20754,5,,
20765,11,,
20788,28,,
2080,1,,
20812,20,,
20813,20,,
20837,28,,
20838,36,,
2084,1,,
20880,20,,
20882,28,,
20884,11,,
209,33,,
2090,1,,
2096,1,,
2097,1,,
210,33,,
2106,1,,
2109,28,,
21141,28,,
2116,19,,
2117,19,,
2118,19,,
2123,19,,
213,42,,
2130,1,,
21309,11,,
21310,11,,
2132,18,,18
2133,18,,
21339,36,,
2137,19,,
2140,19,,
2141,19,,
21439,36,,
2144,19,,
21441,36,,
21445,19,,
21446,33,,
21447,33,,
21453,5,,
21461,20,,
21462,20,,
21487,29,,
21489,11,,
21491,44,,
21496,27,,
21530,27,,
21540,27,,
21550,27,,
2156,1,,
21563,33,,
21569,5,,
2157,1,,
21570,5,,
21576,14,,
21581,33,,
21596,,43775,
21606,25,,
21622,14,,
21624,14,,
2164,1,,
2165,1,,
2166,1,,
21675,10,,
21679,12,,
21686,39,,
21687,39,,
21698,25,,
217,28,,
21707,19,,
21714,11,,
21717,18,,
21719,19,,
2172,31,,
21726,11,,
2173,31,,
21738,41,,
2174,31,,
21740,19,,
21742,13,,
21743,13,,
21745,33,,
21748,33,,
21749,33,,
21755,14,,
21768,8,,
2177,31,,
21772,17,,
21774,10,,
21781,34,,
21786,33,,
21788,33,,
2179,31,,
21793,20,,
21795,33,,
218,28,,
21808,11,,
21810,19,,
21812,1,,
21813,11,,
21815,19,,
21817,33,,
21826,28,,
2184,31,,
21841,31,,
21849,8,,
21853,20,,
21857,32,,
21858,32,,
21859,20,,
21860,20,,
21861,20,,
21862,20,,
21870,36,,
21871,36,,
21881,11,,
21885,11,,
21893,11,,
21894,12,,
21897,36,,
219,16,,
2190,31,,
21911,20,,
21912,20,,
21913,18,,
21918,33,,
21919,33,,
21920,33,,
21921,33,,
21926,18,,
2193,31,,
21938,10,,
2194,31,,
21952,12,,
21956,19,,
21961,5,,
21962,5,,
21963,36,,
21964,36,,
21966,39,,
2197,31,,
21975,33,,
21978,25,,
21980,25,,
21981,31,,
21984,20,,
21989,19,,
2199,31,,
220,16,,
2200,19,,
22001,36,,
22003,19,,
22004,19,,
22005,10,,
22008,19,,
2201,19,,
22013,19,,
22017,19,,
22020,36,,
22021,36,,
22023,10,,
22027,10,,
22028,10,,
22032,19,,
22034,19,,
22037,10,,
22038,10,,
22042,10,,
22047,9,,
2205,19,,
22051,0,,
22052,5,,
22055,10,,
22056,10,,
22057,10,,
22059,10,,
2206,19,,
22060,10,,
22063,10,,
22064,36,,
22069,33,,
2207,19,,
22070,33,,
22072,39,,
22081,22,,
22089,20,,
22090,31,,
22100,20,,
22101,20,,
22104,36,,
22107,11,,
22109,28,,
22113,33,,
22114,25,,
22115,36,,
22119,10,,
22120,36,,
22123,36,,
22126,5,,
22128,19,,
22132,41,,
22133,25,,
22134,25,,
22135,10,,
22136,36,,
22138,11,,
22139,11,,
22142,36,,
22146,36,,
22147,19,,
2215,19,,
22152,19,,
22153,20,,
22157,20,,
22163,36,,
22167,36,,
22168,13,,
22172,19,,
22176,19,,
22177,19,,
22178,36,,
22179,36,,
2218,19,,
22189,33,,
2219,19,,
22196,32,,
22203,36,,
22206,20,,
22215,11,,
22221,11,,
22222,11,,
22223,11,,
22229,11,,
2223,1,,
22236,13,,
22238,11,,
2224,1,,
22241,13,,
22244,13,,
22245,20,,
22246,20,,
22252,20,,
22256,20,,
22258,20,,
2226,1,,
22267,20,,
22268,20,,
2227,1,,
22270,13,,
22276,20,,
22280,20,,
22283,20,,
22298,13,,
22300,13,,
22304,28,,
22308,33,,
22309,33,,
22313,37,,
22318,25,,
22319,20,,
22320,20,,
22323,17,,
22325,33,,
22327,33,,
22332,10,,
22334,33,,
22339,20,,
22340,20,,
22341,20,,
22344,17,,
22355,9,,
22356,44,,
22362,9,,
22376,33,,
2238,42,,
22382,20,,
22384,10,,
22386,37,,
22387,6,,
22388,6,,
22394,37,,
22397,12,,
224,28,,
2240,42,,
22406,8,,
22444,40,,
22445,31,,
22448,25,,
22473,28,,
22475,22,,
22478,11,,
22479,20,,
22485,36,,
22504,10,,
22553,33,,
2256,3,,
22560,19,,
2258,3,,
22581,20,,
22583,44,,
22588,33,,
22597,37,,
22613,22,,
22614,22,,
22635,20,,
2267,19,,
22695,15,,
22700,20,,
22718,8,,
2272,19,,
22724,20,,
22742,32,,
22746,32,,
22749,19,,
22754,38,,
22760,17,,
22769,42,,
22780,33,,
22800,38,,
22821,1,,
22823,1,,
22829,13,,
2283,19,,
22841,10,,
22856,28,,
22911,29,,
22947,13,,
22948,20,,
22952,8,,
2297,31,,
22981,28,,
22983,16,,
22986,11,,
22988,45,,
22989,45,,
22991,6,,
22994,34,,
22997,28,,
22998,34,,
23005,13,,
23008,33,,
23013,7,,
23019,45,,
23020,41,,
23024,32,,
23025,32,,
23028,25,,
23029,25,,
23032,36,,
23034,39,,
23036,19,,
23037,22,,
23041,0,,
23043,20,,
23050,38,,
23051,38,,
23058,12,,
23059,12,,
23060,37,,
23061,37,,
23062,12,,
23063,12,,
23066,18,,
2307,1,,
23076,33,,
23083,42,,
23089,19,,
23099,36,,
231,28,,
23100,36,,
23101,40,,
23106,12,,
23107,12,,
23109,37,,
23110,37,,
23116,20,,
23122,20,,
23123,28,,
23124,28,,
23125,20,,
23126,20,,
23127,14,,
23128,19,,
23144,19,,
23149,13,,
23150,18,,
23151,19,,
23155,15,,
23170,18,,
23173,1,,
23175,13,,
23177,13,,
23178,18,,
23187,8,,
23188,8,,
23189,8,,
23191,18,,
23195,28,,
23198,34,,
232,28,,
23203,22,,
23207,32,,
2322,19,,
23220,19,,
23224,13,,
23228,38,,
23232,36,,
23234,13,,
23236,19,,
23246,19,,
23251,15,,
23254,19,,
23255,19,,
23257,42,,
23258,38,,
23264,36,,
23270,36,,
23274,20,,
23276,19,,
23278,18,,
2328,19,,
23286,16,,
23289,11,,
23291,6,,
23292,6,,
23293,33,,
2330,19,,
23303,15,,
23304,39,,
23305,39,,
23306,38,,
2331,19,,
23312,45,,
23315,24,,
23319,28,,
23329,45,,
2333,19,,
23330,13,,
23332,28,,
23336,28,,
23340,33,,
2335,19,,
23350,19,,
23353,12,,
23358,38,,
2336,19,,
23361,22,,
23363,10,,
2337,19,,
23373,33,,
23374,6,,
23382,41,,
23388,45,,
23389,39,,
23396,8,,
23397,8,,
23398,22,,
23402,25,,
23404,25,,
2342,38,,38
23423,22,,
23427,20,,
23428,31,,
23430,33,,
23431,33,,
2344,19,,
23444,18,,
23446,5,,
23447,34,,
2345,19,,
23451,33,,
23453,19,,
23454,19,,
2346,19,,
23464,25,,
23467,8,,
23468,13,,
23473,2,,
23477,13,,
23482,39,,
23487,28,,
23489,33,,
2349,19,,
23490,33,,
23493,33,,
2350,19,,
23502,28,,
23504,17,,
23507,16,,
23517,34,,
23523,36,,
23528,42,,
2353,19,,
23530,42,,
23532,36,,
23535,11,,
23541,25,,
23542,25,,
23545,45,,
23546,34,,
2355,19,,
23552,33,,
23562,29,,
23567,36,,
23568,36,,
23570,12,,
23577,23,,
2358,19,,
23580,20,,
23581,20,,
23592,12,,
23593,12,,
23596,39,,
23597,19,,
23601,16,,
23604,8,,
23623,34,,
23624,11,,
23626,5,,
23637,45,,
23638,16,,
23641,31,,
23642,24,,
23646,35,,35
23649,33,,
23658,41,,
23668,45,,45
2367,31,,
23683,5,,
23696,36,,
23697,36,,
23700,36,,
23702,32,,
23704,5,,
23705,5,,
23714,45,,
23721,36,,
23725,0,,
23733,32,,
23736,12,,
23737,12,,
23745,34,,
23758,41,,
2376,3,,
23763,32,,
23765,32,,
23768,11,,
2377,19,,
23770,33,,
23773,16,,
23776,0,,
23780,36,,
23781,36,,
23784,36,,
23785,15,,
23786,15,,
23787,5,,
23789,36,,
2379,19,,
23791,36,,
23798,25,,
23799,5,,
23800,5,,
23805,25,,
23807,38,,
23812,36,,
23813,36,,
23814,36,,
23815,5,,
23816,5,,
23819,15,,
23821,10,,
23835,38,,
23837,38,,
23842,36,,
23843,23,,
23852,36,,
23862,36,,
23863,8,,
23877,34,,
23890,39,,
23892,39,,
23896,9,,
23899,20,,
23907,41,,
23912,9,,
23914,11,,
23917,33,,
23920,33,,
23924,20,,
23928,36,,
23939,20,,
2394,31,,
23949,31,,
23952,5,,
23955,33,,
23956,5,,
23965,45,,
2397,31,,
23970,28,,
23978,32,,
23979,36,,
2398,31,,
2399,31,,
24005,12,,
24010,24,,
24013,36,,
24014,19,,
24016,11,,
24019,25,,
24020,5,,
24023,39,,
24028,11,,
24029,11,,
24034,11,,
24035,11,,
24047,11,,
24049,13,,
24057,17,,
24069,20,,
24073,33,,
24078,20,,
24079,20,,
24082,8,,
24083,8,,
24089,33,,
24094,13,,
2410,19,,
24106,6,,
2412,19,,
24129,15,,
24135,11,,
24136,20,,
24137,20,,
24140,5,,
24150,38,,
24153,10,,
24156,45,,
24161,40,,
24168,12,,
24170,33,,
24172,20,,
24175,40,,
24179,40,,
24203,13,,
24204,13,,
24215,38,,
24226,12,,
24227,12,,
24238,12,,
2425,1,,
24262,33,,
24265,13,,
2427,1,,
24283,12,,
24284,11,,
24285,11,,
24297,12,,
24305,12,,
24306,12,,
24307,12,,
24308,12,,
2431,1,,
24314,12,,
24315,12,,
24317,12,,
24321,37,,
24323,12,,
24324,37,,
24327,37,,
24328,37,,
24329,8,,
2433,1,,
24330,12,,
24332,22,,
24334,37,,
24338,37,,
24340,12,,
24342,12,,
24343,12,,
24344,12,,
2435,1,,
24352,39,,
24353,39,,
24360,37,,
24362,9,,
24364,37,,
24368,12,,
24370,12,,
24373,12,,
24376,39,,
24377,20,,
2438,1,,
24382,8,,
24390,8,,
24391,11,,
24397,37,,
24398,12,,
24407,35,,
24411,37,,
2443,1,,
24440,36,,
24442,12,,
24443,1,,
24447,12,,
24448,12,,
24449,24,,
24451,5,,
24452,5,,
2446,1,,
24467,20,,
24473,33,,
24478,22,,
24480,8,,
24484,25,,
24487,8,,
2449,1,,
