time,AN1,AN2,AN3,AN4,AN5,AN6,AN7,BGA_AC,LS1,LS2
2019-01-02 05:00:00,0.007965,6.35295142369936E-05,0.0001997764182596,0.0001033299361029,4.15783943496887E-05,4.54695542856141E-05,0.0001160586883293,0.1,0,0
2019-01-02 06:00:00,0.010439,4.95841500875911E-05,0.0001879823143439,9.29320898319735E-05,3.50301360675412E-05,3.95293878989426E-05,8.7151706074301E-05,0.1,0,0
2019-01-02 07:00:00,0.015306,6.72439667711284E-05,0.000234488458322,0.0001111693901152,3.37254227990235E-05,4.95081717753248E-05,0.0001048957246161,0.1,0,0
2019-01-02 08:00:00,0.021156,0.0001590514678393,0.0003339875703755,0.0003966335715876,8.39472105606223E-05,0.0001163032092842,0.0004175171788044,0.1,0.00159634151333333,0
2019-01-02 09:00:00,0.02363,0.0004822308874874,0.0016234438772693,0.0008273275576918,0.0005326747926168,0.0005107510428774,0.0008820976813721,0.1,0,0
2019-01-02 10:00:00,0.020677,0.0002208565371094,0.0003517244151805,0.0004986523152298,0.0001208940507526,0.0003708410945817,0.0004903837389101,0.1,0,0
2019-01-02 11:00:00,0.020229,0.0003463396199755,0.0027581352530364,0.0008419070532465,0.0002088088102356,0.0003768340801664,0.0003098312676477,0.1,0,0.00137750302211468
2019-01-02 12:00:00,0.018244,0.0008946206209653,0.0021753284881694,0.0013287598800188,0.000366527328869,0.0008128666323196,0.0006038821111065,0.1,0.00636002551723333,0.00275500604422936
2019-01-02 13:00:00,0.01497,0.0009882584368226,0.0030212183836585,0.0010152816733331,0.0004262178512111,0.0003607530620788,0.0032737977367014,0.1,0,0.0180948599063052
2019-01-02 14:00:00,0.01433,0.000130669613508,0.0021638832554656,0.000652819698552,4.20054765141693E-05,0.0002066130143621,0.0023822376230672,0.1,0,0
2019-01-02 15:00:00,0.014368,0.0006857725931397,0.0042108564015061,0.000938060073294,4.64374560407405E-05,0.000415002866322,0.0014276061086243,0.1,0,0.00430518436251132
2019-01-02 16:00:00,0.015062,0.0006289829387057,0.0015574337716401,0.0003052221741104,6.95025764144476E-05,0.0001986471014384,0.0004562250057802,0.1,0.010858845535,0
2019-01-02 17:00:00,0.019417,0.0001667166604119,0.0003702671639611,0.0005623704314214,0.0003356546422186,0.0002265180956121,0.0001920173757952,0.1,0.014744623293,0
2019-01-02 18:00:00,0.024708,0.0011114527947155,0.0026627206979725,0.0018355364320463,0.0005751120484659,0.0007484280905328,0.0012457134107892,0.1,0,0
2019-01-02 19:00:00,0.026023,0.0011895599121876,0.0070168176133173,0.0012288415334564,0.001184013472045,0.0004986238752899,0.0042836067360763,0.1,0,0
2019-01-02 20:00:00,0.021456,0.0013388472069725,0.0025328782540492,0.001149168419049,0.0006127007391888,0.0009025888655807,0.0025180776342758,0.1,0,0
2019-01-02 21:00:00,0.016014,0.0003738960685487,0.0004286154916252,0.0009564205252737,0.0002114642207143,0.0004877495823083,0.0015908577884812,0.1,0,0
2019-01-02 22:00:00,0.013098,0.0002704751301746,0.000257901704563,0.0004448311781335,8.59579471190538E-05,0.0001930725657323,0.0015136223695373,0.1,0.0018325231,0
2019-01-02 23:00:00,0.010668,0.0001014520007721,0.0003960526244648,0.0003026703001946,3.02542668602924E-05,0.0002055266683419,0.0004112294776825,0.1,0,0
2019-01-03 00:00:00,0.00874,6.55503737709039E-05,0.0002142602876605,0.0002464352063809,3.89902704130972E-05,0.0001527202993015,0.0002385064717679,0.1,0,0
2019-01-03 01:00:00,0.007749,5.13958885282768E-05,0.0001685149444822,0.0001725702508383,3.76069918823457E-05,6.74242540003956E-05,0.0001610012193139,0.1,0,0
2019-01-03 02:00:00,0.007391,5.63426757188034E-05,0.0002295928809616,0.0001025407248685,2.97956971207279E-05,7.0856355532901E-05,9.24589782960082E-05,0.1,0,0
2019-01-03 03:00:00,0.007215,6.41203545553003E-05,0.0002040539398566,0.0001053382119738,4.11795587974982E-05,4.58053238280658E-05,0.0001160586883293,0.1,0,0
2019-01-03 04:00:00,0.007051,4.96325873714453E-05,0.0001837047807927,9.41888863242248E-05,3.57886061477821E-05,3.91327497432453E-05,8.9397784594705E-05,0.1,0.002118972413,0
2019-01-03 05:00:00,0.007965,6.23264428584353E-05,0.000234488458322,0.0001066099459677,3.29669527187826E-05,4.91392545111729E-05,0.0001026496519935,0.1,0,0
2019-01-03 06:00:00,0.010439,0.0002013655530461,0.0009010847066472,0.0001300240894921,7.33526918372736E-05,0.00012541618163,0.0001177134061176,0.1,0,0.00124035713242556
2019-01-03 07:00:00,0.015306,0.0004414477682399,0.0023904498603673,0.0006249098301077,0.0003132728795919,0.0002729068791994,0.0001982763195252,0.1,0.00864002126666667,0
2019-01-03 08:00:00,0.021156,0.0007588424491932,0.0005243575916181,0.0008783273725108,0.0001853557705676,0.0005488747161148,0.0015061312930571,0.1,0.00491120277166667,0
2019-01-03 09:00:00,0.02363,0.0006004769944349,0.0002666752465239,0.001127557351491,5.8125847399418E-05,0.0005414035947958,0.0024882503447065,0.1,0.00143524289333333,0
2019-01-03 10:00:00,0.020677,0.0001567575699194,0.0002363260331904,0.0004507957176897,3.7860745067374E-05,0.0002732463800791,0.0003216255492978,0.1,0,0
2019-01-03 11:00:00,0.020229,0.0001880206103089,0.0002163520565204,0.0010501061364281,3.85693607035911E-05,0.0003629424877154,0.000456266997706,0.1,0,0
2019-01-03 12:00:00,0.018244,0.0008086690254384,0.0001689275435049,0.0014190992085486,3.7977894532183E-05,0.0003935302148705,0.0011721160024459,0.1,0.00970453005433332,0
2019-01-03 13:00:00,0.01497,0.0007836159791221,0.000227088525033,0.0002193339917385,2.9877501226094E-05,0.0002518514714322,0.0039329837803369,0.1,0.00139647237999999,0.0115154417610889
2019-01-03 14:00:00,0.01433,0.0003505273363441,0.000206180519331,0.0002192253144679,4.0726849922633E-05,0.0003424802129261,0.0015624364263349,0.1,0,0
2019-01-03 15:00:00,0.014368,0.0003034551059793,0.0001815782013184,0.0007922502640405,3.61678433075643E-05,0.0003733370084033,0.0004906143642287,0.1,0,0
2019-01-03 16:00:00,0.015062,0.0001582382853623,0.000234488458322,0.0004987581170204,3.25877155590004E-05,0.0003042763573509,0.0004350972636987,0.1,0,0.000192790699016875
2019-01-03 17:00:00,0.019417,0.0001073278265474,0.0005894205903264,0.0006297338096031,4.15783943496887E-05,0.0001909807228123,0.0018297363606124,0.1,0,0
2019-01-03 18:00:00,0.024708,0.0008013729506309,0.0034505516529376,0.000517445500502,0.0001960143285113,0.0003725405408625,0.0006409958962678,0.1,0.01157140496,0
2019-01-03 19:00:00,0.026023,0.0010882496305678,0.0044206144526216,0.0005126219443901,0.000988375137611,0.0005176026605964,0.0010532419560115,0.1,0.00564422025866667,0
2019-01-03 20:00:00,0.021456,0.0011828516404494,0.0034405124247728,0.0003954925175794,0.000442273763183,0.0005153931855472,0.0010776613460784,0.1,0,0
2019-01-03 21:00:00,0.016014,0.0007172960907148,0.0036988167466062,0.0004831236995529,0.0008300768999715,0.0004245039520298,0.0009065236769105,0.1,0,0
2019-01-03 22:00:00,0.013098,0.0005884650714116,0.00089785477893,0.0003849856676796,0.0002877427579532,0.0002893703214213,0.0007268030468265,0.1,0.00474674009983333,0
2019-01-03 23:00:00,0.010668,0.0003466408158039,0.0001986192044164,0.0001198223006867,0.0001210027130918,0.0001265405718384,0.0004924245465064,0.1,0,0
2019-01-04 00:00:00,0.00874,0.0002327656697671,0.0002246189797189,0.0001014669822328,2.99508182058704E-05,8.13306110208053E-05,0.000340621776505,0.1,0,0
2019-01-04 01:00:00,0.007749,0.000122467538637,0.0002082957901373,0.0001048110553243,4.0282632412681E-05,4.69430413347137E-05,0.0003234365808505,0.1,0,0
2019-01-04 02:00:00,0.007391,5.02857579819306E-05,0.0001794629424662,9.27387601033245E-05,3.6545071028021E-05,3.89808033710337E-05,9.1584596701784E-05,0.1,0,0
2019-01-04 03:00:00,0.007215,6.10824336179418E-05,0.000234488458322,0.0001052911678846,3.22104878385437E-05,4.88381513954865E-05,0.0001004628398864,0.1,0,0.00238671553517692
2019-01-04 04:00:00,0.007051,6.1118698269639E-05,0.0001881825231932,0.0001002790649554,4.15783943496887E-05,4.34644104931612E-05,0.0001126912897406,0.1,0,0
2019-01-04 05:00:00,0.007965,4.88900416151714E-05,0.0001896971554974,9.1900251144267E-05,3.29698842109631E-05,3.93148509719951E-05,8.45337159184816E-05,0.1,0.00396631972916667,0
2019-01-04 06:00:00,0.010439,0.0001920812585795,0.0002445947017012,0.0001269194265798,0.0001494716270261,0.0001004197342175,0.0001060071659659,0.1,0,0.00208319822669696
2019-01-04 07:00:00,0.015306,0.0005626432752581,0.0022074282737438,0.0009002070769452,0.0004142387440061,0.0003525297488309,0.0012935320230345,0.1,0.004698126095,0.0120743860053142
2019-01-04 08:00:00,0.021156,0.0008104877838242,0.0008766878214669,0.0006137214781952,4.9762908551421E-05,0.0003067888899264,0.0022228828882931,0.1,0.004698126095,0.00071784254403215
2019-01-04 09:00:00,0.02363,0.0005100766428908,0.000220535570332,0.000791237036589,4.64420896212948E-05,0.000619096287731,0.0022125885440798,0.1,0,0
2019-01-04 10:00:00,0.020677,0.0001461116154434,0.000169646564395,0.0010136721454025,3.87196955925343E-05,0.0002361616013328,0.0002804523008643,0.1,0.001017852945,0
2019-01-04 11:00:00,0.020229,0.0005612527824869,0.0002221859903314,0.0004716363506337,3.00179584913489E-05,0.0003570264967191,0.0002437295596147,0.1,0.00810741718933333,0
2019-01-04 12:00:00,0.018244,0.0008356999151312,0.000210404079694,0.001518718858001,3.98445915970268E-05,0.0007203937917156,0.0023211422962344,0.1,0.00573905891733333,0
2019-01-04 13:00:00,0.01497,0.0006352777343241,0.0001773546409553,0.0010401856771856,3.69201409328308E-05,0.0001376624687309,0.0020399009482105,0.1,0.0008346392925,0.00506072912971582
2019-01-04 14:00:00,0.01433,0.0002061081388452,0.000234488458322,0.0003691684587652,3.18354200533957E-05,0.0001801804635705,0.002441506631399,0.1,0,0
2019-01-04 15:00:00,0.014368,0.0001105516325258,0.000190344785938,0.0008407704271247,4.15783943496887E-05,0.0003087375242485,0.0009863994915337,0.1,0.00855030428,0
2019-01-04 16:00:00,0.015062,0.000145135289306,0.0001875348807984,0.0006475582226989,3.33534412413627E-05,0.0002675781335887,0.0001444245527197,0.1,0.00351348026,0
2019-01-04 17:00:00,0.019417,0.0005225681676212,0.000234488458322,0.000716553127116,3.36504100898586E-05,0.0005534295088828,0.0007665271255898,0.1,0.002108088156,0
2019-01-04 18:00:00,0.024708,0.0009272590776205,0.003775674757749,0.000517433628121,0.0001088790619137,0.0003456667498721,0.0003822481838732,0.1,0,0.000868930323163508
2019-01-04 19:00:00,0.026023,0.001198266670128,0.0024323367840532,0.0003033251334525,0.0009683386704724,0.0006258663477863,0.0005278193992603,0.1,0,0
2019-01-04 20:00:00,0.021456,0.0008487722955825,0.0036749198336562,0.0003757754652508,0.0010291313830026,0.0006094187078925,0.0004371707683789,0.1,0,0
2019-01-04 21:00:00,0.016014,0.0007411409703676,0.0043133878145334,0.0006848559162111,0.0006572385967752,0.0005240875952598,0.0008212684606761,0.1,0.00596198065,0
2019-01-04 22:00:00,0.013098,0.0001682241286327,0.0013343921239756,0.0004116622859326,0.0001863851291783,0.0003553312098249,0.0007225995606849,0.1,0,3.81894754877333E-05
2019-01-04 23:00:00,0.010668,7.37990287973766E-05,0.0002529730619006,0.0001213216915554,3.9412723236347E-05,0.0002218644408517,0.0002299516076965,0.1,0,0
2019-01-05 00:00:00,0.009429,5.95069793049855E-05,0.0001752628840495,9.29489479955535E-05,3.72941298101554E-05,0.0001252047350103,9.37636827663257E-05,0.1,0,0
2019-01-05 01:00:00,0.008981,6.82658296954989E-05,0.000234488458322,0.0001036870513253,3.14614311760711E-05,0.0001026254299045,9.82837538218882E-05,0.1,0,0
2019-01-05 02:00:00,0.00807,6.48637866682844E-05,0.0001925070486829,0.0001030833019415,4.15783943496887E-05,5.77023804535243E-05,0.0001147359544605,0.1,0,0
2019-01-05 03:00:00,0.007375,4.83590717381352E-05,0.0001853726180535,9.24089443008022E-05,3.37368456561173E-05,3.92446049465826E-05,8.4775075128246E-05,0.1,0,0
2019-01-05 04:00:00,0.007249,6.26294856852986E-05,0.000234488458322,0.0001070001380317,3.3267005675104E-05,4.91714382518847E-05,0.0001037211538317,0.1,0,0
2019-01-05 05:00:00,0.007644,5.94173576676164E-05,0.0001817723254827,9.91927994275112E-05,4.15783943496887E-05,4.22024222648627E-05,0.0001097567854437,0.1,0,0
2019-01-05 06:00:00,0.008462,0.0001077630310688,0.0004673909297529,0.0001783760546319,0.0001462230504072,0.0001169799656987,0.0005414380413609,0.1,0,0.00230806442257165
2019-01-05 07:00:00,0.01211,0.0003738261257186,0.0031445368976649,0.0005423783297194,0.0002193457504675,0.0004448685035075,0.0009786747700908,0.1,0.00716783929533333,0.00467448733941215
2019-01-05 08:00:00,0.018237,0.000804384875148,0.000918419436258,0.0008764866771499,5.61311948342366E-05,0.0004542268323312,0.0020626326403137,0.1,0.00216819318433333,0
2019-01-05 09:00:00,0.024016,0.0007671330212947,0.000286921707103,0.0007897709474844,4.68028009375069E-05,0.0004708881196446,0.0019510652833412,0.1,0,0.00266088236228125
2019-01-05 10:00:00,0.024084,0.0002020957792882,0.0002145875935056,0.0003790933194326,4.18816925081275E-05,0.0003229158060373,0.0012116512590887,0.1,0,0
2019-01-05 11:00:00,0.023546,0.0001718441732033,0.0001731711271438,0.0006713908720636,3.76650282206693E-05,0.0002544378707039,0.0009323427663845,0.1,0.00363503127166667,0.00106149773340286
2019-01-05 12:00:00,0.020134,0.0012332545747885,0.000234488458322,0.001549368653231,3.10905306458954E-05,0.0008962001341318,0.0031305182660541,0.1,0.00575434643999997,0.00106149773340286
2019-01-05 13:00:00,0.015384,0.0001497031362108,0.0001946623540866,0.0003262120894557,4.15783943496887E-05,0.0003819042651956,0.0019460237987783,0.1,0.00510977050266666,0
2019-01-05 14:00:00,0.012752,0.0004003122521357,0.0001832173126498,0.0007565185075919,3.41202479512101E-05,0.0004779050214742,0.0010377827936463,0.1,0,0
2019-01-05 15:00:00,0.011483,0.0006967603098803,0.000234488458322,0.000376996732805,3.28836033800112E-05,0.000540565289088,0.0004965843893543,0.1,0,0
2019-01-05 16:00:00,0.011764,0.0002061848652586,0.0001839815921203,0.0003001312777343,4.15783943496887E-05,0.0001398320927365,0.0003347220996507,0.1,0,0.00268451499470469
2019-01-05 17:00:00,0.015658,0.0003866683893966,0.0002037771285291,0.0003800926898927,8.03059623659092E-05,0.0003604076395021,0.0010546028718646,0.1,0,0
2019-01-05 18:00:00,0.020581,0.001246142723043,0.0022958202655303,0.0010441976069902,0.0001944362827423,0.0006138425356651,0.003528699106643,0.1,0.00434669124999998,0.00347024520020158
2019-01-05 19:00:00,0.024028,0.0010338185358862,0.0050144112344663,0.0003574366763972,0.0012949650459389,0.0006506900846064,0.001896281956329,0.1,0,0
2019-01-05 20:00:00,0.020671,0.0011173887441768,0.0052659194532828,0.0006998482636713,0.0010977376095802,0.0006907351828455,0.0013945360043766,0.1,0.00377856529233333,0
2019-01-05 21:00:00,0.01552,0.0008407326991822,0.0010533795186585,0.0007747429123172,0.0002956775505665,0.0005154862399892,0.0006116217420422,0.1,0,0
2019-01-05 22:00:00,0.012712,0.000407982578824,0.0005964818851939,0.0004965319044558,0.0002052330087166,0.0002673365696974,0.000829902094995,0.1,0,0
2019-01-05 23:00:00,0.009936,0.0002880508375153,0.0003559201222704,0.0002776061029933,8.26907937847527E-05,0.0001458301919445,0.0008073290285712,0.1,0.0003013546725,0
2019-01-06 00:00:00,0.008255,0.0002393308109353,0.000196801114885,0.0002045282770491,4.15783943496887E-05,7.21291814131594E-05,0.000827245280001,0.1,0,0
2019-01-06 01:00:00,0.00774,0.000119238564777,0.0001810785518513,9.091690972165E-05,3.45025713384795E-05,4.28600250383418E-05,0.0003586660844986,0.1,0,0
2019-01-06 02:00:00,0.007375,0.0001071697308996,0.000234488458322,0.0001055845330078,3.25012799927418E-05,5.1716236697823E-05,0.0001014724979979,0.1,0,0
2019-01-06 03:00:00,0.00715,6.06120702803206E-05,0.000186190870712,9.95961560744265E-05,4.15783943496887E-05,4.31347728442145E-05,0.0001118207711677,0.1,0,0
2019-01-06 04:00:00,0.007131,5.04266464914335E-05,0.0002015678499373,9.3980945452099E-05,3.26082444829108E-05,4.22512797445991E-05,8.40969527076932E-05,0.1,0,0
2019-01-06 05:00:00,0.008141,6.50406697017252E-05,0.0002288965013159,0.000106820297039,3.61473165033157E-05,4.86517933380559E-05,0.0001121883892466,0.1,0,0
2019-01-06 06:00:00,0.011279,0.0001015208462082,0.0018005834264033,0.0001390439104414,0.0003128686177057,5.08159758971375E-05,0.0001020840467023,0.1,0,0.0009118639087634
2019-01-06 07:00:00,0.0164,0.0004140933076988,0.0017859159166667,0.0004663522237595,0.0001444495718262,0.0003838922584787,0.0009539095364098,0.1,0,0.00144999096166817
2019-01-06 08:00:00,0.022283,0.0010021006611286,0.0003127827181158,0.0013533148217573,0.000101262549228,0.0004141548358905,0.0025560462618108,0.1,0,0.00398747514458746
2019-01-06 09:00:00,0.024822,0.0004078783939238,0.0002629992121768,0.0010037042142771,5.50765274623715E-05,0.0004116788093099,0.0014898396525574,0.1,0,0
2019-01-06 10:00:00,0.021551,0.000402671360585,0.0003285000691207,0.0005875730618199,3.69888264517146E-05,0.000294582820669,0.0004199651193538,0.1,0,0
2019-01-06 11:00:00,0.020677,0.0001184838497651,0.0002236179354724,0.0001983798126128,4.15783943496887E-05,0.0003883009054647,0.0004764000973282,0.1,0,0
2019-01-06 12:00:00,0.018488,0.000902560996063,0.0001789397790986,0.0012386017243759,0.0000348818063785,0.0006522414174704,0.0041300400928703,0.1,0,0
2019-01-06 13:00:00,0.015652,0.0004723688133797,0.000234488458322,0.0009446001675343,3.21220449526214E-05,0.0002714547382391,0.0016211129238749,0.1,0.00244447757166666,0
2019-01-06 14:00:00,0.014534,0.0002380217481772,0.0001884001373496,0.0002456571376319,4.15783943496887E-05,0.0002125228859932,0.0001592280630629,0.1,0.00453974406166664,0
2019-01-06 15:00:00,0.013432,0.000400244257602,0.0001993585832997,0.0003365174969801,3.29999834076102E-05,0.000261629053336,0.0003892415144862,0.1,0,0
2019-01-06 16:00:00,0.014312,0.0002231714577222,0.0002309647682295,0.000379843122918,3.57555775786163E-05,0.0003641338123092,0.0004870065028871,0.1,0,0.0004270162245938
2019-01-06 17:00:00,0.018725,0.000277634413973,0.0005605083668039,0.0005121263562782,4.0573271951234E-05,0.0004066530237833,0.0017582847868621,0.1,0,0
2019-01-06 18:00:00,0.023611,0.0003880441990358,0.0041409260851532,0.0010550968761279,0.0005930754525123,0.0005023238640069,0.000233015154597,0.1,0,0
2019-01-06 19:00:00,0.025739,0.0011776932267307,0.0032676585978133,0.0003534556271319,0.0007163496205562,0.000607455588799,0.0007550351150329,0.1,0,0
2019-01-06 20:00:00,0.021363,0.0008040168801014,0.0057542986013829,0.0004826057779575,0.0011456437283657,0.0005498044531572,0.000600039189344,0.1,0.000799258560499992,0
2019-01-06 21:00:00,0.015785,0.0007049916091982,0.0024106952928857,0.0006199283872054,0.0005349702675755,0.0005399435888642,0.000560757724352,0.1,0,0
2019-01-06 22:00:00,0.013058,0.0003301377959254,0.001178812490586,0.0005566695716255,0.0002372824637334,0.0002490781823475,0.0005798760348267,0.1,0.000942645717,0
2019-01-06 23:00:00,0.010275,9.46380280417425E-05,0.0001768088602517,0.0002694564587711,6.55832243606866E-05,0.000167154443221,0.0006141023324934,0.1,0,0
2019-01-07 00:00:00,0.00874,6.03964374197965E-05,0.000234488458322,0.0001604468893841,3.17428099125009E-05,8.5569726115796E-05,0.0002462504906239,0.1,0,0
2019-01-07 01:00:00,0.007749,6.17995316509837E-05,0.0001905937439924,0.0001023844897151,4.15783943496887E-05,7.46739979554917E-05,0.0001138667215954,0.1,0.00148221192666666,0
2019-01-07 02:00:00,0.007391,4.99142394563624E-05,0.0001971649766569,9.44925273194633E-05,3.33917202126478E-05,5.44072205985445E-05,8.4427639123769E-05,0.1,0,0
2019-01-07 03:00:00,0.007215,6.43656170544315E-05,0.0002330330112347,0.0001079438203213,3.53638386539169E-05,4.893125455855E-05,0.0001098117641983,0.1,0,0
2019-01-07 04:00:00,0.007051,5.6175110404763E-05,0.0001712047219214,9.61801430576123E-05,4.09400073460991E-05,4.06735915708086E-05,0.0001041677898633,0.1,0,0.000571161813738958
2019-01-07 05:00:00,0.007965,5.09959728220035E-05,0.0002081303919023,9.6096482904826E-05,3.03172420104602E-05,4.33444467132822E-05,8.30542259545521E-05,0.1,0,0
2019-01-07 06:00:00,0.010439,0.000166542336839,0.0004222069914103,0.0002243393469921,0.0001948304889533,9.51006277207821E-05,0.0001160101617049,0.1,0,0
2019-01-07 07:00:00,0.015306,0.0003097743701078,0.0019237630804865,0.0007072371008455,0.0002871474212794,0.0003635637828584,0.0007514227242251,0.1,0,0
2019-01-07 08:00:00,0.021156,0.0003738925062389,0.0003904937566689,0.0004081019564509,8.44706059150494E-05,0.00044514878881,0.0015911137033192,0.1,0,0
2019-01-07 09:00:00,0.02363,0.0007017424787424,0.0002971976761355,0.0008357099702633,4.89760350039216E-05,0.0003432128245567,0.0021884778182588,0.1,0,0
2019-01-07 10:00:00,0.020677,0.0005498458933073,0.0002311788917611,0.0009979818589445,3.56390428157106E-05,0.000410860523782,0.0021985981554805,0.1,0.000353507501499992,0
2019-01-07 11:00:00,0.020229,0.0001871702312394,0.000234488458322,0.0013963432941711,3.13648085155107E-05,0.0003889395320811,0.0010764583953576,0.1,0.0131255150641667,0
2019-01-07 12:00:00,0.018244,0.0004376802491075,0.0001927577520497,0.0008046359623353,4.15783943496887E-05,0.0004660315562824,0.0022849431801456,0.1,0,0
2019-01-07 13:00:00,0.01497,0.0004936943988219,0.0001950009685996,0.0004889410603949,3.37808349961183E-05,0.0001041483528219,0.0011059764544977,0.1,0,0
2019-01-07 14:00:00,0.01433,0.0007047075563529,0.000234488458322,0.0004884956255953,3.49747238704464E-05,0.0003652950551281,0.0002799815666573,0.1,0,0
2019-01-07 15:00:00,0.014368,0.0005733130685089,0.0001720290592649,0.0002388204676097,4.13067385016406E-05,0.0005857828044542,0.0003311045896025,0.1,0.00246780720433332,0
2019-01-07 16:00:00,0.015062,0.0001478333591327,0.0002058506074715,0.0004707402240218,3.0355828332697E-05,0.0002539939063018,0.0001603005911084,0.1,0.0001017319773,0
2019-01-07 17:00:00,0.019417,0.0005636687815306,0.0002250463899886,0.0006916934550517,0.000102024109775,0.0003812023394811,0.0010150099588921,0.1,0,0
2019-01-07 18:00:00,0.024708,0.0011263301891146,0.0015160940631612,0.0006381042439478,0.0006605396392614,0.0004825321162964,0.0017263858327081,0.1,0,0
