,IES,NA_Sp,KWK1_AC,KWK1_W,KWK2_AC,KWK2_W,KWK3_AC,KWK3_W,W_laden,W_entladen,TA,Abw
3797,1.8212902055786454e-08,0.5884848555457253,4.6637418860129287e-07,8.880410486005223e-08,1.1891170713576695,0.278352698167927,0.4975145295203448,0.12709596023695538,0.00014883434755641665,4.317242717395082e-08,0.5727800824179371,1.4244570337061245e-08
3798,2.0289055788730013e-08,0.6108444191894666,4.720746502595574e-07,8.986912083783133e-08,1.2421105528348386,0.30047867586301946,0.49778371744686056,0.12716472909719925,0.00014144970333703575,4.4056052975202926e-08,0.5258070517306924,1.4172395562503099e-08
3799,7.990348478816416e-08,0.6021242134130932,4.6627747662952856e-07,8.903285859843651e-08,1.2214225465973811,0.2918730925389592,0.4977016654555717,0.12714376722793694,0.0001432364835797112,4.403498469484716e-08,0.5436959478445621,1.4220987544483814e-08
3800,0.006131305719133649,0.5919757262491684,4.6972480882701007e-07,8.884507941944557e-08,1.2118831013907168,0.287761153046291,0.49767355901318155,0.1271365858612248,0.00014397358999267915,4.388352899017595e-08,0.5515256201526345,1.4235582674726661e-08
3801,0.014439398983078711,0.6013454048634055,4.669524491518473e-07,9.002062333643949e-08,1.2537716568889783,0.3049155794729816,0.49789609717558025,0.1271934385948309,0.00013994803883804837,4.442867946856705e-08,0.510665353351004,1.4116475949499815e-08
3802,0.00832408316465813,0.5958323270189049,4.6752401594574167e-07,8.89466757442945e-08,1.2261967455664953,0.29385129931320364,0.497772590943931,0.12716188489086777,0.00014245825455745862,4.402183164754802e-08,0.5356561026395917,1.4146019075108796e-08
3803,0.008978505660772445,0.5997346693334562,4.7555131588161714e-07,8.927820172445597e-08,1.2369870013998137,0.298360171947195,0.4978380028097863,0.1271785963114672,0.00014161306206723909,4.411549293244958e-08,0.5236326905158053,1.4162300618818522e-08
3804,0.011620548705865664,0.6075550187324366,4.704956733103671e-07,9.014032254744867e-08,1.2617730589560185,0.30843841582390497,0.49797550403838375,0.12721372804408082,0.00013947974379860834,4.438210604571884e-08,0.49569302148874844,1.4090126573906561e-08
3805,0.004134790268534709,0.5938599168790057,4.618632918340637e-07,8.845593807754921e-08,1.2115573448932961,0.2881789443549896,0.4977380019242974,0.12715304412053888,0.00014340311399450755,4.359712269913175e-08,0.5443874511644349,1.420595601647646e-08
3806,0.0036441637217191915,0.6013875361586821,4.660182717497463e-07,8.875438345567773e-08,1.228237763282349,0.2949220926312748,0.49782011968223605,0.12717402710906398,0.0001403471570940116,4.407120674995088e-08,0.5278060353971636,1.4190845970893283e-08
3807,0.0069888200390780765,0.5928444705581555,4.676237999046151e-07,8.882342867314603e-08,1.2159523024851668,0.28947694680520175,0.497718777905684,0.12714813576066744,0.0001366013323714319,4.450078623062654e-08,0.5389588898087131,1.413431574998934e-08
3808,0.007827280539506183,0.6820659137154241,5.047824398474177e-07,9.993188255638102e-08,1.4291020367765999,0.37279571695006,0.49913193323794847,0.12750915156962447,0.00011173783161588971,4.9664225180710015e-08,0.2209486961979248,1.3730275697548357e-08
3809,0.011573680583078397,0.6018261653376336,4.7336690367494327e-07,8.996475076690987e-08,1.2481291310856333,0.3023660455278749,0.49785635994829813,0.1271832826052459,0.00013310053775919718,4.530084447740199e-08,0.506595481417176,1.4121232940741492e-08
3810,0.01941036210404286,0.5786948615923527,4.6041637480342956e-07,8.869959244179543e-08,1.211855291412777,0.2874835350349852,0.49769949874262487,0.12714321391523217,0.00013874103661126548,4.415373786792008e-08,0.5459933882215274,1.427150893505808e-08
3811,0.024505675863446836,0.6101388140189783,4.796416772645529e-07,9.222810260505485e-08,1.2984316237404125,0.3227427237567581,0.4981658382271535,0.12726234818061272,0.0001329552688665646,4.5585256401126094e-08,0.4481661922733656,1.4087239589028094e-08
3812,0.026341748644253867,0.5966342072452427,4.721875388469243e-07,9.169647083774208e-08,1.2706858341641467,0.312477464626546,0.49812556186113954,0.12725206145357462,0.00013668938790959223,4.483228896243797e-08,0.484782623212667,1.4169023900576656e-08
3813,0.020753272158633825,0.5713269423495451,4.798084787260848e-07,8.96201861066026e-08,1.1973690130586285,0.2829731172807176,0.4978553551387459,0.1271830317586138,0.00014706766208650953,4.327533172060185e-08,0.5601183734147314,1.4390690569803524e-08
3814,0.015557266729942964,0.5672696947565671,4.66429125989265e-07,8.948623960214065e-08,1.175378317178201,0.27435355402086914,0.4978102081398114,0.12717149466647,0.00015282533432002911,4.241864736437603e-08,0.5769942659754553,1.4414782712973073e-08
3815,0.011654983385132303,0.5638105826592874,4.6528423269798225e-07,8.940415264905122e-08,1.1579091384166267,0.26723987171368313,0.4977461572319886,0.1271551332821334,0.00015651913921818625,4.1842227578453796e-08,0.5888493181453416,1.4461412668251885e-08
3816,0.00892809659216166,0.5733772016080072,4.7375880773969925e-07,8.960133094545905e-08,1.1741475292152863,0.27437216668774206,0.4977977542047809,0.12716831803182752,0.00015485527242373713,4.2125852812062856e-08,0.5780228513659578,1.4444980429966697e-08
3817,0.007900278867451581,0.5672821637268178,4.674156970363441e-07,8.933644659090796e-08,1.1573015572382144,0.26699500520615743,0.49767260321995505,0.12713634622855569,0.00015728626342537545,4.186272716912205e-08,0.5893256383109062,1.445637859542966e-08
3818,0.007265811215473971,0.5676506422203857,4.7168802197461446e-07,8.899528005115403e-08,1.1567454457495738,0.26655129802552685,0.497587298806097,0.1271145502533044,0.00015700813147476127,4.187736597315511e-08,0.5894026679935792,1.4396432844437636e-08
3819,0.006072992613581629,0.5695788632759181,4.750440671941192e-07,8.857118014453264e-08,1.158605212114859,0.26658639290829983,0.4974670467900856,0.12708383145743282,0.00015604647870422458,4.1890444689230904e-08,0.5894123079443904,1.4392672881947384e-08
3820,0.002144321923885121,0.5788174185091143,4.623544691551018e-07,8.856922593153499e-08,1.1712162810747795,0.27191922726210527,0.4975018602006708,0.12709272576452124,0.00015246150710457383,4.244348506194384e-08,0.5800103219056697,1.4307999213550249e-08
3821,1.751172349660969e-08,0.5955802907635555,4.646810936037582e-07,8.890682963459816e-08,1.2058795768583954,0.28632441229990546,0.49765972103545797,0.12713305191064514,0.00014597864423273276,4.338733212010514e-08,0.552667070464349,1.4213582769104013e-08
3822,1.933093262172172e-08,0.6112397491898721,4.84808430067929e-07,8.984681055501709e-08,1.2429965662332378,0.3013644235334757,0.4978447857649892,0.12718032960652575,0.00013997515975774048,4.4342675660325896e-08,0.5165962002351487,1.4145983363769606e-08
3823,2.3052693679688436e-08,0.6143230275923632,4.7212879872304825e-07,9.007310488213439e-08,1.2502948511355643,0.30416802227765355,0.49789216259154184,0.12719243456543888,0.00013796050514726832,4.477519008120971e-08,0.5071826946170177,1.4167861514824809e-08
3824,0.0024317064145141327,0.6117553629941768,4.6700602629456966e-07,8.99640564713763e-08,1.2499596087466356,0.30393421669238774,0.49790485986248123,0.12719567536007234,0.0001376977764815345,4.480264615642988e-08,0.5067256702852019,1.4134410137648867e-08
3825,0.006847000117415226,0.603024485690992,4.7446086126612386e-07,8.948715766158613e-08,1.2397212770247656,0.2997118768377267,0.49786409449439206,0.12718526039601477,0.00013869637964790524,4.452282546527486e-08,0.5173297064664705,1.412052266860879e-08
3826,0.003236037687107878,0.6147913185489007,4.6379946549990336e-07,9.018947164238143e-08,1.2590418305780324,0.3077309811221692,0.49797261595821773,0.12721298691831306,0.00013774845960629498,4.4667455121351997e-08,0.49429020420599645,1.4198682320829298e-08
