,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,10 battery,11 battery,11 pumped_hydro,12 battery,12 pumped_hydro,13 battery,13 pumped_hydro,14 battery,14 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,5 battery,5 pumped_hydro,6 battery,6 pumped_hydro,7 battery,9 battery,9 pumped_hydro
0,580.5238468211726,7.761879590486236,7.634905251518472,-0.6498928435569757,-1495.234729437256,-1603.526216538237,-1400.1990064841477,-887.2631529961842,-131.12669783594774,1360.8351109090895,11.887653761763122,990.9298593964335,9.230271737971506,429.4003954677115,14.404513054773012,464.7059833814224,8.292787821949357,-658.7907037779851,-0.8809931005442415,-0.6338759816030262,4948.776959019789,4003.738997491632,681.4507711915694,-271.0775748443385,-525.1758967721464
1,9.262931215900263,1.1992319843421888,6.14936134455321,-0.6887797178432091,-857.9525783434993,-1234.2590920069952,-996.7590231553103,-711.1222397393719,-95.19782140052371,16.972737197563102,0.9699697593436909,13.864083323128838,0.44448273074742595,8.370459164759303,1.1225822622258272,8.980962184601882,0.552134093945639,-447.0573679673186,-1.4379701751190446,-0.7665758240006557,4948.70078819001,4003.6189045966835,9.629393951646083,-175.7625456130601,-356.1958560603351
2,-444.53576158515386,-85.24448734179342,6.003877103203827,-0.6947737864700549,-730.1092819353433,-1866.5739600458276,-1613.4263149705966,-691.4091593463086,-78.32303306054885,-720.3168623970307,-242.46585282907728,-1067.8233337887789,-176.59431680926176,-393.41509429711897,-284.02420447067647,-373.94434162508406,-102.42932360435121,-471.8739255961214,0.8342189197614651,-0.7157217327458341,4948.103135392447,2943.0728238408897,-828.4041749964508,-200.2986932012376,-874.7555692248459
3,-566.2710566854441,-97.31117562583964,5.745312369825168,-0.7196959285267708,-765.6659962694175,-2477.8612548185192,-2242.6832203156114,-684.6736363259295,-69.0791329169161,-1849.0626788353952,-566.371909838448,-1963.6048010105014,-325.90103842003134,-469.987136533232,-670.7734991628712,-367.32618271956187,-147.26100237304115,-531.5795885229712,3.614821223000405,-0.7160010667445293,2728.002927948183,-1.408793921809813,-1509.2838227260402,-445.2791056422917,-1211.1097575787758
4,-636.0862329260572,-97.44012860379185,4.709696935890662,-0.7300113758060784,-1068.503358459,-2947.7472465864266,-2548.8571064581192,-727.2675748319983,-64.62076106894523,-3820.933702700546,-875.6258282751311,-2468.8174651608697,-412.90672680628774,-505.4955290069562,-1212.7155220677246,-364.28477872151177,-166.10209122418146,-615.3653221809718,7.1962112384915,-0.6933367718434869,-1040.9014515826073,-905.0504985455775,-1664.773968023162,-596.362475729109,-1299.6255774877868
5,-749.2130897418469,-97.58517848747792,3.5907077699644603,-0.8022384402447251,-1041.822044049068,-3159.6436775972725,-2675.7546935535565,-741.1295500680538,-62.407670546254366,-4778.13255221081,-1154.224968686384,-2784.3055723524835,-479.6578799036704,-545.8840370586731,-2108.235488126379,-408.3850008774791,-181.34845679262457,-672.1345486543898,8.321941957549834,-0.7600220585446689,-3145.3468518276177,-2308.7712667102696,-1741.99064418873,-471.65861494639694,-1227.312219702615
6,-559.385203534276,-93.00313385660122,5.578545305193465,-0.8617194560618211,-576.0928903912651,-2487.528092542372,-2290.1013688692874,-615.5264388474636,-55.67289864114797,-4191.856021947508,-992.8111430604482,-2455.6816070266664,-441.70431345857423,-469.32701289510226,-1678.2251034410583,-350.0048832975374,-177.64393345396348,-497.0300619560067,8.012431030847342,-0.8116996529505958,-4852.695579799822,-3900.189260232941,-1705.0126342059648,-137.99286253022026,-416.4065655520134
7,-421.9504430271164,-89.38755146236426,5.1816885384380065,-1.0133631495086601,-458.59372440729805,-1749.3899218983793,-1371.2778695959341,-600.5529104259591,-52.38222639042416,-2980.2409551058126,-808.2404936164603,-2060.273349247734,-397.86730375692355,-389.74191502320417,-1212.7446063521465,-317.34868432086745,-175.44808336800506,-358.2330545327585,5.540361663820942,-0.9837586931870241,-4838.248545548278,-3882.5714467379757,-1639.3724317372,-104.02696265914435,-250.66216963005238
8,-138.24567574400018,-62.98204798597052,3.278205944550013,-1.3003480803359526,-397.6352054902958,-809.1612711471023,-531.929946965318,-527.9543727719209,-48.378482608705035,-336.0309527496822,-204.2588884672362,-466.32980485344035,-155.74659709585418,-126.65858980605599,-254.36786794834802,-119.3627907190557,-100.64901323575815,-214.9220938366555,-3.36526523110426,-1.309238757526988,-4035.5277273571905,-3177.1012335447513,-398.56745879215975,-83.11029108502692,-186.78877272582687
9,-224.50921779354042,-79.84428960445977,2.597686232924964,-1.4113509808127995,-373.10481768726504,-729.1117897501063,-490.163312905456,-490.5163219449403,-46.76538316547557,-595.7280178319478,-342.82721744275676,-694.8473922282916,-241.57035859624844,-197.11130660701036,-447.6960055870495,-456.5009510308022,-199.2271719122109,-207.6252140385805,-3.368991581480305,-1.4004985683331572,-400.0665811397815,-427.6192094792013,-573.140660436574,-88.66108211715486,-188.87411071579078
10,-749.68889490003,-106.62957490828505,2.9929547481533643,-1.4680022352193265,-373.68641104396136,-840.0228637104776,-570.5769986327723,-520.4142441374147,-46.999075342106,-3208.184670573196,-941.408949278294,-1869.1413067556944,-475.31931322850335,-434.69986510283064,-1840.464253858587,-818.4004047595171,-292.5277203928006,-237.82015341051624,-0.6603675695785398,-1.4152919779544928,797.6160415103942,740.6956175774465,1758.371982097427,-104.24565110249254,-215.3727510731995
11,-1301.4327689355237,-129.449301110246,3.264260617085716,-1.5130348423762205,-368.2086636888598,-964.4523472768816,-678.7665149765918,-570.3526790439789,-47.685450329377716,-4016.6441054565444,-1082.3980531311165,-2112.2743055186015,-537.1659706450021,-505.06545383063104,-2327.344480922102,-1108.1006447079167,-495.2047217973551,-274.6529058167784,1.3254796020498603,-1.448562455500464,1259.5180088224433,862.1460828708395,1516.7189599942176,-119.63481009088243,-246.89205061299316
12,-1431.2392546289518,-152.5700247612956,-0.9585205138207531,-1.6700594593116884,-370.1673012900535,-880.9831295742123,-610.173975961745,-533.4105653062913,-46.765370641285394,-1510.2265266584823,-768.1842808138517,-1237.9354342631955,-466.67455392922705,-395.90144296992145,-1334.6667924225756,-1081.5138149973354,-473.8489500160081,-269.0615934072699,-1.2068845562588706,-1.6139996086961301,1063.2358123493823,660.061180645285,-459.4477872851083,-118.82489389673945,-233.09933906684785
13,-1343.6366437583822,-157.77458886615412,-14.940567032969323,-1.4378460149855172,-370.8304448834302,-998.7217459578301,-690.7160795643048,-565.0915294920927,-47.75835302270273,-3717.777672733905,-1143.509008496787,-1997.8211056470132,-598.9236958960535,-568.1282657085112,-2341.4953916262616,-925.3087063442653,-372.5812757537712,-302.9199056395677,-38.38467120273841,-1.3433872704832877,1008.0739770035024,590.3660594419327,-1688.6134034787642,-124.41962428239349,-240.11695819178757
14,-1396.8968094745862,-180.97336883098777,3.400840625761708,-1.3622647257401521,-371.48192703801305,-1389.8822864341496,-1077.6938524749949,-717.6024307999531,-50.82189915574625,-5515.134225704941,-1766.1872769992742,-3118.7455637733924,-838.8200423812299,-772.1186345760988,-3534.5506444492426,-952.1327228418007,-399.24059058,-407.40141490086097,-30.12559264667981,-1.2626787986387784,1217.1660499237423,614.217505766541,-1840.1558723992482,-147.3344861131369,-285.37285658563087
15,-856.267407678444,-209.71950576478383,-4.605220382038395,-1.9396583562280894,-343.91007960423804,-843.414395539557,-524.0160449239637,-486.6831220361641,-46.63073346935197,-2168.229953172961,-1320.8738332893483,-1747.4009730058629,-783.4063554879094,-630.9708488764115,-2062.934321891199,-537.4135862962436,-437.9337771773594,-302.35564206736285,-5.23156339370388,-1.8959880539918825,375.5097761462926,268.0003135135507,-1756.0455201589857,-132.83942290577716,-213.13800871463062
