,43776 coal,43777 nuclear,43778 coal,43778 lignite,43778 nuclear,43779 coal,43780 coal,43781 nuclear,43782 lignite,43783 coal,43783 nuclear,43785 nuclear,43787 coal,43787 lignite,43788 nuclear
0,0.0009270588148121214,0.008613418662952493,0.0023083800868022486,0.00030541435680833657,0.0014608307912409096,0.001137385011155167,0.0014627041210265664,0.4453764289297447,0.9861254962723676,0.9998119470012536,0.999933211208515,0.01827456138422172,0.0001359521531556161,0.0002904027269151269,0.0014726432063233794
1,0.00032515059016003354,0.002814770569395205,0.0008917349746932002,9.261436710120057e-05,0.0004460398544357391,0.00037756514633470613,0.000494815087842764,0.0009129801955426176,0.0010972346624699943,1.821044369636298e-05,9.920972911697064e-06,0.0057086777865246255,4.658375489070975e-05,8.682745067003706e-05,0.00036725094423142396
2,0.00022093850018511168,0.002023814889298887,0.0006216860347419296,6.212390160293179e-05,0.00028789572186241563,0.0002682842879472688,0.0003471949871970817,0.0008846343693693771,0.0007846359280006906,1.2761091424095674e-05,6.654383654888145e-06,0.004005588415093441,3.2015385655198014e-05,5.9449595951150705e-05,0.00026438418554772323
3,0.0001949553019649736,0.0017482373027697107,0.0005698318985967255,5.4176098988840126e-05,0.0002746219230646448,0.00024053089627772524,0.0003114962221813114,0.0009716815121230021,0.0007439376838515053,1.3760170673998033e-05,6.666097557558931e-06,0.0034253581889951436,2.9543328740020802e-05,5.124823487800037e-05,0.00024169019921718113
4,0.00020062504601826205,0.0016848963946107579,0.0005880612804870344,5.194151240467589e-05,0.00026392269426207793,0.00025179305022860317,0.0003307816341991822,0.0012634654419747377,0.0007845301628939703,1.4643087739870326e-05,6.2126916480040565e-06,0.0033489425537880932,3.16975642892136e-05,4.992931792448786e-05,0.000228135569659558
5,0.0002291183560065947,0.0018436386354984313,0.0005852005649579365,4.91817950632958e-05,0.00029459029834808935,0.0002807225973196888,0.0003594026225745751,0.0020463606398458158,0.0008734546859620143,0.04703526806546757,6.0681047172622215e-06,0.003534516629870845,3.3251123653370486e-05,4.737233140713306e-05,0.0002544294921050137
6,0.0002342821267859426,0.0020899385563860127,0.000601367871343469,5.250519771169496e-05,0.00025216089858078614,0.000286969839081832,0.0003640560226965102,0.040063252305926986,0.0010326723552595055,0.06441906941877347,6.755747293420207e-05,0.0038536655193841087,3.375723192472012e-05,4.9492811822553246e-05,0.0002715290686953112
7,0.00023364172400679504,0.00210971503188185,0.0006091972784167496,5.7971201802111694e-05,0.0002602561803327493,0.00028575239060320994,0.00036319219586746106,0.03096126475661954,0.020278134488444042,0.13204351326334593,7.233725142546952e-05,0.0038261365145280603,3.3897332162155194e-05,5.537901230813535e-05,0.0002750452624631396
8,0.00023265073606815198,0.0020642600155985355,0.0006130874956010574,5.90841767805741e-05,0.00026979942007922177,0.0002845019320144099,0.0003628142166381188,0.0037093157798206112,0.021908412401262338,0.059243318760402244,7.235773930284759e-05,0.003795727935927299,3.404407408391743e-05,5.67790080888166e-05,0.00027895197162581376
9,0.0002320160426221859,0.0020322492407442807,0.0006144724603598087,5.964173312526066e-05,0.0002812289825131284,0.00028440013592551214,0.00036304508310386655,0.0013344896781843653,0.02076808586453626,0.03639587956478075,6.763159191525129e-05,0.0038768784262288142,3.405307956139383e-05,5.74360125353152e-05,0.0002809663702204805
10,0.00023247797682002307,0.002044323776781528,0.0006148331982575463,6.0019420111699134e-05,0.0003029551982378108,0.00028557830866601054,0.0003639895931817506,0.002202188927378887,0.004954058794183837,7.863052401196592e-05,3.82960811926224e-05,0.004112076095622747,3.409913932980591e-05,5.781006444281249e-05,0.00028119086005486333
11,0.00023256146764773661,0.002124172584110664,0.0006155527444701644,6.025239399279574e-05,0.0003408650629819423,0.0002861917572438671,0.00036485251860508627,0.01212758167174375,0.0037785687736449137,6.27395180349551e-05,3.193504041269951e-05,0.004264180338835656,3.410703302266951e-05,5.809718253436985e-05,0.0002802927376843341
12,0.00023245858992449183,0.0022944388359614587,0.000619835962001449,6.071705434233997e-05,0.00041022154024341744,0.0002880874468560421,0.0003677056676802852,0.014434777894507894,0.0034661712576571084,5.517046464087527e-05,3.063485578822149e-05,0.004775736358722854,3.436795982935795e-05,5.8534933341496726e-05,0.0002791479524224613
13,0.00023226204980861492,0.002743458089454913,0.000626484008759759,6.158868970706031e-05,0.0005319262115540695,0.0002910140808194989,0.000371668915022126,0.02543730047118866,0.0033767358251118647,5.1993290217116433e-05,3.0251929463628244e-05,0.005987956781932277,3.474359046490982e-05,5.940234718923732e-05,0.00027786016203167204
14,0.00023253572302349318,0.0037323987031635704,0.0006355083726203015,6.231311595046704e-05,0.0007760051319959679,0.00029498565207593805,0.0003769763363882234,0.03146569613190088,0.0033440324533868904,5.0462940413262635e-05,3.0101820913832925e-05,0.008623946562388695,3.53889531179185e-05,6.017324288973967e-05,0.00027661314842602114
15,0.00023261997492079732,0.007894437391988553,0.000648845653508388,6.321027368309061e-05,0.0015635272636580768,0.00030060729520828896,0.00038455449691495136,0.07528853526944089,0.003324716035034831,4.9784467353335024e-05,3.0109163446012112e-05,0.01934606985617046,3.643820010814928e-05,6.120350386745811e-05,0.0002752201294649268
16,0.00023194933773137692,0.4389231143782702,0.0006678020450102667,6.475754011359472e-05,0.5334770450231734,0.00030933789250814803,0.0003958594011765064,0.40771711785629916,0.0033100808129348314,4.9346341191452923e-05,3.0030731151811664e-05,0.3869778741239596,3.783331194824857e-05,6.294007821182482e-05,0.0002740470022000928
17,0.00023183940435906288,0.13013569021812865,0.0006578042066897633,6.39069949636205e-05,0.1456788789155678,0.0003027013198392956,0.0003877631536636656,0.16004267605440498,0.0032952779377932754,4.893895349931083e-05,2.9906990067606236e-05,0.11806458656572084,3.7503779323961724e-05,6.168960411707476e-05,0.0002723876570630686
18,0.0002321707205600568,0.10907549526114307,0.0006541324042408976,6.353563611560323e-05,0.19435511401484354,0.00030119201775891265,0.00038598706761653007,0.07079489378184418,0.0032847083598089993,4.869621620721991e-05,2.980172360211708e-05,0.08816614222986045,3.757268776273512e-05,6.144470685031308e-05,0.000270144765371624
19,0.00023198843492069603,0.04469393320261384,0.0006505264712832645,6.324596375095688e-05,0.01017393212600153,0.00029995017973620243,0.0003842575555517444,0.024797241165947795,0.003278700111107593,4.8469975546060125e-05,2.9696658799927478e-05,0.052185850341921136,3.7345811580673694e-05,6.122329877848979e-05,0.00026743863106010104
20,0.00023214812341187049,0.022946075665766875,0.0006486498003098803,6.322213651460397e-05,0.0031703402532823827,0.00029959657606240216,0.0003835265203687271,0.0010150721946659657,0.003275335746082651,4.848504393799985e-05,2.9721369930548768e-05,0.03702145422363372,3.712731629922703e-05,6.13063751397545e-05,0.00026312497365106705
21,0.00023213827993476485,0.015911700282634573,0.0006473681411722096,6.329087922775242e-05,0.0021492561090438785,0.00029949973828109853,0.0003830361048912169,0.000986812546485453,0.003273287356599244,4.856074199234686e-05,2.9692304983213732e-05,0.033398945181650486,3.703633156537887e-05,6.142393472263421e-05,0.00025992270811741876
22,0.00023220245345135108,0.08588386103262337,0.0006473365389790564,6.328020231108592e-05,0.0817464410935906,0.000299616008113632,0.00038303551078600333,0.026236569755333596,0.003271825795732396,4.8245712255481926e-05,2.9450286624146253e-05,0.08544633027844172,3.7046800279984585e-05,6.14087789218724e-05,0.0002632145126940844
23,0.00023225741951011622,0.08687991663185597,0.0006469130930070467,6.323453923301632e-05,0.09233766795987065,0.00029958863275210456,0.00038274300882232157,0.03907210932551205,0.0032694367701979372,4.705139021816822e-05,2.8833887887725114e-05,0.08411874257096112,3.700253523691516e-05,6.128452678671208e-05,0.0002838402670018057
24,0.0002322368898451028,0.08463923832829896,0.000646459696698166,6.30604635146377e-05,0.09440979476401985,0.000299446529938688,0.0003824017327578619,0.08084122021484398,0.003264003473881406,4.6120251428027573e-05,2.85675572714106e-05,0.08175073849726132,3.707482557518855e-05,6.098127631343149e-05,0.00032091784332759243
25,0.0002320091574139894,0.08358050229569947,0.0006458217855748061,6.26043577226434e-05,0.09559052672430529,0.00029895100268536033,0.00038190099404730564,0.08445579214427107,0.0032531587155095005,4.62125496970775e-05,2.8753719097829084e-05,0.08029955838572576,3.7387616580812746e-05,6.051969605949367e-05,0.00038308262906445285
26,0.00023125971385146735,0.08526874396914302,0.0006451803612189455,6.176396112965478e-05,0.09615157559523656,0.00029802930496975095,0.0003810574063744545,0.07903232472929336,0.003238776335028057,4.667768321945785e-05,2.912162627605846e-05,0.08154833443947664,3.7980798346192274e-05,5.9630961234585435e-05,0.0004917570082175759
27,0.00022997056744739237,0.08918445025335296,0.0006449023703935838,6.034059574694936e-05,0.09854922650412001,0.0002966727144898319,0.00037986081810584374,0.06930880491174612,0.003226390116543919,4.758057361717545e-05,2.9732215463938242e-05,0.08497222829507985,3.908222315296241e-05,5.809790330120643e-05,0.0007224102573494426
