,0 AC,1 AC,10 AC,11 AC,11 land_transport_EV,12 AC,12 land_transport_EV,13 AC,13 land_transport_EV,2 AC,3 AC,4 AC,48639 CH4,48640 CH4,48641 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48646 CH4,48647 CH4,48648 CH4,48649 CH4,48650 CH4,5 AC,50834 central_heat,52040 rural_heat,52043 rural_heat,52053 rural_heat,52087 CH4_for_industry,52087 rural_gas_boiler,52101 H2_for_industry,52101 H2_hgv_load,52102 central_heat,52103 central_heat,52104 central_heat,52105 central_heat,52106 central_heat,52107 central_heat,52108 central_heat,52109 central_heat,52110 central_heat,52111 central_heat,52112 central_heat,52114 central_heat,52115 central_heat,52116 central_heat,52117 central_heat,52118 central_heat,52119 central_heat,52120 central_heat,52121 central_heat,52122 central_heat,6 AC,7 AC,8 AC,9 AC
0,11764.125029266226,11888.885503890073,18023.411212603933,23156.075734049635,2778.2438942518784,5437.83569593062,707.2671955991536,5831.932204728642,840.2839583647437,7289.034139215115,9465.530267418686,6870.791894362989,8503.305628890123,18269.741009396,2572.438941289337,12654.469027225568,3539.139888041372,56055.715195693716,41723.69298523488,1035.281623128097,30425.419133406867,2665.7073055136084,28282.58509254435,2095.847434981333,69896.0,30.817096328484432,2258.79820549731,570.699177568797,807.14286167607,18066.1701112333,52572.25280825037,1716.3558564339999,3019.572749592712,303.4096430683094,304.54170422853974,269.82564566331394,517.8784419674668,1004.4393250892329,198.97885593137096,340.00377684624533,199.25114212130723,903.5441226120198,1488.9851801782931,316.7657684870639,407.4201863852325,1383.9411707894553,290.72787652274303,141.1955228609201,154.78995236580238,17.808869092064715,230.25806477317832,128.84333917552334,386.6869719819768,49572.177202414154,14346.55170165217,18771.669322396054,13509.760103310902
1,11472.04399739999,11438.987951047122,17794.71165918023,23079.16611208258,1040.2657507128897,5426.399528155151,267.8051020207349,5820.490491437844,322.2350531887205,7198.304188973033,9523.086327608846,6737.118805785663,8428.99449717326,18090.199371035887,2550.621943301794,12529.215055913113,3505.316791950488,55448.81985813825,42804.31180803855,1024.963731721691,30119.92756611202,2641.0798488813803,27986.41222293006,2075.842426469843,68086.0,30.8361673384597,2225.8101986263073,559.4803254472599,796.7122742915201,17579.3154023049,51735.839163146025,1681.0044965606,3019.572749592712,301.43450234089937,301.8944490290651,270.1521468945232,506.0796334988444,989.3806594966225,196.32330016953318,336.34731087436194,198.5343828872986,893.6345053765706,1461.2196575571127,315.5694009632836,400.05767814517645,1349.587483081859,285.75636135847486,138.77540536529597,151.23428926623546,17.63772380502745,226.1759761798266,125.9295712982292,374.7132684758433,47408.658264970574,13913.967998036242,18596.051319425438,13128.217606763666
2,10784.204059447296,10560.369448277532,17157.742083040794,22637.78480338697,526.7624904289041,5330.3747867465,133.10574183572317,5692.0841106656335,162.0984171286109,7131.261763056052,9262.717923744869,6321.626731091363,8990.595963673353,19447.07343648615,2715.502463640488,13475.81366568872,3760.932605185411,60035.391260143675,42518.49770392372,1102.9405140845868,32428.65989507027,2827.200224675474,30224.71911006876,2227.0289561032005,65191.0,30.2995623518703,2199.944464839053,550.115189696682,786.02398592876,17982.697962699,51091.94015142457,1729.0511307338,3019.572749592712,297.63724960698335,297.92330139782825,265.74708416955195,499.97737386432607,976.5869115765844,193.82149851570787,332.4159169510099,195.42395955402512,884.8023204843036,1440.7075276676615,311.1718242309177,394.6923423588342,1324.286548683663,280.916693321456,137.189620827638,148.08705012832436,17.15398652537302,222.08833510329737,123.10839054716823,364.96577040007094,46258.756061304965,12797.082449073056,18212.942766658707,12793.714489434116
3,10217.734791618182,9820.43870925765,16472.087239555476,22274.95123722409,322.7877236796194,5257.15525325701,80.05079323274549,5591.627931352329,99.42094557426753,6811.331782745379,8857.229621744078,6014.276875337528,11369.198934696533,25193.96847844159,3413.8362802979996,17485.030877336267,4843.56605447145,79461.32408686694,44678.51890544275,1433.2028393507549,42207.04884975159,3615.493178379345,39704.82863504781,2867.3633391412286,62676.0,34.559952042016015,2598.157537994016,655.3539092106951,917.59647026074,18339.6704060267,60437.097833354266,1758.9244775852999,3019.572749592712,338.96506071012465,342.1707890193408,296.6129952514315,587.7953470404085,1143.59761356508,223.85815341068994,384.494959423069,223.1981911177599,1018.9442183144602,1704.5754411791095,355.58021350942465,465.02802276267965,1590.3827608229583,328.18295240360817,162.35842883067704,174.7743266454063,19.559946066752588,261.78482129414857,145.93894137307765,441.3368082647395,41056.89795266549,11755.642086979598,17948.51758956244,12746.58346733665
4,9120.675695477148,9361.735519602906,15426.010306275068,22084.98699972024,255.59026157308836,5218.957789838908,63.293665761186276,5538.535970457717,80.78313799167518,6643.272573849215,8187.5122119839725,5559.034558673962,16013.318544063206,36414.53293684582,4777.302908117754,25312.854392924277,6957.361123609357,117389.61925418433,53827.0577784362,2078.025770999528,61298.93112084607,5154.6011374713735,58214.333197282715,4117.5885768316575,61363.0,36.73344356095231,2761.56449590147,715.15777669554,984.39198636884,18327.1342079379,64482.19405703346,1723.0030127997,3019.572749592712,364.4831487035068,368.5200035916647,322.7645392861546,624.465040437228,1219.1889946576623,240.6913682453009,408.163222868819,244.65496729948862,1077.1614339725406,1822.2230613852853,385.69106206588566,498.9684083493806,1759.3592293232853,356.0603594421972,172.00266225099926,195.34808183704513,23.301945982428688,289.2968908096775,166.30552684698947,496.7091358016624,36637.14689579267,10649.661373420333,17650.62288415325,12865.040710784022
5,8517.452177455794,9281.505256307235,15374.876831303036,22267.28123753272,211.24822001397843,5264.570755761017,54.154811653424986,5603.349320670723,71.19228401588043,6411.682080645678,7759.391509854944,5188.613178996463,17177.037732127203,39226.171580867434,5118.959112208316,27274.34315550819,7487.033933204865,126893.65630950501,71689.1849575871,2239.6049036622385,66082.95728811382,5540.269383587382,62852.427697947016,4430.868858323079,61633.0,40.47864565858541,3098.98319270226,786.72898667248,1088.9376360751598,19578.7144391753,71917.15716642457,1774.7633921966,3019.572749592712,411.964169387366,416.67731894922355,365.34613607745564,707.0015191069025,1382.895359947675,272.3337829940542,462.40484817789593,276.2797173585587,1196.8066822541298,2055.457380638894,438.320567956423,567.7903108957187,1930.8509098508916,399.2362737541515,194.72161018022965,213.59882231298548,24.991116878940296,325.41334333056665,179.46702915047695,534.5032461927112,33438.74839957286,9599.738523870354,17666.202511671414,13881.908613848054
6,8825.680235721069,9780.932114177242,16722.082494901777,22993.24107868586,512.5562859037891,5443.576445774997,125.55199257074855,5850.107022320249,157.62544919038191,6533.5743536871305,7706.264595622143,5311.225645864355,16315.353316306559,37144.273106285196,4865.977267745436,25821.944401700806,7094.833812940727,119856.32230148192,76165.06023351522,2119.9624487080473,62540.58999238257,5254.698499508456,59418.11657605626,4198.898174060187,61900.0,59.706496222933325,5033.27791222136,1266.8929502381,1700.0133090028999,19943.015951636,117779.33589156346,1784.23687841,3019.572749592712,565.525753971033,596.1929113976407,433.8140002397778,1197.4346076561023,2219.752273920886,414.6794024899999,701.9256957634857,363.34239362094917,1902.0452868353289,3418.225632094304,597.6480091836398,936.8993206545547,3309.897341690006,617.9543005871591,333.7984673611479,319.98302965077545,25.74124318014046,506.9997359424704,261.81655578466297,906.2809390221651,29218.813897238502,10500.573245272331,18250.686459399672,16906.98888618415
7,9487.158849643729,10138.303769238006,17591.640762739815,24438.316516776697,884.6610339841573,5826.008871134418,216.0195694952272,6353.929198641263,263.49334388019633,6797.306711592553,7669.370520046088,5549.624902719082,15731.944905795026,35734.71171977031,4694.694448819434,24838.589436901188,6829.29245630865,115091.65466623244,72850.86552745345,2038.957833569399,60142.20975536464,5061.351083087805,57092.896395630705,4041.841082500514,63511.0,57.91742314932094,4715.51190660662,1184.93485859677,1593.8740845169,19789.8765819547,110117.92531571827,1779.2868799792,3019.572749592712,540.8702828851954,570.9900328639798,423.81308521343857,1123.4273573151809,2095.6142654613523,391.59444545165115,666.6934040650209,349.575009546132,1803.4081164334666,3202.0642335497496,575.1103809662018,879.7886380408224,3077.199593069233,584.4506703520265,313.00730760816145,302.13277652025647,25.144789484771515,477.50842618100273,245.67006421137773,843.1694732011157,29336.79401171247,11676.766147107424,18790.062909084365,18607.46679032298
8,10359.649589916637,10929.739923052437,18564.45111315961,31396.70787680022,1844.3615189378615,7664.078431087151,452.7022808410693,8815.298400692314,551.850964479614,6841.499844556762,7978.223672270271,6020.610669674935,15128.468861404008,34276.665324596695,4517.519975199874,23821.409784195766,6554.617212285264,110163.0956575662,70606.97086011425,1955.1668839695703,57661.33187924331,4861.353050916052,54687.695079470344,3879.3816618780274,65877.0,54.53883192133922,4422.82160384209,1113.70329012518,1503.4637267532298,19792.6700674908,103193.98535395719,1785.1696198595,3019.572749592712,513.4786808917773,537.0329621979379,408.8195670062498,1049.3924262854214,1956.970779816039,368.32214025301585,625.9514956107704,332.8883914527608,1691.4510343107727,2992.5267771174626,544.9742099314403,821.6929521895883,2878.0745226251975,549.7194870655726,290.5877244550247,284.95142324478525,25.054992368422955,447.94693068556995,233.67814414548087,790.8439577025201,30551.819429310264,13308.49757765923,19460.51756764615,19617.343002433285
9,10679.753572125921,11122.437068428135,19269.193070805515,36616.64623128287,3166.4681414356455,9112.903795239064,810.470791711472,10854.940071315948,984.7173280557618,6815.07273431853,7979.785314362918,6231.265542507221,14519.069516037256,32804.30776046207,4338.606480218619,22794.246203734856,6277.245947175283,105186.16134277752,68285.89242950226,1870.5535007070714,55156.10343199178,4659.391977211633,52258.88598063941,3715.3276526158847,67804.0,57.57094695327473,4634.23681777348,1165.7875664133899,1565.00593547386,19699.5509346446,108270.13091422987,1793.4036193238,3019.572749592712,524.8495492651936,555.9970580443512,405.44660533971955,1101.0594994121325,2052.874806327508,381.82999377163105,646.3120970966821,340.26708828859074,1765.715804919122,3149.015899578666,557.2466995862143,860.6272920566968,3043.189284424662,569.6768497461466,307.50883273684974,293.9512923420285,24.091223251276578,466.30975082381997,241.23753661914054,831.4551419814951,36166.07235031606,13862.277557486854,19861.223850025875,20224.456857062643
10,10875.11705176608,11464.468812699679,19632.351176723394,34015.24666323132,4376.5512580496725,8352.899027119734,1093.7706412912812,9816.008704694437,1357.5465600390453,7128.180746341936,7974.459957905376,6391.073049485704,14081.12000196461,31746.186702970816,4210.028924657046,22056.06721756406,6077.910959869831,101609.44932084151,65942.03190793472,1809.7454437808647,53355.70179149695,4514.251102409398,50513.4036910776,3597.4289804491373,69070.0,57.646502931489536,4689.9953650015905,1173.74476171332,1579.3113233541,19521.9755595366,109519.47490070955,1782.762747187,3019.572749592712,528.2204118942318,557.4911418258338,403.04521544031024,1116.403808558688,2077.523644260429,386.35812471380416,656.5609034833997,339.7443000422298,1785.7298468123608,3194.783119473658,558.7043598306062,875.3469221022062,3076.9956997878926,573.5326292010641,309.87195431701787,294.55977579184747,23.323385819966152,472.50728518573135,240.10946685149327,847.5993295815739,39839.073368284415,14291.908185126744,20020.536061509567,20393.223345553975
11,11041.714952866605,11308.815066185143,19705.26767009181,36224.42836660709,4873.3005089582875,8940.092395552212,1233.2284629493952,10633.537827133154,1500.7367582954466,6993.310879844631,8020.05044643768,6403.053595816522,13886.44626402492,31275.839380196183,4152.874680727077,21727.937928938885,5989.30420079377,100019.55853098983,64257.598565039036,1782.7155433967064,52555.401971801875,4449.7342672088425,49737.51617231635,3545.021626470387,70828.0,54.83456374614609,4392.5329258887405,1098.21584040373,1486.2120040807702,19195.7848348292,102446.05522701712,1742.8360861573,3019.572749592712,508.37305357463896,535.4519840829807,394.2979857655479,1063.769030660517,1968.9955171322295,370.9764377145275,625.3650214150626,327.5918640422808,1684.950652067328,3008.672173376213,537.6566979991529,823.4542738438219,2898.7484170384246,546.2634223484066,291.4321653457373,278.1493534965446,22.928771664501536,445.1458270328125,226.8774482449494,791.0311655836681,43022.806956170614,14106.369308096613,20019.10351593282,20635.475719183134
12,10990.813463130911,11200.510757247903,19713.964213491054,46035.95630947311,4821.354920867365,11527.022581094281,1238.647068244638,14077.198565555867,1522.2219149251468,7003.686541986431,8103.619713293874,6366.868030751257,13671.576483460129,30756.696802962,4089.791082592318,21365.767515045587,5891.50510842144,98264.72765984664,63508.84802499992,1752.8814793585905,51672.076627233866,4378.5242603070765,48881.13573464868,3487.177375013707,68566.0,48.437342123951844,3684.68135262289,919.74630046785,1254.77655345527,19658.619178124798,85830.47744394733,1801.7064718459,3019.572749592712,441.5542193154743,463.53541693343846,352.44331922844884,893.7574671208873,1669.1935534289923,318.21978199894926,535.1332603351846,286.11989284026635,1441.78183072929,2536.8502733057658,466.84406550399933,698.5936233187632,2446.7044593910846,462.30085650135,245.7385692333911,236.47376235263098,20.445130575183757,379.5775764859924,192.11248853715375,666.4314980221102,44867.18954252267,14066.377784970897,20068.002092989,20814.757745425428
13,10750.933533577045,11039.276229929048,19839.07511313982,41605.06951571136,4505.8645159932785,10403.425861361213,1165.6544562145136,12603.634630179158,1414.902571809478,6936.6686683239805,8073.867792520835,6365.889531392946,13679.019304073505,30774.67925291361,4091.976219577747,21378.31264547293,5894.892746733188,98325.51280769944,62682.41983833918,1753.9148940445452,51702.673913020575,4380.990885934254,48910.799682541256,3489.1810275793464,65990.0,55.14185499134752,4311.25356931452,1075.91230613965,1454.61479148008,18685.2174570264,100675.88842533827,1696.4431795979,3019.572749592712,489.75580707398444,519.5760714547606,374.54722927016815,1039.2591981211729,1927.742918365173,359.4680103021375,606.1235954634901,315.1733817577724,1668.1496237401302,2941.279919497449,517.3048164084005,807.3129664892587,2839.21852801225,529.1443914244647,286.8574258980624,271.2309315959506,21.275461318457648,435.5142292903301,220.05782367201468,776.2497125558937,45884.650018153516,13990.454531546091,20186.28017270775,21078.826199561663
14,10429.530882971012,10677.271777711961,20185.023337198712,32252.190998275608,4257.559425068437,7880.583204192655,1066.7791569484398,9166.046662675497,1275.079495153157,6944.375640147764,8028.142791359888,6167.175981010739,13866.013240721339,31226.471561461385,4146.875751387766,21693.497364577073,5980.004004515537,99852.68304021741,62711.04627769694,1779.8784756427904,52471.4022241279,4442.962557726722,49656.07874824675,3539.5209323528343,64543.0,57.65915146270845,4634.45022008136,1164.4700995774201,1564.2739794087001,19383.669482638,108408.72459196796,1772.3727698672,3019.572749592712,515.0763340130051,547.577201119242,385.3612481408578,1123.2052213684503,2061.9900753878715,383.8032071770844,645.4552271073451,329.7678248529047,1780.3459371844478,3165.745507739759,544.5397723112117,870.3308702279124,3087.7718683058224,567.6574176716648,308.7891168411869,291.7950721697343,22.185475638061835,466.61455373851066,236.9946913363737,845.703701698142,46059.98110549402,13483.430867910138,20257.944497961038,20791.61495980773
15,10387.661330746927,10749.48062566217,20791.62156043662,34350.589381369486,4631.451741412631,8467.992898856792,1168.3145092476625,9966.070117016308,1424.3734609566163,7171.478145344894,8188.566359976485,6204.1805890980895,14388.120404714582,32487.92423291394,4300.161143265837,22573.526967544298,6217.643781618737,104116.70642690342,63430.25890766389,1852.3715853038618,54617.774270134134,4615.994124351369,51736.977981422686,3680.0753556038635,64801.0,58.958916366389545,4636.492114374,1162.52821203692,1570.50367504816,19186.5509690165,108524.33584922086,1721.817532206,3019.572749592712,519.6781409012302,550.3254469444619,395.16380806221287,1114.1535252587694,2057.6099720424077,387.4758806325916,648.7559132989156,332.83045673248586,1779.849939186898,3155.835118244316,550.2377818970858,869.0211685600019,3058.7580125504405,567.4000161923892,307.9623350039334,291.48762121059275,22.694319855698254,469.12219674590347,236.62584745183892,835.1466146512337,43039.655238317086,14123.975391882022,20593.294285828015,20819.61173828459
16,10429.847394720951,11497.61861676283,21358.909995151,34316.68533830352,4272.086785243591,8393.24938728941,1116.4718170501292,9770.168649336756,1345.07196158031,7502.486175913902,8392.021609111727,6415.773812173022,14958.06619890578,33864.95886152698,4467.491473965892,23534.190228968957,6477.057558776288,108771.42554048005,65438.37785136716,1931.5069540721474,56960.80996233668,4804.8798942875,54008.54184393211,3833.508228989855,68838.0,59.66311133724889,4797.59226495833,1195.59098198158,1615.52931176623,19220.5038360812,112003.59351804931,1725.6256988098,3019.572749592712,532.5344981202777,565.2641520952322,401.3666999737263,1156.0354614571904,2124.2121937535894,397.3178599496835,668.5903752010496,339.50517379489486,1837.979941895097,3263.8139721102807,562.5804684807778,891.9377465205004,3143.199593409013,586.0518533684308,318.50863674859283,295.1856263252082,22.50413409150405,479.1671677643265,240.93614494308488,850.8115173907802,42535.21907758846,15814.883028249975,20719.77751674667,21851.955209198004
17,10807.534645675434,11995.691311032893,21246.692722587326,35230.84386032281,4425.559730447363,8645.952298698485,1112.0813897466287,10159.601096915909,1341.6041081852745,7923.083638071313,8399.656598081749,6775.135364439584,15450.831694156164,35055.51971426274,4612.16244815008,24364.763438929265,6701.342323535737,112795.81696968242,67630.49285213773,1999.9260556434874,58986.55899851638,4968.187336709126,55972.49754482601,3966.163696601522,71740.0,59.48303360681796,4697.26711166138,1180.54392768474,1592.0427226252,20122.0380919207,109883.68413209026,1805.5587313203,3019.572749592712,527.7075126327159,559.7602075527816,405.3833980399878,1124.0690122998685,2080.5188622796304,390.2000003761633,658.7995971982516,339.56491918851384,1797.7395536033168,3195.276863672019,557.3711617043695,874.3770352248916,3095.1301530453948,572.8301414329834,310.80306089655664,296.890454453061,23.51906808200247,474.00301513831835,242.28729018374074,847.1390999169851,42050.93351758373,16012.368239690988,20638.29371320856,21751.647838565368
18,11610.028525854628,12275.350449690271,21191.151964424826,43985.70334789356,4297.627097867662,11109.212806276117,1100.8486495770048,13653.737791297335,1343.1656338733155,7866.434799576366,8607.014137216773,7006.3061601999025,15733.143893150394,35737.608569127646,4695.046459401358,24840.61037137417,6829.8381816070705,115101.44673666591,69525.75841073948,2039.1243095877896,60147.13876825806,5061.748439559368,57097.67505419054,4042.163857187092,72129.0,55.05432825787561,4252.64204069583,1071.26182470048,1454.65841038908,20182.2159774911,99464.31067148871,1783.3283570255,3019.572749592712,487.24391190651266,513.4039650817607,378.5870763686991,1021.0731508016743,1895.2309852383232,356.06389219298495,603.4926105163449,313.8527715122027,1664.3039620252703,2897.7057293027096,514.8889039120435,800.1423979412159,2838.7909298714085,526.7180057269982,281.9239919784838,274.5146650477352,22.619692109434624,434.12497750934074,223.47124211314997,777.2151598489347,41884.794124738255,16557.622625509986,20671.39785883464,21586.942774875894
19,11857.363245846711,11837.120316493478,20768.494176883505,47833.66620677436,4148.234291986562,12133.220937522248,1076.1328140131664,15073.392038378293,1321.618992654141,7575.312277076333,8689.140716403217,6842.6688324228135,15558.667543592574,35316.059752268564,4643.821964776783,24546.524476336497,6750.424368355437,113676.50701883475,70611.58238316474,2014.8987597121286,59429.870005814984,5003.925222057359,56402.28581795534,3995.1937629721797,70219.0,56.92863839750897,4371.2550261610595,1096.12589269576,1499.1802059396,19909.8821896136,102383.69235042024,1748.7222785407,3019.572749592712,494.97468109987733,520.3275277255785,378.1112940122651,1049.9356128198574,1941.2516809660242,365.53015454965555,619.9076594611415,317.4877222119822,1719.8277466960667,2977.114467646304,522.7114420509832,820.9041274609276,2884.5655388762925,536.5184035141544,288.9602002461082,276.37942180615204,22.482792966672246,445.2756701724724,226.51248025270473,791.5963753919383,43550.394457291746,15941.778887318245,20451.387578043268,21626.156428812268
20,11878.228351286554,11273.879958162426,20389.8077145823,47590.18364634135,3565.6744918543845,11945.097108814214,906.600540126441,14696.995443303747,1118.9239164066967,7482.293057424244,8784.442345527725,6768.224788840068,14392.827217064842,32499.296268049133,4301.5430158494055,22581.460461833405,6219.786111613271,104155.14673058508,69940.51466577219,1853.0251129460646,54637.12388100163,4617.554009315493,51755.73735284265,3681.34245810861,67568.0,54.44527070014299,4042.8237906737604,1016.6220020543799,1402.43636714586,20153.7051063405,94730.97486942376,1775.7565901525,3019.572749592712,468.24577930082404,492.2646407427181,363.2859589273697,971.9866114709816,1796.047025050191,341.313031519782,580.2670824435489,300.7503162542343,1614.659670473161,2757.288628374069,490.4257220544852,755.4207914008259,2676.5753582547795,503.02860757087507,266.24380865546783,258.54933468876845,21.932257620444222,411.4762786693908,213.43959048031604,733.20715274356,41534.744627162334,15265.11440063638,20211.338053650536,20990.468266211366
21,11705.793824479731,11745.234034071855,19792.312115590743,36509.15127185513,3028.8656287265476,8932.277036924235,759.5120020383038,10531.070671105059,931.8785576161463,7588.5804204574915,9016.979662986767,6733.14530198228,12162.054635387292,27109.57127167523,3646.610708929894,18821.416461768164,5204.438428920599,85936.53738245866,65456.48110620996,1543.2886210051984,45466.462682466896,3878.2535338369103,42864.817490531,3080.804914774009,69649.0,53.27975114532413,4011.63184920375,1005.95825566631,1386.08674190448,20628.5126983457,93960.4870147525,1802.5081875559,3019.572749592712,467.17468773005186,488.33045251113253,364.6692337858425,968.669945970462,1789.4422578107376,339.00999290292,577.2100312346796,299.23415361977413,1592.1548613844186,2732.827353087481,490.58050796006427,746.4790830054626,2628.0127990334377,498.8106711158906,264.0181837389573,256.60954127664604,21.868101776748073,404.71435388718925,210.03797107043633,723.186242232537,41059.96339785299,14530.948905274363,19814.636760328103,19463.696467227706
22,12217.609380861088,13038.948067748395,19831.344497189806,32465.805608563373,2481.6014179445338,7842.16515264492,611.2445809778292,9019.274091082105,740.3788800428738,7403.994398529774,9634.034828478785,7185.155960426026,9555.48580525122,20811.892479160753,2881.34841770084,14427.954944888683,4018.045139351218,64648.81865877743,56876.52474993491,1181.3738780681908,34750.91066780877,3014.410401051895,32476.132075134818,2379.100736302658,70684.0,52.63951898313838,3992.87784302108,1003.40566931022,1374.81034434797,19577.5148795706,93651.90195721269,1723.5162336571,3019.572749592712,456.28608924631334,478.32145481958594,350.6192790365637,955.3161214120872,1771.50387334892,332.08024768953754,567.7226773640913,292.45117207773745,1582.129234818307,2713.1493689576437,479.4984542683779,742.5295393503671,2622.9854824290514,490.7289719899771,264.98893828081225,253.31818271726146,20.78600725891385,404.42132716454194,207.60988548545825,718.223612560934,42656.0603880603,15598.437817578968,19859.198673404302,18273.62583669874
23,12209.342107374116,12417.362647660524,19282.933669233855,29850.6219755225,2270.791236474877,7158.767747234655,570.456626452913,8068.457366605099,698.8104576784535,7316.887299376263,9631.781946303783,7012.338466478726,8222.346759047847,17590.921906014726,2489.952253813142,12180.903177666338,3411.2600047357496,53761.13800096316,46851.1877945307,996.2712751260719,29270.402872578907,2572.5947095590186,27162.801383128823,2020.211598832467,70204.0,32.54898962116195,2156.960187289727,556.599047018258,792.237692882964,19349.5373580797,50487.29001752042,1755.689006805,3019.572749592712,293.75472136218326,291.8817918446448,262.0062913293014,489.4940753799478,960.298340377987,187.68715852156367,330.15141422196217,195.75233982526493,905.6080368788424,1434.2747403382546,306.8172334178002,392.4038321138479,1386.925471991368,283.11473476607347,135.22535795036586,153.69677920746864,18.30230594240324,229.2925437380715,129.88484315538005,394.21417181220824,51070.33011236072,14886.403600058085,19430.070207490186,16829.696267008127
24,15232.019958720824,11453.743361213128,23300.10287276522,26253.79024897826,1872.2194292864297,6234.01769593062,480.21646616072394,6856.599204728643,590.3162194676697,7475.921395233649,9861.3890666068,6964.1596034727,8486.939270979361,19641.921473773815,2655.327038476557,12558.768850318997,4460.266072801574,57539.146722591926,49733.52643105531,1048.670089876447,33621.908698711064,2925.122667623405,30342.67186861612,2100.49954038582,69660.0,32.28874124638546,2398.793781931587,623.1582553798,862.46559008548,19981.4545755242,56107.41788343305,1782.4378626685,3019.572749592712,313.2469972465076,316.75725184805367,273.4165633956643,529.9298506693302,1040.3229717141896,206.42986038493342,348.80606599840655,219.55923175289567,958.3597970408345,1655.3805506562346,334.73223225386056,438.06048564415613,1535.5171923159114,325.01308334068955,156.49867110017814,165.1465293753271,17.884099478407517,264.10009898602635,144.3361539398612,433.66379945964604,51885.64876177032,15438.352304120524,19977.786018199768,18523.891633913678
25,14882.306303063995,11127.335026004537,23136.21296518083,24124.838119059397,1431.2542671052652,5695.891528155151,366.5137698127073,6164.526491437844,450.88410649471916,7360.141871094384,9770.588812639755,6807.268812446015,8412.8197251592,19446.316980981417,2632.539745783724,12434.635152943316,4415.66019980658,56914.88621675473,51185.06809261397,1038.1954720058231,33278.99876851519,2897.458473982275,30022.383458181244,2080.4400739558155,68052.0,31.770005921338303,2364.05931397694,613.71214141165,852.160766361104,19671.6532249763,55282.941044515275,1743.7056753351,3019.572749592712,312.1003938490228,313.9781381919732,274.1388971848474,519.5214064352024,1025.2791037184522,203.47614412393403,343.9610877561058,218.61828402594367,945.0610507766233,1624.6101228245248,332.43149539724396,431.1763987043385,1508.7207578950984,320.94096674171533,153.88970410286836,162.21283669304069,17.72105867048642,259.26161446831,143.05852143297454,425.78486969467536,49125.280084241276,15072.693610471313,19828.575688789504,17982.976349058015
26,14152.05096959048,10374.73215741212,22614.40600005643,23016.28495455731,843.1253578060641,5430.0397867465,225.1285086516291,5819.153110665633,283.40950127773976,7254.821775785728,9497.214078156332,6393.293678769649,8972.973293907451,20924.585007160436,2804.7532042278954,13372.76736648408,4752.766136827601,61632.69373033222,50801.148184105106,1117.3567042635104,35870.51790200383,3106.5287890138975,32442.941951201596,2232.038165709054,66001.0,31.650533793812762,2337.303945483073,605.56278357459,842.75408650417,20760.8137509877,54661.848878955454,1822.0929936761001,3019.572749592712,307.94059179260006,309.6467404888906,270.09467024329285,514.0039321870883,1012.3768895001709,200.9011860047629,339.8861290107936,215.23868074595484,936.4720408792166,1606.4367649182227,327.4814107216658,426.5179325093392,1490.3544229320098,317.6297968724654,151.78426527420143,159.21606068613778,17.218380904210505,255.39862416702078,140.98853486951893,420.6286228517092,48312.156167619825,14034.746205648898,19529.68901950294,17465.91200895309
27,13614.113718316465,9828.759763688939,22273.612830625272,22200.718104408406,624.552323801945,5237.68425325701,165.24728486838285,5565.05493135233,198.41804291338485,6913.540364361399,9492.893070507209,6110.811582314541,11345.443848796238,27185.631191656856,3534.144896272943,17346.12606201422,6180.542293369428,81614.4630772772,53702.5975182192,1452.6356404305327,46846.620134775476,3992.02375679972,42694.95866852734,2874.115676106079,64659.0,35.68661660088488,2757.097306656975,716.36155851212,978.5297235729499,21189.8125204486,64525.600107876795,1833.5860305248,3019.572749592712,351.3566863812399,356.3173342492574,302.06519641931226,604.705400703765,1189.3632197877523,233.30485244709007,392.4966952467343,245.08968394403064,1077.0891023103673,1899.100446687119,375.65188708370545,502.8557899451787,1753.9097021138098,369.5375098657798,180.58770627106037,187.08960180902199,19.607884616031463,298.73263999712236,163.55599912501253,494.7759805709009,43342.642786496916,13164.511580746901,19463.112841124068,17325.981399277658
28,12700.87646100884,9637.490003451045,22037.026114626962,22130.873198359994,424.31628592754714,5234.091789838908,116.43929933034815,5559.156970457717,143.71117071487242,6737.990646911939,10010.417922657116,5718.50565171103,15977.590180415644,39410.05355839695,4958.250684923509,25103.93737300466,8968.213597559296,120628.0050531671,65991.3759813643,2107.2532882808055,68276.98587240046,5720.914451878892,62711.57869822773,4127.744294708817,65362.0,37.770322764425515,2926.48635808846,766.683194565165,1038.34179839022,21312.2340939426,68435.69829492168,1782.0252991453,3019.572749592712,377.3646676848308,384.60789474293244,328.69380204366996,644.2590048702693,1267.2324289224032,249.58473087039704,417.95102757445096,266.7419074537194,1137.3641008015752,2015.703730590259,407.3387829629595,535.9850386916248,1869.1234602273569,395.2546119419158,191.22547375457248,206.04463299933445,23.35460374437233,319.12489689986535,174.95881216195232,523.9521409609256,38338.952363608485,12709.829629239499,19832.383229100466,17192.588635965825
