,43776 coal,43777 nuclear,43778 coal,43778 lignite,43778 nuclear,43779 coal,43780 coal,43781 nuclear,43782 lignite,43783 coal,43783 nuclear,43785 nuclear,43787 coal,43787 lignite,43788 nuclear
30,0.11229593313845611,0.00020529017170297162,0.11181234379957836,0.11224366560137229,4.49973604644149e-05,0.11210549541875356,0.11207261068614284,4.931103158469359e-06,0.0003948928564208869,9.237330988038816e-06,2.125327180372573e-06,0.0004237389140473853,0.11408100303958071,0.11208403454009733,5.8935517189220084e-05
31,0.12112602881195907,6.293078995390697e-05,0.12007479660591598,0.12087623560824093,1.5529718721730758e-05,0.12058090969717648,0.12053740917576324,1.4482442127378735e-06,0.0003610204652209052,8.361018282493505e-06,2.0016680964493075e-06,0.0001248830213806203,0.12134718695778562,0.12158944948873786,2.026387594932217e-05
32,0.13434645454020294,3.925275441684949e-05,0.13265614506575987,0.13484942895304233,1.0137744795767166e-05,0.13399519903273446,0.13348897191738363,8.975783772096988e-07,0.0003325687365660138,7.66141990139758e-06,1.8983982739302936e-06,7.484350954591774e-05,0.13149499237070464,0.13582743140965187,1.3187848322731986e-05
33,0.1561461975487014,2.9650169422603668e-05,0.1522019591854976,0.15756460369398168,7.765140389716738e-06,0.15604246813904232,0.15449137479264347,6.685625736964977e-07,0.00033083444896896846,7.5050434719402455e-06,1.8590942241262773e-06,5.488311308415335e-05,0.1439351066838265,0.15805447812593923,1.019412873575289e-05
34,0.000799262477219939,2.433697357442726e-05,0.0024369977105371584,0.00013977967656821059,6.370167040663445e-06,0.0010471082443470271,0.001414270422908394,5.355497403860187e-07,0.0003355469943333295,7.5505067663280255e-06,1.8578307392924284e-06,4.4040372641697086e-05,8.58271281250838e-05,0.0001323786126260592,8.396570492784587e-06
35,0.0001567575974350786,2.0900812144614034e-05,0.00043740757699214884,3.63314486397763e-05,5.435345916323043e-06,0.00020036082162498518,0.00026192992963415854,4.4174779229939124e-07,0.00033993506429554104,7.554260434665631e-06,1.8507103102669173e-06,3.71340963632161e-05,2.161284466095236e-05,3.205825764939919e-05,7.144710314316703e-06
36,8.084070137589952e-05,1.8470175901891026e-05,0.00021233982253345598,2.1954439262120093e-05,4.765638250745521e-06,0.00010193255759895917,0.00013144049144466245,3.673540152873206e-07,0.000341877992841938,7.443904526209837e-06,1.8299173498533097e-06,3.230078259952103e-05,1.2868098483214284e-05,1.931288890533597e-05,6.207946148339098e-06
37,5.6274415600691445e-05,1.6635392385509832e-05,0.00014178109127160302,1.6342608750084362e-05,4.2592863975394555e-06,7.00075650967918e-05,8.951121870594476e-05,3.1126958882753684e-07,0.00033867235514890154,7.114642570373938e-06,1.778786456878107e-06,2.8716917829073615e-05,9.312829893126016e-06,1.430858965165291e-05,5.466044535793917e-06
38,4.4096716500627e-05,1.5164787210966243e-05,0.00010740650776323499,1.3125448508467576e-05,3.822514468591721e-06,5.4218711306823794e-05,6.873615427551073e-05,2.655877369615845e-07,0.00033510238378437255,6.746801785208984e-06,1.7195886775679662e-06,2.5867075432390038e-05,7.17438257331681e-06,1.145253173406659e-05,4.837028888397343e-06
39,3.6220985996586016e-05,1.3942166754201696e-05,8.602387666435942e-05,1.1011646877359106e-05,3.423844940909854e-06,4.385670967245004e-05,5.543375773371625e-05,2.2887765935614538e-07,0.000336025300579608,6.507334882785709e-06,1.6826366278754075e-06,2.3545246854816325e-05,5.615149310832152e-06,9.570641249045296e-06,4.320803779876889e-06
40,3.301109224459224e-05,1.3221330677405859e-05,7.713150919029751e-05,9.751373048463884e-06,3.1675496549327045e-06,4.004692300146129e-05,5.0129199610315426e-05,2.0616371581796533e-07,0.00033721179763292447,6.28631517792351e-06,1.6308044731446175e-06,2.2242559128233525e-05,4.879736971675694e-06,8.417101473067253e-06,4.110405540584014e-06
41,3.2908110571513694e-05,1.337466013140796e-05,7.656335913615157e-05,9.618584631837714e-06,3.201097496027055e-06,3.9898481795924333e-05,4.9942650331166215e-05,2.0984365756332488e-07,0.0003379055590181737,6.241654488719468e-06,1.6469380001211186e-06,2.251354284145549e-05,4.81568525355838e-06,8.329469036829893e-06,4.2525898402132365e-06
42,3.366758713974481e-05,1.3610887509772876e-05,7.830678840570706e-05,9.767891951563456e-06,3.2659302816079295e-06,4.0850964232767805e-05,5.116180616404349e-05,2.1775717591138554e-07,0.00033842929445192097,6.154447883383805e-06,1.6415289255576214e-06,2.2952688572888303e-05,4.930235943650379e-06,8.496862216171656e-06,4.447539312072275e-06
43,3.4534736286567053e-05,1.3817492731871082e-05,8.049215189095832e-05,9.965965411297519e-06,3.3135602608199916e-06,4.1963366540884766e-05,5.260562870336944e-05,2.269023330376525e-07,0.0003387782976442531,6.1574340790183e-06,1.6687300612442213e-06,2.33880352974478e-05,5.076135968689859e-06,8.693479435477468e-06,4.687856807240807e-06
44,3.5089474536918924e-05,1.3913503521598244e-05,8.213990500925144e-05,1.0089187440146496e-05,3.3243314985512094e-06,4.274690906870445e-05,5.3636889312565245e-05,2.287244692950742e-07,0.00033850810999074194,6.296156041401924e-06,1.7373511733855803e-06,2.3614775137637217e-05,5.187799885790419e-06,8.834880177062877e-06,4.7989180300418005e-06
45,3.528581592393335e-05,1.3904772163504011e-05,8.278226102135733e-05,1.0144332316807254e-05,3.3096695662216526e-06,4.305526012950881e-05,5.402469296520656e-05,2.2765207065367136e-07,0.00033824523439942607,6.412301963835172e-06,1.7792411924389714e-06,2.367716626623541e-05,5.238140950752986e-06,8.905505788715693e-06,4.798374606063951e-06
46,3.526888477963215e-05,1.3809747965450789e-05,8.270622534898032e-05,1.011259534532409e-05,3.267789374297728e-06,4.3028717919254395e-05,5.396655814602537e-05,2.2504923595274684e-07,0.0003383190087822979,6.5018393450652385e-06,1.801203224680355e-06,2.35863522631192e-05,5.225633209766722e-06,8.89020490426929e-06,4.665995170013616e-06
47,3.5002899790867196e-05,1.3648249217787285e-05,8.184065255129969e-05,9.97610139810414e-06,3.1985105237008894e-06,4.269777511737716e-05,5.349174810392681e-05,2.2277364678850172e-07,0.0003385939634078402,6.520746143205549e-06,1.788026556882596e-06,2.337504022955066e-05,5.147746583970864e-06,8.777587212775679e-06,4.505576825437318e-06
