,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
0,-7471.1106745556,-10293.914852023498,-7752.306487538479,-3988.7303661600686,-30784.106915554403,-22487.094024048,-26591.958954419195,-27070.896830613165,10.420345770986751,-35167.56155991554,-2508.580112644343
1,3035.43261269629,11463.610306668468,6299.9193758301435,785.4131507439073,41042.109432843325,-9535.242717494071,10043.338839115202,7385.487443770468,730.1390946550295,-109860.42919636666,-2454.52435988753
2,-683.4696590110659,3429.732407370303,646.0829716648907,-600.4028421370779,15575.589247140288,-16397.559737347066,-2461.3299567803742,-4929.189971409738,-225.49980481639506,-136206.6871634692,-2447.166796260129
3,-316.6318549871445,4743.739061713219,1286.636961883679,-493.43636295665056,18243.776806522907,-19863.576170966775,-1345.9000772058964,-3679.0600635282694,-180.17949952511117,-166418.17139267028,-2507.7330051985978
4,-323.3678352102637,3896.2292996730657,1597.883118771948,-532.1597938026301,18230.972541202605,-15224.13831767887,-1637.0742023542523,-3641.4876704737544,-181.2101470923517,-193467.4838551879,-2449.2570390647975
5,-7563.41278320849,-10854.667948947288,-8232.42923973333,-2391.416379058827,-29551.955364303292,-6135.034583900124,-23261.13026651591,-25356.487589154392,-1760.0871268895455,-250720.48806943596,-2481.1317639775457
6,1950.9517038211227,10954.394378664065,5142.617803996802,2292.2518529162276,37513.3992004022,9032.182769317926,14501.743363027275,8646.762617935985,400.64319737036715,-174063.13134028314,-2298.3476086194337
7,-1137.255248273909,3604.6743756971323,1499.9505693620072,768.579401338473,16691.771730463206,-5597.78145172894,2922.5821944907307,-1813.3729250237345,-201.7626079845708,-201155.08034452796,-2269.685490304278
8,347.52909206748006,6790.660647494532,2963.4845371747388,1463.5929820569231,26725.340395896135,16239.813370422275,8490.153443485498,2815.687595780194,22.369586562784388,-174344.54978467524,2689.148438238044
9,-3283.151122702658,-1031.1776509321294,-2484.9120131893083,-190.0540534345433,2874.660126373172,44040.37231218144,-4442.070729079843,-9232.548456516117,-766.9592774878256,-182857.2203794688,2921.6439329454793
10,-5787.897117008269,-10201.930831305217,-7187.37304437086,-1764.2743694711476,-14222.42800706476,-3049.2193646833302,-16951.82311130762,-19105.738363602013,-1295.9109591730405,-247063.78654838205,3842.0259881672855
11,8709.41572522521,8340.644410807266,-4486.17956298273,2772.0913061000406,51809.53962928951,39680.174590213595,22658.82871183902,13055.167020920664,572.3811621256639,-153346.28434293866,4986.4644758925715
12,6139.272623442113,2264.124737060629,-6156.333016212285,1369.8833174743224,32082.380621244014,32235.57537670508,8285.604272848368,3192.0405299924314,144.47241802220233,-142542.3630087614,4963.562512498645
