,0 solar,0 solar_rooftop,0 wind_onshore,1 solar,1 solar_rooftop,1 wind_onshore,10 solar,10 solar_rooftop,10 wind_onshore,11 solar,11 solar_rooftop,11 wind_onshore,12 solar,12 solar_rooftop,12 wind_offshore,12 wind_onshore,13 solar,13 solar_rooftop,13 wind_onshore,14 solar,14 solar_rooftop,14 wind_onshore,15 solar,15 solar_rooftop,15 wind_onshore,2 solar,2 solar_rooftop,2 wind_offshore,2 wind_onshore,3 solar,3 solar_rooftop,3 wind_onshore,30987 solar_rooftop,30987 wind_onshore,31000 solar_rooftop,31246 solar,31246 solar_rooftop,31246 wind_onshore,31271 solar_rooftop,31371 solar,31371 solar_rooftop,31538 solar_rooftop,31557 solar_rooftop,31559 solar,31559 solar_rooftop,31559 wind_onshore,31560 solar,31560 solar_rooftop,31560 wind_onshore,31561 solar,31561 solar_rooftop,31561 wind_onshore,31562 solar,31562 solar_rooftop,31562 wind_onshore,31621 solar_rooftop,31660 solar,31660 solar_rooftop,31660 wind_onshore,31736 solar_rooftop,31778 solar,31778 solar_rooftop,31779 solar,31779 solar_rooftop,31779 wind_onshore,31782 solar,31782 solar_rooftop,31782 wind_onshore,31784 solar_rooftop,31784 wind_onshore,31837 solar,31837 solar_rooftop,31853 solar,31853 solar_rooftop,31868 solar,31868 solar_rooftop,31874 solar_rooftop,31879 solar_rooftop,31913 solar,31913 solar_rooftop,31943 solar_rooftop,31980 solar,31980 solar_rooftop,32145 solar_rooftop,32175 solar,32175 solar_rooftop,32176 solar,32176 solar_rooftop,32288 solar,32288 solar_rooftop,32288 wind_onshore,32330 solar,32330 solar_rooftop,32330 wind_onshore,32499 solar,32499 solar_rooftop,32534 solar,32534 solar_rooftop,32602 solar,32602 solar_rooftop,32602 wind_onshore,32603 solar,32603 solar_rooftop,32603 wind_onshore,32604 solar,32604 solar_rooftop,32604 wind_onshore,32619 solar_rooftop,32622 solar,32622 solar_rooftop,32622 wind_onshore,32626 solar_rooftop,32627 solar,32627 solar_rooftop,32627 wind_onshore,32642 solar_rooftop,32658 solar,32658 solar_rooftop,32658 wind_onshore,32673 solar,32673 solar_rooftop,32692 solar,32692 solar_rooftop,32696 solar,32696 solar_rooftop,32696 wind_onshore,32699 solar,32699 solar_rooftop,32700 solar,32700 solar_rooftop,32725 solar,32725 solar_rooftop,32726 solar,32726 solar_rooftop,32729 solar,32729 solar_rooftop,32729 wind_onshore,32735 solar_rooftop,32735 wind_onshore,32745 solar,32745 solar_rooftop,32760 solar,32760 solar_rooftop,32763 solar,32763 solar_rooftop,32810 solar,32810 solar_rooftop,32810 wind_onshore,32821 solar,32821 solar_rooftop,32862 solar_rooftop,32875 solar_rooftop,32876 solar_rooftop,32877 solar,32877 solar_rooftop,32878 solar,32878 solar_rooftop,32879 solar_rooftop,32880 solar,32880 solar_rooftop,32904 solar,32904 solar_rooftop,32904 wind_onshore,32905 solar,32905 solar_rooftop,32936 solar,32936 solar_rooftop,32936 wind_onshore,32941 solar,32941 solar_rooftop,32958 solar,32958 solar_rooftop,32959 solar,32959 solar_rooftop,32974 solar,32974 solar_rooftop,32975 solar,32975 solar_rooftop,32975 wind_onshore,32976 solar_rooftop,32987 solar,32987 solar_rooftop,33002 solar,33002 solar_rooftop,33002 wind_onshore,33004 solar_rooftop,33004 wind_onshore,33023 solar_rooftop,33024 solar,33024 solar_rooftop,33024 wind_onshore,33162 solar,33162 solar_rooftop,33210 solar,33210 solar_rooftop,33210 wind_onshore,33241 solar_rooftop,33257 solar,33257 solar_rooftop,33257 wind_onshore,33258 solar_rooftop,33258 wind_onshore,33260 solar,33260 solar_rooftop,33283 solar,33283 solar_rooftop,33283 wind_onshore,33290 solar,33290 solar_rooftop,33458 solar,33458 solar_rooftop,33543 solar,33543 solar_rooftop,33620 solar_rooftop,33620 wind_onshore,33788 solar,33788 solar_rooftop,33935 solar,33935 solar_rooftop,33945 solar,33945 solar_rooftop,34155 solar,34155 solar_rooftop,34155 wind_onshore,34156 solar,34156 solar_rooftop,34156 wind_onshore,34192 solar,34192 solar_rooftop,34251 solar,34251 solar_rooftop,34251 wind_onshore,34424 solar,34424 solar_rooftop,34430 solar_rooftop,34430 wind_onshore,34449 solar,34449 solar_rooftop,34449 wind_onshore,34503 solar,34503 solar_rooftop,34503 wind_onshore,34631 solar,34631 solar_rooftop,34631 wind_onshore,34636 solar,34636 solar_rooftop,34697 solar,34697 solar_rooftop,34709 solar,34709 solar_rooftop,34709 wind_onshore,34751 solar,34751 solar_rooftop,34762 solar_rooftop,34762 wind_onshore,34809 solar,34809 solar_rooftop,34873 solar,34873 solar_rooftop,34873 wind_onshore,34938 solar,34938 solar_rooftop,34990 solar,34990 solar_rooftop,34990 wind_onshore,35026 solar,35026 solar_rooftop,35144 solar,35144 solar_rooftop,35144 wind_onshore,35285 solar_rooftop,35285 wind_onshore,35323 solar_rooftop,35431 solar_rooftop,35440 solar,35440 solar_rooftop,35458 solar_rooftop,35458 wind_onshore,35485 solar,35485 solar_rooftop,35485 wind_onshore,35510 solar,35510 solar_rooftop,35529 solar,35529 solar_rooftop,35553 solar,35553 solar_rooftop,35572 solar_rooftop,35573 solar_rooftop,35655 solar,35655 solar_rooftop,35725 solar,35725 solar_rooftop,35906 solar,35906 solar_rooftop,35935 solar_rooftop,36053 solar_rooftop,36054 solar,36054 solar_rooftop,36141 solar,36141 solar_rooftop,36141 wind_onshore,36148 solar,36148 solar_rooftop,36168 solar,36168 solar_rooftop,36168 wind_onshore,4 solar,4 solar_rooftop,4 wind_offshore,4 wind_onshore,43775 solar,43775 wind_onshore,43776 solar,43776 wind_offshore,43776 wind_onshore,43777 solar,43777 wind_onshore,43778 solar,43778 wind_onshore,43779 solar,43779 wind_onshore,43780 solar,43780 wind_onshore,43781 solar,43781 wind_offshore,43781 wind_onshore,43782 solar,43782 wind_onshore,43783 solar,43783 wind_offshore,43783 wind_onshore,43785 solar,43785 wind_offshore,43785 wind_onshore,43786 solar,43786 wind_onshore,43787 solar,43787 wind_onshore,43788 solar,43788 wind_offshore,43788 wind_onshore,5 solar,5 solar_rooftop,5 wind_onshore,50380 solar_thermal_collector,51835 solar_thermal_collector,51849 solar_thermal_collector,51865 solar_thermal_collector,51874 solar_thermal_collector,51898 solar_thermal_collector,51907 solar_thermal_collector,51913 solar_thermal_collector,51928 solar_thermal_collector,51929 solar_thermal_collector,51930 solar_thermal_collector,51935 solar_thermal_collector,51955 solar_thermal_collector,51963 solar_thermal_collector,51968 solar_thermal_collector,51972 solar_thermal_collector,51974 solar_thermal_collector,51975 solar_thermal_collector,51979 solar_thermal_collector,51981 solar_thermal_collector,51992 solar_thermal_collector,51998 solar_thermal_collector,52019 solar_thermal_collector,6 solar,6 solar_rooftop,6 wind_offshore,6 wind_onshore,7 solar,7 solar_rooftop,7 wind_onshore,77522 solar_thermal_collector,77523 solar_thermal_collector,77524 solar_thermal_collector,77525 solar_thermal_collector,77526 solar_thermal_collector,77529 solar_thermal_collector,77530 solar_thermal_collector,77531 solar_thermal_collector,77532 solar_thermal_collector,77533 solar_thermal_collector,77535 solar_thermal_collector,77536 solar_thermal_collector,77537 solar_thermal_collector,77538 solar_thermal_collector,77540 solar_thermal_collector,77541 solar_thermal_collector,77543 solar_thermal_collector,77544 solar_thermal_collector,77545 solar_thermal_collector,77546 solar_thermal_collector,77547 solar_thermal_collector,77550 solar_thermal_collector,77551 solar_thermal_collector,77552 solar_thermal_collector,77553 solar_thermal_collector,77554 solar_thermal_collector,77569 solar_thermal_collector,77571 solar_thermal_collector,77595 solar_thermal_collector,77623 solar_thermal_collector,77624 solar_thermal_collector,77627 solar_thermal_collector,8 solar,8 solar_rooftop,8 wind_onshore,9 solar,9 solar_rooftop,9 wind_onshore
0,0.0,0.0,0.3238588589033951,0.0,0.0,0.5671445659518726,0.0,0.0,0.819089237131903,0.0,0.0,0.006425083043145232,0.0,0.0,0.9999999999999494,0.7229002706555977,0.0,0.0,0.01936979088877672,0.0,0.0,0.013877952109772525,0.0,0.0,0.9368797860169423,0.0,0.0,1.0,0.5091863617198298,0.0,0.0,0.05024703855445487,0.0,0.982193322408767,0.0,0.0,0.0,0.9907672859373547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924861590067546,0.0,0.0,0.9889153980073475,0.0,0.0,0.9889153980073475,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9907672859373547,0.0,0.0,0.9765345936729795,0.0,0.9765345936729795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945204030899775,0.0,0.0,0.9889153980073475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9887969306664204,0.0,0.9945204030899775,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.9963742974328312,0.0,0.996711083820888,0.0,0.0,0.0,0.0,0.982193322408767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999753441129412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.982193322408767,0.0,0.0,0.0,0.9765345936729795,0.0,0.0,1.0,0.0,0.0,0.982193322408767,0.0,0.0,0.996711083820888,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.982193322408767,0.0,0.0,0.0,0.0,1.0,0.0,0.982193322408767,0.0,0.0,0.0,0.0,0.0,0.996711083820888,0.0,0.0,0.9889153980073475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999998,0.9540467406581797,0.0,0.06328523216430669,0.0,0.14389639746832933,0.02765406283394632,0.0,0.0,0.0,0.19710966208762665,0.0,0.9999999999999999,0.0,0.9999999999999997,0.0,0.08528633323599079,0.03786492533629155,0.0,0.20734492841322755,0.0,0.34503677708228064,0.2553606168862889,0.0,0.6326727795952669,0.5205892822761927,0.0,0.5558633554251331,0.0,0.6663656725976709,0.0,0.7504405988479582,0.4736278064088194,0.0,0.0,0.4592619460750895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999928186,0.861492295824279,0.0,0.0,0.026615309685523617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8107472710574504,0.0,0.0,0.9968399742388053
1,0.0,0.0,0.5171359965186701,0.0,0.0,0.8518449804634896,0.0,0.0,0.9795003250761611,0.0,0.0,0.002980870655912975,0.0,0.0,0.999999999999547,0.8117870506828186,0.0,0.0,0.05052141621141042,0.0,0.0,0.026721051932267554,0.0,0.0,0.9712240480472433,0.0,0.0,0.9999999999990661,0.7282859538371655,0.0,0.0,0.09127088931827292,0.0,0.9921895095280239,0.0,0.0,0.0,0.9911718709128244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914773986453103,0.0,0.0,0.9908854053134011,0.0,0.0,0.9908854053134011,0.0,0.0,0.9929336933862596,0.0,0.0,0.0,0.9997481959206718,0.0,0.0,0.0,0.0,0.0,0.9911718709128244,0.0,0.0,0.9912379923320952,0.0,0.9912379923320952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921675409589495,0.0,0.0,0.9908854053134011,0.0,0.0,0.0,0.0,0.0,0.0,0.9938070606908423,0.0,0.0,0.9925608975546701,0.0,0.0,0.9998382239943386,0.0,0.0,0.0,0.9929336933862596,0.0,0.0,0.0,0.9997481959206718,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925608975546701,0.0,0.9925608975546701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955655260986129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.994912749819858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968032983211716,0.0,0.0,0.0,0.0,0.0,0.9933953414409671,0.0,0.9921675409589495,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.9933188316745296,0.0,0.9935279800778344,0.0,0.0,0.0,0.0,0.9921895095280239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978215921492803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992988807955509,0.0,0.0,0.9933037757873535,0.0,0.0,0.0,0.0,0.9921895095280239,0.0,0.0,0.0,0.9912379923320952,0.0,0.0,0.9929336933862596,0.0,0.0,0.9921895095280239,0.0,0.0,0.9935279800778344,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.9929336933862596,0.0,0.0,0.0,0.0,0.9997481959206718,0.0,0.0,0.0,0.0,0.9921895095280239,0.0,0.0,0.0,0.0,0.9929336933862596,0.0,0.9921895095280239,0.0,0.0,0.0,0.0,0.0,0.9935279800778344,0.0,0.0,0.9908854053134011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999998,0.9960502800586908,0.0,0.10577984055883148,0.0,0.34920982784349053,0.0847932791051686,0.0,0.0,0.0,0.354157592377809,0.0,0.9999866016096878,0.0,0.9999999999999997,0.0,0.07586629267501785,0.028127907185952355,0.0,0.27560493972099825,0.0,0.3674252854449783,0.24882730178965998,0.0,0.7432286920980984,0.5786818801254113,0.0,0.4704314699174932,0.0,0.9607397848638156,0.0,0.8392280793955137,0.617014523048195,0.0,0.0,0.7362988525161466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999967626,0.9218762378314023,0.0,0.0,0.06380292407570122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664533657501092,0.0,0.0,0.9999995247539406
