,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
0,47925683.783681944,3817494.016868396,7723728.379759406,2002182.7959562906,50821990.208862275,19824827.479537476,44632571.74288307,17658771.00279642,1467937.8071914818,118127009.30990608,153692.48908326737
1,47910166.69378428,3761407.563854369,7695134.388785319,1998674.2007885608,50616445.36732999,19870647.708105695,44581099.961701274,17621798.610271737,1463677.3421591907,118470506.2970474,166374.74202046267
2,47913401.793200985,3748480.505760003,7692686.414630429,2002136.7738862485,50538570.2279881,19959463.435844436,44591305.877517946,17646451.66101064,1464041.2365671997,118753478.27445416,179012.66586612214
3,47914871.80491508,3728775.5347637758,7687220.04557948,2005037.2821837973,50446705.6616143,20058701.51000138,44596264.2921912,17664891.903009515,1464168.76127182,119127006.82171597,191956.86140000893
4,47916347.91841217,3710742.777863456,7680517.574127174,2008109.0041274803,50355289.26960542,20135246.796529476,44603206.53713236,17683206.007193368,1464287.0144839294,119625076.74563044,204613.69086512088
5,47953994.771725714,3767062.7277505347,7723581.988923615,2020577.813492702,50502821.68325397,20166229.795293093,44716632.64414702,17810146.30281489,1472173.363369196,120338304.81953819,217436.28207032947
6,47943541.34773061,3713467.133853971,7700021.217478374,2009722.2755330848,50315023.90153678,20120702.78183331,44641749.207291774,17767119.804468825,1469141.21297381,120611273.2233643,229334.74172512145
7,47948066.288555406,3696763.2514072293,7695635.622869748,2005173.0128942707,50230008.60815459,20153411.44330895,44625265.361597046,17776464.540410962,1470388.9217007582,120869792.21720348,241209.12310697162
8,47946495.284228265,3661230.867818272,7682680.502056908,1997736.4310553046,50096636.3860159,20077926.92691491,44580951.75385462,17762656.009606775,1469953.924924971,120896174.05273235,226893.2409917365
9,47962628.73703346,3665050.4115154436,7695431.914850482,1998693.3762918299,50081844.48836205,19860030.242382303,44602882.338069715,17809078.320527636,1473337.800643077,120937301.70979983,211991.88495279968
10,47991440.22997875,3710933.8963980363,7729276.877855087,2007734.3940373133,50151588.1723013,19830757.86273834,44685410.80043228,17904804.046251036,1479150.5786790203,121489367.19249804,197389.29781198493
11,47949528.89344242,3665151.847649603,7730332.29626366,1994610.517907023,49893341.76481934,19633210.29241012,44573071.666923136,17839627.656423353,1475031.6604733136,124189571.98405513,172505.73448534455
12,47921507.94589623,3650357.4751721052,7744498.810947341,1987165.4914378112,49733207.166454785,19473075.02822728,44532542.65527078,17823382.310928874,1474880.9633148964,126710360.32448228,147736.71318857695
13,47880740.03224365,3607734.26750306,7741029.757459015,1974070.1461699428,49486554.54878632,19177643.334809907,44424460.41928059,17764154.839301083,1471972.5795884207,128472092.696036,122934.85512094149
14,47879846.62768565,3650486.772790197,7784242.947492651,1980927.8197933694,49529158.20060447,18961854.532794904,44441140.01934193,17846957.857378967,1477279.9375354329,129970516.03032939,98590.47980957445
15,47883345.426335156,3653429.244864065,7774812.813349783,1987779.0094862736,49474623.19449884,19159838.350112684,44459254.21445325,17864352.207537964,1477605.2762848667,130506937.15867881,74156.47746064715
16,47857941.55304755,3597470.805513031,7729112.592472692,1984854.803487616,49232893.32536359,19215909.706433713,44380542.52330782,17783464.21030169,1471368.608946014,131194057.63262384,49222.191864573295
17,47843420.41606857,3563893.8597588837,7699507.9105442995,1985802.1063364632,49063905.176417924,19315934.94696018,44339621.82617018,17740076.945967644,1467603.95402384,132279329.14582683,24615.830247939066
18,47812787.615588486,3497763.2134902743,7649624.113271565,1980659.6489041327,48792756.374467045,19378174.092870247,44245768.30515316,17643193.551441118,1460959.4951456483,133165213.6997721,0.27741426294483074
19,47840521.01044393,3550271.7745491653,7682325.549346494,1995461.7753385114,48897553.184433274,19567329.853953376,44345583.21023252,17743023.307960935,1467376.8363546988,133767652.92805539,1168.8176884661368
20,47809485.72985251,3485991.162154838,7633609.814311709,1988065.0926156742,48750887.86154028,19686788.6681285,44232365.75386177,17603804.541216005,1461933.0981856484,133763593.19326767,12628.75236071536
21,47789742.368358344,3443327.831870773,7602964.315488524,1985012.302350372,48663781.2708605,19718474.07343309,44159103.831471406,17507135.47485327,1458637.9798570266,133120092.99755242,23936.08522020483
22,47774613.90729716,3408392.4123046473,7579865.486938432,1983018.4590597982,48602527.00915113,19784362.73667894,44105046.79848242,17428918.72463494,1457042.9433901317,132393788.75963618,36000.00863185996
23,47747487.02879602,3345748.3408724866,7543120.39434488,1976619.4756497303,48474679.40946275,19792560.557978824,44008042.35448659,17302901.010720715,1452571.2570700531,131250549.2913963,48088.985433081296
