,0 battery,1 battery,1 pumped_hydro,10 battery,10 pumped_hydro,11 battery,11 pumped_hydro,12 battery,12 pumped_hydro,13 battery,14 battery,14 pumped_hydro,15 battery,15 pumped_hydro,2 battery,2 pumped_hydro,3 battery,4 battery,4 pumped_hydro,43775 battery,43775 pumped_hydro,43776 battery,43776 pumped_hydro,43777 battery,43777 pumped_hydro,43778 battery,43778 pumped_hydro,43779 battery,43780 battery,43781 battery,43781 pumped_hydro,43782 battery,43783 battery,43783 pumped_hydro,43785 battery,43787 battery,43787 pumped_hydro,43788 battery,5 battery,6 battery,7 battery,7 pumped_hydro,8 battery,8 pumped_hydro,9 battery,9 pumped_hydro
0,754.6868628019358,1471.62596347812,1149.0407410026817,690.3131950419294,105.36717104110318,901.4189061186413,195.13301766545533,1106.0814272542666,202.66507259088885,1328.8944788349772,25.452500700882677,5.629059227915785,31.861028911402396,6.100896368176407,33.34665166497671,6.988442170653665,15401.9085102433,30.45159054359504,3.3587449119159536,20.522023890290928,5.650192233334127,8.195625722846248,2.2749387004217545,17.53238636965963,6.620926943177875,27.823123010036674,7.777594555964263,737.3736182555558,326.2815518033577,17.633257162428606,4.396911360294568,0.5349590514210231,0.8115764332418481,0.14865104906435928,1030.3920090830054,584.986840381728,1307.9868432814685,2294.3233099112267,8375.834937397723,407.97300623611426,789.3161113764335,388.9070555097746,29.80885755990151,5.387619340521748,31.91841895881029,7.473515771606054
1,452.9354650246461,1491.5377806878105,1149.105576578999,396.6034354033893,74.71949255105174,511.92488855895897,183.75005212068663,1728.7484899599365,195.82878497268905,110.28735175910165,1071.234614870301,688.1617438269283,1132.411007274211,855.1255911175326,588.7635101375312,875.4847861429761,15514.392429802943,493.4912910437889,12.472803975125865,86.4862450217144,34.79823276399287,41.94419533861044,12.247796050683247,881.9992390339953,3900.759049511979,59.86579463067613,16.614218937964623,244.26672303437152,200.1430465854743,2408.2187255460904,514.4324065915772,170.8190839101679,4778.097751721528,4003.9051626083283,1540.4071460647967,579.3117702791604,1307.0277128695784,1495.6201701911004,8491.394711895151,321.0921315795781,797.2687261309263,392.9862598242047,169.05014681779423,53.52012554019803,2457.135166335891,297.7172486427149
2,357.17455253244657,1491.6084786331933,1148.8270127459095,590.4928219615194,86.02867015192798,985.6944937813066,199.5932460720525,75.73961920941633,10.194584786519663,1311.0947706393845,262.3392837034019,35.59782075645303,213.7510833565883,250.62173652680767,117.86398116214261,214.30410795409892,15492.081066904633,1617.495877685702,9.969284339838751,1632.2185378264112,221.93885806078669,31.10508771720297,6.324555877468878,256.56746034134426,1265.1354225604705,991.4534864861439,502.6248317406937,330.36447763957983,195.56147174270635,664.8244029611927,238.15352562440984,0.27304960653100674,0.45586614836825695,0.07358354067631814,29.920794627007048,255.15911872136488,1028.9538907784347,826.8871033413373,8459.967320372838,335.1438045449205,127.88417680350071,20.886484472579006,1207.1825046037243,175.67402055220143,470.99568997612056,67.95239262207984
3,56.634735844423346,1489.5125055515005,1148.0065935589737,448.9970511245636,77.16283753549538,946.6170857357166,197.24626076230365,112.18598843214451,24.79580087852134,310.20961144283945,92.94555152017467,19.347778048216227,163.39706150166677,134.93664186246917,127.60675926250323,154.8308818454234,15441.061169136174,213.65246511247923,9.588376026586527,516.5549098573607,142.6486222778608,25.12664180299119,5.24634561253934,193.5153658785874,279.5267817194654,697.4304377246457,439.74621708494766,355.0015931732066,205.90874287131822,3415.810712095133,334.7612130451856,0.27377788716497076,0.425007911140444,0.07065599795947317,1874.3048299472105,104.5552577380153,216.02233394096046,1092.7196854295562,8436.436476271396,314.5543960122308,69.38089581676675,17.702177643572533,287.1106580082387,73.24827204896495,194.23052260244978,69.71522632470004
4,499.3436593073637,1477.253106364418,1148.489468730809,593.5075449032156,84.31763389704905,866.3597648545122,193.60464210693144,8.328936579295995,2.7353103535254757,20.296209941888794,8.986326203794615,4.151388356613035,24.438783150804728,7.088054852698956,16.091033802142817,5.110599905973462,15483.16692349061,19.867551015746084,2.698546417566768,22.546725787086167,5.9791511139317155,1319.64797441146,1354.5979150898322,18.813920824561745,11.214554767180594,60.666107222754626,14.861724817196276,393.82022987219653,231.9163487358265,34.508748513384305,31.856072384326055,0.2736222520134506,0.43381551493026166,0.07219884107253186,22.238954190472867,284.383809526513,1074.4876587625906,1359.92559591696,7778.161211277291,333.63244400062615,897.3356204502858,447.9505306062007,17.737102082223867,4.455193647306874,24.538711307568526,5.6055381036752525
5,719.0945064423756,1460.5736503817534,1146.258376230283,662.356986771812,93.72686173957995,929.0798556351584,197.28076085050571,646.2833431360519,5.630896202436112,842.8084990458783,64.27776337367581,9.1474019832002,930.2526900018448,13.51178457116282,146.18276946176093,10.487472752722791,15487.536391891957,55.86655797291551,3.5284075635148153,23.15616464533007,6.920180879445617,48.89751995140509,50.686784159601515,160.47748860283832,22.25092823081392,16.248097212050844,4.940835293373172,672.3672274121986,307.72568887358966,2866.988205827349,469.69435902579306,0.6321127907851205,0.8522935469075865,0.12114336915084396,1314.7467463771768,622.3155076737658,1320.2261175404,2205.5898470416405,8452.7418677245,385.6741759363694,932.0962225202062,461.2401490393888,34.0136702591627,5.906671166277868,2423.621875733912,11.680169204807047
6,314.96204108296354,1020.4464997584422,819.2448128713227,479.66403165502913,53.93654786711848,490.6967801957447,53.56489426270301,41.106475485549126,5.046736701107111,672.8380347097486,70.10512393897403,15.142973865948088,210.0413338603174,17.095860866328117,40.015146081389055,10.609894986308252,15436.891412296036,147.07536509688424,4.720195651453851,1710.996362689806,15.686355179013159,28.25651956288656,25.897626238883337,285.93108308726914,31.924351846108056,1329.2267314906662,651.3648915482285,236.4678472290284,161.35556345350113,86.01933748003819,55.794189583364115,170.80850946782385,4777.92316070519,1596.647315336838,25.166739423705916,89.54500520053752,32.351664783990174,394.1579449445073,312.8006308237775,311.23333244552214,282.1769389337786,49.269792367187286,215.58799692242928,8.951107579129173,140.9398457297367,12.995587849986032
7,74.49754075449127,76.483122972197,9.199404648859549,65.46340750519045,6.3454312332692036,63.599114892902456,7.011993781541118,2266.528209201988,295.47077822847405,69.76287670701994,1103.485745937194,1908.7674789241773,99.22039067618623,31.9727293636508,580.261068287577,34.014906867453945,66.45001419132615,1772.8924737840337,10.288953859929315,138.56070459874837,21.95259315341693,612.3581760184472,515.3132551004173,116.88470791312254,60.42681177192875,41.33947009441877,10.619775842148044,34.14562543430426,28.51445507287248,3648.5676431498478,882.6331766443442,0.3076739609950145,0.901136955171016,0.16334668286506138,405.2793601282032,32.308144703373316,9.92048635454222,45.44943232565994,66.33877372677674,78.90899999114976,64.55409817054021,8.468175224572594,1270.9267966972782,58.14630782506251,75.42214726459557,17.5747955722059
8,8.189407660675366,5.102841509136617,0.4239179069347655,6.324801131520514,0.5933759092200583,5.466836134201833,0.5021447881168688,2.148337407638282,0.2863912075574191,39.65964965539892,4.819715621271733,0.48602607184841823,3.517607149756876,0.3659393705395083,3.840489237897384,0.35108420289861014,5.470764061873169,3.9354023774344125,0.2677626759707583,2.6627950876037305,0.3481013970228077,0.9831958396693201,0.21061086870671503,2.178152548522683,0.4219879883150329,2.6767820732795062,0.4034235432409119,3.976768673773657,3.7489970146749645,2.5007956473725366,0.33201131944780315,3.4847695192091632,0.869374253970096,0.1548188757823511,0.6860860212140028,2.8766692722755076,0.5071271917461968,4.192016097456751,3.9908535054326486,8.169057881252616,6.468887285375818,0.6497261088496897,4.177419617284668,0.33578439090844336,3.904194081452673,0.3509943321682001
9,3.118680030281798,2.552201230911986,0.377819392922714,2.495234909599014,0.30099715444302055,2.2917880255585534,0.30366731447499107,3.0036295888794604,0.4101822587316588,8.335825947252669,2.348961631399768,0.42710821638371343,1.8889657175636183,0.35753695759510634,2.11204636676661,0.374677531261282,2.2466497256119284,1.9990346721674563,0.26292382909055273,1.455310604955856,0.3205439133896301,0.8880248819455271,0.2582280477293605,1.22295873101884,0.42204998922576653,1.371652210240315,0.35146153605940433,1.4366343105289618,1.398528700630624,1.4715670997069261,0.36127113750629514,1.6694478088149838,0.8252105603237629,0.1606238223011568,0.7657000500545675,1.3212310591456529,0.38350821295210946,1.610901618994887,2.142072416150217,3.2574792994467114,2.4752413142239216,0.3440326860814238,2.080665730121997,0.30247131900020724,2.0273957789789163,0.3351664195954742
