name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,geom,topo,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime
25,eGon2035,0,48900,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.759840143052221,,0.0,31.0
26,eGon2035,0,48901,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7586386395930169,,0.0,31.0
27,eGon2035,0,48902,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7635454486548449,,0.0,31.0
28,eGon2035,0,48903,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.758925740569584,,0.0,31.0
29,eGon2035,0,48904,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7583060935453491,,0.0,31.0
30,eGon2035,0,48905,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7638780115055472,,0.0,31.0
31,eGon2035,0,48906,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7626638488509414,,0.0,31.0
32,eGon2035,0,48907,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7602974313561152,,0.0,31.0
33,eGon2035,0,48908,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7583068529900459,,0.0,31.0
34,eGon2035,0,48909,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7621977401853025,,0.0,31.0
35,eGon2035,0,48910,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7580475931602996,,0.0,31.0
36,eGon2035,0,48985,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7581042859214113,,0.0,31.0
37,eGon2035,0,48986,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7617936329129953,,0.0,31.0
38,eGon2035,0,48987,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7588998332804641,,0.0,31.0
39,eGon2035,0,48988,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7602218634188891,,0.0,31.0
40,eGon2035,0,49005,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7634066150924212,,0.0,31.0
41,eGon2035,0,49094,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7618297365120602,,0.0,31.0
42,eGon2035,0,49102,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7615489135660997,,0.0,31.0
43,eGon2035,0,49107,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7639873111300226,,0.0,31.0
44,eGon2035,0,49108,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7617447578894403,,0.0,31.0
45,eGon2035,0,49109,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7580725404088866,,0.0,31.0
46,eGon2035,0,49110,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7604325379284412,,0.0,31.0
47,eGon2035,0,49111,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7582856701449424,,0.0,31.0
48,eGon2035,0,49112,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7592726235424867,,0.0,31.0
49,eGon2035,0,49113,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7682797254585172,,0.0,31.0
50,eGon2035,0,49114,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.758823808331418,,0.0,31.0
51,eGon2035,0,49115,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7652963313851704,,0.0,31.0
52,eGon2035,0,49116,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7607421157967792,,0.0,31.0
53,eGon2035,0,49117,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7596190268632705,,0.0,31.0
54,eGon2035,0,49118,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7590751152625854,,0.0,31.0
55,eGon2035,0,49119,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7653914567730615,,0.0,31.0
56,eGon2035,0,49120,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7581455622467564,,0.0,31.0
57,eGon2035,0,49121,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7637962817853443,,0.0,31.0
58,eGon2035,0,49122,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7601396972946881,,0.0,31.0
59,eGon2035,0,49123,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7629789932055595,,0.0,31.0
60,eGon2035,0,49124,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7602639530888186,,0.0,31.0
61,eGon2035,0,49125,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7598686357254942,,0.0,31.0
62,eGon2035,0,49126,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7617950583489943,,0.0,31.0
63,eGon2035,0,49127,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7611354067265457,,0.0,31.0
64,eGon2035,0,49128,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7645947997279233,,0.0,31.0
65,eGon2035,0,49129,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7598257143086962,,0.0,31.0
66,eGon2035,0,49130,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7589882132368292,,0.0,31.0
67,eGon2035,0,49131,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7583272460882136,,0.0,31.0
68,eGon2035,0,49132,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7580670978062041,,0.0,31.0
69,eGon2035,0,49134,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7634775372960503,,0.0,31.0
70,eGon2035,0,49135,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7595133524926012,,0.0,31.0
71,eGon2035,0,49136,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7581282357280412,,0.0,31.0
72,eGon2035,0,49141,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7593843004065626,,0.0,31.0
73,eGon2035,0,49337,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7629430818487672,,0.0,31.0
74,eGon2035,0,49343,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7589554950107185,,0.0,31.0
75,eGon2035,0,49355,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7600693979820556,,0.0,31.0
76,eGon2035,0,49356,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7583286653860069,,0.0,31.0
77,eGon2035,0,49359,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,671.5244964456945,,0.0,31.0
78,eGon2035,0,49362,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7609291545821346,,0.0,31.0
79,eGon2035,0,49363,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,666.6823527436205,,0.0,31.0
80,eGon2035,0,49369,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7587810559710038,,0.0,31.0
81,eGon2035,0,49372,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,662.027804354707,,0.0,31.0
82,eGon2035,0,49376,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,666.9152712319263,,0.0,31.0
83,eGon2035,0,49379,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,669.2328954410305,,0.0,31.0
84,eGon2035,0,49380,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.77010105692481,,0.0,31.0
85,eGon2035,0,49383,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7629022323071236,,0.0,31.0
86,eGon2035,0,49384,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7583217217226823,,0.0,31.0
87,eGon2035,0,49389,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7678460727440994,,0.0,31.0
88,eGon2035,0,49390,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7623673420988795,,0.0,31.0
89,eGon2035,0,49391,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7678568620299694,,0.0,31.0
90,eGon2035,0,49396,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7593773376182,,0.0,31.0
91,eGon2035,0,49404,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,667.2497913841212,,0.0,31.0
92,eGon2035,0,49407,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7614067674420387,,0.0,31.0
93,eGon2035,0,49408,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7588072777939325,,0.0,31.0
94,eGon2035,0,49414,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7660642236473026,,0.0,31.0
95,eGon2035,0,49416,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,670.8750632377418,,0.0,31.0
96,eGon2035,0,49420,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7584054265408596,,0.0,31.0
97,eGon2035,0,49423,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,667.7763740677296,,0.0,31.0
98,eGon2035,0,49424,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,666.71283873479,,0.0,31.0
99,eGon2035,0,49429,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7585079963318959,,0.0,31.0
100,eGon2035,0,49434,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7595423012522845,,0.0,31.0
101,eGon2035,0,49482,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7586574654198069,,0.0,31.0
102,eGon2035,0,49485,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7603103135884403,,0.0,31.0
103,eGon2035,0,51439,central_resistive_heater,0.4686537880197176,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.4686537880197176,,0.0,
104,eGon2035,0,52041,rural_heat_pump,5933.513052252016,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,5933.513052252016,,0.0,
105,eGon2035,0,69925,BEV_charger,10889.93928962946,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,10889.93928962946,,0.0,
106,eGon2035,0,77536,central_heat_pump,228.27308594446063,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,228.27308594446063,,0.0,
107,eGon2035,0,77536,central_resistive_heater,258.8896206730313,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,258.8896206730313,,0.0,
108,eGon2035,1,41544,dsm,211.99208757978138,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,211.99208757978138,,0.0,
109,eGon2035,1,48717,power_to_H2,0.0,True,inf,27.453818651332433,0.0,,,,0.7,0.0,0.0,0.0,0.009710914133650148,,0.0,31.0
110,eGon2035,1,48957,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7675883127855981,,0.0,31.0
111,eGon2035,1,48958,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7634418394174586,,0.0,31.0
112,eGon2035,1,48959,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7690334377118401,,0.0,31.0
113,eGon2035,1,48962,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7627710380017744,,0.0,31.0
114,eGon2035,1,48963,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7649353312208714,,0.0,31.0
115,eGon2035,1,48964,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7683132870015196,,0.0,31.0
116,eGon2035,1,48965,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7711221685944755,,0.0,31.0
117,eGon2035,1,48966,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7664293255608221,,0.0,31.0
118,eGon2035,1,49155,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7645270184554311,,0.0,31.0
119,eGon2035,1,49156,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7637244687642396,,0.0,31.0
120,eGon2035,1,49167,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7641529837027106,,0.0,31.0
121,eGon2035,1,49168,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7622683738947521,,0.0,31.0
122,eGon2035,1,49169,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7664627160487961,,0.0,31.0
123,eGon2035,1,49170,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7658075354357,,0.0,31.0
124,eGon2035,1,49171,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7681353314667352,,0.0,31.0
125,eGon2035,1,49172,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7615890999730336,,0.0,31.0
126,eGon2035,1,49173,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7799911554016564,,0.0,31.0
127,eGon2035,1,49175,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7665365579157924,,0.0,31.0
128,eGon2035,1,49176,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,982.2438707330653,,0.0,31.0
129,eGon2035,1,49177,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7671144849436152,,0.0,31.0
130,eGon2035,1,49178,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7821818098433504,,0.0,31.0
131,eGon2035,1,49180,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7625788911228171,,0.0,31.0
132,eGon2035,1,49181,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7616737540548696,,0.0,31.0
133,eGon2035,1,49182,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7617453058576442,,0.0,31.0
134,eGon2035,1,49183,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7616339827277584,,0.0,31.0
135,eGon2035,1,49184,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7670262895164661,,0.0,31.0
136,eGon2035,1,49185,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7708158726155518,,0.0,31.0
137,eGon2035,1,49186,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7671921518042589,,0.0,31.0
138,eGon2035,1,49188,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7616012516927962,,0.0,31.0
139,eGon2035,1,49189,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7673862792662121,,0.0,31.0
140,eGon2035,1,49192,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7665136657391203,,0.0,31.0
141,eGon2035,1,49193,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7614207351883382,,0.0,31.0
142,eGon2035,1,49194,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7648882153940945,,0.0,31.0
143,eGon2035,1,49195,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7656865304206351,,0.0,31.0
144,eGon2035,1,49196,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7643736058099833,,0.0,31.0
145,eGon2035,1,49197,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7646041565990321,,0.0,31.0
146,eGon2035,1,49258,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7666656300496192,,0.0,31.0
147,eGon2035,1,49259,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7625440906839867,,0.0,31.0
148,eGon2035,1,49262,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7696373243670929,,0.0,31.0
149,eGon2035,1,49375,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,980.9725829997009,,0.0,31.0
150,eGon2035,1,49388,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7633022286464688,,0.0,31.0
151,eGon2035,1,49395,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,972.3818149028496,,0.0,31.0
152,eGon2035,1,49403,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,979.6938436567892,,0.0,31.0
153,eGon2035,1,49409,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,977.6286100896176,,0.0,31.0
154,eGon2035,1,49410,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,975.9212908636227,,0.0,31.0
155,eGon2035,1,49415,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,984.0474101000202,,0.0,31.0
156,eGon2035,1,49422,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7638617334066823,,0.0,31.0
157,eGon2035,1,49428,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,999.6600831084083,,0.0,31.0
158,eGon2035,1,49433,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7659886722898314,,0.0,31.0
159,eGon2035,1,49439,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.7695205879264009,,0.0,31.0
160,eGon2035,1,50808,central_heat_pump,0.848655289165275,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.848655289165275,,0.0,inf
161,eGon2035,1,50808,central_resistive_heater,1.1016747782832632,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.1016747782832632,,0.0,inf
162,eGon2035,1,50920,central_heat_pump,23.705993401170737,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,23.705993401170737,,0.0,
163,eGon2035,1,50920,central_resistive_heater,30.21762503438787,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,30.21762503438787,,0.0,
164,eGon2035,1,52059,rural_heat_pump,1797.7125258698366,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1797.7125258698366,,0.0,
165,eGon2035,1,69914,BEV_charger,3103.5753304958344,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,3103.5753304958344,,0.0,
166,eGon2035,1,77535,central_heat_pump,72.39099887865159,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,72.39099887865159,,0.0,
167,eGon2035,1,77535,central_resistive_heater,67.49623036056677,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,67.49623036056677,,0.0,
168,eGon2035,10,43546,dsm,427.6265162856045,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,427.6265162856045,,0.0,
169,eGon2035,10,48653,power_to_H2,0.0,True,inf,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.009731822139910959,,0.0,31.0
170,eGon2035,10,48956,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.4258554647406718,,0.0,31.0
171,eGon2035,10,48960,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.4291795378620842,,0.0,31.0
172,eGon2035,10,48961,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.4250939109607872,,0.0,31.0
173,eGon2035,10,49059,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.4344250449992403,,0.0,31.0
174,eGon2035,10,49146,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.4342063839748417,,0.0,31.0
175,eGon2035,10,49147,power_to_H2,0.0,True,1.0,27.45381865133243,0.0,,,,0.7,0.0,0.0,0.0,0.42841906330767726,,0.0,31.0
