name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
15 industrial_biomass_CHP,eGon2035,15,industrial_biomass_CHP,233.15028447500984,1.0000000000000002,42.108887311400835,1.0000000000000002,0,inf,PV,233.15028447500984,233.15028447500984
15 load shedding,,15,load shedding,69791510.97022775,0.9999999999999997,10000.00761046654,0.9999999999999997,1,0.0,PQ,69791510.97022775,69791510.97022775
15 oil,eGon2035,15,oil,137.0,1.0,101.84064809348666,1.0,0,inf,PV,137.0,137.0
15 run_of_river,eGon2035,15,run_of_river,91.53834402651046,0.65,0.007744255483890541,1.0,0,inf,PV,91.53834402651046,91.53834402651046
15 solar,eGon2035,15,solar,2517.263321672909,1.0000000000000002,0.01775171301276466,1.0000000000000002,0,inf,PV,2517.263321672909,2517.263321672909
15 solar_rooftop,eGon2035,15,solar_rooftop,4086.246780968995,1.0,0.017987833935185403,1.0,0,inf,PV,4086.246780968995,4086.246780968995
15 wind_onshore,eGon2035,15,wind_onshore,3500.157937384436,1.0,1.30802523143769,1.0,0,inf,PV,3500.157937384436,3500.157937384436
2 biomass,eGon2035,2,biomass,44.63529699100501,0.9999999999999999,42.10784423399999,0.9999999999999999,0,inf,PV,44.63529699100501,44.63529699100501
2 central_biomass_CHP,eGon2035,2,central_biomass_CHP,40.39226709976151,1.0000000000000002,42.10612311942256,1.0000000000000002,0,inf,PV,40.39226709976151,40.39226709976151
2 industrial_biomass_CHP,eGon2035,2,industrial_biomass_CHP,566.0512755410066,0.9999999999999998,42.1083795533301,0.9999999999999998,0,inf,PV,566.0512755410066,566.0512755410066
2 load shedding,,2,load shedding,74613469.90998894,0.9999999999999999,10000.00785452736,0.9999999999999999,1,0.0,PQ,74613469.90998894,74613469.90998894
2 others,eGon2035,2,others,12.931823721898391,1.0,0.013055515299920864,1.0,0,inf,PV,12.931823721898391,12.931823721898391
2 run_of_river,eGon2035,2,run_of_river,740.7055165436874,0.65,0.007688493017221473,1.0,0,inf,PV,740.7055165436874,740.7055165436874
2 solar,eGon2035,2,solar,1241.3688011856502,1.0000000000000002,0.01778762099983355,1.0000000000000002,0,inf,PV,1241.3688011856502,1241.3688011856502
2 solar_rooftop,eGon2035,2,solar_rooftop,7139.325812345842,1.0,0.018152950624851484,1.0,0,inf,PV,7139.325812345842,7139.325812345842
2 wind_onshore,eGon2035,2,wind_onshore,1607.6738457195097,0.9999999999999999,1.3085384845337347,0.9999999999999999,0,inf,PV,1607.6738457195097,1607.6738457195097
3 biomass,eGon2035,3,biomass,87.60199316411644,0.9999999999999999,42.10786759298989,0.9999999999999999,0,inf,PV,87.60199316411644,87.60199316411644
3 central_biomass_CHP,eGon2035,3,central_biomass_CHP,143.8954526485687,1.0,42.10826821554371,1.0,0,inf,PV,143.8954526485687,143.8954526485687
3 industrial_biomass_CHP,eGon2035,3,industrial_biomass_CHP,344.8285467315622,1.0000000000000002,42.107054010260384,1.0000000000000002,0,inf,PV,344.8285467315622,344.8285467315622
3 load shedding,,3,load shedding,102149393.32915153,0.9999999999999999,10000.007759279815,0.9999999999999999,1,0.0,PQ,102149393.32915153,102149393.32915153
3 run_of_river,eGon2035,3,run_of_river,7.478230429539525,0.6499999999999999,0.006974800398246422,0.9999999999999999,0,inf,PV,7.478230429539525,7.478230429539525
3 solar,eGon2035,3,solar,4374.901498883301,1.0000000000000002,0.01780786680016669,1.0000000000000002,0,inf,PV,4374.901498883301,4374.901498883301
3 solar_rooftop,eGon2035,3,solar_rooftop,4165.724686521598,0.9999999999999999,0.018283976904163973,0.9999999999999999,0,inf,PV,4165.724686521598,4165.724686521598
3 wind_onshore,eGon2035,3,wind_onshore,8804.367916215962,1.0,1.3079101006603402,1.0,0,inf,PV,8804.367916215962,8804.367916215962
4 biomass,eGon2035,4,biomass,12.008782199140578,1.0000000000000002,42.11031132198823,1.0000000000000002,0,inf,PV,12.008782199140578,12.008782199140578
4 central_biomass_CHP,eGon2035,4,central_biomass_CHP,72.97167098135053,1.0000000000000002,42.108882056336896,1.0000000000000002,0,inf,PV,72.97167098135053,72.97167098135053
4 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,458.7991649528799,1.0,42.10864972931159,1.0,0,inf,PV,458.7991649528799,458.7991649528799
4 load shedding,,4,load shedding,48600270.36654042,0.9999999999999997,10000.007915471891,0.9999999999999997,1,0.0,PQ,48600270.36654042,48600270.36654042
4 others,eGon2035,4,others,89.41303564998199,1.0,0.009364428237105373,1.0,0,inf,PV,89.41303564998199,89.41303564998199
4 solar,eGon2035,4,solar,1282.35603958142,0.9999999999999999,0.017260394683559395,0.9999999999999999,0,inf,PV,1282.35603958142,1282.35603958142
4 solar_rooftop,eGon2035,4,solar_rooftop,2519.8061352304308,1.0,0.01819001674934608,1.0,0,inf,PV,2519.8061352304308,2519.8061352304308
4 wind_offshore,eGon2035,4,wind_offshore,7015.0,1.0,2.5658707302754586,1.0,0,inf,PV,7015.0,7015.0
4 wind_onshore,eGon2035,4,wind_onshore,11474.242553494958,1.0,1.307815198961281,1.0,0,inf,PV,11474.242553494958,11474.242553494958
41276 load shedding,,41276,load shedding,20683665.978449315,0.9999999999999998,10000.00830916718,0.9999999999999998,1,0.0,Slack,20683665.978449315,20683665.978449315
41288 load shedding,,41288,load shedding,28170391.70071011,0.9999999999999998,10000.008418426454,0.9999999999999998,1,0.0,Slack,28170391.70071011,28170391.70071011
41526 load shedding,,41526,load shedding,18272686.508568723,1.0,10000.008714876238,1.0,1,0.0,Slack,18272686.508568723,18272686.508568723
41530 load shedding,,41530,load shedding,21698815.228925355,0.9999999999999998,10000.008050235236,0.9999999999999998,1,0.0,Slack,21698815.228925355,21698815.228925355
41544 load shedding,,41544,load shedding,28804859.982257638,0.9999999999999999,10000.007669709443,0.9999999999999999,1,0.0,Slack,28804859.982257638,28804859.982257638
42514 load shedding,,42514,load shedding,12943152.943569511,0.9999999999999994,10000.007957407483,0.9999999999999994,1,0.0,Slack,12943152.943569511,12943152.943569511
42528 load shedding,,42528,load shedding,29946902.889043182,0.9999999999999998,10000.007772118961,0.9999999999999998,1,0.0,Slack,29946902.889043182,29946902.889043182
42658 load shedding,,42658,load shedding,36037798.39189942,0.9999999999999998,10000.007943442646,0.9999999999999998,1,0.0,Slack,36037798.39189942,36037798.39189942
42664 load shedding,,42664,load shedding,37814309.58023249,0.9999999999999997,10000.007574465133,0.9999999999999997,1,0.0,Slack,37814309.58023249,37814309.58023249
42704 load shedding,,42704,load shedding,9263236.910593865,0.9999999999999998,10000.007687991685,0.9999999999999998,1,0.0,Slack,9263236.910593865,9263236.910593865
42708 load shedding,,42708,load shedding,26013199.543448526,0.9999999999999998,10000.008268632915,0.9999999999999998,1,0.0,Slack,26013199.543448526,26013199.543448526
42816 load shedding,,42816,load shedding,21191240.603687335,0.9999999999999994,10000.008487052155,0.9999999999999994,1,0.0,Slack,21191240.603687335,21191240.603687335
43542 load shedding,,43542,load shedding,34261287.20356635,0.9999999999999998,10000.008151662545,0.9999999999999998,1,0.0,Slack,34261287.20356635,34261287.20356635
43544 load shedding,,43544,load shedding,63319934.498443,1.0000000000000002,10000.008218460485,1.0000000000000002,1,0.0,Slack,63319934.498443,63319934.498443
43546 load shedding,,43546,load shedding,44666567.020945765,0.9999999999999999,10000.00768345058,0.9999999999999999,1,0.0,Slack,44666567.020945765,44666567.020945765
43744 load shedding,,43744,load shedding,49361632.30439745,0.9999999999999999,10000.00787300003,0.9999999999999999,1,0.0,Slack,49361632.30439745,49361632.30439745
43775 load shedding,,43775,load shedding,1142042.9067855452,1.0,10000.040786525162,1.0,1,0.0,PQ,1142042.9067855452,1142042.9067855452
43775 oil,eGon2035,43775,oil,84.20300295,1.0,101.8727865251626,1.0,0,inf,PV,84.20300295,84.20300295
43775 others,eGon2035,43775,others,1552.2437133000003,1.0,0.04078652516259929,1.0,0,inf,PV,1552.2437133000003,1552.2437133000003
43775 reservoir,eGon2035,43775,reservoir,8301.08374,0.65,0.04078652516259929,1.0,0,inf,PV,8301.08374,8301.08374
43775 run_of_river,eGon2035,43775,run_of_river,6217.211426,0.65,0.04078652516259929,1.0,0,inf,PV,6217.211426,6217.211426
43775 solar,eGon2035,43775,solar,22500.0,1.0,0.050786525162599294,1.0,0,inf,PV,22500.0,22500.0
43775 wind_onshore,eGon2035,43775,wind_onshore,12500.0,1.0,1.3407865251625994,1.0,0,inf,PV,12500.0,12500.0
43776 coal,eGon2035,43776,coal,615.78599922,1.0,49.3682865251626,1.0,0,inf,PV,615.78599922,615.78599922
43776 load shedding,,43776,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43776 oil,eGon2035,43776,oil,158.2999992,1.0,101.8727865251626,1.0,0,inf,PV,158.2999992,158.2999992
43776 others,eGon2035,43776,others,1530.1999969,1.0,0.04078652516259929,1.0,0,inf,PV,1530.1999969,1530.1999969
43776 run_of_river,eGon2035,43776,run_of_river,148.1999969,0.65,0.04078652516259929,1.0,0,inf,PV,148.1999969,148.1999969
43776 solar,eGon2035,43776,solar,16443.135739999998,1.0,0.050786525162599294,1.0,0,inf,PV,16443.135739999998,16443.135739999998
43776 wind_offshore,eGon2035,43776,wind_offshore,5250.0,1.0,2.6007865251625994,1.0,0,inf,PV,5250.0,5250.0
43776 wind_onshore,eGon2035,43776,wind_onshore,7465.0490675,1.0,1.3407865251625994,1.0,0,inf,PV,7465.0490675,7465.0490675
43777 load shedding,,43777,load shedding,380680.96892851504,1.0,10000.040786525162,1.0,1,0.0,PQ,380680.96892851504,380680.96892851504
43777 nuclear,eGon2035,43777,nuclear,595.0,1.0,5.2407865251626,1.0,0,inf,PV,595.0,595.0
43777 others,eGon2035,43777,others,2086.8406982,1.0,0.04078652516259929,1.0,0,inf,PV,2086.8406982,2086.8406982
43777 reservoir,eGon2035,43777,reservoir,8152.0,0.65,0.04078652516259929,1.0,0,inf,PV,8152.0,8152.0
43777 run_of_river,eGon2035,43777,run_of_river,4113.0,0.65,0.04078652516259929,1.0,0,inf,PV,4113.0,4113.0
43777 solar,eGon2035,43777,solar,14364.3525,1.0,0.050786525162599294,1.0,0,inf,PV,14364.3525,14364.3525
43777 wind_onshore,eGon2035,43777,wind_onshore,1551.0,1.0,1.3407865251625994,1.0,0,inf,PV,1551.0,1551.0
43778 coal,eGon2035,43778,coal,186.0,1.0,49.3682865251626,1.0,0,inf,PV,186.0,186.0
43778 lignite,eGon2035,43778,lignite,2967.69999245,1.0,37.605286525162605,1.0,0,inf,PV,2967.69999245,2967.69999245
43778 load shedding,,43778,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43778 nuclear,eGon2035,43778,nuclear,4041.0,1.0,5.2407865251626,1.0,0,inf,PV,4041.0,4041.0
43778 oil,eGon2035,43778,oil,6.94999981,1.0,101.8727865251626,1.0,0,inf,PV,6.94999981,6.94999981
43778 others,eGon2035,43778,others,2289.3577880000003,1.0,0.04078652516259929,1.0,0,inf,PV,2289.3577880000003,2289.3577880000003
43778 reservoir,eGon2035,43778,reservoir,1170.3999939,0.65,0.04078652516259929,1.0,0,inf,PV,1170.3999939,1170.3999939
43778 run_of_river,eGon2035,43778,run_of_river,395.0,0.65,0.04078652516259929,1.0,0,inf,PV,395.0,395.0
43778 solar,eGon2035,43778,solar,14499.5,1.0,0.050786525162599294,1.0,0,inf,PV,14499.5,14499.5
43778 wind_onshore,eGon2035,43778,wind_onshore,7761.234055,1.0,1.3407865251625994,1.0,0,inf,PV,7761.234055,7761.234055
43779 coal,eGon2035,43779,coal,447.0,1.0,49.3682865251626,1.0,0,inf,PV,447.0,447.0
43779 load shedding,,43779,load shedding,380680.96892851504,1.0,10000.040786525162,1.0,1,0.0,PQ,380680.96892851504,380680.96892851504
43779 oil,eGon2035,43779,oil,200.0,1.0,101.8727865251626,1.0,0,inf,PV,200.0,200.0
43779 others,eGon2035,43779,others,578.3999939,1.0,0.04078652516259929,1.0,0,inf,PV,578.3999939,578.3999939
43779 solar,eGon2035,43779,solar,3943.5,1.0,0.050786525162599294,1.0,0,inf,PV,3943.5,3943.5
43779 wind_offshore,eGon2035,43779,wind_offshore,4600.0,1.0,2.6007865251625994,1.0,0,inf,PV,4600.0,4600.0
43779 wind_onshore,eGon2035,43779,wind_onshore,4564.5,1.0,1.3407865251625994,1.0,0,inf,PV,4564.5,4564.5
43780 coal,eGon2035,43780,coal,320.0,1.0,49.3682865251626,1.0,0,inf,Slack,320.0,320.0
43780 load shedding,,43780,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43780 oil,eGon2035,43780,oil,212.00000001,1.0,101.8727865251626,1.0,0,inf,PV,212.00000001,212.00000001
43780 others,eGon2035,43780,others,315.20500943,1.0,0.04078652516259929,1.0,0,inf,PV,315.20500943,315.20500943
43780 solar,eGon2035,43780,solar,1690.0,1.0,0.050786525162599294,1.0,0,inf,PV,1690.0,1690.0
43780 wind_offshore,eGon2035,43780,wind_offshore,1809.0,1.0,2.6007865251625994,1.0,0,inf,PV,1809.0,1809.0
43780 wind_onshore,eGon2035,43780,wind_onshore,1300.0,1.0,1.3407865251625994,1.0,0,inf,PV,1300.0,1300.0
43781 load shedding,,43781,load shedding,380680.96892851504,1.0,10000.040786525162,1.0,1,0.0,PQ,380680.96892851504,380680.96892851504
43781 nuclear,eGon2035,43781,nuclear,53597.0,1.0,5.2407865251626,1.0,0,inf,PV,53597.0,53597.0
43781 oil,eGon2035,43781,oil,76.0,1.0,101.8727865251626,1.0,0,inf,PV,76.0,76.0
43781 others,eGon2035,43781,others,4431.7999767599995,1.0,0.04078652516259929,1.0,0,inf,PV,4431.7999767599995,4431.7999767599995
43781 reservoir,eGon2035,43781,reservoir,10094.0,0.65,0.04078652516259929,1.0,0,inf,PV,10094.0,10094.0
43781 run_of_river,eGon2035,43781,run_of_river,13638.0,0.65,0.04078652516259929,1.0,0,inf,PV,13638.0,13638.0
43781 solar,eGon2035,43781,solar,60622.60725,1.0,0.050786525162599294,1.0,0,inf,PV,60622.60725,60622.60725
43781 wind_offshore,eGon2035,43781,wind_offshore,4000.0,1.0,2.6007865251625994,1.0,0,inf,PV,4000.0,4000.0
43781 wind_onshore,eGon2035,43781,wind_onshore,67433.11411380001,1.0,1.3407865251625994,1.0,0,inf,PV,67433.11411380001,67433.11411380001
43782 lignite,eGon2035,43782,lignite,18.0,1.0,37.605286525162605,1.0,0,inf,Slack,18.0,18.0
43782 load shedding,,43782,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43782 oil,eGon2035,43782,oil,194.00000001,1.0,101.8727865251626,1.0,0,inf,PV,194.00000001,194.00000001
43782 others,eGon2035,43782,others,325.0,1.0,0.04078652516259929,1.0,0,inf,PV,325.0,325.0
43782 solar,eGon2035,43782,solar,1237.9538499999999,1.0,0.050786525162599294,1.0,0,inf,PV,1237.9538499999999,1237.9538499999999
43782 wind_onshore,eGon2035,43782,wind_onshore,2404.5,1.0,1.3407865251625994,1.0,0,inf,PV,2404.5,2404.5
43783 coal,eGon2035,43783,coal,3402.0,1.0,49.3682865251626,1.0,0,inf,Slack,3402.0,3402.0
43783 load shedding,,43783,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43783 nuclear,eGon2035,43783,nuclear,5111.5,1.0,5.2407865251626,1.0,0,inf,PV,5111.5,5111.5
43783 oil,eGon2035,43783,oil,371.00000003,1.0,101.8727865251626,1.0,0,inf,PV,371.00000003,371.00000003
43783 others,eGon2035,43783,others,4700.411133,1.0,0.04078652516259929,1.0,0,inf,PV,4700.411133,4700.411133
43783 run_of_river,eGon2035,43783,run_of_river,1969.352051,0.65,0.04078652516259929,1.0,0,inf,PV,1969.352051,1969.352051
43783 solar,eGon2035,43783,solar,47966.680995,1.0,0.050786525162599294,1.0,0,inf,PV,47966.680995,47966.680995
43783 wind_offshore,eGon2035,43783,wind_offshore,19335.15,1.0,2.6007865251625994,1.0,0,inf,PV,19335.15,19335.15
43783 wind_onshore,eGon2035,43783,wind_onshore,25168.151905,1.0,1.3407865251625994,1.0,0,inf,PV,25168.151905,25168.151905
43784 load shedding,,43784,load shedding,253787.31261901002,1.0,10000.040786525162,1.0,1,0.0,PQ,253787.31261901002,253787.31261901002
43785 load shedding,,43785,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43785 nuclear,eGon2035,43785,nuclear,243.0,1.0,5.2407865251626,1.0,0,inf,PV,243.0,243.0
43785 others,eGon2035,43785,others,4310.0,1.0,0.04078652516259929,1.0,0,inf,PV,4310.0,4310.0
43785 run_of_river,eGon2035,43785,run_of_river,46.57143021,0.65,0.04078652516259929,1.0,0,inf,PV,46.57143021,46.57143021
43785 solar,eGon2035,43785,solar,20020.0,1.0,0.050786525162599294,1.0,0,inf,PV,20020.0,20020.0
43785 wind_offshore,eGon2035,43785,wind_offshore,8360.0,1.0,2.6007865251625994,1.0,0,inf,PV,8360.0,8360.0
43785 wind_onshore,eGon2035,43785,wind_onshore,13633.24947,1.0,1.3407865251625994,1.0,0,inf,PV,13633.24947,13633.24947
43786 load shedding,,43786,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43786 others,eGon2035,43786,others,341.30299759,0.9999999999999998,0.04078652516259929,0.9999999999999998,0,inf,PV,341.30299759,341.30299759
43786 reservoir,eGon2035,43786,reservoir,36062.200194,0.65,0.04078652516259929,1.0,0,inf,PV,36062.200194,36062.200194
43786 solar,eGon2035,43786,solar,2000.0,1.0,0.050786525162599294,1.0,0,inf,PV,2000.0,2000.0
43786 wind_onshore,eGon2035,43786,wind_onshore,9217.9594595,1.0,1.3407865251625994,1.0,0,inf,PV,9217.9594595,9217.9594595
43787 coal,eGon2035,43787,coal,8437.217028500001,1.0,49.3682865251626,1.0,0,inf,PV,8437.217028500001,8437.217028500001
43787 lignite,eGon2035,43787,lignite,3505.8599857,1.0,37.605286525162605,1.0,0,inf,PV,3505.8599857,3505.8599857
43787 load shedding,,43787,load shedding,380680.96892851504,1.0,10000.040786525162,1.0,1,0.0,PQ,380680.96892851504,380680.96892851504
43787 others,eGon2035,43787,others,9161.5,1.0,0.04078652516259929,1.0,0,inf,PV,9161.5,9161.5
43787 reservoir,eGon2035,43787,reservoir,362.5,0.65,0.04078652516259929,1.0,0,inf,PV,362.5,362.5
43787 run_of_river,eGon2035,43787,run_of_river,536.5,0.65,0.04078652516259929,1.0,0,inf,PV,536.5,536.5
43787 solar,eGon2035,43787,solar,22190.819985000002,1.0,0.050786525162599294,1.0,0,inf,PV,22190.819985000002,22190.819985000002
43787 wind_offshore,eGon2035,43787,wind_offshore,2400.0,1.0,2.6007865251625994,1.0,0,inf,PV,2400.0,2400.0
43787 wind_onshore,eGon2035,43787,wind_onshore,18065.333720000002,1.0,1.3407865251625994,1.0,0,inf,PV,18065.333720000002,18065.333720000002
43788 load shedding,,43788,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
43788 nuclear,eGon2035,43788,nuclear,2925.5,1.0,5.2407865251626,1.0,0,inf,PV,2925.5,2925.5
43788 others,eGon2035,43788,others,4185.0,1.0,0.04078652516259929,1.0,0,inf,PV,4185.0,4185.0
43788 reservoir,eGon2035,43788,reservoir,16630.0,0.65,0.04078652516259929,1.0,0,inf,PV,16630.0,16630.0
43788 solar,eGon2035,43788,solar,7551.0714284999995,1.0,0.050786525162599294,1.0,0,inf,PV,7551.0714284999995,7551.0714284999995
43788 wind_offshore,eGon2035,43788,wind_offshore,750.0,1.0,2.6007865251625994,1.0,0,inf,PV,750.0,750.0
43788 wind_onshore,eGon2035,43788,wind_onshore,27075.605246500003,1.0,1.3407865251625994,1.0,0,inf,PV,27075.605246500003,27075.605246500003
48639 CH4,eGon2035,48639,CH4,1223.8263116666665,1.0,30.118656629075527,1.0,0,10276424.977699999,Slack,1223.8263116666665,1223.8263116666665
48639 load shedding,,48639,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48640 CH4,eGon2035,48640,CH4,22992.144076458335,1.0,52.498571951974924,1.0,0,201411182.109775,Slack,22992.144076458335,22992.144076458335
48640 load shedding,,48640,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48641 load shedding,,48641,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,Slack,126893.65630950501,126893.65630950501
48642 CH4,eGon2035,48642,CH4,1145.198149375,1.0,29.81403417183162,1.0,0,10031935.788525,Slack,1145.198149375,1145.198149375
48642 load shedding,,48642,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48643 CH4,eGon2035,48643,CH4,3411.7605122916666,1.0,36.327956971639956,1.0,0,27624196.192675,Slack,3411.7605122916666,3411.7605122916666
48643 load shedding,,48643,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48644 CH4,eGon2035,48644,CH4,66666.77280984167,1.0,48.569582939903526,1.0,0,584000929.814213,Slack,66666.77280984167,66666.77280984167
48644 load shedding,,48644,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48645 CH4,eGon2035,48645,CH4,114009.58196449144,1.0,50.95184372553352,1.0,0,976813718.008945,Slack,114009.58196449144,114009.58196449144
48645 load shedding,,48645,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48646 CH4,eGon2035,48646,CH4,91.826031,1.0,32.880414965457916,1.0,0,581746.0315599999,Slack,91.826031,91.826031
48646 load shedding,,48646,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48647 CH4,eGon2035,48647,CH4,24654.71423279167,1.0,48.87481832102042,1.0,0,213747863.19175497,Slack,24654.71423279167,24654.71423279167
48647 load shedding,,48647,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48648 CH4,eGon2035,48648,CH4,20833.333333333332,1.0,41.0172865251626,1.0,0,182500000.0,Slack,20833.333333333332,20833.333333333332
48648 load shedding,,48648,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48649 CH4,eGon2035,48649,CH4,14680.832195275001,1.0,43.5474850752224,1.0,0,128604090.03060901,Slack,14680.832195275001,14680.832195275001
48649 load shedding,,48649,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48650 CH4,eGon2035,48650,CH4,6417.153026700132,1.0,45.55451816863077,1.0,0,56214260.51389316,Slack,6417.153026700132,6417.153026700132
48650 load shedding,,48650,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48652 CH4,eGon2035,48652,CH4,31637.094907407405,1.0,41.0172865251626,1.0,0,277140951.3888889,Slack,31637.094907407405,31637.094907407405
48652 load shedding,,48652,load shedding,126893.65630950501,1.0,10000.040786525162,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
48653 load shedding,,48653,load shedding,4314384.314523171,0.9999999999999999,10000.007903884,0.9999999999999999,1,0.0,Slack,4314384.314523171,4314384.314523171
48679 load shedding,,48679,load shedding,1776511.1883330701,1.0,10000.01038299288,1.0,1,0.0,Slack,1776511.1883330701,1776511.1883330701
48680 load shedding,,48680,load shedding,507574.62523802003,1.0,10000.006556108217,1.0,1,0.0,Slack,507574.62523802003,507574.62523802003
48695 load shedding,,48695,load shedding,3679916.0329756453,1.0,10000.006981597095,1.0,1,0.0,Slack,3679916.0329756453,3679916.0329756453
48697 load shedding,,48697,load shedding,1142042.9067855452,1.0,10000.01036483313,1.0,1,0.0,Slack,1142042.9067855452,1142042.9067855452
48700 load shedding,,48700,load shedding,1776511.1883330701,1.0,10000.007106714313,1.0,1,0.0,Slack,1776511.1883330701,1776511.1883330701
48707 load shedding,,48707,load shedding,2410979.4698805953,1.0,10000.006881845322,1.0,1,0.0,Slack,2410979.4698805953,2410979.4698805953
48717 load shedding,,48717,load shedding,2410979.4698805953,1.0,10000.008711708784,1.0,1,0.0,Slack,2410979.4698805953,2410979.4698805953
48718 load shedding,,48718,load shedding,3172341.4077376253,1.0,10000.008639487274,1.0,1,0.0,Slack,3172341.4077376253,3172341.4077376253
48763 load shedding,,48763,load shedding,3172341.4077376253,1.0,10000.005442603777,1.0,1,0.0,Slack,3172341.4077376253,3172341.4077376253
48810 load shedding,,48810,load shedding,3299235.0640471303,1.0,10000.009545084975,1.0,1,0.0,Slack,3299235.0640471303,3299235.0640471303
5 biomass,eGon2035,5,biomass,14.759185789450237,1.0,42.10693522685482,1.0,0,inf,PV,14.759185789450237,14.759185789450237
5 central_biomass_CHP,eGon2035,5,central_biomass_CHP,27.259866186354618,1.0,42.10776841922555,1.0,0,inf,PV,27.259866186354618,27.259866186354618
5 industrial_biomass_CHP,eGon2035,5,industrial_biomass_CHP,95.49890847582058,0.9999999999999999,42.109440595117185,0.9999999999999999,0,inf,PV,95.49890847582058,95.49890847582058
5 load shedding,,5,load shedding,53422229.30630161,1.0,10000.00813008837,1.0,1,0.0,PQ,53422229.30630161,53422229.30630161
5 others,eGon2035,5,others,100.00000000000001,1.0,0.012838048545908714,1.0,0,inf,PV,100.00000000000001,100.00000000000001
5 run_of_river,eGon2035,5,run_of_river,282.30782329328616,0.6500000000000001,0.006749944621916275,1.0000000000000002,0,inf,PV,282.30782329328616,282.30782329328616
5 solar,eGon2035,5,solar,1819.02234750981,1.0,0.017540249765785002,1.0,0,inf,PV,1819.02234750981,1819.02234750981
5 solar_rooftop,eGon2035,5,solar_rooftop,3586.149754802715,0.9999999999999999,0.01750355695864738,0.9999999999999999,0,inf,PV,3586.149754802715,3586.149754802715
5 wind_onshore,eGon2035,5,wind_onshore,3774.746194277604,1.0,1.30865609175755,1.0,0,inf,PV,3774.746194277604,3774.746194277604
50808 load shedding,,50808,load shedding,126893.65630950501,1.0,10000.016067035105,1.0,1,0.0,Slack,126893.65630950501,126893.65630950501
50920 central_biomass_CHP_heat,eGon2035,50920,central_biomass_CHP_heat,1.652,0.9999999999999999,0.008436614162552144,0.9999999999999999,0,inf,Slack,1.652,1.652
50920 load shedding,,50920,load shedding,126893.65630950501,1.0,10000.007046430255,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
51841 geo_thermal,eGon2035,51841,geo_thermal,166.19876134912994,1.0,0.0066540182690378825,1.0,0,inf,Slack,166.19876134912994,166.19876134912994
51841 load shedding,,51841,load shedding,126893.65630950501,1.0,10000.023023496327,1.0,1,0.0,PQ,126893.65630950501,126893.65630950501
52040 load shedding,,52040,load shedding,20810559.634758823,0.9999999999999998,10000.007626359704,0.9999999999999998,1,0.0,Slack,20810559.634758823,20810559.634758823
52041 load shedding,,52041,load shedding,63573721.81106201,0.9999999999999999,10000.007494408303,0.9999999999999999,1,0.0,Slack,63573721.81106201,63573721.81106201
52042 load shedding,,52042,load shedding,38448777.86178002,0.9999999999999997,10000.007748548613,0.9999999999999997,1,0.0,Slack,38448777.86178002,38448777.86178002
52043 load shedding,,52043,load shedding,30327583.857971698,0.9999999999999997,10000.007716160779,0.9999999999999997,1,0.0,Slack,30327583.857971698,30327583.857971698
