,41276 dsm,41288 dsm,41526 dsm,41530 dsm,41544 dsm,42514 dsm,42528 dsm,42658 dsm,42664 dsm,42704 dsm,42708 dsm,42816 dsm,43542 dsm,43544 dsm,43546 dsm,43744 dsm,69914 battery_storage,69915 battery_storage,69920 battery_storage,69924 battery_storage,69925 battery_storage,69929 battery_storage,69931 battery_storage,69958 battery_storage,70054 battery_storage,70058 battery_storage,70154 battery_storage,70292 battery_storage,70304 battery_storage,70310 battery_storage,70512 battery_storage,70797 battery_storage
0,-0.3488609842811187,-0.2713472213382814,-0.30644743013231374,-0.2906139205187386,-0.3490546581376629,-0.30381288221963115,-0.2992516870840885,-0.30700472327348705,-0.3398415176852332,-0.3539514536611434,-0.3403622687687367,-0.30230676313307586,-0.3054586758801533,-0.34476013940098427,-0.2947019472709889,-0.3075411267213114,0.7871958888095358,0.7836254081014771,0.7870530162975465,0.7864170526548967,0.7879367672204971,0.7891887824400715,0.7885966464992642,0.7876434321974365,0.7838402674560658,0.7900436227923041,0.7874049338010641,0.788336809943704,0.7861985481543348,0.7909759986731741,0.7868606233742179,0.7869526468166689
1,-0.2711809353608643,-0.21150329262583684,-0.23295410828425034,-0.2213648102510937,-0.269312000864934,-0.22283903709308966,-0.23517963615853862,-0.2432487218509367,-0.2687666667101233,-0.2863693602963776,-0.26587820786707644,-0.23668514099077156,-0.24445525557611694,-0.25638760744587347,-0.21918651721807106,-0.24875495903383021,0.8122366835241732,0.8096257010217529,0.8117862852501782,0.8114241654590025,0.812662713766098,0.8136986828721638,0.812968928299517,0.812646790709294,0.8086660314373105,0.8142926327817075,0.8130666017532349,0.8133736407639933,0.8117897100531297,0.8150911786490016,0.8119406874586896,0.8121621576296228
