,0 solar,0 solar_rooftop,0 wind_offshore,0 wind_onshore,1 solar,1 solar_rooftop,1 wind_onshore,10 solar,10 solar_rooftop,10 wind_onshore,11 solar,11 solar_rooftop,11 wind_onshore,12 solar,12 solar_rooftop,12 wind_offshore,12 wind_onshore,13 solar,13 solar_rooftop,13 wind_onshore,14 solar,14 solar_rooftop,14 wind_offshore,14 wind_onshore,15 solar,15 solar_rooftop,15 wind_onshore,2 solar,2 solar_rooftop,2 wind_onshore,3 solar,3 solar_rooftop,3 wind_onshore,4 solar,4 solar_rooftop,4 wind_onshore,43775 solar,43775 wind_onshore,43776 solar,43776 wind_offshore,43776 wind_onshore,43777 solar,43777 wind_onshore,43778 solar,43778 wind_onshore,43779 solar,43779 wind_offshore,43779 wind_onshore,43780 solar,43781 solar,43781 wind_offshore,43781 wind_onshore,43782 solar,43782 wind_onshore,43783 solar,43783 wind_offshore,43783 wind_onshore,43785 solar,43785 wind_offshore,43785 wind_onshore,43786 solar,43786 wind_onshore,43787 solar,43787 wind_onshore,43788 solar,43788 wind_offshore,43788 wind_onshore,5 solar,5 solar_rooftop,5 wind_onshore,6 solar,6 solar_rooftop,6 wind_offshore,6 wind_onshore,7 solar,7 solar_rooftop,7 wind_onshore,70813 solar_thermal_collector,70814 solar_thermal_collector,70815 solar_thermal_collector,70816 solar_thermal_collector,70817 solar_thermal_collector,70818 solar_thermal_collector,70819 solar_thermal_collector,70820 solar_thermal_collector,70821 solar_thermal_collector,70822 solar_thermal_collector,70824 solar_thermal_collector,70826 solar_thermal_collector,70828 solar_thermal_collector,70829 solar_thermal_collector,70830 solar_thermal_collector,70831 solar_thermal_collector,70832 solar_thermal_collector,8 solar,8 solar_rooftop,8 wind_offshore,8 wind_onshore,9 solar,9 solar_rooftop,9 wind_onshore,0 central_biomass_CHP,0 industrial_biomass_CHP,1 central_biomass_CHP,1 industrial_biomass_CHP,10 central_biomass_CHP,10 industrial_biomass_CHP,11 central_biomass_CHP,11 industrial_biomass_CHP,12 central_biomass_CHP,12 industrial_biomass_CHP,13 central_biomass_CHP,13 industrial_biomass_CHP,14 central_biomass_CHP,14 industrial_biomass_CHP,15 central_biomass_CHP,15 industrial_biomass_CHP,2 central_biomass_CHP,2 industrial_biomass_CHP,3 central_biomass_CHP,3 industrial_biomass_CHP,4 central_biomass_CHP,4 industrial_biomass_CHP,5 central_biomass_CHP,5 industrial_biomass_CHP,6 central_biomass_CHP,6 industrial_biomass_CHP,7 central_biomass_CHP,7 industrial_biomass_CHP,8 central_biomass_CHP,8 industrial_biomass_CHP,9 central_biomass_CHP,9 industrial_biomass_CHP,0 biomass,0 others,0 reservoir,0 run_of_river,1 biomass,1 others,1 reservoir,1 run_of_river,10 biomass,10 others,10 run_of_river,11 biomass,11 oil,11 others,11 reservoir,11 run_of_river,12 biomass,12 oil,12 others,12 reservoir,12 run_of_river,13 biomass,13 others,13 reservoir,13 run_of_river,14 biomass,14 run_of_river,15 biomass,15 oil,15 run_of_river,2 biomass,2 others,2 run_of_river,3 biomass,3 run_of_river,4 biomass,4 others,4 wind_offshore,43775 oil,43775 others,43775 reservoir,43775 run_of_river,43776 run_of_river,43777 nuclear,43777 others,43777 reservoir,43777 run_of_river,43778 coal,43778 lignite,43778 nuclear,43778 oil,43778 others,43778 reservoir,43778 run_of_river,43779 coal,43779 oil,43779 others,43780 coal,43780 oil,43780 wind_offshore,43781 nuclear,43781 oil,43781 others,43781 reservoir,43781 run_of_river,43783 coal,43783 nuclear,43783 run_of_river,43785 nuclear,43785 run_of_river,43786 reservoir,43787 coal,43787 lignite,43787 reservoir,43787 run_of_river,43787 wind_offshore,43788 nuclear,43788 others,43788 reservoir,5 biomass,5 others,5 run_of_river,6 biomass,7 biomass,7 others,7 reservoir,7 run_of_river,8 biomass,8 run_of_river,9 biomass,9 oil,9 wind_offshore,0 biomass ramp_up,0 others ramp_up,0 reservoir ramp_up,0 run_of_river ramp_up,0 solar ramp_up,0 solar_rooftop ramp_up,0 wind_offshore ramp_up,0 wind_onshore ramp_up,1 biomass ramp_up,1 others ramp_up,1 reservoir ramp_up,1 run_of_river ramp_up,1 solar ramp_up,1 solar_rooftop ramp_up,1 wind_onshore ramp_up,10 biomass ramp_up,10 others ramp_up,10 run_of_river ramp_up,10 solar ramp_up,10 solar_rooftop ramp_up,10 wind_onshore ramp_up,11 biomass ramp_up,11 oil ramp_up,11 others ramp_up,11 reservoir ramp_up,11 run_of_river ramp_up,11 solar ramp_up,11 solar_rooftop ramp_up,11 wind_onshore ramp_up,12 biomass ramp_up,12 oil ramp_up,12 others ramp_up,12 reservoir ramp_up,12 run_of_river ramp_up,12 solar ramp_up,12 solar_rooftop ramp_up,12 wind_offshore ramp_up,12 wind_onshore ramp_up,13 biomass ramp_up,13 others ramp_up,13 reservoir ramp_up,13 run_of_river ramp_up,13 solar ramp_up,13 solar_rooftop ramp_up,13 wind_onshore ramp_up,14 biomass ramp_up,14 run_of_river ramp_up,14 solar ramp_up,14 solar_rooftop ramp_up,14 wind_offshore ramp_up,14 wind_onshore ramp_up,15 biomass ramp_up,15 oil ramp_up,15 run_of_river ramp_up,15 solar ramp_up,15 solar_rooftop ramp_up,15 wind_onshore ramp_up,2 biomass ramp_up,2 others ramp_up,2 run_of_river ramp_up,2 solar ramp_up,2 solar_rooftop ramp_up,2 wind_onshore ramp_up,3 biomass ramp_up,3 run_of_river ramp_up,3 solar ramp_up,3 solar_rooftop ramp_up,3 wind_onshore ramp_up,4 biomass ramp_up,4 others ramp_up,4 solar ramp_up,4 solar_rooftop ramp_up,4 wind_offshore ramp_up,4 wind_onshore ramp_up,43775 oil ramp_up,43775 others ramp_up,43775 reservoir ramp_up,43775 run_of_river ramp_up,43775 solar ramp_up,43775 wind_onshore ramp_up,43776 coal ramp_up,43776 oil ramp_up,43776 others ramp_up,43776 run_of_river ramp_up,43776 solar ramp_up,43776 wind_offshore ramp_up,43776 wind_onshore ramp_up,43777 nuclear ramp_up,43777 others ramp_up,43777 reservoir ramp_up,43777 run_of_river ramp_up,43777 solar ramp_up,43777 wind_onshore ramp_up,43778 coal ramp_up,43778 lignite ramp_up,43778 nuclear ramp_up,43778 oil ramp_up,43778 others ramp_up,43778 reservoir ramp_up,43778 run_of_river ramp_up,43778 solar ramp_up,43778 wind_onshore ramp_up,43779 coal ramp_up,43779 oil ramp_up,43779 others ramp_up,43779 solar ramp_up,43779 wind_offshore ramp_up,43779 wind_onshore ramp_up,43780 coal ramp_up,43780 oil ramp_up,43780 others ramp_up,43780 solar ramp_up,43780 wind_offshore ramp_up,43780 wind_onshore ramp_up,43781 nuclear ramp_up,43781 oil ramp_up,43781 others ramp_up,43781 reservoir ramp_up,43781 run_of_river ramp_up,43781 solar ramp_up,43781 wind_offshore ramp_up,43781 wind_onshore ramp_up,43782 lignite ramp_up,43782 oil ramp_up,43782 others ramp_up,43782 solar ramp_up,43782 wind_onshore ramp_up,43783 coal ramp_up,43783 nuclear ramp_up,43783 oil ramp_up,43783 others ramp_up,43783 run_of_river ramp_up,43783 solar ramp_up,43783 wind_offshore ramp_up,43783 wind_onshore ramp_up,43785 nuclear ramp_up,43785 others ramp_up,43785 run_of_river ramp_up,43785 solar ramp_up,43785 wind_offshore ramp_up,43785 wind_onshore ramp_up,43786 others ramp_up,43786 reservoir ramp_up,43786 solar ramp_up,43786 wind_onshore ramp_up,43787 coal ramp_up,43787 lignite ramp_up,43787 others ramp_up,43787 reservoir ramp_up,43787 run_of_river ramp_up,43787 solar ramp_up,43787 wind_offshore ramp_up,43787 wind_onshore ramp_up,43788 nuclear ramp_up,43788 others ramp_up,43788 reservoir ramp_up,43788 solar ramp_up,43788 wind_offshore ramp_up,43788 wind_onshore ramp_up,5 biomass ramp_up,5 others ramp_up,5 run_of_river ramp_up,5 solar ramp_up,5 solar_rooftop ramp_up,5 wind_onshore ramp_up,6 biomass ramp_up,6 solar ramp_up,6 solar_rooftop ramp_up,6 wind_offshore ramp_up,6 wind_onshore ramp_up,7 biomass ramp_up,7 others ramp_up,7 reservoir ramp_up,7 run_of_river ramp_up,7 solar ramp_up,7 solar_rooftop ramp_up,7 wind_onshore ramp_up,8 biomass ramp_up,8 run_of_river ramp_up,8 solar ramp_up,8 solar_rooftop ramp_up,8 wind_offshore ramp_up,8 wind_onshore ramp_up,9 biomass ramp_up,9 oil ramp_up,9 solar ramp_up,9 solar_rooftop ramp_up,9 wind_offshore ramp_up,9 wind_onshore ramp_up,0 biomass ramp_down,0 others ramp_down,0 reservoir ramp_down,0 run_of_river ramp_down,0 solar ramp_down,0 solar_rooftop ramp_down,0 wind_offshore ramp_down,0 wind_onshore ramp_down,1 biomass ramp_down,1 others ramp_down,1 reservoir ramp_down,1 run_of_river ramp_down,1 solar ramp_down,1 solar_rooftop ramp_down,1 wind_onshore ramp_down,10 biomass ramp_down,10 others ramp_down,10 run_of_river ramp_down,10 solar ramp_down,10 solar_rooftop ramp_down,10 wind_onshore ramp_down,11 biomass ramp_down,11 oil ramp_down,11 others ramp_down,11 reservoir ramp_down,11 run_of_river ramp_down,11 solar ramp_down,11 solar_rooftop ramp_down,11 wind_onshore ramp_down,12 biomass ramp_down,12 oil ramp_down,12 others ramp_down,12 reservoir ramp_down,12 run_of_river ramp_down,12 solar ramp_down,12 solar_rooftop ramp_down,12 wind_offshore ramp_down,12 wind_onshore ramp_down,13 biomass ramp_down,13 others ramp_down,13 reservoir ramp_down,13 run_of_river ramp_down,13 solar ramp_down,13 solar_rooftop ramp_down,13 wind_onshore ramp_down,14 biomass ramp_down,14 run_of_river ramp_down,14 solar ramp_down,14 solar_rooftop ramp_down,14 wind_offshore ramp_down,14 wind_onshore ramp_down,15 biomass ramp_down,15 oil ramp_down,15 run_of_river ramp_down,15 solar ramp_down,15 solar_rooftop ramp_down,15 wind_onshore ramp_down,2 biomass ramp_down,2 others ramp_down,2 run_of_river ramp_down,2 solar ramp_down,2 solar_rooftop ramp_down,2 wind_onshore ramp_down,3 biomass ramp_down,3 run_of_river ramp_down,3 solar ramp_down,3 solar_rooftop ramp_down,3 wind_onshore ramp_down,4 biomass ramp_down,4 others ramp_down,4 solar ramp_down,4 solar_rooftop ramp_down,4 wind_offshore ramp_down,4 wind_onshore ramp_down,43775 oil ramp_down,43775 others ramp_down,43775 reservoir ramp_down,43775 run_of_river ramp_down,43775 solar ramp_down,43775 wind_onshore ramp_down,43776 coal ramp_down,43776 oil ramp_down,43776 others ramp_down,43776 run_of_river ramp_down,43776 solar ramp_down,43776 wind_offshore ramp_down,43776 wind_onshore ramp_down,43777 nuclear ramp_down,43777 others ramp_down,43777 reservoir ramp_down,43777 run_of_river ramp_down,43777 solar ramp_down,43777 wind_onshore ramp_down,43778 coal ramp_down,43778 lignite ramp_down,43778 nuclear ramp_down,43778 oil ramp_down,43778 others ramp_down,43778 reservoir ramp_down,43778 run_of_river ramp_down,43778 solar ramp_down,43778 wind_onshore ramp_down,43779 coal ramp_down,43779 oil ramp_down,43779 others ramp_down,43779 solar ramp_down,43779 wind_offshore ramp_down,43779 wind_onshore ramp_down,43780 coal ramp_down,43780 oil ramp_down,43780 others ramp_down,43780 solar ramp_down,43780 wind_offshore ramp_down,43780 wind_onshore ramp_down,43781 nuclear ramp_down,43781 oil ramp_down,43781 others ramp_down,43781 reservoir ramp_down,43781 run_of_river ramp_down,43781 solar ramp_down,43781 wind_offshore ramp_down,43781 wind_onshore ramp_down,43782 lignite ramp_down,43782 oil ramp_down,43782 others ramp_down,43782 solar ramp_down,43782 wind_onshore ramp_down,43783 coal ramp_down,43783 nuclear ramp_down,43783 oil ramp_down,43783 others ramp_down,43783 run_of_river ramp_down,43783 solar ramp_down,43783 wind_offshore ramp_down,43783 wind_onshore ramp_down,43785 nuclear ramp_down,43785 others ramp_down,43785 run_of_river ramp_down,43785 solar ramp_down,43785 wind_offshore ramp_down,43785 wind_onshore ramp_down,43786 others ramp_down,43786 reservoir ramp_down,43786 solar ramp_down,43786 wind_onshore ramp_down,43787 coal ramp_down,43787 lignite ramp_down,43787 others ramp_down,43787 reservoir ramp_down,43787 run_of_river ramp_down,43787 solar ramp_down,43787 wind_offshore ramp_down,43787 wind_onshore ramp_down,43788 nuclear ramp_down,43788 others ramp_down,43788 reservoir ramp_down,43788 solar ramp_down,43788 wind_offshore ramp_down,43788 wind_onshore ramp_down,5 biomass ramp_down,5 others ramp_down,5 run_of_river ramp_down,5 solar ramp_down,5 solar_rooftop ramp_down,5 wind_onshore ramp_down,6 biomass ramp_down,6 solar ramp_down,6 solar_rooftop ramp_down,6 wind_offshore ramp_down,6 wind_onshore ramp_down,7 biomass ramp_down,7 others ramp_down,7 reservoir ramp_down,7 run_of_river ramp_down,7 solar ramp_down,7 solar_rooftop ramp_down,7 wind_onshore ramp_down,8 biomass ramp_down,8 run_of_river ramp_down,8 solar ramp_down,8 solar_rooftop ramp_down,8 wind_offshore ramp_down,8 wind_onshore ramp_down,9 biomass ramp_down,9 oil ramp_down,9 solar ramp_down,9 solar_rooftop ramp_down,9 wind_offshore ramp_down,9 wind_onshore ramp_down
0,0.0,0.0,0.0,0.4863728516850391,0.0,0.0,0.4680015828988162,0.0,0.0,0.9009266441491159,0.0,0.0,0.03389427731804638,0.0,0.0,0.0,0.2536624686043375,0.0,0.0,0.018643864235975652,0.0,0.0,1.0,0.7165387509434806,0.0,0.0,0.566524083556578,0.0,0.0,0.005638972772890203,0.0,0.0,0.8190992224833674,0.0,0.0,0.9993535239245314,0.0,0.06328523216432,0.0,0.14389639746838095,0.027654062833927916,0.0,0.0,0.0,0.19710966208710734,0.0,0.0,1.0,0.0,0.0,0.0,0.03786492533625203,0.0,0.20734492841339155,0.0,0.34503677708215347,0.25536061688634343,0.0,0.0,0.5205892822762231,0.0,0.0,0.0,0.24211127913224062,0.0,0.0,0.0,0.0,0.0,0.017008497047941752,0.0,0.0,0.0,0.8673490760125601,0.0,0.0,0.05153889706414935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047194348409311,0.8551250155543038,0.0,0.0,0.9968037566611413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999995582,0.6500000000030266,0.650000000000935,0.0,1.0000000000037796,0.6499999999995038,0.6500000000002114,0.0,0.9999999999982994,0.6500000000000545,0.0,0.0,0.9999999999998838,0.6500000000009127,0.6499999999997199,0.0,0.0,0.9999999999990813,0.6499999999989725,0.6500000000006069,0.0,1.0000000000015226,0.6499999999994176,0.6499999999995015,0.0,0.6500000000003342,0.0,0.0,0.6499999999996525,0.0,1.0000000000001246,0.6499999999994643,0.0,0.6499999999999075,0.0,1.0000000000002014,1.0,0.0,0.9999999999999998,0.65,0.6499999999999999,0.65,0.0,0.9999999999999991,0.65,0.6499999999999999,0.0,0.0,0.0,0.0,0.9999999999999998,0.6499999999999999,0.65,0.0,0.0,0.9999999999999984,0.0,0.0,0.6920726156036483,0.5,0.0,1.0000000000000002,0.65,0.65,1.0,0.9999999999999999,0.65,0.0,0.6499999999999999,0.6500000000000001,0.0,0.0,0.6499999999999999,0.65,0.0,0.0,0.8137480661194749,0.65,0.0,0.9999999999999999,0.6500000000012893,0.0,0.0,1.000000000000346,0.6499999999990776,0.6499999999974704,0.0,0.6500000000002428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.703417929088969,0.0,0.0,0.7492303614505067,0.0,0.0,0.9733082678416747,0.0,0.0,0.07783471607789608,0.0,0.0,0.0,0.4662426288292622,0.0,0.0,0.035070723204961705,0.0,0.0,0.9843580412731776,0.8031151861206374,0.0,0.0,0.8503184619046255,0.0,0.0,0.0031883516308844036,0.0,0.0,0.9795019239321466,0.0,0.0,0.9983494818323158,0.0,0.1057798405592,0.0,0.3492098278438095,0.08479327910512759,0.0,0.0,0.0,0.3541575923778786,0.0,0.0,0.9109358219899222,0.0,0.0,0.0,0.028127907185912307,0.0,0.2756049397209399,0.0,0.36742528544490216,0.24882730178952328,0.0,0.0,0.5786818801255311,0.0,0.0,0.0,0.2627114250452938,0.0,0.0,0.0,0.0,0.0,0.04757829720320318,0.0,0.0,0.0,0.9844195919653244,0.0,0.0,0.09379295570372746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196099154165291,0.0,0.0,0.9999995243736749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999218,0.6500000000030266,0.650000000000935,0.0,1.0000000000037796,0.6499999999995038,0.6500000000002114,0.0,0.9999999999982994,0.6500000000000545,0.0,0.0,0.9999999999998838,0.6500000000009127,0.6499999999997199,0.0,0.0,0.9999999999990813,0.6499999999989725,0.6500000000006069,0.0,1.0000000000015226,0.6499999999994176,0.6499999999995015,0.0,0.6500000000003342,0.0,0.0,0.6499999999996525,0.0,1.0000000000001246,0.6499999999994643,0.0,0.6499999999999075,0.0,1.0000000000002014,0.0,0.0,0.9999999999999998,0.65,0.6499999999999999,0.65,0.0,1.0,0.6500000000000001,0.6499999999999999,0.0,0.0,0.0,0.0,0.9999999999999998,0.6499999999999999,0.65,0.0,0.0,0.9999999999999984,0.0,0.0,0.20281607768214474,0.5,0.0,1.0000000000000002,0.6499999999999998,0.65,0.0,0.9999999999999999,0.65,0.0,0.6499999999999999,0.5822400181654445,0.0,0.0,0.6499999999999999,0.65,0.0,0.0,1.0,0.65,0.0,0.9999999999999999,0.6500000000012893,0.0,0.0,1.000000000000346,0.6499999999990776,0.6499999999974704,0.0,0.6500000000002428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
