,1,4,7,8,10,11,12,15,16,17,19,20,21,22,25,26,27,31,32,35,38,39,40,41,42,46,47,49,52,55,56,57,59,60,61,62,63,66,67,68,72,73,76,77,78,81,82,83,85,86,87,90,94,95,96,97,98,99,100,101,102,104,105,118,121,145,146,147,148,149,150,151,152,153,154,155,159,160,182,185,186,187,210,213,256,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,352,355,359,362,363,364,110 ramp_down,131 ramp_down,132 ramp_down,136 ramp_down
0,9.481863816560292,8.438083158703588,105.6636384076466,29.11425473303934,9.54779040327379,67.54485152322133,0.0,9.130384843144748,68.14389660276156,0.0,1.5317553519961827e-10,10.325505311544212,113.69494662056658,32.843604849382736,8.054204689892362,113.03418842177155,32.8436048574172,8.74840125697865,49.41018089958214,9.562452332611784,9.39427650385391,86.59320162825243,8.735102447281307,85.28448612084937,8.7351024462421,8.469771937959509,43.91933692786272,49.469423776862904,10.231299753903196,10.232247403412481,149.98293694250376,65.68433501262307,9.527663468218861,72.99945086062664,5.281794084242307,75.87430153672675,5.281794096837882,8.727905029880406,76.11117859790926,5.281794097913234,9.226350319800165,38.569565786387,9.733800037235863,81.28326348315946,10.690756043270644,9.701819421384256,90.84335332300694,10.690756044283773,10.399906028772472,129.8522427711113,49.000900999927445,12.671499559975056,14.68911261630083,304.82064234085635,304.81761530981584,14.68900936810932,14.681949935030655,13.19633567004818,159.45981196926613,3.3819451151449664e-10,9.19082930595169e-11,3.282278390873225e-11,1.5317297684117326e-10,49.83026756315287,22.8436397785594,63.33021318726167,63.620487514158086,63.73427124417263,62.81439808974409,62.3481459187318,63.30909672003054,66.53074394045926,62.350181823742574,62.46593032007006,67.27510161064906,64.40100124672621,9.532856317753586,48.33616690373259,9.959368999494504,9.501605541982018,101.87845485731907,20.09779618001661,9.292288124507229,54.78651901277793,13.411815998660035,68.34962888218426,66.55792381482075,64.2144356600449,72.44622112836106,68.87526186736541,72.69079013744036,63.06643487864965,67.25983474153223,70.9319940023166,64.65207587905584,58.34444461169892,65.71125190530262,66.73029952451814,70.37218643968454,16.036366891879474,61.02874916152515,63.92410452257877,10.825597089389417,9.368595117013907,9.954346087959372,9.57407505770271,63.87299356295705,0.0,93.57142857142122,93.52019626166351,93.57142857142725,93.5714285714131
1,10.093523695087121,8.622715473948428,110.50323552782146,30.476094571555386,9.874827654482432,72.0098685348018,1.667760650890403,9.459506800901673,72.76294472583594,1.6677606610591285,1.5317319471647026e-10,9.67317876141474,117.79497916055813,31.233469917556928,12.039850599293237,116.50387559922575,31.233469918223175,8.887436341252307,55.066877746363936,10.001714556052812,9.877833756890844,95.15574295069653,14.819303678057638,94.84644463387306,14.819303677606975,8.648982548161017,46.789633029242054,53.53392703424983,10.435700544392942,17.221571247887606,151.57549165000353,63.32214378864594,9.875593474194623,76.70279178033839,6.360683896426999,74.92898606433805,6.360683906711637,8.749527457774258,78.28065156804934,6.3606839071270125,9.269300516842609,40.22862016908799,9.93470429263043,79.42597260905376,10.857670451427342,9.822853974830664,91.97356893437748,10.85767045195209,10.074176355639263,130.92684802581402,44.365338782812806,13.813060500821267,9.497987008726811,301.1572251947446,301.1541981636905,9.497883760534387,9.490824327438883,15.355063965715255,161.9623166997689,9.294107955101826e-10,9.190824623425841e-11,3.282278387479303e-11,1.531729712252952e-10,49.83026756315139,22.8436397785594,61.57310969637864,62.67440291141297,63.57117254837651,64.7191339495825,61.103312952868464,60.871010697219695,64.38112784186667,60.847387205544514,60.62850786902921,63.16851583260365,65.48983053437185,9.624899221382844,52.466636354081146,9.99709605557196,10.979146391954185,105.97378356240216,19.466776346992056,9.44355103163449,58.68792082695101,12.264811415372323,57.96901330302861,57.61705749796543,56.65587368809118,60.02820253734667,58.23384998268966,60.17026592980045,58.36840773336122,57.750671469826685,59.89430946926953,56.70288803922218,52.857849667369734,56.85979005030348,57.81394075657555,58.70454511427152,2.677059637991197,55.80938642784953,56.45377527337742,9.916924463862513,13.553522485958482,10.037298525463308,9.773960677489425,101.44313198014503,14.724309821424514,93.57142857141798,93.52019626088058,93.57142857142725,93.57142857139951
