,1,10,11,12,13,14,15,2,3,4,43775,43776,43777,43778,43779,43781,43784,43785,43786,43787,43788,5,6,7,8,9
0,-0.021945223122172557,0.516548557373979,-0.5619972040109346,-0.15444370700907606,-0.6578727448812429,-0.15420019801609142,0.20836134982363733,-0.813858143694011,0.46073068885439794,0.5395371032464511,-0.6462235700150274,-0.825232751660217,-0.9697815551541464,-0.3828867010588321,0.01302903942957745,-1.8965166459148544,-0.6428791914416444,-0.41657947724925226,-0.25251303807157743,0.24248331829324687,-0.8070236294344864,-0.5510139713125385,0.6267113651027183,-0.5386999890720081,0.19732551711633,0.758290534027665
1,0.1479047042926013,0.5500404139165673,-0.4887063427356235,-0.20283233167648398,-0.4746442351665682,-0.20258882268350034,0.3868899438304908,-0.6443942176190883,0.6306571785354808,0.42381668324143884,-0.3322492369771385,-0.8736213763276388,-0.729009878591716,-0.13138420037578608,0.10827138302325379,-1.5131995228777486,-0.6148629607832006,-0.46496810191665905,-0.2645102581250755,0.49398581896175503,-0.5834717710317527,-0.5203319787843527,0.7376370984559116,-0.34607470027949283,0.1138973630341426,0.844139960320488
