,0,1,10,11,12,13,14,15,2,3,4,41276,41288,41526,41530,41544,42514,42528,42658,42664,42704,42708,42816,43542,43544,43546,43744,43775,43776,43777,43778,43779,43780,43781,43782,43783,43784,43785,43786,43787,43788,48639,48640,48641,48642,48643,48644,48645,48646,48647,48648,48649,48650,48653,48679,48680,48695,48697,48700,48707,48717,48718,48763,48810,5,50920,51841,52040,52041,52042,52043,52052,52053,52055,52058,52059,52061,52064,52069,52074,52084,52086,6,64835,64947,65868,66067,66068,66069,66070,66071,66079,66080,66082,66085,66086,66088,66091,66096,66101,66111,66113,69914,69915,69920,69924,69925,69929,69931,69958,7,70054,70058,70154,70292,70304,70310,70512,70797,70798,70812,70813,70814,70815,70816,70817,70818,70820,70821,70822,70824,70826,70827,70828,70829,70830,70831,70832,70833,70834,70835,70836,70837,70838,70839,70840,70841,70842,70843,70844,70845,70846,70847,70848,70849,70850,8,9
0,1950.3937082929785,1863.4840162509834,4147.916073736147,-3679.8164976680714,-4726.530206291712,-1643.5937287942158,1339.3555438842789,160.70134097258278,-1303.0649817258393,4652.549788590647,16205.14657347399,-5.329070518200751e-15,7.105427357601002e-15,1.0658141036401503e-14,3.019806626980426e-14,-3.552713678800501e-15,8.881784197001252e-15,-3.907985046680551e-14,7.105427357601002e-15,-3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15,-1.2434497875801753e-14,-1.4210854715202004e-14,2.842170943040401e-14,0.0,1.4210854715202004e-14,-398.9455402194602,-10182.423136661226,2770.0565590016563,-3862.89755939907,-4735.830201686471,1372.6119563036689,-30338.29658129264,2.8499016480054706e-09,-3.6600977182388306e-07,-1081.8212594447175,9059.28883685876,3150.0638012602285,97.51045768765005,-4522.675757543699,-3.637978807091713e-12,0.0,-1.8189894035458565e-12,0.0,0.0,3.637978807091713e-12,-4.300891305319965e-07,1.1368683772161603e-13,0.0,2.9103830456733704e-11,-1.8189894035458565e-12,3.637978807091713e-12,7.03460242309237e-21,-2.1246134033424516e-20,-2.8960110233364345e-21,1.5179281228230903e-20,6.252451455135198e-21,9.341247259984772e-21,-2.661924079862756e-20,1.6032001042196506e-20,2.1508763877910102e-21,4.515268771197271e-21,-1.5037626548331197e-20,-513.5324272969049,-2.842170943040401e-14,0.0,-5.684341886080802e-14,0.0,0.0,-8.526512829121202e-14,5.684341886080802e-14,-7.105427357601002e-15,-1.1368683772161603e-13,-8.526512829121202e-14,1.9895196601282805e-13,-4.263256414560601e-14,-2.842170943040401e-14,2.2737367544323206e-13,8.526512829121202e-14,7.105427357601002e-15,0.0,6321.71494703051,-3.4203918329067694e-22,4.5908523996693036e-23,-3.8050308177439273e-22,-7.961613395822891e-22,3.7471281748652154e-22,-1.2407709188295415e-23,2.1713491079516976e-21,1.3979352352146168e-22,-4.1979416087066154e-22,-1.1580528575742387e-23,-1.6254099036666994e-22,-5.302227726464907e-22,-3.085383684822793e-22,-3.7835241218175486e-21,-1.0976686728578677e-21,-6.989676176073084e-22,8.106370003019671e-23,2.3690452743518713e-21,-3.3848230665669892e-21,-5.986322548778844e-13,8.402167850363185e-13,-1.322999767735828e-13,1.6910917111090384e-12,-1.7834622667578515e-12,-2.913225216616411e-13,4.4325242515443715e-13,-5.681556238239254e-13,-1271.9438674393637,3.055333763768431e-13,1.5936611991678286e-12,7.105427357601002e-14,3.2992517748288604e-14,-5.542233338928781e-13,-1.0658141036401503e-14,3.731290636573492e-13,2.4158453015843406e-13,-2.6891939342021942e-08,-1.1004885891452432e-10,-4.263256414560601e-14,1.7053025658242404e-13,-7.204494382936086e-14,1.7053025658242404e-13,0.0,2.842170943040401e-14,0.0,0.0,4.335993378378638e-14,-1.1368683772161603e-13,-5.684341886080802e-14,2.842170943040401e-14,5.384294101746416e-16,2.842170943040401e-14,3.552713678800501e-15,-7.105427357601002e-15,-7.085820048355546e-14,1.3358966892731397e-22,3.114335006262149e-22,-2.6385076306971456e-19,3.8091667208066924e-22,-9.760731228125727e-23,1.6957202557337067e-22,-3.350081480839762e-23,7.320548421094295e-23,3.771943593241806e-22,-1.7237120476625012e-19,4.301339185275744e-23,-1.8487486690560169e-22,-2.0969028528219252e-22,-4.40033616098609e-19,-8.519960309296185e-23,-1.5633713577252223e-22,1.1431636065482842e-21,-1.274784585617722e-19,8624.282871925172,6546.2952703506635
1,3389.651897579022,3419.3050230918216,5916.030521637515,-7297.443503528825,-9265.629217574322,-1973.3555333671786,2186.052060059729,903.6147978933632,-1696.6264786523868,5766.954597081319,10199.008380070443,7.549516567451064e-15,4.440892098500626e-15,0.0,-1.0658141036401503e-14,-1.1546319456101628e-14,-2.6645352591003757e-15,0.0,-1.865174681370263e-14,1.2434497875801753e-14,1.7763568394002505e-15,-2.6645352591003757e-15,3.552713678800501e-15,1.9539925233402755e-14,-6.394884621840902e-14,3.4638958368304884e-14,-1.5987211554602254e-14,3378.9099163961873,-13731.528659184034,3647.4086175361217,-3558.4029344598566,-2838.2641510563194,992.3877069569164,-22731.894037361017,1.5345449355663732e-09,-7.2177499532699585e-09,-928.8102654116254,9059.28883685949,1811.9565819887935,1082.3899606515272,-2804.344288942658,-1.2505552149377763e-11,-2.546585164964199e-11,1.8189894035458565e-12,1.0913936421275139e-11,5.820766091346741e-11,-3.2741809263825417e-11,3.0704541131854057e-09,2.2737367544323206e-13,-2.7284841053187847e-11,-2.9103830456733704e-11,5.820766091346741e-11,1.0913936421275139e-11,-7.123214146212113e-21,2.1286355690709907e-20,2.9451248722067705e-21,-1.5196652021094517e-20,-6.254364310301727e-21,-9.41621050299739e-21,2.6534351388264306e-20,-1.6053817930852592e-20,-2.176312191627016e-21,-4.607189216767226e-21,1.5154000520759752e-20,-2021.1551399988416,0.0,-1.1368683772161603e-13,0.0,3.410605131648481e-13,-5.684341886080802e-14,0.0,-1.1368683772161603e-13,7.105427357601002e-15,1.7053025658242404e-13,-1.7053025658242404e-13,1.1368683772161603e-13,-2.842170943040401e-14,-1.4210854715202004e-14,-1.1368683772161603e-13,-2.842170943040401e-14,-7.105427357601002e-15,-2.842170943040401e-14,7169.377957920928,-2.289222345240504e-22,1.2159555004529507e-22,3.6850896289237383e-22,6.243145673243976e-22,1.1865905887073182e-21,9.512577044359818e-22,4.640483236422485e-22,-6.617444900424222e-24,7.454965270634162e-22,7.957477492760126e-22,-8.127049518333497e-23,-1.1080084305147806e-21,-4.520542047602296e-22,7.17165591083475e-22,8.22631119183986e-22,-1.3648480107124957e-23,4.561901078229948e-22,-7.361907451721946e-21,-5.525566491854225e-22,4.831690603168681e-13,-1.0800249583553523e-12,5.684341886080801e-13,-3.097966327914037e-12,7.958078640513122e-13,-1.4779288903810084e-12,-1.4779288903810084e-12,1.0231815394945443e-12,-1670.6280202159098,5.115907697472721e-13,-3.410605131648481e-13,1.9895196601282805e-13,-2.842170943040401e-14,9.947598300641403e-13,-1.4210854715202004e-13,-1.7053025658242404e-13,-9.947598300641403e-14,-1.280568540096283e-08,3.9108272176235914e-10,-8.526512829121202e-14,0.0,1.3093002888337401e-14,-1.7053025658242404e-13,-2.2737367544323206e-13,-5.684341886080802e-14,-1.1368683772161603e-13,-4.547473508864641e-13,-6.973322955652742e-14,-2.2737367544323206e-13,0.0,0.0,1.8822321885104227e-14,-1.1368683772161603e-13,-3.552713678800501e-15,0.0,-6.943471651119017e-14,2.419503291717606e-23,-6.822172102031096e-22,6.996492144320521e-19,-3.9291079096268815e-24,-1.4992648602523627e-22,-9.630450281648625e-22,-8.044331457078194e-23,-5.2732764050255514e-23,6.0073991986663635e-22,4.612094397799665e-19,-4.611531914983129e-23,-3.763671787116276e-23,1.526148230160336e-22,5.361718556119721e-19,-9.853789047037942e-22,-1.2200914035157158e-23,5.308431581059055e-22,-1.393369198233324e-19,6806.182022157787,4789.563351651978
