,0 AC,1 AC,10 AC,11 AC,12 AC,13 AC,14 AC,15 AC,2 AC,3 AC,4 AC,43775 AC,43776 AC,43777 AC,43778 AC,43779 AC,43780 AC,43781 AC,43782 AC,43783 AC,43784 AC,43785 AC,43786 AC,43787 AC,43788 AC,48639 CH4,48640 CH4,48641 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48646 CH4,48647 CH4,48648 CH4,48649 CH4,48650 CH4,5 AC,50808 central_heat,50920 central_heat,51841 central_heat,52040 rural_heat,52041 rural_heat,52042 rural_heat,52043 rural_heat,52044 rural_heat,52052 rural_heat,52053 rural_heat,52055 rural_heat,52058 rural_heat,52059 rural_heat,52061 rural_heat,52064 rural_heat,52069 rural_heat,52074 rural_heat,52084 rural_heat,52086 rural_heat,6 AC,69914 land_transport_EV,69915 land_transport_EV,69920 land_transport_EV,69924 land_transport_EV,69925 land_transport_EV,69929 land_transport_EV,69931 land_transport_EV,69958 land_transport_EV,7 AC,70054 land_transport_EV,70058 land_transport_EV,70154 land_transport_EV,70292 land_transport_EV,70304 land_transport_EV,70310 land_transport_EV,70512 land_transport_EV,70797 land_transport_EV,70798 CH4_for_industry,70798 rural_gas_boiler,70812 H2_for_industry,70812 H2_hgv_load,70813 central_heat,70814 central_heat,70815 central_heat,70816 central_heat,70817 central_heat,70818 central_heat,70819 central_heat,70820 central_heat,70821 central_heat,70822 central_heat,70824 central_heat,70826 central_heat,70827 central_heat,70828 central_heat,70829 central_heat,70830 central_heat,70831 central_heat,70832 central_heat,8 AC,9 AC
0,2303.607201104815,1038.0557660447507,1825.8947813021277,5497.9018275962335,7348.081225377818,2029.2691886198968,638.5847810036552,1588.3444908955641,1610.028735634277,1958.945716866486,1579.2159187394582,11764.125029266226,11888.885503890073,7289.034139215115,9465.530267418686,4168.553857473203,2702.2380368897866,69896.0,1728.6211226993307,47843.55607971482,1081.8212594447177,14346.55170165217,18771.669322396054,13509.760103310902,18023.411212603933,8503.305628890123,18269.741009396,2572.438941289337,12654.469027225568,3539.139888041372,56055.715195693716,41723.69298523488,1035.281623128097,30425.419133406867,2665.7073055136084,28282.58509254435,2095.847434981333,1467.3116790612214,19.57790738050641,157.4441601506731,366.95285712612,140.705653343,538.022215175,294.50635696189,217.143905341,325.34200541,290.89111415442,36.4103103105,277.396597869,240.21889072657,212.558663543,127.678300178097,70.194056249,529.5636598359999,171.690609855,45.234920251,119.0829855387,498.72201211840485,5.095449983375147,8.367689881619299,8.892247992247576,7.775611879391363,22.66078416403616,8.741205818776507,17.143914443760877,10.772573426133022,2616.536336412759,3.6238106834935024,7.841867153474595,1.0132318439427763,3.4245775538147427,5.712518693704624,0.8961293899919838,4.745852421678137,2.023689132591244,18066.1701112333,52572.25280825037,1716.3558564339999,3019.572749592712,224.63846869089534,581.9360032956673,465.6917469955293,517.8784419674668,995.5998911639526,290.4609324290149,226.06604850873597,516.5885941499548,1488.7764118200173,337.48377702532,1445.4940488400255,468.03767436678237,141.1955228609201,143.91750659440768,228.9375877909351,17.808869092064715,99.05166469863784,286.5745415209166,964.1204527476435,379.40226173906876
1,2222.56058342845,1001.0024235725214,1765.326407618117,5278.263514902448,7203.049810637625,1914.4187644378328,626.2295583336459,1551.2014561419355,1537.7368547336675,1864.1978972508755,1523.744652114262,8517.452177455794,9281.505256307235,6411.682080645678,7759.391509854944,3371.440219205273,1817.17295979119,61633.0,1170.3126083950724,32268.43579117779,928.8102654116258,9599.738523870354,17666.202511671414,13881.908613848054,15374.876831303036,17177.037732127203,39226.171580867434,5118.959112208316,27274.34315550819,7487.033933204865,126893.65630950501,71689.1849575871,2239.6049036622385,66082.95728811382,5540.269383587382,62852.427697947016,4430.868858323079,1436.913333395499,25.136713779583527,200.73231655707514,507.66927449610625,194.834398992,741.9848363523,407.40599351728,298.8499645375,443.442169,393.84987695268,49.682261529,381.001195596,329.62221371416,280.368469068,177.28416701062,95.919953093,724.628857535,229.521689338,62.238206775,164.01556243936,480.4868871323152,26.103118795028422,29.320621141945594,42.05670876428485,33.89646448381245,90.79450958862435,50.71164679026697,80.34522098023444,48.50019193039043,2503.2309650432676,16.723886992724147,39.88817766343709,4.746989121369552,21.561543888412416,19.776783714536577,6.1979367268504575,22.540522148599848,11.813913081365172,19578.7144391753,71917.15716642457,1774.7633921966,3019.572749592712,304.26402223784066,796.2247716219804,635.4239536012957,707.0015191069025,1371.2050816287447,382.5013162532101,313.18371910261055,695.3899570193306,2055.177142597525,467.4975703473499,2011.1201806617296,647.5776345486828,194.72161018022965,198.69313014074996,322.74942042180567,24.991116878940296,138.44717212876174,396.8311677433814,930.8846333294061,367.1433064809656
