,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,10 battery,10 pumped_hydro,11 battery,11 pumped_hydro,12 battery,12 pumped_hydro,13 battery,13 pumped_hydro,14 battery,15 battery,15 pumped_hydro,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,43775 battery,43775 pumped_hydro,43776 battery,43776 pumped_hydro,43777 battery,43777 pumped_hydro,43778 battery,43778 pumped_hydro,43779 battery,43780 battery,43781 battery,43781 pumped_hydro,43782 battery,43783 battery,43783 pumped_hydro,43785 battery,43787 battery,43787 pumped_hydro,43788 battery,5 battery,5 pumped_hydro,6 battery,7 battery,7 pumped_hydro,8 battery,9 battery
0,3568.2736900923237,0.0,2128.078693415305,11946.599999998503,4933.593436638924,4.259069396119766e-09,3527.820680406236,0.0,1241.4358664119998,1817.999999992128,4547.700939935404,167.99999999842282,1204.4353476082422,2437.995281653712,6271.199999998988,4257.089682206568,5519.999999998732,2486.803595500735,238.79999999981658,2742.1387296933813,714.5999999999999,10605.449696374746,1799.9999999984307,8100.0,7.159260175085821e-16,0.0,0.0,1472.0699765819909,0.0,4613.2219989000005,1583.471451037575,62594.80675689947,0.0,1.002121813760408e-12,1.5104309316365466e-15,0.0,12150.146975700001,3750.0,2.658885456182955e-09,0.0,394.51369415848245,5459.999999997966,1279.4827006189028,5356.0680876594915,1511.9999999983168,2859.0442036870527,616.0452105314654
1,3568.273690534013,3.21199797749634e-09,2128.078693539079,11946.599999999999,1796.8674462196689,0.0,11504.646357829419,1.8981355826841303e-09,12343.649496831738,1818.0,4547.700940264574,168.0,120.96610503442145,2437.9952817133667,6271.200000000001,4257.089682370311,5520.0,2486.8035955098458,238.79999999999998,275.29871692448717,714.5999999470259,10605.449696700001,1800.0,8100.0,0.0,8.64049115484811e-08,9.663722854217686e-10,8022.030237300001,2.6149646300267845e-09,846.5420097923584,2533.8341028,62594.80675692001,3.603343230097024e-10,0.0,0.0,1.3271564286396393e-15,12150.146975700001,1288.3140405808736,0.0,4273.27796638101,3905.282869159823,5460.0,1279.482700567173,5356.068088029626,1512.0,287.68469288150584,616.0452104900502
