,0 AC,1 AC,10 AC,11 AC,12 AC,13 AC,14 AC,15 AC,2 AC,3 AC,4 AC,43775 AC,43776 AC,43777 AC,43778 AC,43779 AC,43780 AC,43781 AC,43782 AC,43783 AC,43784 AC,43785 AC,43786 AC,43787 AC,43788 AC,5 AC,6 AC,7 AC,8 AC,9 AC
0,1115.6878883587183,502.7533535498631,884.3212036926969,2662.755385333284,3558.8381655944913,982.8199247149896,309.2807252531094,769.270347038147,779.7725060918194,948.7607128558724,764.8491777573375,5697.625795749882,5758.050051420273,3530.240356539629,4584.365542522619,2018.922778381371,1308.7536137993682,33852.17783974654,837.2094206129116,23171.69178345532,523.9499494326022,6948.352117309254,9091.534397543002,6543.075449089981,8729.136454846488,710.6514808560943,241.54209463815485,1267.2463858361507,466.9448469919621,183.75290198570764
1,1076.4352198957126,484.80760073243516,854.9866014634512,2556.3796954263958,3488.59624553991,927.1953255336123,303.2968178038301,751.281154266204,744.7599501713489,902.8722494308428,737.9832171474008,4125.19036644114,4495.238161798312,3105.3193608494566,3758.044828313909,1632.8630233004887,880.0970327404995,29850.224287471367,566.808265816179,15628.316742208324,449.84334273916306,4649.365567773909,8556.132384944456,6723.315199025606,7446.392708559419,695.928890099683,232.71042052291057,1212.3700898850443,450.8480049753106,177.81561897199003
