,0 solar,0 solar_rooftop,0 wind_offshore,0 wind_onshore,1 solar,1 solar_rooftop,1 wind_onshore,10 solar,10 solar_rooftop,10 wind_onshore,11 solar,11 solar_rooftop,11 wind_onshore,12 solar,12 solar_rooftop,12 wind_offshore,12 wind_onshore,13 solar,13 solar_rooftop,13 wind_offshore,13 wind_onshore,14 solar,14 solar_rooftop,14 wind_onshore,15 solar,15 solar_rooftop,15 wind_onshore,2 solar,2 solar_rooftop,2 wind_onshore,3 solar,3 solar_rooftop,3 wind_offshore,3 wind_onshore,4 solar,4 solar_rooftop,4 wind_onshore,43775 solar,43775 wind_onshore,43776 solar,43776 wind_offshore,43776 wind_onshore,43777 solar,43777 wind_onshore,43778 solar,43778 wind_onshore,43779 solar,43779 wind_offshore,43779 wind_onshore,43780 solar,43780 wind_offshore,43780 wind_onshore,43781 solar,43781 wind_offshore,43781 wind_onshore,43782 solar,43782 wind_onshore,43783 solar,43783 wind_offshore,43783 wind_onshore,43785 solar,43785 wind_offshore,43785 wind_onshore,43786 solar,43786 wind_onshore,43787 solar,43787 wind_offshore,43787 wind_onshore,43788 solar,43788 wind_offshore,43788 wind_onshore,5 solar,5 solar_rooftop,5 wind_onshore,52102 solar_thermal_collector,52103 solar_thermal_collector,52104 solar_thermal_collector,52105 solar_thermal_collector,52106 solar_thermal_collector,52108 solar_thermal_collector,52109 solar_thermal_collector,52110 solar_thermal_collector,52111 solar_thermal_collector,52112 solar_thermal_collector,52114 solar_thermal_collector,52115 solar_thermal_collector,52116 solar_thermal_collector,52118 solar_thermal_collector,52119 solar_thermal_collector,52120 solar_thermal_collector,52121 solar_thermal_collector,6 solar,6 solar_rooftop,6 wind_offshore,6 wind_onshore,7 solar,7 solar_rooftop,7 wind_offshore,7 wind_onshore,8 solar,8 solar_rooftop,8 wind_onshore,9 solar,9 solar_rooftop,9 wind_onshore,0 central_biomass_CHP,0 industrial_biomass_CHP,1 central_biomass_CHP,1 industrial_biomass_CHP,10 central_biomass_CHP,10 industrial_biomass_CHP,11 central_biomass_CHP,11 industrial_biomass_CHP,12 central_biomass_CHP,12 industrial_biomass_CHP,13 central_biomass_CHP,13 industrial_biomass_CHP,14 central_biomass_CHP,14 industrial_biomass_CHP,15 central_biomass_CHP,15 industrial_biomass_CHP,2 central_biomass_CHP,2 industrial_biomass_CHP,3 central_biomass_CHP,3 industrial_biomass_CHP,4 central_biomass_CHP,4 industrial_biomass_CHP,5 central_biomass_CHP,5 industrial_biomass_CHP,6 central_biomass_CHP,6 industrial_biomass_CHP,7 central_biomass_CHP,7 industrial_biomass_CHP,8 central_biomass_CHP,8 industrial_biomass_CHP,9 central_biomass_CHP,9 industrial_biomass_CHP,0 biomass,0 run_of_river,1 biomass,1 oil,1 reservoir,1 run_of_river,10 biomass,10 others,10 run_of_river,11 biomass,11 run_of_river,12 biomass,12 oil,12 others,12 reservoir,12 run_of_river,13 biomass,13 run_of_river,14 biomass,14 others,14 reservoir,14 run_of_river,15 biomass,15 others,15 run_of_river,2 biomass,2 others,2 run_of_river,3 biomass,3 oil,4 biomass,4 others,4 reservoir,4 run_of_river,43775 oil,43775 others,43775 reservoir,43775 run_of_river,43776 coal,43776 oil,43776 others,43776 run_of_river,43777 nuclear,43777 others,43777 reservoir,43777 run_of_river,43778 coal,43778 lignite,43778 nuclear,43778 oil,43778 others,43778 reservoir,43778 run_of_river,43779 coal,43779 oil,43779 others,43780 coal,43780 oil,43781 nuclear,43781 oil,43781 others,43781 reservoir,43781 run_of_river,43782 lignite,43782 oil,43782 others,43783 coal,43783 nuclear,43783 oil,43783 run_of_river,43785 nuclear,43785 others,43785 run_of_river,43786 others,43786 reservoir,43787 coal,43787 lignite,43787 others,43787 reservoir,43787 run_of_river,43788 nuclear,43788 others,43788 reservoir,5 biomass,5 run_of_river,6 biomass,6 others,7 biomass,7 others,7 reservoir,7 run_of_river,8 biomass,8 others,8 reservoir,8 run_of_river,9 biomass,9 oil,9 others,9 reservoir,9 run_of_river,0 biomass ramp_up,0 run_of_river ramp_up,0 solar ramp_up,0 solar_rooftop ramp_up,0 wind_offshore ramp_up,0 wind_onshore ramp_up,1 biomass ramp_up,1 oil ramp_up,1 reservoir ramp_up,1 run_of_river ramp_up,1 solar ramp_up,1 solar_rooftop ramp_up,1 wind_onshore ramp_up,10 biomass ramp_up,10 others ramp_up,10 run_of_river ramp_up,10 solar ramp_up,10 solar_rooftop ramp_up,10 wind_onshore ramp_up,11 biomass ramp_up,11 run_of_river ramp_up,11 solar ramp_up,11 solar_rooftop ramp_up,11 wind_onshore ramp_up,12 biomass ramp_up,12 oil ramp_up,12 others ramp_up,12 reservoir ramp_up,12 run_of_river ramp_up,12 solar ramp_up,12 solar_rooftop ramp_up,12 wind_offshore ramp_up,12 wind_onshore ramp_up,13 biomass ramp_up,13 run_of_river ramp_up,13 solar ramp_up,13 solar_rooftop ramp_up,13 wind_offshore ramp_up,13 wind_onshore ramp_up,14 biomass ramp_up,14 others ramp_up,14 reservoir ramp_up,14 run_of_river ramp_up,14 solar ramp_up,14 solar_rooftop ramp_up,14 wind_onshore ramp_up,15 biomass ramp_up,15 others ramp_up,15 run_of_river ramp_up,15 solar ramp_up,15 solar_rooftop ramp_up,15 wind_onshore ramp_up,2 biomass ramp_up,2 others ramp_up,2 run_of_river ramp_up,2 solar ramp_up,2 solar_rooftop ramp_up,2 wind_onshore ramp_up,3 biomass ramp_up,3 oil ramp_up,3 solar ramp_up,3 solar_rooftop ramp_up,3 wind_offshore ramp_up,3 wind_onshore ramp_up,4 biomass ramp_up,4 others ramp_up,4 reservoir ramp_up,4 run_of_river ramp_up,4 solar ramp_up,4 solar_rooftop ramp_up,4 wind_onshore ramp_up,43775 oil ramp_up,43775 others ramp_up,43775 reservoir ramp_up,43775 run_of_river ramp_up,43775 solar ramp_up,43775 wind_onshore ramp_up,43776 coal ramp_up,43776 oil ramp_up,43776 others ramp_up,43776 run_of_river ramp_up,43776 solar ramp_up,43776 wind_offshore ramp_up,43776 wind_onshore ramp_up,43777 nuclear ramp_up,43777 others ramp_up,43777 reservoir ramp_up,43777 run_of_river ramp_up,43777 solar ramp_up,43777 wind_onshore ramp_up,43778 coal ramp_up,43778 lignite ramp_up,43778 nuclear ramp_up,43778 oil ramp_up,43778 others ramp_up,43778 reservoir ramp_up,43778 run_of_river ramp_up,43778 solar ramp_up,43778 wind_onshore ramp_up,43779 coal ramp_up,43779 oil ramp_up,43779 others ramp_up,43779 solar ramp_up,43779 wind_offshore ramp_up,43779 wind_onshore ramp_up,43780 coal ramp_up,43780 oil ramp_up,43780 others ramp_up,43780 solar ramp_up,43780 wind_offshore ramp_up,43780 wind_onshore ramp_up,43781 nuclear ramp_up,43781 oil ramp_up,43781 others ramp_up,43781 reservoir ramp_up,43781 run_of_river ramp_up,43781 solar ramp_up,43781 wind_offshore ramp_up,43781 wind_onshore ramp_up,43782 lignite ramp_up,43782 oil ramp_up,43782 others ramp_up,43782 solar ramp_up,43782 wind_onshore ramp_up,43783 coal ramp_up,43783 nuclear ramp_up,43783 oil ramp_up,43783 others ramp_up,43783 run_of_river ramp_up,43783 solar ramp_up,43783 wind_offshore ramp_up,43783 wind_onshore ramp_up,43785 nuclear ramp_up,43785 others ramp_up,43785 run_of_river ramp_up,43785 solar ramp_up,43785 wind_offshore ramp_up,43785 wind_onshore ramp_up,43786 others ramp_up,43786 reservoir ramp_up,43786 solar ramp_up,43786 wind_onshore ramp_up,43787 coal ramp_up,43787 lignite ramp_up,43787 others ramp_up,43787 reservoir ramp_up,43787 run_of_river ramp_up,43787 solar ramp_up,43787 wind_offshore ramp_up,43787 wind_onshore ramp_up,43788 nuclear ramp_up,43788 others ramp_up,43788 reservoir ramp_up,43788 solar ramp_up,43788 wind_offshore ramp_up,43788 wind_onshore ramp_up,5 biomass ramp_up,5 run_of_river ramp_up,5 solar ramp_up,5 solar_rooftop ramp_up,5 wind_onshore ramp_up,6 biomass ramp_up,6 others ramp_up,6 solar ramp_up,6 solar_rooftop ramp_up,6 wind_offshore ramp_up,6 wind_onshore ramp_up,7 biomass ramp_up,7 others ramp_up,7 reservoir ramp_up,7 run_of_river ramp_up,7 solar ramp_up,7 solar_rooftop ramp_up,7 wind_offshore ramp_up,7 wind_onshore ramp_up,8 biomass ramp_up,8 others ramp_up,8 reservoir ramp_up,8 run_of_river ramp_up,8 solar ramp_up,8 solar_rooftop ramp_up,8 wind_onshore ramp_up,9 biomass ramp_up,9 oil ramp_up,9 others ramp_up,9 reservoir ramp_up,9 run_of_river ramp_up,9 solar ramp_up,9 solar_rooftop ramp_up,9 wind_onshore ramp_up,0 biomass ramp_down,0 run_of_river ramp_down,0 solar ramp_down,0 solar_rooftop ramp_down,0 wind_offshore ramp_down,0 wind_onshore ramp_down,1 biomass ramp_down,1 oil ramp_down,1 reservoir ramp_down,1 run_of_river ramp_down,1 solar ramp_down,1 solar_rooftop ramp_down,1 wind_onshore ramp_down,10 biomass ramp_down,10 others ramp_down,10 run_of_river ramp_down,10 solar ramp_down,10 solar_rooftop ramp_down,10 wind_onshore ramp_down,11 biomass ramp_down,11 run_of_river ramp_down,11 solar ramp_down,11 solar_rooftop ramp_down,11 wind_onshore ramp_down,12 biomass ramp_down,12 oil ramp_down,12 others ramp_down,12 reservoir ramp_down,12 run_of_river ramp_down,12 solar ramp_down,12 solar_rooftop ramp_down,12 wind_offshore ramp_down,12 wind_onshore ramp_down,13 biomass ramp_down,13 run_of_river ramp_down,13 solar ramp_down,13 solar_rooftop ramp_down,13 wind_offshore ramp_down,13 wind_onshore ramp_down,14 biomass ramp_down,14 others ramp_down,14 reservoir ramp_down,14 run_of_river ramp_down,14 solar ramp_down,14 solar_rooftop ramp_down,14 wind_onshore ramp_down,15 biomass ramp_down,15 others ramp_down,15 run_of_river ramp_down,15 solar ramp_down,15 solar_rooftop ramp_down,15 wind_onshore ramp_down,2 biomass ramp_down,2 others ramp_down,2 run_of_river ramp_down,2 solar ramp_down,2 solar_rooftop ramp_down,2 wind_onshore ramp_down,3 biomass ramp_down,3 oil ramp_down,3 solar ramp_down,3 solar_rooftop ramp_down,3 wind_offshore ramp_down,3 wind_onshore ramp_down,4 biomass ramp_down,4 others ramp_down,4 reservoir ramp_down,4 run_of_river ramp_down,4 solar ramp_down,4 solar_rooftop ramp_down,4 wind_onshore ramp_down,43775 oil ramp_down,43775 others ramp_down,43775 reservoir ramp_down,43775 run_of_river ramp_down,43775 solar ramp_down,43775 wind_onshore ramp_down,43776 coal ramp_down,43776 oil ramp_down,43776 others ramp_down,43776 run_of_river ramp_down,43776 solar ramp_down,43776 wind_offshore ramp_down,43776 wind_onshore ramp_down,43777 nuclear ramp_down,43777 others ramp_down,43777 reservoir ramp_down,43777 run_of_river ramp_down,43777 solar ramp_down,43777 wind_onshore ramp_down,43778 coal ramp_down,43778 lignite ramp_down,43778 nuclear ramp_down,43778 oil ramp_down,43778 others ramp_down,43778 reservoir ramp_down,43778 run_of_river ramp_down,43778 solar ramp_down,43778 wind_onshore ramp_down,43779 coal ramp_down,43779 oil ramp_down,43779 others ramp_down,43779 solar ramp_down,43779 wind_offshore ramp_down,43779 wind_onshore ramp_down,43780 coal ramp_down,43780 oil ramp_down,43780 others ramp_down,43780 solar ramp_down,43780 wind_offshore ramp_down,43780 wind_onshore ramp_down,43781 nuclear ramp_down,43781 oil ramp_down,43781 others ramp_down,43781 reservoir ramp_down,43781 run_of_river ramp_down,43781 solar ramp_down,43781 wind_offshore ramp_down,43781 wind_onshore ramp_down,43782 lignite ramp_down,43782 oil ramp_down,43782 others ramp_down,43782 solar ramp_down,43782 wind_onshore ramp_down,43783 coal ramp_down,43783 nuclear ramp_down,43783 oil ramp_down,43783 others ramp_down,43783 run_of_river ramp_down,43783 solar ramp_down,43783 wind_offshore ramp_down,43783 wind_onshore ramp_down,43785 nuclear ramp_down,43785 others ramp_down,43785 run_of_river ramp_down,43785 solar ramp_down,43785 wind_offshore ramp_down,43785 wind_onshore ramp_down,43786 others ramp_down,43786 reservoir ramp_down,43786 solar ramp_down,43786 wind_onshore ramp_down,43787 coal ramp_down,43787 lignite ramp_down,43787 others ramp_down,43787 reservoir ramp_down,43787 run_of_river ramp_down,43787 solar ramp_down,43787 wind_offshore ramp_down,43787 wind_onshore ramp_down,43788 nuclear ramp_down,43788 others ramp_down,43788 reservoir ramp_down,43788 solar ramp_down,43788 wind_offshore ramp_down,43788 wind_onshore ramp_down,5 biomass ramp_down,5 run_of_river ramp_down,5 solar ramp_down,5 solar_rooftop ramp_down,5 wind_onshore ramp_down,6 biomass ramp_down,6 others ramp_down,6 solar ramp_down,6 solar_rooftop ramp_down,6 wind_offshore ramp_down,6 wind_onshore ramp_down,7 biomass ramp_down,7 others ramp_down,7 reservoir ramp_down,7 run_of_river ramp_down,7 solar ramp_down,7 solar_rooftop ramp_down,7 wind_offshore ramp_down,7 wind_onshore ramp_down,8 biomass ramp_down,8 others ramp_down,8 reservoir ramp_down,8 run_of_river ramp_down,8 solar ramp_down,8 solar_rooftop ramp_down,8 wind_onshore ramp_down,9 biomass ramp_down,9 oil ramp_down,9 others ramp_down,9 reservoir ramp_down,9 run_of_river ramp_down,9 solar ramp_down,9 solar_rooftop ramp_down,9 wind_onshore ramp_down
0,0.0,0.0,0.0,0.8622581589331119,0.0,0.0,0.5722767950461887,0.0,0.0,0.9822952523558492,0.0,0.0,0.770522206926292,0.0,0.0,1.0,0.23546559761128735,0.0,0.0,1.0,0.6995516849826763,0.0,0.0,0.250971287929758,0.0,0.0,0.0060375975732539855,0.0,0.0,0.019437812161354415,0.0,0.0,0.0,0.9974462910438728,0.0,0.0,0.013964250351341263,0.0,0.06328523216432,0.0,0.14389639746838095,0.027654062833927916,0.0,0.0,0.0,0.19710966208710734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.085286333236,0.03786492533625203,0.0,0.20734492841339155,0.0,0.34503677708215347,0.25536061688634343,0.0,0.6326727795956938,0.5205892822762231,0.0,0.0,0.0,0.0,0.6663656725960553,0.0,0.0,0.19539822780079483,0.0,0.0,0.862604294040335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09821445174718688,0.9996448892438098,0.0,0.0,1.0,0.4843187293056208,0.0,0.0,0.04433405518816862,0.0,0.0,0.03269855534505611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500000000001641,0.0,0.0,0.6499999999938204,0.6500000000003295,0.0,0.9999999999998295,0.649999999999685,0.0,0.6499999999999201,0.0,0.0,0.9999999999990813,0.6499999999989725,0.6499999999989425,0.0,0.6500000000003342,0.0,0.9999999999989416,0.6500000000014126,0.6499999999995747,0.0,1.0000000000001246,0.6499999999998035,0.0,0.9999999999999999,0.6500000000000201,0.0,0.0,0.0,1.0000000000012883,0.6499999999994176,0.6500000000004982,0.0,0.9999999999999998,0.65,0.6499999999999999,0.0,0.0,1.0,0.65,0.0,1.0,0.65,0.6499999999999999,0.0,0.0,0.0,0.0,0.9999999999999998,0.6499999999999999,0.65,0.0,0.0,0.9999999999999968,0.0,0.0,0.5,0.0,0.9999999999999969,0.65,0.65,1.0,0.9999999999484536,1.0,1.0,0.9999999999999999,0.9999999999191375,0.65,0.0,1.0,0.6499999999999999,0.9999999999999863,0.6500000000000001,0.0,0.0,1.0,0.6499999999999999,0.65,0.0,1.0,0.65,0.0,0.6499999999986731,0.0,1.0000000000011795,0.0,1.000000000000431,0.6500000000030266,0.6500000000005385,0.0,1.000000000000124,0.6499999999990776,0.6500000000008551,0.0,0.0,0.9999999999998838,0.6500000000009127,0.6500000000003746,1.0,0.0,0.0,0.0,0.9999999999928186,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558633554251332,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7504405988479582,0.2782295786080246,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9017855482528132,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.9245138245699682,0.0,0.0,0.8609100237771236,0.0,0.0,0.9938228569334095,0.0,0.0,0.9563401296543106,0.0,0.0,1.0,0.4574476883501338,0.0,0.0,0.7825256507915118,0.7903031702171465,0.0,0.0,0.43971923593088547,0.0,0.0,0.0031006838238389527,0.0,0.0,0.05290880917738458,0.0,0.0,0.0,0.9999995122021876,0.0,0.0,0.026919259695223307,0.0,0.1057798405592,0.0,0.3492098278438095,0.08479327910512759,0.0,0.0,0.0,0.3541575923778786,0.0,0.0,0.9999866016102531,0.0,0.0,1.0,0.0,0.075866292675,0.028127907185912307,0.0,0.2756049397209399,0.0,0.36742528544490216,0.24882730178952328,0.0,0.0,0.5786818801255311,0.0,0.0,0.0,0.0,0.9607397848612784,0.0,0.0,0.056749390302129096,0.0,0.0,0.9887699909511992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988224640856661,0.0,0.0,1.0,0.698904739698367,0.0,0.0,0.08343132636882189,0.0,0.0,0.07357703497337613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500000000002235,0.0,0.0,0.6499999999924201,0.6500000000003295,0.0,0.9999999999998295,0.649999999999685,0.0,0.6499999999999201,0.0,0.0,0.9999999999990813,0.6499999999989725,0.6499999999989425,0.0,0.6500000000003342,0.0,0.9999999999989416,0.6500000000014126,0.6499999999995747,0.0,1.0000000000001246,0.6499999999998035,0.0,0.9999999999999999,0.6500000000000201,0.0,0.0,0.0,1.0000000000012883,0.6499999999994176,0.6500000000004982,0.0,0.9999999999999998,0.65,0.6499999999999999,0.0,0.0,1.0,0.65,0.0,1.0,0.65,0.6499999999999999,0.0,0.0,0.0,0.0,0.999999999999999,0.6499999999999999,0.65,0.0,0.0,0.9999999999999968,0.0,0.0,0.5,0.0,0.9999999999999986,0.65,0.65,1.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.65,0.0,1.0,0.6499999999999999,1.0,0.6500000000000001,0.0,0.0,1.0,0.6499999999999999,0.65,0.0,0.9999999999999991,0.65,0.0,0.6499999999986731,0.0,1.0000000000011795,0.0,1.000000000000431,0.6500000000030266,0.6500000000005385,0.0,1.000000000000124,0.6499999999990776,0.6500000000008551,0.0,0.0,0.9999999999998838,0.6500000000009127,0.6500000000003746,1.0,0.0,0.0,0.0,0.9999999999967626,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21747434920803507,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7432286920980984,0.0,0.0,0.0,0.0,0.47043146991749324,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8392280793955137,0.5602651327460659,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
