name,max_hours,lifetime,bus,efficiency_dispatch,capital_cost,p_nom,control,p_nom_min,efficiency_store,carrier,p_nom_extendable,p_nom_opt
31621 battery,6.0,27.5,31621,0.9797958971132712,73.93112615104819,0.0,PV,0.1863446276201617,0.9797958971132712,battery,True,0.19022478668915666
31660 battery,6.0,27.5,31660,0.9797958971132712,73.93112615104819,0.0,PV,0.1430890902109476,0.9797958971132712,battery,True,0.14818794093167695
31661 battery,6.0,27.5,31661,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.007318949689174507
31736 battery,6.0,27.5,31736,0.9797958971132712,73.93112615104819,0.0,PV,0.8380470909819078,0.9797958971132712,battery,True,0.8399192250127976
31778 battery,6.0,27.5,31778,0.9797958971132712,73.93112615104819,0.0,PV,8.36839010363688,0.9797958971132712,battery,True,8.37144543047392
31779 battery,6.0,27.5,31779,0.9797958971132712,73.93112615104819,0.0,PV,2.328297545241332,0.9797958971132712,battery,True,2.3318371028872567
31782 battery,6.0,27.5,31782,0.9797958971132712,73.93112615104819,0.0,PV,7.85759748062589,0.9797958971132712,battery,True,7.861129361134933
31784 battery,6.0,27.5,31784,0.9797958971132712,73.93112615104819,0.0,PV,11.650017303459247,0.9797958971132712,battery,True,11.65210254357274
31837 battery,6.0,27.5,31837,0.9797958971132712,73.93112615104819,0.0,PV,7.255486456178155,0.9797958971132712,battery,True,7.259108832325243
31853 battery,6.0,27.5,31853,0.9797958971132712,73.93112615104819,0.0,PV,1.75058138152655,0.9797958971132712,battery,True,1.7533924246185644
31868 battery,6.0,27.5,31868,0.9797958971132712,73.93112615104819,0.0,PV,0.8369773717949973,0.9797958971132712,battery,True,0.8388220772881906
31874 battery,6.0,27.5,31874,0.9797958971132712,73.93112615104819,0.0,PV,2.1650466833783875,0.9797958971132712,battery,True,2.1685751774758253
31879 battery,6.0,27.5,31879,0.9797958971132712,73.93112615104819,0.0,PV,4.93726722082319,0.9797958971132712,battery,True,4.940978399125339
31913 battery,6.0,27.5,31913,0.9797958971132712,73.93112615104819,0.0,PV,1.3235610550618224,0.9797958971132712,battery,True,1.3255461890115325
31927 battery,6.0,27.5,31927,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.007316868132489508
31943 battery,6.0,27.5,31943,0.9797958971132712,73.93112615104819,0.0,PV,1.8538812512013918,0.9797958971132712,battery,True,1.856945726029298
31980 battery,6.0,27.5,31980,0.9797958971132712,73.93112615104819,0.0,PV,1.6588306737986536,0.9797958971132712,battery,True,1.6614155768135934
32145 battery,6.0,27.5,32145,0.9797958971132712,73.93112615104819,0.0,PV,8.060750207534015,0.9797958971132712,battery,True,8.064476648295486
32175 battery,6.0,27.5,32175,0.9797958971132712,73.93112615104819,0.0,PV,7.078915594372424,0.9797958971132712,battery,True,7.082568928051706
32176 battery,6.0,27.5,32176,0.9797958971132712,73.93112615104819,0.0,PV,1.7672597898060711,0.9797958971132712,battery,True,1.7702196498531317
32288 battery,6.0,27.5,32288,0.9797958971132712,73.93112615104819,0.0,PV,13.066035382822369,0.9797958971132712,battery,True,13.067801052378686
32330 battery,6.0,27.5,32330,0.9797958971132712,73.93112615104819,0.0,PV,2.6213452797039545,0.9797958971132712,battery,True,2.6248265350420428
32499 battery,6.0,27.5,32499,0.9797958971132712,73.93112615104819,0.0,PV,5.793854837323134,0.9797958971132712,battery,True,5.79776301220087
32534 battery,6.0,27.5,32534,0.9797958971132712,73.93112615104819,0.0,PV,6.500292680099525,0.9797958971132712,battery,True,6.5041494948400445
32602 battery,6.0,27.5,32602,0.9797958971132712,73.93112615104819,0.0,PV,0.7438569421664445,0.9797958971132712,battery,True,0.7454428114431328
32603 battery,6.0,27.5,32603,0.9797958971132712,73.93112615104819,0.0,PV,1.517980684783799,0.9797958971132712,battery,True,1.5203491988502738
32604 battery,6.0,27.5,32604,0.9797958971132712,73.93112615104819,0.0,PV,2.7261702653595536,0.9797958971132712,battery,True,2.7296495159777576
32619 battery,6.0,27.5,32619,0.9797958971132712,73.93112615104819,0.0,PV,0.7962544881790785,0.9797958971132712,battery,True,0.7981034340259344
32622 battery,6.0,27.5,32622,0.9797958971132712,73.93112615104819,0.0,PV,1.887436562088408,0.9797958971132712,battery,True,1.8905070369868868
32623 battery,6.0,27.5,32623,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.007321105507156667
32626 battery,6.0,27.5,32626,0.9797958971132712,73.93112615104819,0.0,PV,2.3384656964522783,0.9797958971132712,battery,True,2.34192711553207
32627 battery,6.0,27.5,32627,0.9797958971132712,73.93112615104819,0.0,PV,1.1400386621083805,0.9797958971132712,battery,True,1.1418621268342672
32642 battery,6.0,27.5,32642,0.9797958971132712,73.93112615104819,0.0,PV,1.366548885292786,0.9797958971132712,battery,True,1.3685994593776236
32658 battery,6.0,27.5,32658,0.9797958971132712,73.93112615104819,0.0,PV,2.2253480674948185,0.9797958971132712,battery,True,2.2288459807060685
32673 battery,6.0,27.5,32673,0.9797958971132712,73.93112615104819,0.0,PV,7.123584053787194,0.9797958971132712,battery,True,7.12723470057238
32692 battery,6.0,27.5,32692,0.9797958971132712,73.93112615104819,0.0,PV,2.1975421217773596,0.9797958971132712,battery,True,2.20103741625441
32696 battery,6.0,27.5,32696,0.9797958971132712,73.93112615104819,0.0,PV,1.0985972724155308,0.9797958971132712,battery,True,1.104088161137333
32699 battery,6.0,27.5,32699,0.9797958971132712,73.93112615104819,0.0,PV,0.548916977989789,0.9797958971132712,battery,True,0.5547645358806806
32700 battery,6.0,27.5,32700,0.9797958971132712,73.93112615104819,0.0,PV,6.362161884787778,0.9797958971132712,battery,True,6.366033348089841
32725 battery,6.0,27.5,32725,0.9797958971132712,73.93112615104819,0.0,PV,2.8231690991150495,0.9797958971132712,battery,True,2.826612430380572
32726 battery,6.0,27.5,32726,0.9797958971132712,73.93112615104819,0.0,PV,1.0662130583252951,0.9797958971132712,battery,True,1.068072113327593
32729 battery,6.0,27.5,32729,0.9797958971132712,73.93112615104819,0.0,PV,5.027082236598553,0.9797958971132712,battery,True,5.0308258070779495
32735 battery,6.0,27.5,32735,0.9797958971132712,73.93112615104819,0.0,PV,4.635989717209751,0.9797958971132712,battery,True,4.639620902304143
32745 battery,6.0,27.5,32745,0.9797958971132712,73.93112615104819,0.0,PV,3.4493793394326127,0.9797958971132712,battery,True,3.452786449100489
32760 battery,6.0,27.5,32760,0.9797958971132712,73.93112615104819,0.0,PV,4.211092919128928,0.9797958971132712,battery,True,4.212533357724495
32761 battery,6.0,27.5,32761,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.01166426189094472
32763 battery,6.0,27.5,32763,0.9797958971132712,73.93112615104819,0.0,PV,11.529184055343261,0.9797958971132712,battery,True,11.531463375097346
32764 battery,6.0,27.5,32764,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,760.1793188021394
32810 battery,6.0,27.5,32810,0.9797958971132712,73.93112615104819,0.0,PV,1.0187213750093709,0.9797958971132712,battery,True,1.0206802402644721
32821 battery,6.0,27.5,32821,0.9797958971132712,73.93112615104819,0.0,PV,5.47142939168232,0.9797958971132712,battery,True,5.47532403420295
32862 battery,6.0,27.5,32862,0.9797958971132712,73.93112615104819,0.0,PV,1.5620638363038672,0.9797958971132712,battery,True,1.564519016150181
32875 battery,6.0,27.5,32875,0.9797958971132712,73.93112615104819,0.0,PV,1.3919008182609107,0.9797958971132712,battery,True,1.3939832408207675
32876 battery,6.0,27.5,32876,0.9797958971132712,73.93112615104819,0.0,PV,0.35702791971925546,0.9797958971132712,battery,True,0.3601481474874365
32877 battery,6.0,27.5,32877,0.9797958971132712,73.93112615104819,0.0,PV,3.1514580386888627,0.9797958971132712,battery,True,3.154895989149271
32878 battery,6.0,27.5,32878,0.9797958971132712,73.93112615104819,0.0,PV,4.946565237435582,0.9797958971132712,battery,True,4.950323235119102
32879 battery,6.0,27.5,32879,0.9797958971132712,73.93112615104819,0.0,PV,0.513921984944312,0.9797958971132712,battery,True,0.5162712975729781
32880 battery,6.0,27.5,32880,0.9797958971132712,73.93112615104819,0.0,PV,1.3885784002099242,0.9797958971132712,battery,True,1.3906614112948343
32885 battery,6.0,27.5,32885,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.007308324844182076
32904 battery,6.0,27.5,32904,0.9797958971132712,73.93112615104819,0.0,PV,1.1027772619295944,0.9797958971132712,battery,True,291.8153675533238
32905 battery,6.0,27.5,32905,0.9797958971132712,73.93112615104819,0.0,PV,1.2375258055810536,0.9797958971132712,battery,True,1.2513706313492188
32936 battery,6.0,27.5,32936,0.9797958971132712,73.93112615104819,0.0,PV,3.438965222192283,0.9797958971132712,battery,True,3.4423380476985743
32941 battery,6.0,27.5,32941,0.9797958971132712,73.93112615104819,0.0,PV,1.5905116328675761,0.9797958971132712,battery,True,1.5910470150607414
32958 battery,6.0,27.5,32958,0.9797958971132712,73.93112615104819,0.0,PV,0.9137070565671622,0.9797958971132712,battery,True,0.9157888105336619
32959 battery,6.0,27.5,32959,0.9797958971132712,73.93112615104819,0.0,PV,0.9823007129901093,0.9797958971132712,battery,True,0.9843751897907909
32974 battery,6.0,27.5,32974,0.9797958971132712,73.93112615104819,0.0,PV,2.9201765994516222,0.9797958971132712,battery,True,2.9236270054782034
32975 battery,6.0,27.5,32975,0.9797958971132712,73.93112615104819,0.0,PV,1.8925701938220085,0.9797958971132712,battery,True,1.8957668175291837
32976 battery,6.0,27.5,32976,0.9797958971132712,73.93112615104819,0.0,PV,0.35656407641126164,0.9797958971132712,battery,True,0.35899795100433723
32987 battery,6.0,27.5,32987,0.9797958971132712,73.93112615104819,0.0,PV,0.16942067670606126,0.9797958971132712,battery,True,0.17531511718085827
33002 battery,6.0,27.5,33002,0.9797958971132712,73.93112615104819,0.0,PV,6.203858494726531,0.9797958971132712,battery,True,6.2078504943295325
33004 battery,6.0,27.5,33004,0.9797958971132712,73.93112615104819,0.0,PV,5.622935966931103,0.9797958971132712,battery,True,5.626898327075681
33023 battery,6.0,27.5,33023,0.9797958971132712,73.93112615104819,0.0,PV,0.1243104201790287,0.9797958971132712,battery,True,0.12909094006182634
33024 battery,6.0,27.5,33024,0.9797958971132712,73.93112615104819,0.0,PV,2.707786527479755,0.9797958971132712,battery,True,2.71174539836736
33162 battery,6.0,27.5,33162,0.9797958971132712,73.93112615104819,0.0,PV,3.094786708522681,0.9797958971132712,battery,True,3.0983632633781455
33210 battery,6.0,27.5,33210,0.9797958971132712,73.93112615104819,0.0,PV,11.842741748854268,0.9797958971132712,battery,True,11.844663324558677
33241 battery,6.0,27.5,33241,0.9797958971132712,73.93112615104819,0.0,PV,4.0002041211289825,0.9797958971132712,battery,True,4.003672484368139
33257 battery,6.0,27.5,33257,0.9797958971132712,73.93112615104819,0.0,PV,7.833153692479983,0.9797958971132712,battery,True,7.836666421948768
33258 battery,6.0,27.5,33258,0.9797958971132712,73.93112615104819,0.0,PV,1.057702379248794,0.9797958971132712,battery,True,1.0593162724657397
33260 battery,6.0,27.5,33260,0.9797958971132712,73.93112615104819,0.0,PV,4.683079298228519,0.9797958971132712,battery,True,4.686004577305033
33283 battery,6.0,27.5,33283,0.9797958971132712,73.93112615104819,0.0,PV,1.945618120601994,0.9797958971132712,battery,True,1.9489471705610892
33290 battery,6.0,27.5,33290,0.9797958971132712,73.93112615104819,0.0,PV,1.0279231816163101,0.9797958971132712,battery,True,1.0298417712695753
33458 battery,6.0,27.5,33458,0.9797958971132712,73.93112615104819,0.0,PV,1.1719755669494945,0.9797958971132712,battery,True,1.1738092834291907
33543 battery,6.0,27.5,33543,0.9797958971132712,73.93112615104819,0.0,PV,7.400071755374191,0.9797958971132712,battery,True,7.403626976396997
33620 battery,6.0,27.5,33620,0.9797958971132712,73.93112615104819,0.0,PV,4.348072839806062,0.9797958971132712,battery,True,4.3517397464941485
33621 battery,6.0,27.5,33621,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.007297212330981391
33671 battery,6.0,27.5,33671,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.007324274229707458
33788 battery,6.0,27.5,33788,0.9797958971132712,73.93112615104819,0.0,PV,2.546251239679052,0.9797958971132712,battery,True,2.5497226679955007
33935 battery,6.0,27.5,33935,0.9797958971132712,73.93112615104819,0.0,PV,6.45172110973523,0.9797958971132712,battery,True,6.45557625284363
33945 battery,6.0,27.5,33945,0.9797958971132712,73.93112615104819,0.0,PV,0.4157097448055852,0.9797958971132712,battery,True,0.4192715372741571
34155 battery,6.0,27.5,34155,0.9797958971132712,73.93112615104819,0.0,PV,0.8341108976601035,0.9797958971132712,battery,True,0.8359780105534711
34156 battery,6.0,27.5,34156,0.9797958971132712,73.93112615104819,0.0,PV,1.575490579845484,0.9797958971132712,battery,True,1.5779393725922237
34192 battery,6.0,27.5,34192,0.9797958971132712,73.93112615104819,0.0,PV,0.9919220358863018,0.9797958971132712,battery,True,0.9927780588729347
34251 battery,6.0,27.5,34251,0.9797958971132712,73.93112615104819,0.0,PV,2.6761156198355014,0.9797958971132712,battery,True,2.679620208552312
34251 pumped_hydro,6.0,27.5,34251,0.8660254037844386,0.0,119.1,PV,0.0,0.8660254037844386,pumped_hydro,False,119.1
34424 battery,6.0,27.5,34424,0.9797958971132712,73.93112615104819,0.0,PV,0.2694167954707123,0.9797958971132712,battery,True,0.2723787430145562
34430 battery,6.0,27.5,34430,0.9797958971132712,73.93112615104819,0.0,PV,10.128649419414453,0.9797958971132712,battery,True,10.131129811829004
34449 battery,6.0,27.5,34449,0.9797958971132712,73.93112615104819,0.0,PV,1.5102880547963338,0.9797958971132712,battery,True,1.5126004322195106
34503 battery,6.0,27.5,34503,0.9797958971132712,73.93112615104819,0.0,PV,3.9592554621587355,0.9797958971132712,battery,True,3.9628251444177143
34631 battery,6.0,27.5,34631,0.9797958971132712,73.93112615104819,0.0,PV,4.500173172416843,0.9797958971132712,battery,True,4.503907772087535
34636 battery,6.0,27.5,34636,0.9797958971132712,73.93112615104819,0.0,PV,25.88040515724267,0.9797958971132712,battery,True,25.881524655463352
34697 battery,6.0,27.5,34697,0.9797958971132712,73.93112615104819,0.0,PV,0.9404458396656042,0.9797958971132712,battery,True,0.9414898643776127
34709 battery,6.0,27.5,34709,0.9797958971132712,73.93112615104819,0.0,PV,0.8243548150327251,0.9797958971132712,battery,True,0.8256600045011642
34751 battery,6.0,27.5,34751,0.9797958971132712,73.93112615104819,0.0,PV,0.17668202176118908,0.9797958971132712,battery,True,0.18082587298955596
34762 battery,6.0,27.5,34762,0.9797958971132712,73.93112615104819,0.0,PV,1.605252339808938,0.9797958971132712,battery,True,1.6078313461727283
34809 battery,6.0,27.5,34809,0.9797958971132712,73.93112615104819,0.0,PV,0.6851356581205131,0.9797958971132712,battery,True,0.6869350237506068
34873 battery,6.0,27.5,34873,0.9797958971132712,73.93112615104819,0.0,PV,0.6660940690662219,0.9797958971132712,battery,True,0.6680571718055743
34938 battery,6.0,27.5,34938,0.9797958971132712,73.93112615104819,0.0,PV,0.3823303068561991,0.9797958971132712,battery,True,0.3856686117720961
34990 battery,6.0,27.5,34990,0.9797958971132712,73.93112615104819,0.0,PV,1.4808511495533916,0.9797958971132712,battery,True,1.4827554870097823
35000 battery,6.0,27.5,35000,0.9797958971132712,73.93112615104819,0.0,PV,0.0,0.9797958971132712,battery,True,0.007336881300787752
35026 battery,6.0,27.5,35026,0.9797958971132712,73.93112615104819,0.0,PV,0.8475530375565794,0.9797958971132712,battery,True,0.8494138753826704
35144 battery,6.0,27.5,35144,0.9797958971132712,73.93112615104819,0.0,PV,0.7944240660566665,0.9797958971132712,battery,True,0.796175860657744
35285 battery,6.0,27.5,35285,0.9797958971132712,73.93112615104819,0.0,PV,1.127297453840537,0.9797958971132712,battery,True,1.1288418266524975
35323 battery,6.0,27.5,35323,0.9797958971132712,73.93112615104819,0.0,PV,3.7756819270056257,0.9797958971132712,battery,True,3.778574467733874
35431 battery,6.0,27.5,35431,0.9797958971132712,73.93112615104819,0.0,PV,0.27586355635505944,0.9797958971132712,battery,True,0.2788230463093216
35440 battery,6.0,27.5,35440,0.9797958971132712,73.93112615104819,0.0,PV,7.303259127432756,0.9797958971132712,battery,True,7.30621992731005
35458 battery,6.0,27.5,35458,0.9797958971132712,73.93112615104819,0.0,PV,0.5769677418556901,0.9797958971132712,battery,True,0.5797439795200414
35485 battery,6.0,27.5,35485,0.9797958971132712,73.93112615104819,0.0,PV,0.4828668084090898,0.9797958971132712,battery,True,0.4848620074886646
35510 battery,6.0,27.5,35510,0.9797958971132712,73.93112615104819,0.0,PV,0.6077473368771398,0.9797958971132712,battery,True,0.6099087560773582
35529 battery,6.0,27.5,35529,0.9797958971132712,73.93112615104819,0.0,PV,1.6903632758782807,0.9797958971132712,battery,True,1.6931950904237727
35553 battery,6.0,27.5,35553,0.9797958971132712,73.93112615104819,0.0,PV,0.7411882986431366,0.9797958971132712,battery,True,0.742912590734635
35572 battery,6.0,27.5,35572,0.9797958971132712,73.93112615104819,0.0,PV,0.08519640177574274,0.9797958971132712,battery,True,0.08581507198045543
35573 battery,6.0,27.5,35573,0.9797958971132712,73.93112615104819,0.0,PV,0.004798967012356594,0.9797958971132712,battery,True,0.009025994208624415
35655 battery,6.0,27.5,35655,0.9797958971132712,73.93112615104819,0.0,PV,2.632148099365004,0.9797958971132712,battery,True,2.6363132887908964
35725 battery,6.0,27.5,35725,0.9797958971132712,73.93112615104819,0.0,PV,10.769095611184367,0.9797958971132712,battery,True,10.775306088856953
35906 battery,6.0,27.5,35906,0.9797958971132712,73.93112615104819,0.0,PV,11.221650845259054,0.9797958971132712,battery,True,11.22369792384602
35935 battery,6.0,27.5,35935,0.9797958971132712,73.93112615104819,0.0,PV,4.283271889959132,0.9797958971132712,battery,True,4.286803503592767
36053 battery,6.0,27.5,36053,0.9797958971132712,73.93112615104819,0.0,PV,0.9291760836866377,0.9797958971132712,battery,True,0.9313188533598585
36054 battery,6.0,27.5,36054,0.9797958971132712,73.93112615104819,0.0,PV,45.391282740387254,0.9797958971132712,battery,True,45.39222406902207
36141 battery,6.0,27.5,36141,0.9797958971132712,73.93112615104819,0.0,PV,0.2043430088323207,0.9797958971132712,battery,True,0.2148973249067335
36148 battery,6.0,27.5,36148,0.9797958971132712,73.93112615104819,0.0,PV,0.4982181114143005,0.9797958971132712,battery,True,0.500407076368896
36168 battery,6.0,27.5,36168,0.9797958971132712,73.93112615104819,0.0,PV,2.238871391496048,0.9797958971132712,battery,True,2.2424832771421475
4 battery,6.0,27.5,4,0.9797958971132712,73.93112615104819,0.0,PV,282.24987261485717,0.9797958971132712,battery,True,282.25124107123787
43775 battery,6.0,27.5,43775,0.9797958971132712,0.0,1767.57494945,PV,0.0,0.9797958971132712,battery,False,1767.57494945
43775 pumped_hydro,6.0,27.5,43775,0.8660254037844386,0.0,300.0,PV,0.0,0.8660254037844386,pumped_hydro,False,300.0
43776 battery,6.0,27.5,43776,0.9797958971132712,0.0,1350.0,PV,0.0,0.9797958971132712,battery,False,1350.0
43776 pumped_hydro,6.0,27.5,43776,0.8660254037844386,0.0,1395.0,PV,0.0,0.8660254037844386,pumped_hydro,False,1395.0
43777 battery,6.0,27.5,43777,0.9797958971132712,0.0,1047.2089756,PV,0.0,0.9797958971132712,battery,False,1047.2089756
43777 pumped_hydro,6.0,27.5,43777,0.8660254037844386,0.0,3989.0,PV,0.0,0.8660254037844386,pumped_hydro,False,3989.0
43778 battery,6.0,27.5,43778,0.9797958971132712,0.0,1337.0050395500002,PV,0.0,0.9797958971132712,battery,False,1337.0050395500002
43778 pumped_hydro,6.0,27.5,43778,0.8660254037844386,0.0,687.5999756,PV,0.0,0.8660254037844386,pumped_hydro,False,687.5999756
43779 battery,6.0,27.5,43779,0.9797958971132712,0.0,768.8703331500001,PV,0.0,0.9797958971132712,battery,False,768.8703331500001
43780 battery,6.0,27.5,43780,0.9797958971132712,0.0,422.3056838,PV,0.0,0.9797958971132712,battery,False,422.3056838
43781 battery,6.0,27.5,43781,0.9797958971132712,0.0,10432.467792820002,PV,0.0,0.9797958971132712,battery,False,10432.467792820002
43781 pumped_hydro,6.0,27.5,43781,0.8660254037844386,0.0,1800.0,PV,0.0,0.8660254037844386,pumped_hydro,False,1800.0
43782 battery,6.0,27.5,43782,0.9797958971132712,0.0,170.85502953500006,PV,0.0,0.9797958971132712,battery,False,170.85502953500006
43783 battery,6.0,27.5,43783,0.9797958971132712,0.0,4778.14575,PV,0.0,0.9797958971132712,battery,False,4778.14575
43783 pumped_hydro,6.0,27.5,43783,0.8660254037844386,0.0,4004.0,PV,0.0,0.8660254037844386,pumped_hydro,False,4004.0
43785 battery,6.0,27.5,43785,0.9797958971132712,0.0,2025.02449595,PV,0.0,0.9797958971132712,battery,False,2025.02449595
43787 battery,6.0,27.5,43787,0.9797958971132712,0.0,625.0,PV,0.0,0.9797958971132712,battery,False,625.0
43787 pumped_hydro,6.0,27.5,43787,0.8660254037844386,0.0,1323.099976,PV,0.0,0.8660254037844386,pumped_hydro,False,1323.099976
43788 battery,6.0,27.5,43788,0.9797958971132712,0.0,2623.0080286700004,PV,0.0,0.9797958971132712,battery,False,2623.0080286700004
5 battery,6.0,27.5,5,0.9797958971132712,73.93112615104819,0.0,PV,808.4683780213003,0.9797958971132712,battery,True,808.4691577996131
5 pumped_hydro,6.0,27.5,5,0.8660254037844387,0.0,1991.1,PV,0.0,0.8660254037844387,pumped_hydro,False,1991.1
6 battery,6.0,27.5,6,0.9797958971132712,73.93112615104819,0.0,PV,349.4332578762172,0.9797958971132712,battery,True,349.4345546766716
7 battery,6.0,27.5,7,0.9797958971132712,73.93112615104819,0.0,PV,3054.7478758005554,0.9797958971132712,battery,True,3054.7490848799107
7 pumped_hydro,6.0,27.5,7,0.8660254037844386,0.0,322.0,PV,0.0,0.8660254037844386,pumped_hydro,False,322.0
8 battery,6.0,27.5,8,0.9797958971132712,73.93112615104819,0.0,PV,953.3034645520602,0.9797958971132712,battery,True,953.304306572546
8 pumped_hydro,6.0,27.5,8,0.8660254037844386,0.0,220.0,PV,0.0,0.8660254037844386,pumped_hydro,False,220.0
9 battery,6.0,27.5,9,0.9797958971132712,73.93112615104819,0.0,PV,224.69068578795256,0.9797958971132712,battery,True,224.6919644703529
